parameter_set,model_type,condition,reference_condition,feature_id,Q_Ah,tau_factor_set,omega_tau_set,period_s,phase_norm,cycle_count,delta_x_inst,x_DCAC_cycle_mean,x_DC_window_mean,delta_x_cycle_mean,x_DCAC_cycle_amp,window_valid
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_5p0tauSet,Chen2020_SPM_hier_DC03,eta_n_mean,1.400346387589794,5.0,0.2,1140.9175086262733,0.3521152580691794,2.3521152580691793,-0.040633090064694385,-0.030190084619686777,-0.03393552499244783,0.0037454403727610504,0.12568087870121225,True
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_5p0tauSet,Chen2020_SPM_hier_DC03,eta_p_mean,1.400346387589794,5.0,0.2,1140.9175086262733,0.3521152580691794,2.3521152580691793,0.007142410780036363,0.004561882489496129,0.003971797090745951,0.0005900853987501785,0.018374466160573054,True
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_5p0tauSet,Chen2020_SPM_hier_DC03,j_n_mean_signed,1.400346387589794,5.0,0.2,1140.9175086262733,0.3521152580691794,2.3521152580691793,-0.8345961178617796,-0.5184463812159417,-0.4464741494515073,-0.07197223176443435,2.083534606236446,True
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_5p0tauSet,Chen2020_SPM_hier_DC03,j_p_mean_signed,1.400346387589794,5.0,0.2,1140.9175086262733,0.3521152580691794,2.3521152580691793,0.9449452898516795,0.5869946618320924,0.5055063587470556,0.08148830308503674,2.359016739078779,True
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_5p0tauSet,Chen2020_SPM_hier_DC03,cell_temperature_K,1.400346387589794,5.0,0.2,1140.9175086262733,0.3521152580691794,2.3521152580691793,0.0,298.15000000000003,298.1500000000001,-5.684341886080802e-14,0.0,True
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_5p0tauSet,Chen2020_SPM_hier_DC03,total_heating_mean,1.400346387589794,5.0,0.2,1140.9175086262733,0.3521152580691794,2.3521152580691793,0.0,0.0,0.0,0.0,0.0,True
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_5p0tauSet,Chen2020_SPM_hier_DC03,neg_surface_minus_avg_sto,1.400346387589794,5.0,0.2,1140.9175086262733,0.3521152580691794,2.3521152580691793,0.009978980808847704,0.005723044078667006,0.004949732815026122,0.0007733112636408839,0.022476462396937125,True
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_5p0tauSet,Chen2020_SPM_hier_DC03,pos_surface_minus_avg_sto,1.400346387589794,5.0,0.2,1140.9175086262733,0.3521152580691794,2.3521152580691793,-0.03232889325687467,-0.023590619486911785,-0.021623473198962954,-0.001967146287948831,0.06486707302281314,True
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_5p0tauSet,Chen2020_SPM_hier_DC03,neg_surface_sto_range,1.400346387589794,5.0,0.2,1140.9175086262733,0.3521152580691794,2.3521152580691793,0.0,0.0,0.0,0.0,0.0,True
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_5p0tauSet,Chen2020_SPM_hier_DC03,neg_avg_sto,1.4465135563432476,5.0,0.2,1140.9175086262733,0.3881379634050588,2.388137963405059,5.3055824357772785e-06,0.295143488488012,0.31704859275520964,-0.02190510426719766,0.10703145567337008,True
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_5p0tauSet,Chen2020_SPM_hier_DC03,neg_avg_surface_sto,1.4465135563432476,5.0,0.2,1140.9175086262733,0.3881379634050588,2.388137963405059,0.008569668005229347,0.3008794017436603,0.3219983255702358,-0.021118923826575486,0.11377592597764169,True
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_5p0tauSet,Chen2020_SPM_hier_DC03,neg_max_surface_sto,1.4465135563432476,5.0,0.2,1140.9175086262733,0.3881379634050588,2.388137963405059,0.008569668005229403,0.3008794017436603,0.3219983255702358,-0.021118923826575486,0.11377592597764166,True
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_5p0tauSet,Chen2020_SPM_hier_DC03,neg_min_surface_sto,1.4465135563432476,5.0,0.2,1140.9175086262733,0.3881379634050588,2.388137963405059,0.008569668005229403,0.3008794017436603,0.3219983255702358,-0.021118923826575486,0.11377592597764166,True
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_5p0tauSet,Chen2020_SPM_hier_DC03,pos_avg_sto,1.4465135563432476,5.0,0.2,1140.9175086262733,0.3881379634050588,2.388137963405059,-3.540742597674118e-06,0.6745893816098403,0.6599707536466215,0.014618627963218778,0.07142869587678013,True
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_5p0tauSet,Chen2020_SPM_hier_DC03,pos_avg_surface_sto,1.4465135563432476,5.0,0.2,1140.9175086262733,0.3881379634050588,2.388137963405059,-0.030918064415942914,0.6509533597859086,0.6383470474869302,0.012606312298978462,0.12140913051866742,True
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_5p0tauSet,Chen2020_SPM_hier_DC03,elyte_c_mean,1.4465135563432476,5.0,0.2,1140.9175086262733,0.3881379634050588,2.388137963405059,0.0,1000.0,1000.0,0.0,0.0,True
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_5p0tauSet,Chen2020_SPM_hier_DC03,elyte_c_range,1.4465135563432476,5.0,0.2,1140.9175086262733,0.3881379634050588,2.388137963405059,0.0,0.0,0.0,0.0,0.0,True
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_5p0tauSet,Chen2020_SPM_hier_DC03,eta_n_mean,1.4465135563432476,5.0,0.2,1140.9175086262733,0.3881379634050588,2.388137963405059,-0.03450090483070239,-0.03033508720028333,-0.03374383567127279,0.003408748470989459,0.12568087870121225,True
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_5p0tauSet,Chen2020_SPM_hier_DC03,eta_p_mean,1.4465135563432476,5.0,0.2,1140.9175086262733,0.3881379634050588,2.388137963405059,0.0057578406296779185,0.004576115829357695,0.003959405742703927,0.0006167100866537678,0.018374466160573054,True
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_5p0tauSet,Chen2020_SPM_hier_DC03,j_n_mean_signed,1.4465135563432476,5.0,0.2,1140.9175086262733,0.3881379634050588,2.388137963405059,-0.6733894230152857,-0.5194724380129327,-0.4464741494515073,-0.07299828856142543,2.083534606236446,True
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_5p0tauSet,Chen2020_SPM_hier_DC03,j_p_mean_signed,1.4465135563432476,5.0,0.2,1140.9175086262733,0.3881379634050588,2.388137963405059,0.7624240634433637,0.5881563824735936,0.5055063587470555,0.08265002372653807,2.359016739078779,True
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_5p0tauSet,Chen2020_SPM_hier_DC03,cell_temperature_K,1.4465135563432476,5.0,0.2,1140.9175086262733,0.3881379634050588,2.388137963405059,0.0,298.15000000000003,298.15000000000003,0.0,0.0,True
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_5p0tauSet,Chen2020_SPM_hier_DC03,total_heating_mean,1.4465135563432476,5.0,0.2,1140.9175086262733,0.3881379634050588,2.388137963405059,0.0,0.0,0.0,0.0,0.0,True
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_5p0tauSet,Chen2020_SPM_hier_DC03,neg_surface_minus_avg_sto,1.4465135563432476,5.0,0.2,1140.9175086262733,0.3881379634050588,2.388137963405059,0.00856436242279359,0.005735913255648323,0.004949732815026123,0.0007861804406222002,0.022476462396937125,True
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_5p0tauSet,Chen2020_SPM_hier_DC03,pos_surface_minus_avg_sto,1.4465135563432476,5.0,0.2,1140.9175086262733,0.3881379634050588,2.388137963405059,-0.0309145236733451,-0.023636021823931798,-0.021623706159691315,-0.0020123156642404827,0.06486707302281314,True
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_5p0tauSet,Chen2020_SPM_hier_DC03,neg_surface_sto_range,1.4465135563432476,5.0,0.2,1140.9175086262733,0.3881379634050588,2.388137963405059,0.0,0.0,0.0,0.0,0.0,True
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_5p0tauSet,Chen2020_SPM_hier_DC03,neg_avg_sto,1.4926807250967011,5.0,0.2,1140.9175086262733,0.43130244697517395,2.431302446975174,4.80727790336255e-06,0.29811097647132045,0.32485208178793884,-0.026741105316618385,0.10702942300351356,True
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_5p0tauSet,Chen2020_SPM_hier_DC03,neg_avg_surface_sto,1.4926807250967011,5.0,0.2,1140.9175086262733,0.43130244697517395,2.431302446975174,0.0063067075361309954,0.3038731929556665,0.3298018146029649,-0.025928621647298422,0.11238451427365759,True
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_5p0tauSet,Chen2020_SPM_hier_DC03,neg_max_surface_sto,1.4926807250967011,5.0,0.2,1140.9175086262733,0.43130244697517395,2.431302446975174,0.0063067075361309954,0.3038731929556665,0.3298018146029649,-0.025928621647298422,0.1123845142736575,True
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_5p0tauSet,Chen2020_SPM_hier_DC03,neg_min_surface_sto,1.4926807250967011,5.0,0.2,1140.9175086262733,0.43130244697517395,2.431302446975174,0.0063067075361309954,0.3038731929556665,0.3298018146029649,-0.025928621647298422,0.1123845142736575,True
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_5p0tauSet,Chen2020_SPM_hier_DC03,pos_avg_sto,1.4926807250967011,5.0,0.2,1140.9175086262733,0.43130244697517395,2.431302446975174,-3.2081932305194627e-06,0.6726089937384038,0.6547630038184068,0.017845989919996974,0.07142733935073753,True
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_5p0tauSet,Chen2020_SPM_hier_DC03,pos_avg_surface_sto,1.4926807250967011,5.0,0.2,1140.9175086262733,0.43130244697517395,2.431302446975174,-0.027158507919778474,0.648881345272755,0.6331391263595946,0.01574221891316041,0.11824293305718403,True
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_5p0tauSet,Chen2020_SPM_hier_DC03,elyte_c_mean,1.4926807250967011,5.0,0.2,1140.9175086262733,0.43130244697517395,2.431302446975174,0.0,1000.0,1000.0,0.0,0.0,True
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_5p0tauSet,Chen2020_SPM_hier_DC03,elyte_c_range,1.4926807250967011,5.0,0.2,1140.9175086262733,0.43130244697517395,2.431302446975174,0.0,0.0,0.0,0.0,0.0,True
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_5p0tauSet,Chen2020_SPM_hier_DC03,eta_n_mean,1.4926807250967011,5.0,0.2,1140.9175086262733,0.43130244697517395,2.431302446975174,-0.024214829014489618,-0.03050938542356612,-0.033559962962642194,0.003050577539076074,0.12568087870121225,True
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_5p0tauSet,Chen2020_SPM_hier_DC03,eta_p_mean,1.4926807250967011,5.0,0.2,1140.9175086262733,0.43130244697517395,2.431302446975174,0.0037217411043544988,0.004597041202733411,0.0039473471836544574,0.0006496940190789538,0.018374466160573054,True
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_5p0tauSet,Chen2020_SPM_hier_DC03,j_n_mean_signed,1.4926807250967011,5.0,0.2,1140.9175086262733,0.43130244697517395,2.431302446975174,-0.4358339642974327,-0.5215854909205611,-0.4464741494515074,-0.07511134146905368,2.083534606236446,True
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_5p0tauSet,Chen2020_SPM_hier_DC03,j_p_mean_signed,1.4926807250967011,5.0,0.2,1140.9175086262733,0.43130244697517395,2.431302446975174,0.49345934267627434,0.5905488203840246,0.5055063587470556,0.08504246163696894,2.359016739078779,True
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_5p0tauSet,Chen2020_SPM_hier_DC03,cell_temperature_K,1.4926807250967011,5.0,0.2,1140.9175086262733,0.43130244697517395,2.431302446975174,0.0,298.15000000000003,298.15000000000003,0.0,0.0,True
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_5p0tauSet,Chen2020_SPM_hier_DC03,total_heating_mean,1.4926807250967011,5.0,0.2,1140.9175086262733,0.43130244697517395,2.431302446975174,0.0,0.0,0.0,0.0,0.0,True
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_5p0tauSet,Chen2020_SPM_hier_DC03,neg_surface_minus_avg_sto,1.4926807250967011,5.0,0.2,1140.9175086262733,0.43130244697517395,2.431302446975174,0.006301900258227624,0.00576221648434598,0.004949732815026125,0.0008124836693198549,0.022476462396937125,True
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_5p0tauSet,Chen2020_SPM_hier_DC03,pos_surface_minus_avg_sto,1.4926807250967011,5.0,0.2,1140.9175086262733,0.43130244697517395,2.431302446975174,-0.027155299726547972,-0.0237276484656488,-0.021623877458812193,-0.0021037710068366085,0.06486707302281314,True
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_5p0tauSet,Chen2020_SPM_hier_DC03,neg_surface_sto_range,1.4926807250967011,5.0,0.2,1140.9175086262733,0.43130244697517395,2.431302446975174,0.0,0.0,0.0,0.0,0.0,True
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_5p0tauSet,Chen2020_SPM_hier_DC03,neg_avg_sto,1.5388478938501546,5.0,0.2,1140.9175086262733,0.4945764167543591,2.494576416754359,3.6267180504312435e-06,0.30230347192077256,0.332793287798861,-0.030489815878088466,0.10462276303759721,True
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_5p0tauSet,Chen2020_SPM_hier_DC03,neg_avg_surface_sto,1.5388478938501546,5.0,0.2,1140.9175086262733,0.4945764167543591,2.494576416754359,0.0022112860325973482,0.3080688549443706,0.33774302061388717,-0.029674165669516583,0.10589259678830956,True
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_5p0tauSet,Chen2020_SPM_hier_DC03,neg_max_surface_sto,1.5388478938501546,5.0,0.2,1140.9175086262733,0.4945764167543591,2.494576416754359,0.0022112860325973482,0.30806885494437064,0.33774302061388717,-0.029674165669516528,0.10589259678830953,True
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_5p0tauSet,Chen2020_SPM_hier_DC03,neg_min_surface_sto,1.5388478938501546,5.0,0.2,1140.9175086262733,0.4945764167543591,2.494576416754359,0.0022112860325973482,0.30806885494437064,0.33774302061388717,-0.029674165669516528,0.10589259678830953,True
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_5p0tauSet,Chen2020_SPM_hier_DC03,pos_avg_sto,1.5388478938501546,5.0,0.2,1140.9175086262733,0.4945764167543591,2.494576416754359,-2.4203327819716236e-06,0.6698110827827912,0.6494633469513638,0.02034773583142746,0.06982122662712065,True
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_5p0tauSet,Chen2020_SPM_hier_DC03,pos_avg_surface_sto,1.5388478938501546,5.0,0.2,1140.9175086262733,0.4945764167543591,2.494576416754359,-0.01817213001724516,0.6460763797954805,0.627839343785885,0.018237036009595475,0.10766669481336266,True
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_5p0tauSet,Chen2020_SPM_hier_DC03,elyte_c_mean,1.5388478938501546,5.0,0.2,1140.9175086262733,0.4945764167543591,2.494576416754359,0.0,1000.0,1000.0,0.0,0.0,True
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_5p0tauSet,Chen2020_SPM_hier_DC03,elyte_c_range,1.5388478938501546,5.0,0.2,1140.9175086262733,0.4945764167543591,2.494576416754359,0.0,0.0,0.0,0.0,0.0,True
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_5p0tauSet,Chen2020_SPM_hier_DC03,eta_n_mean,1.5388478938501546,5.0,0.2,1140.9175086262733,0.4945764167543591,2.494576416754359,-0.002250599772668789,-0.03045774703065369,-0.03338434516549131,0.0029265981348376192,0.12568087870121225,True
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_5p0tauSet,Chen2020_SPM_hier_DC03,eta_p_mean,1.5388478938501546,5.0,0.2,1140.9175086262733,0.4945764167543591,2.494576416754359,0.00027366112293925136,0.004595195611998046,0.003935663652710332,0.000659531959287714,0.018374466160573054,True
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_5p0tauSet,Chen2020_SPM_hier_DC03,j_n_mean_signed,1.5388478938501546,5.0,0.2,1140.9175086262733,0.4945764167543591,2.494576416754359,-0.03549352031906383,-0.5218941722724667,-0.4464741494515073,-0.07542002282095939,2.083534606236446,True
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_5p0tauSet,Chen2020_SPM_hier_DC03,j_p_mean_signed,1.5388478938501546,5.0,0.2,1140.9175086262733,0.4945764167543591,2.494576416754359,0.04018642565901431,0.5908983151675559,0.5055063587470555,0.08539195642050035,2.359016739078779,True
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_5p0tauSet,Chen2020_SPM_hier_DC03,cell_temperature_K,1.5388478938501546,5.0,0.2,1140.9175086262733,0.4945764167543591,2.494576416754359,0.0,298.15000000000003,298.15000000000003,0.0,0.0,True
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_5p0tauSet,Chen2020_SPM_hier_DC03,total_heating_mean,1.5388478938501546,5.0,0.2,1140.9175086262733,0.4945764167543591,2.494576416754359,0.0,0.0,0.0,0.0,0.0,True
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_5p0tauSet,Chen2020_SPM_hier_DC03,neg_surface_minus_avg_sto,1.5388478938501546,5.0,0.2,1140.9175086262733,0.4945764167543591,2.494576416754359,0.002207659314546931,0.005765383023598073,0.004949732815026122,0.0008156502085719507,0.022476462396937125,True
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_5p0tauSet,Chen2020_SPM_hier_DC03,pos_surface_minus_avg_sto,1.5388478938501546,5.0,0.2,1140.9175086262733,0.4945764167543591,2.494576416754359,-0.018169709684463176,-0.02373470298731081,-0.021624003165478765,-0.002110699821832044,0.06486707302281314,True
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_5p0tauSet,Chen2020_SPM_hier_DC03,neg_surface_sto_range,1.5388478938501546,5.0,0.2,1140.9175086262733,0.4945764167543591,2.494576416754359,0.0,0.0,0.0,0.0,0.0,True
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_5p0tauSet,Chen2020_SPM_hier_DC03,neg_avg_sto,1.5850150626036084,5.0,0.2,1140.9175086262733,0.16061068972338552,3.160610689723385,1.3792634598275288e-05,0.3592941652991786,0.3409103373666402,0.0183838279325384,0.10703477649316939,True
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_5p0tauSet,Chen2020_SPM_hier_DC03,neg_avg_surface_sto,1.5850150626036084,5.0,0.2,1140.9175086262733,0.16061068972338552,3.160610689723385,0.008423473240685708,0.36503050343244575,0.34586007018166637,0.019170433250779384,0.11379214660928422,True
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_5p0tauSet,Chen2020_SPM_hier_DC03,neg_max_surface_sto,1.5850150626036084,5.0,0.2,1140.9175086262733,0.16061068972338552,3.160610689723385,0.008423473240685708,0.36503050343244575,0.34586007018166637,0.019170433250779384,0.11379214660928416,True
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_5p0tauSet,Chen2020_SPM_hier_DC03,neg_min_surface_sto,1.5850150626036084,5.0,0.2,1140.9175086262733,0.16061068972338552,3.160610689723385,0.008423473240685708,0.36503050343244575,0.34586007018166637,0.019170433250779384,0.11379214660928416,True
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_5p0tauSet,Chen2020_SPM_hier_DC03,pos_avg_sto,1.5850150626036084,5.0,0.2,1140.9175086262733,0.16061068972338552,3.160610689723385,-9.204676286844737e-06,0.6317776758789776,0.644046338826547,-0.012268662947569453,0.07143091206477692,True
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_5p0tauSet,Chen2020_SPM_hier_DC03,pos_avg_surface_sto,1.5850150626036084,5.0,0.2,1140.9175086262733,0.16061068972338552,3.160610689723385,-0.014079895147112942,0.6080916757909636,0.6224222429372513,-0.014330567146287776,0.12175673459467118,True
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_5p0tauSet,Chen2020_SPM_hier_DC03,elyte_c_mean,1.5850150626036084,5.0,0.2,1140.9175086262733,0.16061068972338552,3.160610689723385,0.0,1000.0,1000.0,0.0,0.0,True
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_5p0tauSet,Chen2020_SPM_hier_DC03,elyte_c_range,1.5850150626036084,5.0,0.2,1140.9175086262733,0.16061068972338552,3.160610689723385,0.0,0.0,0.0,0.0,0.0,True
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_5p0tauSet,Chen2020_SPM_hier_DC03,eta_n_mean,1.5850150626036084,5.0,0.2,1140.9175086262733,0.16061068972338552,3.160610689723385,-0.04202314765819422,-0.028664297071957216,-0.03321605317411024,0.004551756102153026,0.12289128506496609,True
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_5p0tauSet,Chen2020_SPM_hier_DC03,eta_p_mean,1.5850150626036084,5.0,0.2,1140.9175086262733,0.16061068972338552,3.160610689723385,0.007576857305307193,0.004425150635546263,0.0039243051890530956,0.0005008454464931677,0.01806593171501761,True
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_5p0tauSet,Chen2020_SPM_hier_DC03,j_n_mean_signed,1.5850150626036084,5.0,0.2,1140.9175086262733,0.16061068972338552,3.160610689723385,-0.8817334241288137,-0.518860717660909,-0.4464741494515073,-0.0723865682094017,2.0835416962241613,True
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_5p0tauSet,Chen2020_SPM_hier_DC03,j_p_mean_signed,1.5850150626036084,5.0,0.2,1140.9175086262733,0.16061068972338552,3.160610689723385,0.9983150271174677,0.5874637812824545,0.5055063587470555,0.08195742253539895,2.3590247664950983,True
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_5p0tauSet,Chen2020_SPM_hier_DC03,cell_temperature_K,1.5850150626036084,5.0,0.2,1140.9175086262733,0.16061068972338552,3.160610689723385,0.0,298.1500000000001,298.1500000000001,0.0,0.0,True
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_5p0tauSet,Chen2020_SPM_hier_DC03,total_heating_mean,1.5850150626036084,5.0,0.2,1140.9175086262733,0.16061068972338552,3.160610689723385,0.0,0.0,0.0,0.0,0.0,True
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_5p0tauSet,Chen2020_SPM_hier_DC03,neg_surface_minus_avg_sto,1.5850150626036084,5.0,0.2,1140.9175086262733,0.16061068972338552,3.160610689723385,0.008409680606087397,0.005736338133267116,0.004949732815026119,0.000786605318240997,0.02247635225308181,True
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_5p0tauSet,Chen2020_SPM_hier_DC03,pos_surface_minus_avg_sto,1.5850150626036084,5.0,0.2,1140.9175086262733,0.16061068972338552,3.160610689723385,-0.014070690470826031,-0.023686000088014133,-0.021624095889295848,-0.0020619041987182847,0.06486760468715591,True
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_5p0tauSet,Chen2020_SPM_hier_DC03,neg_surface_sto_range,1.5850150626036084,5.0,0.2,1140.9175086262733,0.16061068972338552,3.160610689723385,0.0,0.0,0.0,0.0,0.0,True
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_5p0tauSet,Chen2020_SPM_hier_DC03,neg_avg_sto,1.631182231357062,5.0,0.2,1140.9175086262733,0.19209496293217668,3.1920949629321766,1.3932018838647142e-05,0.3614834782280878,0.3491159607111082,0.01236751751697962,0.10703477649316939,True
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_5p0tauSet,Chen2020_SPM_hier_DC03,neg_avg_surface_sto,1.631182231357062,5.0,0.2,1140.9175086262733,0.19209496293217668,3.1920949629321766,0.009724662626905411,0.36720612428715443,0.3540656935261343,0.013140430761020117,0.11379214660928422,True
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_5p0tauSet,Chen2020_SPM_hier_DC03,neg_max_surface_sto,1.631182231357062,5.0,0.2,1140.9175086262733,0.19209496293217668,3.1920949629321766,0.009724662626905411,0.36720612428715443,0.3540656935261343,0.013140430761020117,0.11379214660928416,True
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_5p0tauSet,Chen2020_SPM_hier_DC03,neg_min_surface_sto,1.631182231357062,5.0,0.2,1140.9175086262733,0.19209496293217668,3.1920949629321766,0.009724662626905411,0.36720612428715443,0.3540656935261343,0.013140430761020117,0.11379214660928416,True
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_5p0tauSet,Chen2020_SPM_hier_DC03,pos_avg_sto,1.631182231357062,5.0,0.2,1140.9175086262733,0.19209496293217668,3.1920949629321766,-9.297695993115696e-06,0.6303166122468491,0.6385702199541659,-0.008253607707316757,0.07143091206477692,True
