param_set,arm,t_s,V_V,I_A,Q_Ah,stage,Vmax_cutoff_V,I_cutoff_A,termination_method,initial_soc
Chen2020,DC_reference,1890.0,3.4964882081393256,-1.0,0.525,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,1900.0,3.497193818021411,-1.0,0.5277777777777778,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,1910.0,3.4978900121876464,-1.0,0.5305555555555556,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,1920.0,3.498576995075348,-1.0,0.5333333333333333,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,1930.0,3.4992549676541174,-1.0,0.5361111111111111,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,1940.0,3.4999241223273727,-1.0,0.5388888888888889,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,1950.0,3.50058465807244,-1.0,0.5416666666666666,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,1960.0,3.5012367648827913,-1.0,0.5444444444444444,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,1970.0,3.5018806355398038,-1.0,0.5472222222222223,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,1980.0,3.502516464087874,-1.0,0.55,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,1990.0,3.5031443548995655,-1.0,0.5527777777777778,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,2000.0,3.503764732983326,-1.0,0.5555555555555556,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,2010.0,3.504377541126069,-1.0,0.5583333333333333,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,2020.0,3.504983037986597,-1.0,0.5611111111111111,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,2030.0,3.5055814164254597,-1.0,0.5638888888888889,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,2040.0,3.506172847446358,-1.0,0.5666666666666667,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,2050.0,3.5067574852878765,-1.0,0.5694444444444444,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,2060.0,3.507335532818534,-1.0,0.5722222222222222,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,2070.0,3.50790714844072,-1.0,0.575,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,2080.0,3.508472498310997,-1.0,0.5777777777777777,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,2090.0,3.5090317538937468,-1.0,0.5805555555555556,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,2100.0,3.509585011804117,-1.0,0.5833333333333334,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,2110.0,3.5101326203781547,-1.0,0.5861111111111111,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,2120.0,3.5106745461192546,-1.0,0.5888888888888889,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,2130.0,3.51121101408217,-1.0,0.5916666666666667,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,2140.0,3.5117421803838074,-1.0,0.5944444444444444,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,2150.0,3.5122681860311293,-1.0,0.5972222222222222,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,2160.0,3.5127891650730314,-1.0,0.6,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,2170.0,3.513305295788708,-1.0,0.6027777777777777,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,2180.0,3.5138167087137155,-1.0,0.6055555555555555,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,2190.0,3.514323540926962,-1.0,0.6083333333333333,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,2200.0,3.5148259372550292,-1.0,0.6111111111111112,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,2210.0,3.515323983008625,-1.0,0.6138888888888889,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,2220.0,3.5158179478668234,-1.0,0.6166666666666667,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,2230.0,3.516307825078271,-1.0,0.6194444444444445,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,2240.0,3.5167938035800796,-1.0,0.6222222222222222,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,2250.0,3.517276034104493,-1.0,0.625,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,2260.0,3.5177545726577746,-1.0,0.6277777777777778,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,2270.0,3.5182295430838995,-1.0,0.6305555555555555,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,2280.0,3.518701172533575,-1.0,0.6333333333333333,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,2290.0,3.519169341674485,-1.0,0.6361111111111111,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,2300.0,3.51963448530158,-1.0,0.6388888888888888,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,2310.0,3.520096422358037,-1.0,0.6416666666666667,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,2320.0,3.5205553524313364,-1.0,0.6444444444444445,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,2330.0,3.5210115770736534,-1.0,0.6472222222222223,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,2340.0,3.521465127832828,-1.0,0.65,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,2350.0,3.52191593111507,-1.0,0.6527777777777778,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,2360.0,3.5223642062411384,-1.0,0.6555555555555556,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,2370.0,3.522810022913439,-1.0,0.6583333333333333,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,2380.0,3.5232535295461025,-1.0,0.6611111111111111,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,2390.0,3.523694762099902,-1.0,0.6638888888888889,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,2400.0,3.5241338128307382,-1.0,0.6666666666666666,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,2410.0,3.5245708765481756,-1.0,0.6694444444444444,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,2420.0,3.5250058443242116,-1.0,0.6722222222222223,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,2430.0,3.5254389266996062,-1.0,0.675,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,2440.0,3.525870343323888,-1.0,0.6777777777777778,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,2450.0,3.526300060320379,-1.0,0.6805555555555556,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,2460.0,3.5267280950834032,-1.0,0.6833333333333333,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,2470.0,3.5271546016186237,-1.0,0.6861111111111111,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,2480.0,3.527579672592565,-1.0,0.6888888888888889,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,2490.0,3.5280033067553935,-1.0,0.6916666666666667,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,2500.0,3.528425609985651,-1.0,0.6944444444444444,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,2510.0,3.5288467508809056,-1.0,0.6972222222222222,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,2520.0,3.5292666289845167,-1.0,0.7,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,2530.0,3.5296854576655625,-1.0,0.7027777777777777,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,2540.0,3.5301032392016274,-1.0,0.7055555555555556,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,2550.0,3.530520157289991,-1.0,0.7083333333333334,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,2560.0,3.5309361726769994,-1.0,0.7111111111111111,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,2570.0,3.531351347552681,-1.0,0.7138888888888889,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,2580.0,3.5317658102555023,-1.0,0.7166666666666667,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,2590.0,3.53217954197824,-1.0,0.7194444444444444,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,2600.0,3.5325926491667357,-1.0,0.7222222222222222,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,2610.0,3.5330052265139944,-1.0,0.725,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,2620.0,3.533417205934111,-1.0,0.7277777777777777,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,2630.0,3.533828808760959,-1.0,0.7305555555555555,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,2640.0,3.5342399641443745,-1.0,0.7333333333333333,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,2650.0,3.534650824664605,-1.0,0.7361111111111112,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,2660.0,3.535061374606175,-1.0,0.7388888888888889,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,2670.0,3.535471752957771,-1.0,0.7416666666666667,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,2680.0,3.5358819561837604,-1.0,0.7444444444444445,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,2690.0,3.5362919899908625,-1.0,0.7472222222222222,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,2700.0,3.5367019934926,-1.0,0.75,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,2710.0,3.537111945271963,-1.0,0.7527777777777778,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,2720.0,3.5375218555506422,-1.0,0.7555555555555555,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,2730.0,3.5379319591577154,-1.0,0.7583333333333333,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,2740.0,3.538342148607444,-1.0,0.7611111111111111,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,2750.0,3.5387523244363432,-1.0,0.7638888888888888,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,2760.0,3.539162841887994,-1.0,0.7666666666666667,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,2770.0,3.5395735807726796,-1.0,0.7694444444444445,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,2780.0,3.539984611759779,-1.0,0.7722222222222223,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,2790.0,3.5403959667698315,-1.0,0.775,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,2800.0,3.5408077022387308,-1.0,0.7777777777777778,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,2810.0,3.541219838002621,-1.0,0.7805555555555556,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,2820.0,3.5416324058317055,-1.0,0.7833333333333333,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,2830.0,3.5420454830712993,-1.0,0.7861111111111111,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,2840.0,3.5424590522901633,-1.0,0.7888888888888889,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,2850.0,3.5428731624427696,-1.0,0.7916666666666666,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,2860.0,3.5432878729110717,-1.0,0.7944444444444444,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,2870.0,3.543703255169936,-1.0,0.7972222222222223,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,2880.0,3.544119233882676,-1.0,0.8,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,2890.0,3.544535899963946,-1.0,0.8027777777777778,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,2900.0,3.5449533024300988,-1.0,0.8055555555555556,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,2910.0,3.5453714639014082,-1.0,0.8083333333333333,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,2920.0,3.5457904047906754,-1.0,0.8111111111111111,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,2930.0,3.5462101438005784,-1.0,0.8138888888888889,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,2940.0,3.5466307483400734,-1.0,0.8166666666666667,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,2950.0,3.547052205842874,-1.0,0.8194444444444444,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,2960.0,3.5474745333782547,-1.0,0.8222222222222222,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,2970.0,3.547897805310338,-1.0,0.825,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,2980.0,3.548322088344755,-1.0,0.8277777777777777,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,2990.0,3.5487472650319036,-1.0,0.8305555555555556,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,3000.0,3.549173416702498,-1.0,0.8333333333333334,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,3010.0,3.5496006321491613,-1.0,0.8361111111111111,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,3020.0,3.5500288986103374,-1.0,0.8388888888888889,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,3030.0,3.550458235287168,-1.0,0.8416666666666667,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,3040.0,3.550888656310515,-1.0,0.8444444444444444,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,3050.0,3.551320202819744,-1.0,0.8472222222222222,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,3060.0,3.5517528808834604,-1.0,0.85,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,3070.0,3.552186685921485,-1.0,0.8527777777777777,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,3080.0,3.5526216895462803,-1.0,0.8555555555555555,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,3090.0,3.553057961677515,-1.0,0.8583333333333333,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,3100.0,3.5534953566514864,-1.0,0.8611111111111112,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,3110.0,3.5539339289635024,-1.0,0.8638888888888889,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,3120.0,3.5543738167621806,-1.0,0.8666666666666667,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,3130.0,3.5548149737738255,-1.0,0.8694444444444445,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,3140.0,3.555257416323778,-1.0,0.8722222222222222,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,3150.0,3.5557011540210532,-1.0,0.875,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,3160.0,3.5561462090146647,-1.0,0.8777777777777778,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,3170.0,3.5565925967045087,-1.0,0.8805555555555555,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,3180.0,3.5570403108277517,-1.0,0.8833333333333333,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,3190.0,3.557489387759048,-1.0,0.8861111111111111,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,3200.0,3.5579399254529993,-1.0,0.8888888888888888,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,3210.0,3.5583917542172303,-1.0,0.8916666666666667,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,3220.0,3.5588448932877985,-1.0,0.8944444444444445,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,3230.0,3.559299529925473,-1.0,0.8972222222222223,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,3240.0,3.5597555886499213,-1.0,0.9,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,3250.0,3.560213081264229,-1.0,0.9027777777777778,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,3260.0,3.560672012532784,-1.0,0.9055555555555556,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,3270.0,3.561132392481883,-1.0,0.9083333333333333,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,3280.0,3.561594237102243,-1.0,0.9111111111111111,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,3290.0,3.5620575409627273,-1.0,0.9138888888888889,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,3300.0,3.562522318682934,-1.0,0.9166666666666666,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,3310.0,3.562988610375113,-1.0,0.9194444444444444,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,3320.0,3.563456375280324,-1.0,0.9222222222222223,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,3330.0,3.56392564592917,-1.0,0.925,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,3340.0,3.564396292659752,-1.0,0.9277777777777778,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,3350.0,3.5648685855268463,-1.0,0.9305555555555556,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,3360.0,3.5653423920766936,-1.0,0.9333333333333333,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,3370.0,3.5658176918970015,-1.0,0.9361111111111111,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,3380.0,3.5662945403845243,-1.0,0.9388888888888889,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,3390.0,3.566772912117807,-1.0,0.9416666666666667,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,3400.0,3.5672528066151123,-1.0,0.9444444444444444,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,3410.0,3.567734227945545,-1.0,0.9472222222222222,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,3420.0,3.568217222843291,-1.0,0.95,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,3430.0,3.568701717030242,-1.0,0.9527777777777777,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,3440.0,3.569187803857603,-1.0,0.9555555555555556,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
Chen2020,DC_reference,3450.0,3.5696752930613695,-1.0,0.9583333333333334,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
