arm,param_set,t_s,V_V,I_A,Q_Ah,stage,Vmax_cutoff_V,I_cutoff_A,termination_method
DCAC_full_protocol,Chen2020,12829.285783244366,4.2000000000000455,-3.281217922497097,3.7981785382728233,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,12839.285783244366,4.1999999999998066,-3.243849502007154,3.807241131917968,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,12849.285783244366,4.200000000000001,-3.2104366365276054,3.816205418221488,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,12859.285783244366,4.2,-3.179989493237259,3.825081010068384,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,12869.285783244366,4.200000000000001,-3.1518798708428513,3.833875273074051,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,12879.285783244366,4.2000000000000055,-3.1256891068176533,3.842594118876357,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,12889.285783244366,4.2000000000000215,-3.1011312172282253,3.851242480437532,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,12899.285783244366,4.200000000000005,-3.0780009209549037,3.859824608407231,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,12909.285783244366,4.200000000000001,-3.056105781173345,3.8683442010490756,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,12919.285783244366,4.2,-3.0353036727721667,3.876804491957333,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,12929.285783244366,4.2,-3.0154676901898956,3.885208341072558,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,12939.285783244366,4.2,-2.996486802051331,3.8935582778673377,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,12949.285783244366,4.2,-2.978256258682515,3.9018565321183565,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,12959.285783244366,4.199999999999998,-2.9606854063661787,3.910105062208702,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,12969.285783244366,4.199999999999999,-2.9436928543994707,3.9183055875708765,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,12979.285783244366,4.199999999999999,-2.92720592882064,3.926459613658682,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,12989.285783244366,4.1999999999999975,-2.9111567754330125,3.9345684507479235,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,12999.285783244366,4.200000000000004,-2.895491522758179,3.9426332400509665,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,13009.285783244366,4.199999999999992,-2.880148174736364,3.9506549618530427,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,13019.285783244366,4.199999999999996,-2.865091982308234,3.95863446207116,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,13029.285783244366,4.200000000000001,-2.850282416045278,3.966572482068873,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,13039.285783244366,4.200000000000001,-2.8356796624978795,3.974469651622405,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,13049.285783244366,4.200000000000001,-2.821251061871479,3.982326499850696,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,13059.285783244366,4.2,-2.806965035365648,3.9901434666524143,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,13069.285783244366,4.200000000000001,-2.792794250061194,3.9979209101043964,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,13079.285783244366,4.199999999999999,-2.7787110688601087,4.0056591119362315,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,13089.285783244366,4.200000000000002,-2.7646921748582476,4.0133582831080625,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,13099.285783244366,4.199999999999998,-2.750711759881291,4.021018566350756,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,13109.285783244366,4.200000000000002,-2.736749333637105,4.028640040091755,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,13119.285783244366,4.2,-2.7227785200577657,4.03622271766633,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,13129.285783244366,4.199999999999996,-2.7087766335271146,4.043766544268532,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,13139.285783244366,4.200000000000003,-2.694725116755608,4.051271407810591,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,13149.285783244366,4.2,-2.680605798346516,4.058737145192677,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,13159.285783244366,4.199999999999999,-2.666382185508562,4.066163517392476,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,13169.285783244366,4.199999999999999,-2.6520427235838513,4.073550218655105,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,13179.285783244366,4.2,-2.6375669616389534,4.08089689877347,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,13189.285783244366,4.199999999999998,-2.622934637343045,4.0882031509942784,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,13199.285783244366,4.199999999999999,-2.608129321987197,4.095468517604459,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,13209.285783244366,4.199999999999999,-2.5931336897073995,4.102692494009591,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,13219.285783244366,4.199999999999999,-2.5779342247409502,4.109874532779657,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,13229.285783244366,4.200000000000005,-2.5625186412259864,4.117014050649057,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,13239.285783244366,4.19999999999999,-2.546870088291393,4.124110423884497,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,13249.285783244366,4.200000000000001,-2.5309900285060967,4.131163007380049,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,13259.285783244366,4.200000000000001,-2.5148799090028904,4.138171160071034,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,13269.285783244366,4.2,-2.4985061934928434,4.1451341963245,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,13279.285783244366,4.199999999999999,-2.481886884596015,4.152051408932957,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,13289.285783244366,4.2,-2.4650221308610734,4.15892211589887,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,13299.285783244366,4.199999999999999,-2.4479149345290514,4.1657456396008,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,13309.285783244366,4.2,-2.4305714970289225,4.1725213152001865,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,13319.285783244366,4.200000000000001,-2.412999186413807,4.179248496704968,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,13329.285783244366,4.199999999999999,-2.39520671825551,4.1859265604614535,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,13339.285783244366,4.200000000000001,-2.377207815026077,4.1925549139799,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,13349.285783244366,4.2,-2.359012920708853,4.199132998335088,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,13359.285783244366,4.200000000000001,-2.340637233653326,4.205660290216146,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,13369.285783244366,4.200000000000001,-2.3221132143507393,4.2121363325050405,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,13379.285783244366,4.199999999999999,-2.3034143703690724,4.218560676372707,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,13389.285783244366,4.199999999999999,-2.2845809775921695,4.224932892133765,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,13399.285783244366,4.199999999999999,-2.265625783347442,4.2312526237461805,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,13409.285783244366,4.200000000000001,-2.246569129055535,4.237519561124518,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,13419.285783244366,4.2,-2.2274244102557432,4.243733441040228,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,13429.285783244366,4.200000000000001,-2.208207454321876,4.2498940408521415,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,13439.285783244366,4.2,-2.1889327736890123,4.256001180057712,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,13449.285783244366,4.2,-2.1696191875968145,4.2620547244483875,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,13459.285783244366,4.200000000000001,-2.1502804672621023,4.268054585080136,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,13469.285783244366,4.199999999999999,-2.130931085640641,4.274000712236945,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,13479.285783244366,4.2,-2.1116028177888566,4.279893120436153,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,13489.285783244366,4.199999999999999,-2.0922652406071682,4.285731826072814,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,13499.285783244366,4.199999999999999,-2.07295562739996,4.291516855056157,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,13509.285783244366,4.200000000000001,-2.0536838677247737,4.297248298799386,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,13519.285783244366,4.199999999999999,-2.034463257189987,4.3029262809173225,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,13529.285783244366,4.199999999999999,-2.015303325386282,4.308550956726457,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,13539.285783244366,4.199999999999999,-1.9962141801451145,4.314122508817473,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,13549.285783244366,4.200000000000001,-1.9772048610369763,4.31964114637467,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,13559.285783244366,4.200000000000001,-1.958285229120216,4.325107104833222,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,13569.285783244366,4.200000000000001,-1.93946355279474,4.330520644808104,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,13579.285783244366,4.200000000000001,-1.9207465036783653,4.335882047664316,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,13589.285783244366,4.200000000000001,-1.9021583333173664,4.341191637715699,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,13599.285783244366,4.200000000000001,-1.8836638833114088,4.346449724127684,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,13609.285783244366,4.200000000000001,-1.8652913048606452,4.351656606333478,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,13619.285783244366,4.200000000000001,-1.8470446368885467,4.356812628474796,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,13629.285783244366,4.199999999999999,-1.8289286431289618,4.361918146919265,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,13639.285783244366,4.2,-1.8109486150337508,4.3669735320000465,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,13649.285783244366,4.2,-1.7931085351458598,4.371979166930852,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,13659.285783244366,4.199999999999999,-1.7754118359949538,4.3769354452241025,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,13669.285783244366,4.2,-1.7578604122076875,4.381842767791051,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,13679.285783244366,4.200000000000001,-1.740458871038377,4.386701544573337,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,13689.285783244366,4.200000000000001,-1.7232100320848966,4.391512195827675,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,13699.285783244366,4.2,-1.7061300287436387,4.396275168134381,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,13709.285783244366,4.200000000000002,-1.6891838925432596,4.4009908819139465,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,13719.285783244366,4.199999999999999,-1.6723920554401006,4.405659737397257,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,13729.285783244366,4.200000000000001,-1.6557544272186342,4.410282163067617,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,13739.285783244366,4.2,-1.6392744279937075,4.414858592033189,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,13749.285783244366,4.200000000000001,-1.6229520979228877,4.419389462208074,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,13759.285783244366,4.2,-1.6067880170390891,4.423875212367744,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,13769.285783244366,4.2,-1.5907823170797273,4.428316282276241,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,13779.285783244366,4.200000000000002,-1.5749354483915385,4.432713112506063,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,13789.285783244366,4.200000000000001,-1.559248009262947,4.437066145086138,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,13799.285783244366,4.200000000000002,-1.5437204304412555,4.441375823474616,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,13809.285783244366,4.200000000000001,-1.5283654290268784,4.445642609390545,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,13819.285783244366,4.2,-1.513149981896993,4.449866936350162,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,13829.285783244366,4.199999999999999,-1.498089955847747,4.454049214041474,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,13839.285783244366,4.200000000000001,-1.4831840252124557,4.458189872348502,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,13849.285783244366,4.200000000000001,-1.4684326702162862,4.462289339981042,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,13859.285783244366,4.200000000000002,-1.453835638151917,4.466348045964886,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,13869.285783244366,4.2,-1.439391645927943,4.470366417192775,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,13879.285783244366,4.199999999999999,-1.4250996039318744,4.474344877262024,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,13889.285783244366,4.2,-1.4109589300878618,4.478283847448163,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,13899.285783244366,4.200000000000001,-1.3969686952705969,4.482183746927828,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,13909.285783244366,4.200000000000001,-1.3831283803036931,4.486044992866125,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,13919.285783244366,4.200000000000001,-1.3694504341088385,4.489868018997254,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,13929.285783244366,4.200000000000001,-1.3559029798125941,4.493653232072145,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,13939.285783244366,4.199999999999999,-1.3424990071442042,4.4974010126095845,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,13949.285783244366,4.2,-1.329238042397764,4.501111758511726,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,13959.285783244366,4.200000000000001,-1.3161177276382263,4.504785863747887,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,13969.285783244366,4.200000000000001,-1.3031375972269723,4.508423718365756,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,13979.285783244366,4.200000000000001,-1.2902972461219337,4.51202571120374,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,13989.285783244366,4.2,-1.2775941216633449,4.5155922269923305,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,13999.285783244366,4.200000000000001,-1.2650278713798162,4.519123646427113,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,14009.285783244366,4.2,-1.2525965137148884,4.522620346961967,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,14019.285783244366,4.199999999999999,-1.2402997128392843,4.526082702832181,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,14029.285783244366,4.199999999999999,-1.2281499937716545,4.529511105202474,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,14039.285783244366,4.2,-1.2161177021885223,4.532905921446863,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,14049.285783244366,4.200000000000001,-1.2042126817019834,4.536267491424488,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,14059.285783244366,4.2,-1.1924353681032027,4.539596169271441,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,14069.285783244366,4.2,-1.1807830240457946,4.542892305927203,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,14079.285783244366,4.199999999999999,-1.169255237106735,4.546156247956581,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,14089.285783244366,4.199999999999999,-1.1578507187913487,4.549388339561995,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,14099.285783244366,4.199999999999999,-1.1465684820707989,4.552588921785415,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,14109.285783244366,4.200000000000001,-1.135406914718511,4.555758332058734,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,14119.285783244366,4.2,-1.1243643081137669,4.558896903201557,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,14129.285783244366,4.199999999999999,-1.113439950737851,4.562004964672184,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,14139.285783244366,4.199999999999999,-1.1026464508783893,4.565082862452207,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,14149.285783244366,4.2,-1.0919570497107316,4.568130922869693,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,14159.285783244366,4.200000000000001,-1.0813786909003917,4.5711494447316525,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,14169.285783244366,4.200000000000001,-1.0709127382313084,4.574138738383224,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,14179.285783244366,4.200000000000001,-1.0605570131639421,4.5770991130379395,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,14189.285783244366,4.199999999999999,-1.050310487168888,4.580030873455069,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,14199.285783244366,4.199999999999999,-1.0401718356597711,4.582934321125665,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,14209.285783244366,4.199999999999999,-1.0301410399266078,4.58580975567509,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,14219.285783244366,4.199999999999999,-1.0202152566324816,4.588657472753644,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,14229.285783244366,4.200000000000001,-1.010395036827451,4.591477764827894,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,14239.285783244366,4.199999999999999,-1.0006787204413266,4.5942709228241005,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,14249.285783244366,4.2,-0.9910768164586968,4.597037249958683,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,14259.285783244366,4.200000000000001,-0.9815665445476953,4.599777032404526,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,14269.285783244366,4.199999999999999,-0.9721526090632017,4.602490531228986,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,14279.285783244366,4.199999999999999,-0.9628372761300609,4.605178017180643,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,14289.285783244366,4.199999999999999,-0.9536188969395797,4.607839761865462,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,14299.285783244366,4.2,-0.9444957291814682,4.610476032179519,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,14309.285783244366,4.199999999999999,-0.9354675345926713,4.613087092268094,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,14319.285783244366,4.199999999999999,-0.9265327780017883,4.615673203813364,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,14329.285783244366,4.200000000000001,-0.9176914774218907,4.618234626390341,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,14339.285783244366,4.200000000000001,-0.9089410183844946,4.6207716159678505,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,14349.285783244366,4.2,-0.9002823916559399,4.623284426259573,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,14359.285783244366,4.199999999999999,-0.8917251151430423,4.625773325574571,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,14369.285783244366,4.199999999999999,-0.8832483654881049,4.628238566519893,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,14379.285783244366,4.199999999999999,-0.8748549909228682,4.630680376737129,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,14389.285783244366,4.200000000000001,-0.866548143171516,4.633098992201149,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,14399.285783244366,4.2,-0.8583265137668084,4.635494651446898,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,14409.285783244366,4.200000000000001,-0.8501882160276347,4.637867588571612,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,14419.285783244366,4.200000000000001,-0.8421332249379463,4.640218035017397,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,14429.285783244366,4.199999999999999,-0.8341601137297152,4.642546220209991,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,14439.285783244366,4.2,-0.8262686270691716,4.644852371238878,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,14449.285783244366,4.2,-0.8184582101110865,4.647136714068296,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,14459.285783244366,4.199999999999999,-0.8107278039256072,4.649399472421124,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,14469.285783244366,4.199999999999999,-0.8030849050846685,4.651640878961416,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,14479.285783244366,4.2,-0.7955194295209073,4.65386116275948,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,14489.285783244366,4.199999999999999,-0.7880225648844102,4.656060526640598,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,14499.285783244366,4.199999999999999,-0.7806009933933744,4.658239170471539,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,14509.285783244366,4.199999999999999,-0.773253951659168,4.660397302339667,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,14519.285783244366,4.2,-0.7659806262188916,4.6625351281422756,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,14529.285783244366,4.200000000000001,-0.7587804587380789,4.664652851871383,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,14539.285783244366,4.2,-0.7516525115288302,4.666750675441198,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,14549.285783244366,4.200000000000001,-0.7445966972790917,4.66882879934232,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DCAC_full_protocol,Chen2020,14559.285783244366,4.199999999999999,-0.7376109921545791,4.6708874211332,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
