policy_id,Q_Ah,delta_t_raw_s,delta_t_geom_s,delta_t_resid_s
seed_sched_v5_low_stress,1.4323887377346283,1.6297246140734387,1.6288302478992591,0.000894366174179595
seed_sched_v5_low_stress,1.4734683623257825,41.29751888088731,41.30409597654625,-0.0065770956589403795
seed_sched_v5_low_stress,1.5145479869169367,89.0766908847736,89.08551632353192,-0.00882543875832198
seed_sched_v5_low_stress,1.555627611508091,73.49427855147314,73.72066423903925,-0.22638568756610766
seed_sched_v5_low_stress,1.5967072360992451,19.483828212921708,19.490921165489453,-0.0070929525677456695
seed_sched_v5_low_stress,1.6377868606903996,67.21503318499663,67.22243554459556,-0.007402359598927433
seed_sched_v5_low_stress,1.6788664852815538,107.13334380728338,107.14787483227428,-0.014531024990901642
seed_sched_v5_low_stress,1.719946109872708,2.8474798852939784,2.854569273540619,-0.007089388246640738
seed_sched_v5_low_stress,1.7610257344638625,44.057770436483224,44.064158512669565,-0.006388076186340186
seed_sched_v5_low_stress,1.8021053590550167,91.47374578615927,91.48531379711767,-0.0115680109583991
seed_sched_v5_low_stress,1.843184983646171,13.960374826886436,13.984132332316221,-0.023757505429784942
seed_sched_v5_low_stress,1.8842646082373251,21.941376604314428,21.947043355964524,-0.005666751650096558
seed_sched_v5_low_stress,1.9253442328284793,69.95983246843298,69.96732585562859,-0.0074933871956091025
seed_sched_v5_low_stress,1.9664238574196338,108.11472964234144,108.13066265638463,-0.015933014043184812
seed_sched_v5_low_stress,2.007503482010788,4.3160502668342815,4.319554596689159,-0.0035043298548771418
seed_sched_v5_low_stress,2.048583106601942,46.83187520467254,46.83802788490175,-0.006152680229206453
seed_sched_v5_low_stress,2.089662731193097,93.80246084813643,93.81064698977934,-0.008186141642909206
seed_sched_v5_low_stress,2.130742355784251,6.455482440669584,6.470301960901452,-0.0148195202318675
seed_sched_v5_low_stress,2.1718219803754053,24.456707385332265,24.461487892691366,-0.0047805073591007385
seed_sched_v5_low_stress,2.2129016049665595,72.68355126924325,72.6902344772634,-0.006683208020149323
seed_sched_v5_low_stress,2.2539812295577137,108.74813244087818,108.76150705881719,-0.013374617939007294
seed_sched_v5_low_stress,2.295060854148868,5.97316879900427,5.979935471411409,-0.006766672407138685
seed_sched_v5_low_stress,2.336140478740022,49.616446213327436,49.6221069684143,-0.0056607550868648104
seed_sched_v5_low_stress,2.377220103331177,96.04118985403238,96.05046409555871,-0.009274241526327387
seed_sched_v5_low_stress,2.418299727922331,2.796383569574573,2.809623561742228,-0.013239992167655146
seed_sched_v5_low_stress,2.4593793525134853,27.02308838958197,27.02792537382811,-0.004836984246139764
seed_sched_v5_low_stress,2.5004589771046395,75.38035126760587,75.38706976512731,-0.006718497521433164
seed_sched_v5_low_stress,2.5415386016957937,108.91410836526939,108.93675175261797,-0.02264338734858029
seed_sched_v5_low_stress,2.582618226286948,7.802472521470918,7.80734253045739,-0.004870008986472385
seed_sched_v5_low_stress,2.623697850878102,52.406990202076486,52.412692939997214,-0.005702737920728396
seed_sched_v5_low_stress,2.664777475469257,98.17784572620167,98.19188543136897,-0.014039705167306238
seed_sched_v5_low_stress,2.705857100060411,0.9301961985138405,0.9362128870388915,-0.006016688525050995
seed_sched_v5_low_stress,2.7469367246515652,29.632508707251873,29.638020035011323,-0.005511327759450069
seed_sched_v5_low_stress,2.7880163492427195,78.0456654329937,78.05305764882723,-0.007392215833533555
seed_sched_v5_low_stress,2.8290959738338737,108.47501158064279,108.50016776013763,-0.025156179494842945
seed_sched_v5_low_stress,2.870175598425028,9.77376996743078,9.775378646174431,-0.001608678743650671
seed_sched_v5_low_stress,2.911255223016182,55.19984165732967,55.20594117840574,-0.006099521076066594
seed_sched_v5_low_stress,2.9523348476073363,100.21147795735033,100.21983514387193,-0.008357186521607218
seed_sched_v5_low_stress,2.9934144721984906,0.1217646650648021,0.12703791860985802,-0.005273253545055923
seed_sched_v5_low_stress,3.034494096789645,32.28233607258153,32.28791946223828,-0.005583389656749205
seed_sched_v5_low_stress,3.0755737213807994,80.67341848428714,80.6826925739324,-0.009274089645259664
seed_sched_v5_low_stress,3.1166533459719536,107.16073021190186,107.19175247803196,-0.031022266130094067
seed_sched_v5_low_stress,3.157732970563108,11.858510579329959,11.86489455138235,-0.006383972052390163
seed_sched_v5_low_stress,3.198812595154262,57.99254311104323,57.99824066571273,-0.00569755466949573
seed_sched_v5_low_stress,3.2398922197454163,102.10701459456959,102.11658947095111,-0.00957487638152088
seed_sched_v5_low_stress,3.2809718443365705,0.027582951809563383,0.037318176897315425,-0.009735225087752042
seed_sched_v5_low_stress,3.322051468927725,34.964922666039456,34.97029886471137,-0.00537619867191097
seed_sched_v5_low_stress,3.3631310935188794,83.26348245056488,83.27074896683735,-0.007266516272466106
seed_sched_v5_low_stress,3.4042107181100336,104.49249089699606,104.51347031552723,-0.020979418531169358
seed_sched_v5_low_stress,3.445290342701188,61.560891997312865,61.572242876422024,-0.011350879109158996
seed_sched_v5_low_stress,3.486369967292342,76.44923261342774,76.45884819576713,-0.009615582339392859
seed_sched_v5_low_stress,3.5274495918834963,96.85352426065583,96.86667423695326,-0.013149976297427202
seed_sched_v5_low_stress,3.5685292164746505,72.97143917383983,72.98874281101962,-0.01730363717979344
seed_sched_v5_low_stress,3.6096088410658047,66.08958178393004,66.09832020004069,-0.00873841611064563
