reference_protocol,protocol,Q_net_Ah,t_ref_min,t_protocol_min,Delta_t_Q_min
0.3C dc.csv,0.3+0.7 10 tau.csv,0.712518566169242,41.917418157207905,37.80344176482704,4.113976392380863
0.3C dc.csv,0.3+0.7 10 tau.csv,0.7141490434373639,42.013338536087296,37.832243029400765,4.181095506686532
0.3C dc.csv,0.3+0.7 10 tau.csv,0.7157795207054857,42.10925847588375,37.86102989941329,4.24822857647046
0.3C dc.csv,0.3+0.7 10 tau.csv,0.7174099979736075,42.20517832075602,37.889807856881575,4.315370463874444
0.3C dc.csv,0.3+0.7 10 tau.csv,0.7190404752417293,42.3010981692307,37.91858220556697,4.382515963663728
0.3C dc.csv,0.3+0.7 10 tau.csv,0.7206709525098511,42.397018303806895,37.94735796029188,4.4496603435150135
0.3C dc.csv,0.3+0.7 10 tau.csv,0.7223014297779731,42.492938502904316,37.97614023002972,4.5167982728745955
0.3C dc.csv,0.3+0.7 10 tau.csv,0.7239319070460949,42.58885839031917,38.004932837473426,4.583925552845741
0.3C dc.csv,0.3+0.7 10 tau.csv,0.7255623843142167,42.684778436030044,38.03374060694732,4.651037829082725
0.3C dc.csv,0.3+0.7 10 tau.csv,0.7271928615823385,42.78069897538465,38.06257561846251,4.718123356922142
0.3C dc.csv,0.3+0.7 10 tau.csv,0.7288233388504604,42.8766194861387,38.09144084715094,4.785178638987759
0.3C dc.csv,0.3+0.7 10 tau.csv,0.7304538161185822,42.972539842035765,38.12033568047689,4.852204161558873
0.3C dc.csv,0.3+0.7 10 tau.csv,0.732084293386704,43.06845982875962,38.14926494626923,4.919194882490395
0.3C dc.csv,0.3+0.7 10 tau.csv,0.7337147706548258,43.1643799187137,38.17823538259457,4.986144536119127
0.3C dc.csv,0.3+0.7 10 tau.csv,0.7353452479229476,43.26029994480864,38.207252872782774,5.053047072025862
0.3C dc.csv,0.3+0.7 10 tau.csv,0.7369757251910696,43.35621979771325,38.2363200737316,5.1198997239816535
0.3C dc.csv,0.3+0.7 10 tau.csv,0.7386062024591914,43.45213987417898,38.26544197891715,5.18669789526183
0.3C dc.csv,0.3+0.7 10 tau.csv,0.7402366797273132,43.54805996206059,38.294626357960226,5.2534336041003655
0.3C dc.csv,0.3+0.7 10 tau.csv,0.741867156995435,43.643979867257094,38.323880696670926,5.320099170586168
0.3C dc.csv,0.3+0.7 10 tau.csv,0.7434976342635569,43.73990015084551,38.353213640403744,5.386686510441763
0.3C dc.csv,0.3+0.7 10 tau.csv,0.7451281115316787,43.83582036040741,38.382624381655305,5.453195978752106
0.3C dc.csv,0.3+0.7 10 tau.csv,0.7467585887998005,43.93174046092766,38.41211988241231,5.519620578515344
0.3C dc.csv,0.3+0.7 10 tau.csv,0.7483890660679223,44.027660505167745,38.44170898361163,5.585951521556112
0.3C dc.csv,0.3+0.7 10 tau.csv,0.7500195433360443,44.12358045672906,38.47139306939053,5.652187387338529
0.3C dc.csv,0.3+0.7 10 tau.csv,0.7516500206041661,44.2195008401197,38.501177740597655,5.7183230995220455
0.3C dc.csv,0.3+0.7 10 tau.csv,0.7532804978722879,44.315421387604644,38.53106953410974,5.784351853494904
0.3C dc.csv,0.3+0.7 10 tau.csv,0.7549109751404097,44.411341704243924,38.56108041296925,5.850261291274677
0.3C dc.csv,0.3+0.7 10 tau.csv,0.7565414524085315,44.50726205217481,38.59121538933172,5.916046662843087
0.3C dc.csv,0.3+0.7 10 tau.csv,0.7581719296766534,44.60318227351253,38.621481826647454,5.9817004468650765
0.3C dc.csv,0.3+0.7 10 tau.csv,0.7598024069447752,44.69910298095908,38.65188840324465,6.047214577714435
0.3C dc.csv,0.3+0.7 10 tau.csv,0.761432884212897,44.79502383945252,38.682438653414266,6.1125851860382525
0.3C dc.csv,0.3+0.7 10 tau.csv,0.7630633614810189,44.89094452909416,38.71314089991821,6.177803629175955
0.3C dc.csv,0.3+0.7 10 tau.csv,0.7646938387491408,44.986864866563465,38.74400907436827,6.2428557921951935
0.3C dc.csv,0.3+0.7 10 tau.csv,0.7663243160172626,45.082785236002785,38.77504468980615,6.307740546196634
0.3C dc.csv,0.3+0.7 10 tau.csv,0.7679547932853844,45.1787059936162,38.80625681210373,6.372449181512465
0.3C dc.csv,0.3+0.7 10 tau.csv,0.7695852705535062,45.274626399596826,38.837655272763755,6.436971126833072
0.3C dc.csv,0.3+0.7 10 tau.csv,0.771215747821628,45.37054664984589,38.869249633336935,6.501297016508957
0.3C dc.csv,0.3+0.7 10 tau.csv,0.7728462250897499,45.466466681620844,38.90105000158241,6.565416680038432
0.3C dc.csv,0.3+0.7 10 tau.csv,0.7744767023578717,45.562386488458436,38.93307554880496,6.629310939653479
0.3C dc.csv,0.3+0.7 10 tau.csv,0.7761071796259936,45.658306509736335,38.96533092015095,6.692975589585387
0.3C dc.csv,0.3+0.7 10 tau.csv,0.7777376568941154,45.75422585076516,38.99782481035336,6.756401040411802
0.3C dc.csv,0.3+0.7 10 tau.csv,0.7793681341622373,45.85014608400727,39.030570403412796,6.819575680594475
0.3C dc.csv,0.3+0.7 10 tau.csv,0.7809986114303591,45.946066318937866,39.06358016149611,6.882486157441754
0.3C dc.csv,0.3+0.7 10 tau.csv,0.7826290886984809,46.04198685540755,39.096868738413086,6.945118116994465
0.3C dc.csv,0.3+0.7 10 tau.csv,0.7842595659666027,46.137907053066584,39.130450614294226,7.007456438772358
0.3C dc.csv,0.3+0.7 10 tau.csv,0.7858900432347246,46.23382673614086,39.16433988145277,7.069486854688094
0.3C dc.csv,0.3+0.7 10 tau.csv,0.7875205205028464,46.329746345575295,39.19855222014732,7.1311941254279745
0.3C dc.csv,0.3+0.7 10 tau.csv,0.7891509977709683,46.42566568447015,39.23310598570979,7.1925596987603555
0.3C dc.csv,0.3+0.7 10 tau.csv,0.7907814750390901,46.52158521007977,39.268021233408255,7.253563976671515
0.3C dc.csv,0.3+0.7 10 tau.csv,0.792411952307212,46.61750516770726,39.30332560754748,7.314179560159779
0.3C dc.csv,0.3+0.7 10 tau.csv,0.7940424295753338,46.71342542885437,39.339029983122536,7.374395445731835
0.3C dc.csv,0.3+0.7 10 tau.csv,0.7956729068434556,46.80934627629338,39.37515491601443,7.434191360278952
0.3C dc.csv,0.3+0.7 10 tau.csv,0.7973033841115774,46.90526651275683,39.41172382894972,7.493542683807114
0.3C dc.csv,0.3+0.7 10 tau.csv,0.7989338613796992,47.001186764463654,39.44877239324455,7.5524143712191005
0.3C dc.csv,0.3+0.7 10 tau.csv,0.8005643386478211,47.09710699777422,39.486327766331556,7.610779231442663
0.3C dc.csv,0.3+0.7 10 tau.csv,0.802194815915943,47.19302705829856,39.524407915472565,7.668619142825996
0.3C dc.csv,0.3+0.7 10 tau.csv,0.8038252931840648,47.288947443196925,39.56304452237624,7.725902920820687
0.3C dc.csv,0.3+0.7 10 tau.csv,0.8054557704521866,47.38486777762932,39.60231014309909,7.782557634530228
0.3C dc.csv,0.3+0.7 10 tau.csv,0.8070862477203085,47.480787995175966,39.642207890054536,7.83858010512143
0.3C dc.csv,0.3+0.7 10 tau.csv,0.8087167249884303,47.57670830346273,39.68279055481404,7.89391774864869
0.3C dc.csv,0.3+0.7 10 tau.csv,0.8103472022565521,47.672628363838,39.724116821526486,7.948511542311515
0.3C dc.csv,0.3+0.7 10 tau.csv,0.8119776795246739,47.76854869614002,39.76622167368968,8.002327022450345
0.3C dc.csv,0.3+0.7 10 tau.csv,0.8136081567927957,47.86446934090135,39.80919155406823,8.055277786833123
0.3C dc.csv,0.3+0.7 10 tau.csv,0.8152386340609177,47.960389687351146,39.85308062799097,8.107309059360176
0.3C dc.csv,0.3+0.7 10 tau.csv,0.8168691113290395,48.05631008576839,39.8979472847586,8.158362801009787
0.3C dc.csv,0.3+0.7 10 tau.csv,0.8184995885971613,48.15223075332575,39.943908621617034,8.20832213170872
0.3C dc.csv,0.3+0.7 10 tau.csv,0.8201300658652831,48.24815123467882,39.99104671262465,8.25710452205417
0.3C dc.csv,0.3+0.7 10 tau.csv,0.821760543133405,48.34407158529157,40.03946830204489,8.304603283246685
0.3C dc.csv,0.3+0.7 10 tau.csv,0.8233910204015268,48.43999219759923,40.08930612032197,8.35068607727726
0.3C dc.csv,0.3+0.7 10 tau.csv,0.8250214976696486,48.53591286317153,40.14072416925733,8.3951886939142
0.3C dc.csv,0.3+0.7 10 tau.csv,0.8266519749377704,48.63183312883368,40.193884581741926,8.43794854709175
0.3C dc.csv,0.3+0.7 10 tau.csv,0.8282824522058924,48.72775365832138,40.24901184336044,8.47874181496094
0.3C dc.csv,0.3+0.7 10 tau.csv,0.8299129294740142,48.82367367469692,40.3063733237661,8.517300350930817
0.3C dc.csv,0.3+0.7 10 tau.csv,0.831543406742136,48.91959393543734,40.3662495660936,8.55334436934374
0.3C dc.csv,0.3+0.7 10 tau.csv,0.8331738840102578,49.015513874764736,40.42906011557824,8.586453759186497
0.3C dc.csv,0.3+0.7 10 tau.csv,0.8348043612783796,49.11143393766104,40.49532890910729,8.616105028553747
0.3C dc.csv,0.3+0.7 10 tau.csv,0.8364348385465015,49.20735386864774,40.565710840130684,8.64164302851706
0.3C dc.csv,0.3+0.7 10 tau.csv,0.8380653158146233,49.30327368326478,40.641124347360034,8.662149335904743
0.3C dc.csv,0.3+0.7 10 tau.csv,0.8396957930827451,49.39919365826227,40.7228630696335,8.676330588628772
0.3C dc.csv,0.3+0.7 10 tau.csv,0.8413262703508669,49.495113811934445,40.8128294546807,8.682284357253742
0.3C dc.csv,0.3+0.7 10 tau.csv,0.8429567476189889,49.59103445437089,40.91429443409016,8.676740020280732
0.3C dc.csv,0.3+0.7 10 tau.csv,0.8445872248871107,49.68695515760978,41.033172476129124,8.653782681480656
0.3C dc.csv,0.3+0.7 10 tau.csv,0.8462177021552325,49.782875483385354,41.18325296555657,8.599622517828784
0.3C dc.csv,0.3+0.7 10 tau.csv,0.8478481794233543,49.878795872037536,41.423420055939026,8.45537581609851
0.3C dc.csv,0.3+0.7 10 tau.csv,0.8494786566914762,49.97471609043728,48.31624328914852,1.6584728012887666
0.3C dc.csv,0.3+0.7 10 tau.csv,0.851109133959598,50.07063622589234,48.35002645206614,1.7206097738262045
0.3C dc.csv,0.3+0.7 10 tau.csv,0.8527396112277198,50.16655617053814,48.38350543688789,1.7830507336502563
0.3C dc.csv,0.3+0.7 10 tau.csv,0.8543700884958416,50.26247640619731,48.416695309177946,1.845781097019362
0.3C dc.csv,0.3+0.7 10 tau.csv,0.8560005657639636,50.35839680147267,48.44960977589315,1.908787025579521
0.3C dc.csv,0.3+0.7 10 tau.csv,0.8576310430320854,50.45431709372763,48.48226255609196,1.972054537635671
0.3C dc.csv,0.3+0.7 10 tau.csv,0.8592615203002072,50.550237561252615,48.514665915105184,2.0355716461474316
0.3C dc.csv,0.3+0.7 10 tau.csv,0.860891997568329,50.646158108668935,48.54683319718841,2.0993249114805224
0.3C dc.csv,0.3+0.7 10 tau.csv,0.8625224748364508,50.74207840755323,48.57877731084959,2.1633010967036412
0.3C dc.csv,0.3+0.7 10 tau.csv,0.8641529521045727,50.83799852822655,48.6105094472962,2.227489080930347
0.3C dc.csv,0.3+0.7 10 tau.csv,0.8657834293726945,50.933918313020996,48.642037596836225,2.291880716184771
0.3C dc.csv,0.3+0.7 10 tau.csv,0.8674139066408163,51.029838213272114,48.673372211937625,2.356466001334489
0.3C dc.csv,0.3+0.7 10 tau.csv,0.8690443839089382,51.12575807839732,48.70452207210327,2.421236006294045
0.3C dc.csv,0.3+0.7 10 tau.csv,0.87067486117706,51.2216779363238,48.73549653141353,2.486181404910269
0.3C dc.csv,0.3+0.7 10 tau.csv,0.8723053384451819,51.31759762654056,48.766303919538174,2.5512937070023867
0.3C dc.csv,0.3+0.7 10 tau.csv,0.8739358157133037,51.41351758634356,48.79695293280534,2.6165646535382194
0.3C dc.csv,0.3+0.7 10 tau.csv,0.8755662929814255,51.5094380194691,48.82744584567445,2.6819921737946544
0.3C dc.csv,0.3+0.7 10 tau.csv,0.8771967702495473,51.605358476821976,48.85779868231754,2.74755979450444
0.3C dc.csv,0.3+0.7 10 tau.csv,0.8788272475176692,51.70127854354606,48.888023012509066,2.8132555310369938
0.3C dc.csv,0.3+0.7 10 tau.csv,0.880457724785791,51.79719864468573,48.91812081512501,2.879077829560721
0.3C dc.csv,0.3+0.7 10 tau.csv,0.8820882020539129,51.89311874420241,48.948097722618186,2.9450210215842247
0.3C dc.csv,0.3+0.7 10 tau.csv,0.8837186793220347,51.9890390304393,48.97795609180845,3.0110829386308495
0.3C dc.csv,0.3+0.7 10 tau.csv,0.8853491565901566,52.08495903894971,49.00770441373009,3.0772546252196236
0.3C dc.csv,0.3+0.7 10 tau.csv,0.8869796338582784,52.1808789379655,49.03735246227963,3.1435264756858743
0.3C dc.csv,0.3+0.7 10 tau.csv,0.8886101111264002,52.27679899289031,49.066906256537145,3.2098927363531686
0.3C dc.csv,0.3+0.7 10 tau.csv,0.890240588394522,52.37271922125561,49.09637115859758,3.2763480626580304
0.3C dc.csv,0.3+0.7 10 tau.csv,0.8918710656626438,52.46863927812413,49.12574696242501,3.3428923156991175
0.3C dc.csv,0.3+0.7 10 tau.csv,0.8935015429307657,52.5645596135606,49.155047840941315,3.4095117726192825
0.3C dc.csv,0.3+0.7 10 tau.csv,0.8951320201988876,52.660479994476624,49.1842850297653,3.4761949647113255
0.3C dc.csv,0.3+0.7 10 tau.csv,0.8967624974670094,52.75640053602321,49.21345671207143,3.5429438239517808
0.3C dc.csv,0.3+0.7 10 tau.csv,0.8983929747351312,52.852321131505654,49.24256247785409,3.609758653651568
0.3C dc.csv,0.3+0.7 10 tau.csv,0.9000234520032531,52.94824174376177,49.27161298343023,3.676628760331539
0.3C dc.csv,0.3+0.7 10 tau.csv,0.9016539292713749,53.044162717741465,49.30061378182284,3.743548935918625
0.3C dc.csv,0.3+0.7 10 tau.csv,0.9032844065394967,53.1400836060291,49.329569506611875,3.810514099417226
0.3C dc.csv,0.3+0.7 10 tau.csv,0.9049148838076185,53.236003909178315,49.35848186732673,3.8775220418515843
0.3C dc.csv,0.3+0.7 10 tau.csv,0.9065453610757404,53.33192417689365,49.387358705694595,3.9445654711990557
0.3C dc.csv,0.3+0.7 10 tau.csv,0.9081758383438623,53.42784503332265,49.416205619250775,4.0116394140718725
0.3C dc.csv,0.3+0.7 10 tau.csv,0.9098063156119841,53.523765905997784,49.44503277559983,4.078733130397957
0.3C dc.csv,0.3+0.7 10 tau.csv,0.9114367928801059,53.61968632825671,49.4738417765575,4.145844551699213
0.3C dc.csv,0.3+0.7 10 tau.csv,0.9130672701482277,53.71560647950038,49.50263507738273,4.2129714021176525
0.3C dc.csv,0.3+0.7 10 tau.csv,0.9146977474163496,53.81152711470084,49.53141720551359,4.280109909187246
0.3C dc.csv,0.3+0.7 10 tau.csv,0.9163282246844714,53.907447651167615,49.560192860264976,4.347254790902639
0.3C dc.csv,0.3+0.7 10 tau.csv,0.9179587019525932,54.003368231127695,49.588967259464766,4.414400971662928
0.3C dc.csv,0.3+0.7 10 tau.csv,0.919589179220715,54.09928869886781,49.61774516158124,4.481543537286569
0.3C dc.csv,0.3+0.7 10 tau.csv,0.921219656488837,54.19520849762281,49.64653059174934,4.548677905873468
0.3C dc.csv,0.3+0.7 10 tau.csv,0.9228501337569588,54.29112887399621,49.67533022796319,4.615798646033021
0.3C dc.csv,0.3+0.7 10 tau.csv,0.9244806110250806,54.3870491778521,49.704148449335555,4.682900728516543
0.3C dc.csv,0.3+0.7 10 tau.csv,0.9261110882932024,54.48296945719562,49.732995512902825,4.7499739442927975
0.3C dc.csv,0.3+0.7 10 tau.csv,0.9277415655613243,54.57889009741501,49.76187251733332,4.817017580081689
0.3C dc.csv,0.3+0.7 10 tau.csv,0.9293720428294461,54.674810051410546,49.79078357263934,4.884026478771204
0.3C dc.csv,0.3+0.7 10 tau.csv,0.9310025200975679,54.77073034399384,49.819732324509964,4.950998019483876
0.3C dc.csv,0.3+0.7 10 tau.csv,0.9326329973656897,54.86665065311919,49.84872340575569,5.017927247363495
0.3C dc.csv,0.3+0.7 10 tau.csv,0.9342634746338117,54.96257023207724,49.87776313760267,5.08480709447457
0.3C dc.csv,0.3+0.7 10 tau.csv,0.9358939519019335,55.05849003721886,49.906857624389,5.151632412829862
0.3C dc.csv,0.3+0.7 10 tau.csv,0.9375244291700553,55.15440988976874,49.93600963215888,5.218400257609865
0.3C dc.csv,0.3+0.7 10 tau.csv,0.9391549064381771,55.2503293345493,49.96522515499883,5.285104179550466
0.3C dc.csv,0.3+0.7 10 tau.csv,0.9407853837062989,55.3462491350056,49.994518648447055,5.351730486558544
0.3C dc.csv,0.3+0.7 10 tau.csv,0.9424158609744208,55.44216934753682,50.023889805766984,5.418279541769834
0.3C dc.csv,0.3+0.7 10 tau.csv,0.9440463382425426,55.53808963002309,50.053341423208025,5.484748206815063
0.3C dc.csv,0.3+0.7 10 tau.csv,0.9456768155106644,55.63401003367672,50.082879538495895,5.551130495180821
0.3C dc.csv,0.3+0.7 10 tau.csv,0.9473072927787862,55.7299304317941,50.11251041928739,5.617420012506713
0.3C dc.csv,0.3+0.7 10 tau.csv,0.9489377700469082,55.82585093728192,50.14224380537577,5.68360713190615
0.3C dc.csv,0.3+0.7 10 tau.csv,0.95056824731503,55.92177121245374,50.17208113237157,5.749690080082175
0.3C dc.csv,0.3+0.7 10 tau.csv,0.9521987245831518,56.017691378979826,50.202029138859366,5.81566224012046
0.3C dc.csv,0.3+0.7 10 tau.csv,0.9538292018512736,56.1136114238814,50.23209460175152,5.881516822129882
0.3C dc.csv,0.3+0.7 10 tau.csv,0.9554596791193954,56.20953171535367,50.26228764330883,5.947244072044839
0.3C dc.csv,0.3+0.7 10 tau.csv,0.9570901563875173,56.30545206963631,50.29262230272935,6.012829766906961
0.3C dc.csv,0.3+0.7 10 tau.csv,0.9587206336556391,56.40137231276483,50.323100213600284,6.078272099164543
0.3C dc.csv,0.3+0.7 10 tau.csv,0.9603511109237609,56.49729262704967,50.35372443429761,6.143568192752056
0.3C dc.csv,0.3+0.7 10 tau.csv,0.9619815881918828,56.593213088609986,50.384503030723366,6.20871005788662
0.3C dc.csv,0.3+0.7 10 tau.csv,0.9636120654600047,56.689133435632506,50.41544455881277,6.273688876819733
0.3C dc.csv,0.3+0.7 10 tau.csv,0.9652425427281265,56.78505432494008,50.44655804590671,6.3384962790333645
0.3C dc.csv,0.3+0.7 10 tau.csv,0.9668730199962483,56.88097488799492,50.47785898993272,6.403115898062197
0.3C dc.csv,0.3+0.7 10 tau.csv,0.9685034972643701,56.976895048641346,50.50935031038042,6.467544738260926
0.3C dc.csv,0.3+0.7 10 tau.csv,0.970133974532492,57.07281513371601,50.54104042820039,6.531774705515623
0.3C dc.csv,0.3+0.7 10 tau.csv,0.9717644518006138,57.168735089043196,50.572941309198406,6.59579377984479
0.3C dc.csv,0.3+0.7 10 tau.csv,0.9733949290687356,57.2646554586032,50.60507422689421,6.659581231708991
0.3C dc.csv,0.3+0.7 10 tau.csv,0.9750254063368575,57.36057554469013,50.63744110161805,6.723134443072077
0.3C dc.csv,0.3+0.7 10 tau.csv,0.9766558836049793,57.45649571413045,50.67005245435602,6.78644325977443
0.3C dc.csv,0.3+0.7 10 tau.csv,0.9782863608731012,57.55241633514822,50.7029215144197,6.849494820728523
0.3C dc.csv,0.3+0.7 10 tau.csv,0.979916838141223,57.64833653478398,50.736061297290945,6.912275237493034
0.3C dc.csv,0.3+0.7 10 tau.csv,0.9815473154093448,57.744256951211085,50.769485971369015,6.97477097984207
0.3C dc.csv,0.3+0.7 10 tau.csv,0.9831777926774666,57.84017709712389,50.80320954219513,7.036967554928765
0.3C dc.csv,0.3+0.7 10 tau.csv,0.9848082699455885,57.936097293280355,50.837248335456806,7.098848957823549
0.3C dc.csv,0.3+0.7 10 tau.csv,0.9864387472137103,58.032017808093194,50.87161873631372,7.160399071779473
0.3C dc.csv,0.3+0.7 10 tau.csv,0.9880692244818322,58.127938178454684,50.90633889147224,7.221599286982446
0.3C dc.csv,0.3+0.7 10 tau.csv,0.989699701749954,58.223858820858474,50.941431208368456,7.282427612490018
0.3C dc.csv,0.3+0.7 10 tau.csv,0.9913301790180759,58.31977943223406,50.97691801379479,7.34286141843927
0.3C dc.csv,0.3+0.7 10 tau.csv,0.9929606562861977,58.41570015685141,51.012814046365044,7.402886110486364
0.3C dc.csv,0.3+0.7 10 tau.csv,0.9945911335543195,58.511620147418846,51.0491541368646,7.462466010554245
0.3C dc.csv,0.3+0.7 10 tau.csv,0.9962216108224413,58.60753979465457,51.085952906516255,7.521586888138316
0.3C dc.csv,0.3+0.7 10 tau.csv,0.9978520880905631,58.70345924743238,51.123233742798284,7.580225504634093
0.3C dc.csv,0.3+0.7 10 tau.csv,0.999482565358685,58.79937907697451,51.16102277894114,7.638356298033372
0.3C dc.csv,0.3+0.7 10 tau.csv,1.001113042626807,58.89529911597022,51.19936753340005,7.695931582570168
0.3C dc.csv,0.3+0.7 10 tau.csv,1.0027435198949286,58.99121900494998,51.23830598123303,7.75291302371695
0.3C dc.csv,0.3+0.7 10 tau.csv,1.0043739971630505,59.08713910224574,51.27785370395008,7.809285398295664
0.3C dc.csv,0.3+0.7 10 tau.csv,1.0060044744311722,59.18305877566642,51.318076356763456,7.864982418902962
0.3C dc.csv,0.3+0.7 10 tau.csv,1.0076349516992942,59.27897809728667,51.3590021903696,7.919975906917067
0.3C dc.csv,0.3+0.7 10 tau.csv,1.0092654289674161,59.37489738053182,51.40068762993809,7.9742097505937295
0.3C dc.csv,0.3+0.7 10 tau.csv,1.0108959062355378,59.47081706996266,51.44319064446665,8.027626425496017
0.3C dc.csv,0.3+0.7 10 tau.csv,1.0125263835036598,59.566736662032106,51.486588743319075,8.080147918713031
0.3C dc.csv,0.3+0.7 10 tau.csv,1.0141568607717815,59.66265608562127,51.5309196184328,8.131736467188475
0.3C dc.csv,0.3+0.7 10 tau.csv,1.0157873380399034,59.75857539976064,51.57630288300159,8.182272516759049
0.3C dc.csv,0.3+0.7 10 tau.csv,1.017417815308025,59.854494520656125,51.622805082189416,8.23168943846671
0.3C dc.csv,0.3+0.7 10 tau.csv,1.019048292576147,59.950413736438435,51.670528720813095,8.27988501562534
0.3C dc.csv,0.3+0.7 10 tau.csv,1.020678769844269,60.046333257498745,51.719596333731744,8.326736923767001
0.3C dc.csv,0.3+0.7 10 tau.csv,1.0223092471123907,60.1422529997948,51.77016162082329,8.372091378971511
0.3C dc.csv,0.3+0.7 10 tau.csv,1.0239397243805126,60.23817256320165,51.82238092376101,8.415791639440641
0.3C dc.csv,0.3+0.7 10 tau.csv,1.0255702016486343,60.334091686322814,51.876436029280555,8.45765565704226
0.3C dc.csv,0.3+0.7 10 tau.csv,1.0272006789167563,60.4300110991329,51.932571881308384,8.497439217824514
0.3C dc.csv,0.3+0.7 10 tau.csv,1.028831156184878,60.52593109038312,51.99108154465026,8.534849545732861
0.3C dc.csv,0.3+0.7 10 tau.csv,1.030461633453,60.62185158380849,52.05229585226044,8.56955573154805
0.3C dc.csv,0.3+0.7 10 tau.csv,1.0320921107211216,60.717771587551816,52.116662127297,8.601109460254818
0.3C dc.csv,0.3+0.7 10 tau.csv,1.0337225879892435,60.81369145009042,52.18477267080915,8.628918779281264
0.3C dc.csv,0.3+0.7 10 tau.csv,1.0353530652573655,60.90961112508088,52.257384909759566,8.652226215321313
0.3C dc.csv,0.3+0.7 10 tau.csv,1.0369835425254872,61.00553102054817,52.33557803713511,8.669952983413062
0.3C dc.csv,0.3+0.7 10 tau.csv,1.0386140197936091,61.10145058928534,52.420910999636966,8.680539589648376
0.3C dc.csv,0.3+0.7 10 tau.csv,1.0402444970617308,61.19736993608967,52.515778741683405,8.681591194406266
0.3C dc.csv,0.3+0.7 10 tau.csv,1.0418749743298528,61.29328937310909,52.62443763366582,8.66885173944327
0.3C dc.csv,0.3+0.7 10 tau.csv,1.0435054515979745,61.389208988670866,52.75533915655459,8.633869832116275
0.3C dc.csv,0.3+0.7 10 tau.csv,1.0451359288660964,61.48512877925883,52.93239194178296,8.55273683747587
0.3C dc.csv,0.3+0.7 10 tau.csv,1.0467664061342181,61.58104846635484,59.95506997423575,1.6259784921190885
0.3C dc.csv,0.3+0.7 10 tau.csv,1.04839688340234,61.67696849851367,59.98902076305173,1.6879477354619468
0.3C dc.csv,0.3+0.7 10 tau.csv,1.050027360670462,61.77288873544822,60.022658849945785,1.750229885502435
0.3C dc.csv,0.3+0.7 10 tau.csv,1.0516578379385837,61.86880820377707,60.05599994193018,1.8128082618468895
0.3C dc.csv,0.3+0.7 10 tau.csv,1.0532883152067056,61.96472760266863,60.08905794443132,1.8756696582373138
0.3C dc.csv,0.3+0.7 10 tau.csv,1.0549187924748273,62.060646911078,60.121847101963716,1.9387998091142862
0.3C dc.csv,0.3+0.7 10 tau.csv,1.0565492697429493,62.156566451410924,60.15438024472418,2.002186206686744
0.3C dc.csv,0.3+0.7 10 tau.csv,1.058179747011071,62.25248588457,60.18667041981577,2.0658154647542304
0.3C dc.csv,0.3+0.7 10 tau.csv,1.059810224279193,62.348405448224014,60.218730482039405,2.1296749661846093
0.3C dc.csv,0.3+0.7 10 tau.csv,1.0614407015473148,62.44432521605987,60.250575626239105,2.1937495898207686
0.3C dc.csv,0.3+0.7 10 tau.csv,1.0630711788154366,62.540245153509225,60.28221503466752,2.2580301188417025
0.3C dc.csv,0.3+0.7 10 tau.csv,1.0647016560835585,62.63616495173035,60.31365602661516,2.322508925115187
0.3C dc.csv,0.3+0.7 10 tau.csv,1.0663321333516802,62.732084249736445,60.34490117369763,2.3871830760388164
0.3C dc.csv,0.3+0.7 10 tau.csv,1.0679626106198021,62.82800361212067,60.375964621079,2.4520389910416682
0.3C dc.csv,0.3+0.7 10 tau.csv,1.0695930878879238,62.92392311679027,60.40685695779909,2.5170661589911774
0.3C dc.csv,0.3+0.7 10 tau.csv,1.0712235651560458,63.019842728068525,60.43758677567865,2.582255952389872
0.3C dc.csv,0.3+0.7 10 tau.csv,1.0728540424241675,63.1157620059133,60.46816251209785,2.6475994938154486
0.3C dc.csv,0.3+0.7 10 tau.csv,1.0744845196922894,63.21168171374488,60.498591554239376,2.713090159505505
0.3C dc.csv,0.3+0.7 10 tau.csv,1.0761149969604114,63.30760126521201,60.52887999761711,2.7787212675948965
0.3C dc.csv,0.3+0.7 10 tau.csv,1.077745474228533,63.403520933612434,60.5590421948849,2.844478738727531
0.3C dc.csv,0.3+0.7 10 tau.csv,1.079375951496655,63.499440627980874,60.58907954059566,2.910361087385212
0.3C dc.csv,0.3+0.7 10 tau.csv,1.0810064287647767,63.59536033486278,60.61899929693794,2.976361037924839
0.3C dc.csv,0.3+0.7 10 tau.csv,1.0826369060328986,63.69127986798804,60.64880813732735,3.0424717306606865
0.3C dc.csv,0.3+0.7 10 tau.csv,1.0842673833010203,63.78719918606372,60.67851010574626,3.108689080317454
0.3C dc.csv,0.3+0.7 10 tau.csv,1.0858978605691423,63.883118643992134,60.7081107152561,3.1750079287360364
0.3C dc.csv,0.3+0.7 10 tau.csv,1.0875283378372642,63.97903826180704,60.737619584975974,3.241418676831067
0.3C dc.csv,0.3+0.7 10 tau.csv,1.089158815105386,64.0749580070668,60.76704166022827,3.3079163468385246
0.3C dc.csv,0.3+0.7 10 tau.csv,1.0907892923735079,64.17087804355536,60.79638288870464,3.3744951548507203
0.3C dc.csv,0.3+0.7 10 tau.csv,1.0924197696416296,64.26679795246605,60.825650700449856,3.4411472520161936
0.3C dc.csv,0.3+0.7 10 tau.csv,1.0940502469097515,64.36271830307254,60.85485418709504,3.5078641159774975
0.3C dc.csv,0.3+0.7 10 tau.csv,1.0956807241778732,64.45863856505937,60.88399407047162,3.5746444945877514
