protocol_pair,Q_Ah,dt_raw_s,dt_geom_prescribed_s,dt_resid_prescribed_s,dt_geom_fitted_s,dt_resid_fitted_s,fit_status,I0_fit_A,A_fit_A,f_meta_Hz,f_fit_Hz,f_fit_rel_error_ppm,phi_fit_rad,fit_rmse_A
0.3C DC vs 0.3C+0.7C 0.1tau,0.99,0.8759178498921756,-0.9777912405311326,1.853709090423308,3.403905769416724,-2.5279879195245485,ok,1.0209774139324814,0.31916477298870594,0.1433828316143201,0.14329210661783168,-632.746581072352,2.5609499185401963,1.6672616173457946
0.3C DC vs 0.3C+0.7C 0.1tau,1.0,1.0066185687737743,-0.7114200472092307,1.718038615983005,3.335364182828016,-2.3287456140542417,ok,1.0209774139324814,0.31916477298870594,0.1433828316143201,0.14329210661783168,-632.746581072352,2.5609499185401963,1.6672616173457946
0.3C DC vs 0.3C+0.7C 0.1tau,1.01,0.8496204447706077,-0.4381834792866357,1.2878039240572434,3.2505756194700552,-2.4009551746994475,ok,1.0209774139324814,0.31916477298870594,0.1433828316143201,0.14329210661783168,-632.746581072352,2.5609499185401963,1.6672616173457946
0.3C DC vs 0.3C+0.7C 0.1tau,1.02,-2.6192491395486286,-0.1604580267940036,-2.458791112754625,3.157769404474948,-5.777018544023576,ok,1.0209774139324814,0.31916477298870594,0.1433828316143201,0.14329210661783168,-632.746581072352,2.5609499185401963,1.6672616173457946
0.3C DC vs 0.3C+0.7C 0.1tau,1.03,-2.3306924058801997,0.1198545837200981,-2.450546989600298,3.078443518635595,-5.409135924515795,ok,1.0209774139324814,0.31916477298870594,0.1433828316143201,0.14329210661783168,-632.746581072352,2.5609499185401963,1.6672616173457946
0.3C DC vs 0.3C+0.7C 0.1tau,1.04,-2.0311826272854887,0.4011363078238901,-2.432318935109379,3.0319575490743773,-5.063140176359866,ok,1.0209774139324814,0.31916477298870594,0.1433828316143201,0.14329210661783168,-632.746581072352,2.5609499185401963,1.6672616173457946
0.3C DC vs 0.3C+0.7C 0.1tau,1.05,-1.7222128024955055,0.6819107995124796,-2.404123602007985,3.064131647674458,-4.786344450169963,ok,1.0209774139324814,0.31916477298870594,0.1433828316143201,0.14329210661783168,-632.746581072352,2.5609499185401963,1.6672616173457946
0.3C DC vs 0.3C+0.7C 0.1tau,1.06,-1.4072830437326047,0.9607259408553546,-2.3680089845879593,3.112068304047625,-4.51935134778023,ok,1.0209774139324814,0.31916477298870594,0.1433828316143201,0.14329210661783168,-632.746581072352,2.5609499185401963,1.6672616173457946
0.3C DC vs 0.3C+0.7C 0.1tau,1.07,-1.0947947575136823,1.2360430821572663,-2.3308378396709486,3.174305309218653,-4.269100066732335,ok,1.0209774139324814,0.31916477298870594,0.1433828316143201,0.14329210661783168,-632.746581072352,2.5609499185401963,1.6672616173457946
0.3C DC vs 0.3C+0.7C 0.1tau,1.08,-0.7765709525033344,1.5061172502728368,-2.2826882027761712,3.2512823132747144,-4.027853265778049,ok,1.0209774139324814,0.31916477298870594,0.1433828316143201,0.14329210661783168,-632.746581072352,2.5609499185401963,1.6672616173457946
0.3C DC vs 0.3C+0.7C 0.1tau,1.09,-0.4664056629526385,1.7688508166756949,-2.235256479628333,3.360604301598869,-3.8270099645515074,ok,1.0209774139324814,0.31916477298870594,0.1433828316143201,0.14329210661783168,-632.746581072352,2.5609499185401963,1.6672616173457946
0.3C DC vs 0.3C+0.7C 0.1tau,1.1,-0.16371671008755584,2.021596955142286,-2.1853136652298417,3.4722182523819356,-3.6359349624694914,ok,1.0209774139324814,0.31916477298870594,0.1433828316143201,0.14329210661783168,-632.746581072352,2.5609499185401963,1.6672616173457946
0.3C DC vs 0.3C+0.7C 0.1tau,1.11,0.13119443347068227,2.260876350810122,-2.1296819173394397,3.5848244815897488,-3.4536300481190665,ok,1.0209774139324814,0.31916477298870594,0.1433828316143201,0.14329210661783168,-632.746581072352,2.5609499185401963,1.6672616173457946
0.3C DC vs 0.3C+0.7C 0.1tau,1.12,0.41738222037020023,2.481945690111843,-2.0645634697416426,3.697129138609398,-3.279746918239198,ok,1.0209774139324814,0.31916477298870594,0.1433828316143201,0.14329210661783168,-632.746581072352,2.5609499185401963,1.6672616173457946
0.3C DC vs 0.3C+0.7C 0.1tau,1.13,0.6797874103931463,2.447595347682636,-1.76780793728949,3.8078367999050897,-3.1280493895119434,ok,1.0209774139324814,0.31916477298870594,0.1433828316143201,0.14329210661783168,-632.746581072352,2.5609499185401963,1.6672616173457946
0.3C DC vs 0.3C+0.7C 0.1tau,1.14,0.905801379984041,-1.368153253240962,2.273954633225003,3.898285875372949,-2.992484495388908,ok,1.0209774139324814,0.31916477298870594,0.1433828316143201,0.14329210661783168,-632.746581072352,2.5609499185401963,1.6672616173457946
0.3C DC vs 0.3C+0.7C 0.1tau,1.15,1.064848715072003,-1.115427043425825,2.180275758498283,3.9670935049148284,-2.9022447898428254,ok,1.0209774139324814,0.31916477298870594,0.1433828316143201,0.14329210661783168,-632.746581072352,2.5609499185401963,1.6672616173457946
0.3C DC vs 0.3C+0.7C 0.1tau,1.16,1.102901875329735,-0.852332623694565,1.9552344990243,4.022414819595724,-2.919512944265989,ok,1.0209774139324814,0.31916477298870594,0.1433828316143201,0.14329210661783168,-632.746581072352,2.5609499185401963,1.6672616173457946
0.3C DC vs 0.3C+0.7C 0.1tau,1.1700000000000002,-2.523893343481177,-0.5818985391824754,-1.9419948042987016,4.0627568010886534,-6.5866501445698304,ok,1.0209774139324814,0.31916477298870594,0.1433828316143201,0.14329210661783168,-632.746581072352,2.5609499185401963,1.6672616173457946
0.3C DC vs 0.3C+0.7C 0.1tau,1.1800000000000002,-2.2239616882579867,-0.3064580532900436,-1.917503634967943,4.0531274699924325,-6.277089158250419,ok,1.0209774139324814,0.31916477298870594,0.1433828316143201,0.14329210661783168,-632.746581072352,2.5609499185401963,1.6672616173457946
0.3C DC vs 0.3C+0.7C 0.1tau,1.1900000000000002,-1.910058118482084,-0.0279012104083449,-1.882156908073739,3.9821328367343085,-5.8921909552163925,ok,1.0209774139324814,0.31916477298870594,0.1433828316143201,0.14329210661783168,-632.746581072352,2.5609499185401963,1.6672616173457946
0.3C DC vs 0.3C+0.7C 0.1tau,1.2000000000000002,-1.588311821377829,0.2521479026136148,-1.840459723991444,3.8954227917611206,-5.4837346131389495,ok,1.0209774139324814,0.31916477298870594,0.1433828316143201,0.14329210661783168,-632.746581072352,2.5609499185401963,1.6672616173457946
0.3C DC vs 0.3C+0.7C 0.1tau,1.21,-1.2719845579204048,0.5321955061845074,-1.804180064104912,3.8038941413205976,-5.075878699241002,ok,1.0209774139324814,0.31916477298870594,0.1433828316143201,0.14329210661783168,-632.746581072352,2.5609499185401963,1.6672616173457946
0.3C DC vs 0.3C+0.7C 0.1tau,1.22,-0.9477867640998738,0.8107621645585823,-1.758548928658456,3.7267887760744998,-4.674575540174374,ok,1.0209774139324814,0.31916477298870594,0.1433828316143201,0.14329210661783168,-632.746581072352,2.5609499185401963,1.6672616173457946
0.3C DC vs 0.3C+0.7C 0.1tau,1.23,-0.6319695360480182,1.0862695995192553,-1.7182391355672737,3.669085106927014,-4.301054642975032,ok,1.0209774139324814,0.31916477298870594,0.1433828316143201,0.14329210661783168,-632.746581072352,2.5609499185401963,1.6672616173457946
0.3C DC vs 0.3C+0.7C 0.1tau,1.24,-0.31973940670923184,1.356914138538741,-1.676653545247973,3.703509598753044,-4.023249005462276,ok,1.0209774139324814,0.31916477298870594,0.1433828316143201,0.14329210661783168,-632.746581072352,2.5609499185401963,1.6672616173457946
0.3C DC vs 0.3C+0.7C 0.1tau,1.25,-0.0162336411058277,1.6205074882291228,-1.6367411293349503,3.753399261490813,-3.7696329025966406,ok,1.0209774139324814,0.31916477298870594,0.1433828316143201,0.14329210661783168,-632.746581072352,2.5609499185401963,1.6672616173457946
0.3C DC vs 0.3C+0.7C 0.1tau,1.26,0.27825812429546204,1.8742572316650696,-1.5959991073696074,3.817278260774401,-3.539020136478939,ok,1.0209774139324814,0.31916477298870594,0.1433828316143201,0.14329210661783168,-632.746581072352,2.5609499185401963,1.6672616173457946
0.3C DC vs 0.3C+0.7C 0.1tau,1.27,0.5577389830377797,2.1144426650262176,-1.556703681988438,3.8936314233897065,-3.335892440351927,ok,1.0209774139324814,0.31916477298870594,0.1433828316143201,0.14329210661783168,-632.746581072352,2.5609499185401963,1.6672616173457946
0.3C DC vs 0.3C+0.7C 0.1tau,1.28,0.8247206621981604,2.335908723216562,-1.5111880610184016,3.9985677905433477,-3.1738471283451872,ok,1.0209774139324814,0.31916477298870594,0.1433828316143201,0.14329210661783168,-632.746581072352,2.5609499185401963,1.6672616173457946
0.3C DC vs 0.3C+0.7C 0.1tau,1.29,1.0627850525997928,2.531234733690326,-1.468449681090533,4.110483791538172,-3.0476987389383794,ok,1.0209774139324814,0.31916477298870594,0.1433828316143201,0.14329210661783168,-632.746581072352,2.5609499185401963,1.6672616173457946
0.3C DC vs 0.3C+0.7C 0.1tau,1.3,1.2523712120146229,-1.511000507434801,2.763371719449424,4.223143938193971,-2.970772726179348,ok,1.0209774139324814,0.31916477298870594,0.1433828316143201,0.14329210661783168,-632.746581072352,2.5609499185401963,1.6672616173457946
0.3C DC vs 0.3C+0.7C 0.1tau,1.31,-2.707576351098396,-1.2601792888763157,-1.4473970622220804,4.335254705756597,-7.042831056854993,ok,1.0209774139324814,0.31916477298870594,0.1433828316143201,0.14329210661783168,-632.746581072352,2.5609499185401963,1.6672616173457946
0.3C DC vs 0.3C+0.7C 0.1tau,1.32,-2.417668151591897,-0.9988092726634932,-1.418858878928404,4.445518900461138,-6.863187052053036,ok,1.0209774139324814,0.31916477298870594,0.1433828316143201,0.14329210661783168,-632.746581072352,2.5609499185401963,1.6672616173457946
0.3C DC vs 0.3C+0.7C 0.1tau,1.33,-2.1157284895398334,-0.7297751494343174,-1.385953340105516,4.542247552150911,-6.657976041690745,ok,1.0209774139324814,0.31916477298870594,0.1433828316143201,0.14329210661783168,-632.746581072352,2.5609499185401963,1.6672616173457946
0.3C DC vs 0.3C+0.7C 0.1tau,1.34,-1.8064717672741608,-0.4553282623355699,-1.351143504938591,4.609541083709701,-6.416012850983861,ok,1.0209774139324814,0.31916477298870594,0.1433828316143201,0.14329210661783168,-632.746581072352,2.5609499185401963,1.6672616173457946
0.3C DC vs 0.3C+0.7C 0.1tau,1.35,-1.4915514754511605,-0.1773120613397623,-1.3142394141113982,4.663034140980017,-6.154585616431177,ok,1.0209774139324814,0.31916477298870594,0.1433828316143201,0.14329210661783168,-632.746581072352,2.5609499185401963,1.6672616173457946
0.3C DC vs 0.3C+0.7C 0.1tau,1.36,-1.1710382085084348,0.1026751282633995,-1.2737133367718343,4.701243908127253,-5.872282116635688,ok,1.0209774139324814,0.31916477298870594,0.1433828316143201,0.14329210661783168,-632.746581072352,2.5609499185401963,1.6672616173457946
0.3C DC vs 0.3C+0.7C 0.1tau,1.37,-0.8485430821174305,0.3831518395199964,-1.2316949216374269,4.702895207133224,-5.551438289250655,ok,1.0209774139324814,0.31916477298870594,0.1433828316143201,0.14329210661783168,-632.746581072352,2.5609499185401963,1.6672616173457946
0.3C DC vs 0.3C+0.7C 0.1tau,1.38,-0.5249753984380732,0.6626401219937179,-1.1876155204308816,4.629473704494558,-5.154449102932631,ok,1.0209774139324814,0.31916477298870594,0.1433828316143201,0.14329210661783168,-632.746581072352,2.5609499185401963,1.6672616173457946
0.3C DC vs 0.3C+0.7C 0.1tau,1.39,-0.20591532872731477,0.9395509612913884,-1.1454662900187031,4.540904333940489,-4.746819662667804,ok,1.0209774139324814,0.31916477298870594,0.1433828316143201,0.14329210661783168,-632.746581072352,2.5609499185401963,1.6672616173457946
0.3C DC vs 0.3C+0.7C 0.1tau,1.4,0.10754047511454701,1.2120517737103,-1.1045112985948435,4.449400840559065,-4.341860365444518,ok,1.0209774139324814,0.31916477298870594,0.1433828316143201,0.14329210661783168,-632.746581072352,2.5609499185401963,1.6672616173457946
0.3C DC vs 0.3C+0.7C 0.1tau,1.41,0.4129897495431578,1.4778945774478416,-1.0649048279037745,4.374557894194368,-3.96156814465121,ok,1.0209774139324814,0.31916477298870594,0.1433828316143201,0.14329210661783168,-632.746581072352,2.5609499185401963,1.6672616173457946
0.3C DC vs 0.3C+0.7C 0.1tau,1.4200000000000002,0.6977361511171694,1.7341726202266727,-1.0364364691095034,4.317409730508189,-3.6196735793910193,ok,1.0209774139324814,0.31916477298870594,0.1433828316143201,0.14329210661783168,-632.746581072352,2.5609499185401963,1.6672616173457946
0.3C DC vs 0.3C+0.7C 0.1tau,1.4300000000000002,0.9309200958441579,1.9769515705838785,-1.0460314747397206,4.342281364019982,-3.411361268175824,ok,1.0209774139324814,0.31916477298870594,0.1433828316143201,0.14329210661783168,-632.746581072352,2.5609499185401963,1.6672616173457946
0.3C DC vs 0.3C+0.7C 0.1tau,1.4400000000000002,1.0817098301449732,2.2006781596510336,-1.1189683295060604,4.394102102152829,-3.3123922720078554,ok,1.0209774139324814,0.31916477298870594,0.1433828316143201,0.14329210661783168,-632.746581072352,2.5609499185401963,1.6672616173457946
0.3C DC vs 0.3C+0.7C 0.1tau,1.4500000000000002,0.9982425336156666,2.3971796217429073,-1.3989370881272407,4.459601102923443,-3.4613585693077766,ok,1.0209774139324814,0.31916477298870594,0.1433828316143201,0.14329210661783168,-632.746581072352,2.5609499185401963,1.6672616173457946
0.3C DC vs 0.3C+0.7C 0.1tau,1.46,-2.5627232725901194,2.5538703536221874,-5.116593626212307,4.537260801633238,-7.099984074223357,ok,1.0209774139324814,0.31916477298870594,0.1433828316143201,0.14329210661783168,-632.746581072352,2.5609499185401963,1.6672616173457946
0.3C DC vs 0.3C+0.7C 0.1tau,1.47,-2.2712551631993847,-1.410270083978503,-0.8609850792208817,4.63656260294556,-6.9078177661449445,ok,1.0209774139324814,0.31916477298870594,0.1433828316143201,0.14329210661783168,-632.746581072352,2.5609499185401963,1.6672616173457946
0.3C DC vs 0.3C+0.7C 0.1tau,1.48,-1.9811571016052767,-1.1491388657823336,-0.8320182358229431,4.7527953009148405,-6.733952402520117,ok,1.0209774139324814,0.31916477298870594,0.1433828316143201,0.14329210661783168,-632.746581072352,2.5609499185401963,1.6672616173457946
0.3C DC vs 0.3C+0.7C 0.1tau,1.49,-1.595249844823229,-0.8644863580857418,-0.7307634867374873,4.864125755500936,-6.459375600324165,ok,1.0209774139324814,0.31916477298870594,0.1433828316143201,0.14329210661783168,-632.746581072352,2.5609499185401963,1.6672616173457946
0.3C DC vs 0.3C+0.7C 0.1tau,1.5,-1.28166485712336,-0.5919775339161788,-0.6896873232071812,4.976555970595655,-6.258220827719015,ok,1.0209774139324814,0.31916477298870594,0.1433828316143201,0.14329210661783168,-632.746581072352,2.5609499185401963,1.6672616173457946
0.3C DC vs 0.3C+0.7C 0.1tau,1.51,-0.9690165342608452,-0.3150932580665539,-0.6539232761942912,5.087572939875827,-6.056589474136672,ok,1.0209774139324814,0.31916477298870594,0.1433828316143201,0.14329210661783168,-632.746581072352,2.5609499185401963,1.6672616173457946
0.3C DC vs 0.3C+0.7C 0.1tau,1.52,-0.655315343095026,-0.0354905071753819,-0.6198248359196441,5.1794903006211825,-5.834805643716209,ok,1.0209774139324814,0.31916477298870594,0.1433828316143201,0.14329210661783168,-632.746581072352,2.5609499185401963,1.6672616173457946
0.3C DC vs 0.3C+0.7C 0.1tau,1.53,-0.3442531459240854,0.2453312168845514,-0.5895843628086368,5.249832323019291,-5.594085468943376,ok,1.0209774139324814,0.31916477298870594,0.1433828316143201,0.14329210661783168,-632.746581072352,2.5609499185401963,1.6672616173457946
0.3C DC vs 0.3C+0.7C 0.1tau,1.54,-0.03770374913710839,0.5259145713889666,-0.563618320526075,5.3069087381363715,-5.34461248727348,ok,1.0209774139324814,0.31916477298870594,0.1433828316143201,0.14329210661783168,-632.746581072352,2.5609499185401963,1.6672616173457946
0.3C DC vs 0.3C+0.7C 0.1tau,1.55,0.26607568314648233,0.8047324231565653,-0.538656740010083,5.349220409663758,-5.083144726517276,ok,1.0209774139324814,0.31916477298870594,0.1433828316143201,0.14329210661783168,-632.746581072352,2.5609499185401963,1.6672616173457946
0.3C DC vs 0.3C+0.7C 0.1tau,1.56,0.5493406090054123,1.0800631781257837,-0.5307225691203712,5.345038749323066,-4.795698140317654,ok,1.0209774139324814,0.31916477298870594,0.1433828316143201,0.14329210661783168,-632.746581072352,2.5609499185401963,1.6672616173457946
0.3C DC vs 0.3C+0.7C 0.1tau,1.57,0.8089196227429056,1.3498338105246148,-0.5409141877817092,5.2762467561205995,-4.467327133377694,ok,1.0209774139324814,0.31916477298870594,0.1433828316143201,0.14329210661783168,-632.746581072352,2.5609499185401963,1.6672616173457946
0.3C DC vs 0.3C+0.7C 0.1tau,1.58,1.0366915391559814,1.6114021005123504,-0.574710561356369,5.191365065100399,-4.154673525944418,ok,1.0209774139324814,0.31916477298870594,0.1433828316143201,0.14329210661783168,-632.746581072352,2.5609499185401963,1.6672616173457946
0.3C DC vs 0.3C+0.7C 0.1tau,1.59,1.2044255414284635,1.861231387571024,-0.6568058461425608,5.099035336347697,-3.8946097949192335,ok,1.0209774139324814,0.31916477298870594,0.1433828316143201,0.14329210661783168,-632.746581072352,2.5609499185401963,1.6672616173457946
0.3C DC vs 0.3C+0.7C 0.1tau,1.6,1.2603786385298008,2.094374842189609,-0.8339962036598081,5.01989681730538,-3.759518178775579,ok,1.0209774139324814,0.31916477298870594,0.1433828316143201,0.14329210661783168,-632.746581072352,2.5609499185401963,1.6672616173457946
0.3C DC vs 0.3C+0.7C 0.1tau,1.61,-2.4189134214420847,2.3036115639106356,-4.72252498535272,4.957732406249306,-7.376645827691391,ok,1.0209774139324814,0.31916477298870594,0.1433828316143201,0.14329210661783168,-632.746581072352,2.5609499185401963,1.6672616173457946
0.3C DC vs 0.3C+0.7C 0.1tau,1.62,-2.104704799400679,2.4779142852985387,-4.582619084699218,4.989021833495826,-7.093726632896505,ok,1.0209774139324814,0.31916477298870594,0.1433828316143201,0.14329210661783168,-632.746581072352,2.5609499185401963,1.6672616173457946
0.3C DC vs 0.3C+0.7C 0.1tau,1.63,-1.78439561430514,2.599547482676826,-4.383943096981966,5.037049483983537,-6.821445098288677,ok,1.0209774139324814,0.31916477298870594,0.1433828316143201,0.14329210661783168,-632.746581072352,2.5609499185401963,1.6672616173457946
0.3C DC vs 0.3C+0.7C 0.1tau,1.64,-1.4629467563790968,-1.2822464985574695,-0.1807002578207175,5.099284840010114,-6.562231596389211,ok,1.0209774139324814,0.31916477298870594,0.1433828316143201,0.14329210661783168,-632.746581072352,2.5609499185401963,1.6672616173457946
0.3C DC vs 0.3C+0.7C 0.1tau,1.65,-1.137791198789273,-1.015901397910966,-0.1218898008773976,5.1742160400608554,-6.3120072388501285,ok,1.0209774139324814,0.31916477298870594,0.1433828316143201,0.14329210661783168,-632.746581072352,2.5609499185401963,1.6672616173457946
0.3C DC vs 0.3C+0.7C 0.1tau,1.66,-0.8150550612863299,-0.7429338244610335,-0.0721212368252963,5.27812482058107,-6.0931798818674,ok,1.0209774139324814,0.31916477298870594,0.1433828316143201,0.14329210661783168,-632.746581072352,2.5609499185401963,1.6672616173457946
0.3C DC vs 0.3C+0.7C 0.1tau,1.6700000000000002,-0.49286266005947255,-0.4651996647990017,-0.0276629952604707,5.389823529602836,-5.882686189662309,ok,1.0209774139324814,0.31916477298870594,0.1433828316143201,0.14329210661783168,-632.746581072352,2.5609499185401963,1.6672616173457946
0.3C DC vs 0.3C+0.7C 0.1tau,1.6800000000000002,-0.1796359238369405,-0.1842865432699909,0.0046506194330504,5.502449560523928,-5.682085484360869,ok,1.0209774139324814,0.31916477298870594,0.1433828316143201,0.14329210661783168,-632.746581072352,2.5609499185401963,1.6672616173457946
0.3C DC vs 0.3C+0.7C 0.1tau,1.6900000000000002,0.13340122823501588,0.0983611542997096,0.0350400739353062,5.614709268478691,-5.481308040243675,ok,1.0209774139324814,0.31916477298870594,0.1433828316143201,0.14329210661783168,-632.746581072352,2.5609499185401963,1.6672616173457946
0.3C DC vs 0.3C+0.7C 0.1tau,1.7000000000000002,0.43239490440919326,0.381332468005894,0.0510624364032992,5.725306569375789,-5.292911664966596,ok,1.0209774139324814,0.31916477298870594,0.1433828316143201,0.14329210661783168,-632.746581072352,2.5609499185401963,1.6672616173457946
0.3C DC vs 0.3C+0.7C 0.1tau,1.7100000000000002,0.719428209344187,0.663139729276736,0.056288480067451,5.823387712917793,-5.103959503573606,ok,1.0209774139324814,0.31916477298870594,0.1433828316143201,0.14329210661783168,-632.746581072352,2.5609499185401963,1.6672616173457946
0.3C DC vs 0.3C+0.7C 0.1tau,1.72,0.9851613836344768,0.942091840305693,0.0430695433287837,5.892250092506401,-4.907088708871925,ok,1.0209774139324814,0.31916477298870594,0.1433828316143201,0.14329210661783168,-632.746581072352,2.5609499185401963,1.6672616173457946
