pair_idx,source_file,source_json,dcac_case_id,dcac_condition,dc_case_id,dc_condition,DC_C,AC_C,tau_label,f_Hz,phase,kappa_used,n,n_finite,dt_resid_median_s,dt_resid_mean_s,dt_resid_median_abs_s,dt_resid_mean_abs_s,dt_resid_p95_abs_s,dt_resid_max_abs_s,frac_abs_gt_1s,frac_abs_gt_10s,frac_abs_gt_60s,max_resid_Q_mAh,max_resid_Q_frac_window,max_resid_is_edge,dt_model_median_s,dt_geom_median_s,resid_over_geom_median,resid_over_geom_p95,resid_over_geom_max,sign_topology,taxonomy,stable_p95_abs_s,stable_max_abs_s,stable_frac_gt_10s,stable_region_verdict,cell5B_residual_class
0,results_day8_x2_dfn_mj1freq_v2.json,data/results_day8_x2_dfn_mj1freq_v2.json,DC0.10C+AC0.90C_f0.01430Hz,0.1+0.9C 1τ,DC0.10C_baseline,0.1C_DC,0.1,0.9,1τ,0.0143,discharge_first,8.999999125972106,80,80,2.337113086766294,10.795821935498584,2.337113086766294,10.843944205349482,61.75453437517772,62.70167939428211,0.75,0.15,0.125,3234.861509256946,0.7848101265822784,False,-16.806135450276088,-28.21358372757095,0.10284278301207574,1.6986938439783572,80.0959364702813,mixed,mixed_or_intermediate,61.90176401860426,62.70167939428211,0.1388888888888889,stable_intermediate_or_spiky,inspect_residual
1,results_day8_x2_dfn_mj1freq_v2.json,data/results_day8_x2_dfn_mj1freq_v2.json,DC0.10C+AC0.20C_f0.01430Hz,0.1+0.2C 1τ,DC0.10C_baseline,0.1C_DC,0.1,0.2,1τ,0.0143,discharge_first,2.00000000228405,80,80,-0.21559058479920165,-0.462825098310816,0.7581674366792868,1.3326011587755715,1.9316924225620822,38.69735860647961,0.3375,0.0125,0.0,1680.638140917098,0.31645569620253167,False,-17.661234514405805,-16.894584271740314,0.04280471387737553,18.299179048021475,29.32055475454395,mixed,isolated_spike,1.9439703376303443,38.69735860647961,0.013888888888888888,stable_weak,inspect_residual
2,results_day8_x2_dfn_mj1freq_v2.json,data/results_day8_x2_dfn_mj1freq_v2.json,DC0.20C+AC0.30C_f0.01430Hz,0.2+0.3C 1τ,DC0.20C_baseline,0.2C_DC,0.2,0.3,1τ,0.0143,discharge_first,1.49999996491397,80,80,-1.1380843208792155,-3.4223112203086714,1.1380843208792155,3.4223112203086714,31.944605073572152,36.149377104768064,0.5875,0.0625,0.0,3593.9709541602056,0.7848101265822784,False,-18.31508208388186,-14.5672264134123,0.07618648855648837,31.092219411710513,291.09521552791585,negative_only,mixed_or_intermediate,32.44344930158431,36.149377104768064,0.06944444444444445,stable_intermediate_or_spiky,inspect_residual
3,results_day8_x2_dfn_mj1freq_v2.json,data/results_day8_x2_dfn_mj1freq_v2.json,DC0.20C+AC0.30C_f0.00143Hz,0.2+0.3C 10τ,DC0.20C_baseline,0.2C_DC,0.2,0.3,10τ,0.00143,discharge_first,1.499991146466659,80,80,1.0789683641453394,1.1320807795244334,1.0789683641453394,1.135892975228468,2.0520936317286216,2.660818589016344,0.5875,0.0,0.0,2529.8692146007234,0.5443037974683544,False,-140.71702366954423,-141.89895918265938,0.00651540552460395,0.5746394651771813,7.205753347421826,positive_only,weak_distributed_residual,2.0566516049732853,2.660818589016344,0.0,stable_weak,small_residual
4,results_day8_x2_dfn_mj1freq_v2.json,data/results_day8_x2_dfn_mj1freq_v2.json,DC0.20C+AC0.30C_f0.00041Hz,0.2+0.3C 34.8τ,DC0.20C_baseline,0.2C_DC,0.2,0.3,34.8τ,0.00041,discharge_first,1.4999781580533196,80,80,1.3916071309449762,1.5794103156907326,1.3916071309449762,1.5863557055754811,2.6950512244177833,14.094051680311168,0.725,0.0125,0.0,3424.2588532623695,0.7848101265822784,False,-515.9833856138898,-517.4081811405617,0.002556915834591421,0.08668609428572481,18.616053899615345,positive_only,isolated_spike,2.875860225341695,14.094051680311168,0.013888888888888888,stable_weak,inspect_residual
5,results_day8_x2_dfn_mj1freq_v2.json,data/results_day8_x2_dfn_mj1freq_v2.json,DC0.20C+AC0.80C_f0.14300Hz,0.2+0.8C 0.1τ,DC0.20C_baseline,0.2C_DC,0.2,0.8,0.1τ,0.143,discharge_first,3.9999999928651633,80,80,-0.38557335112182045,-2.1321916131111975,0.38557335112182045,2.1478270582244505,6.185472952395321,6.355616331040437,0.375,0.0,0.0,4043.374540710295,1.0,True,-4.393251718774991,-2.251032684240272,0.13464238608259416,92.79412992209708,1865.2614870514267,negative_only,edge_or_boundary_artifact,5.953340605287486,6.2332822766747995,0.0,stable_weak,small_residual
6,results_day8_x2_dfn_mj1freq_v2.json,data/results_day8_x2_dfn_mj1freq_v2.json,DC0.20C+AC0.80C_f0.01430Hz,0.2+0.8C 1τ,DC0.20C_baseline,0.2C_DC,0.2,0.8,1τ,0.0143,discharge_first,4.000000125525691,80,80,0.1882872975068039,0.09634807733863651,0.309947220745471,0.3489114540817283,0.6494533049928122,2.453873959795601,0.0375,0.0,0.0,3961.8787002550857,1.0,True,-22.121794967533788,-22.28764670728151,0.011208541221496077,2.3289182043850007,61.19255623416259,negative_only,null_residual,0.5845492205854045,1.4958203353235149,0.0,stable_null,small_residual
7,results_day8_x2_dfn_mj1freq_v2.json,data/results_day8_x2_dfn_mj1freq_v2.json,DC0.30C+AC0.70C_f0.14300Hz,0.3+0.7C 0.1τ,DC0.30C_baseline,0.3C_DC,0.3,0.7,0.1τ,0.143,discharge_first,2.3333333338798012,80,80,-2.002759325146144,-3.125968895977833,2.002759325146144,3.125968895977833,6.375801257957756,6.566143345051387,0.5875,0.0,0.0,3960.368021576586,1.0,True,-4.96919589859931,-1.8562270057236674,0.764651103535573,336.63172399329517,12569.799425216235,negative_only,edge_or_boundary_artifact,6.349099514180762,6.410671046449352,0.0,stable_weak,small_residual
8,results_day8_x2_dfn_mj1freq_v2.json,data/results_day8_x2_dfn_mj1freq_v2.json,DC0.30C+AC0.70C_f0.01430Hz,0.3+0.7C 1τ,DC0.30C_baseline,0.3C_DC,0.3,0.7,1τ,0.0143,discharge_first,2.333333503914057,80,80,-0.7415005680572904,-2.557399871235847,0.7415005680572904,2.557399871235847,4.866514952887881,43.62672367396044,0.425,0.0375,0.0,3759.574387925459,0.9620253164556962,True,-19.736464179165523,-17.753227123931424,0.04015693598481307,21.701450587218723,923.6040815418313,negative_only,isolated_spike,4.127501306157641,43.17226183279263,0.027777777777777776,stable_weak,inspect_residual
9,results_day8_x2_dfn_mj1freq_v2.json,data/results_day8_x2_dfn_mj1freq_v2.json,DC0.30C+AC0.70C_f0.00143Hz,0.3+0.7C 10τ,DC0.30C_baseline,0.3C_DC,0.3,0.7,10τ,0.00143,discharge_first,2.3334230637871114,80,80,-0.057553656965865146,-0.1846602215183367,0.3051142512467777,0.37081596329032324,0.8239641477820894,2.5444692884748292,0.0375,0.0,0.0,3210.8211525994357,0.8481012658227848,False,-180.12182652943318,-180.18359882983452,0.0014238874032712115,0.11830752902068907,9.317679551281847,negative_only,null_residual,0.7839433624043068,2.5444692884748292,0.0,stable_null,small_residual
10,results_day8_x2_dfn_mj1freq_v2.json,data/results_day8_x2_dfn_mj1freq_v2.json,DC0.30C+AC0.40C_f0.14300Hz,0.3+0.4C 0.1τ,DC0.30C_baseline,0.3C_DC,0.3,0.4,0.1τ,0.143,discharge_first,1.3333333340840268,80,80,-4.243118166145678,-3.4357997246992427,4.243118166145678,3.4357997246992427,6.634141249083404,6.811948629279868,0.775,0.0,0.0,4147.079904563546,1.0,True,-4.696452811405379,-1.3499751907399968,2.7685672904643512,171.6929130346821,3707.019298238514,negative_only,edge_or_boundary_artifact,6.278758457814729,6.631851208021544,0.0,stable_weak,small_residual
11,results_day8_x2_dfn_mj1freq_v2.json,data/results_day8_x2_dfn_mj1freq_v2.json,DC0.30C+AC0.40C_f0.01430Hz,0.3+0.4C 1τ,DC0.30C_baseline,0.3C_DC,0.3,0.4,1τ,0.0143,discharge_first,1.333332838662389,80,80,-1.0478778494807557,-1.9542554599268058,1.0478778494807557,1.9542554599268058,3.3890797930468564,31.151635014694875,0.525,0.025,0.0,2303.0729408386883,0.5316455696202531,False,-16.023673292855733,-14.343640871862362,0.07425746286812543,11.207899635447877,190.83779227907996,negative_only,isolated_spike,2.765155673020491,31.151635014694875,0.027777777777777776,stable_weak,inspect_residual
12,results_day8_x2_dfn_mj1freq_v2.json,data/results_day8_x2_dfn_mj1freq_v2.json,DC0.30C+AC0.40C_f0.00143Hz,0.3+0.4C 10τ,DC0.30C_baseline,0.3C_DC,0.3,0.4,10τ,0.00143,discharge_first,1.3333063384811683,80,80,0.6509864175764051,0.5981231889526739,0.6622175286706806,0.6491868953870508,1.1320031602851597,1.5266346539556253,0.1375,0.0,0.0,3540.588150238207,0.8607594936708861,False,-104.87444983347176,-105.46028908812605,0.004581718939272781,2.014273177701016,23.6562932337239,mixed,weak_distributed_residual,1.1421297414985934,1.5266346539556253,0.0,stable_weak,small_residual
13,results_day8_x2_dfn_mj1freq_v2.json,data/results_day8_x2_dfn_mj1freq_v2.json,DC0.40C+AC0.60C_f0.02860Hz,0.4+0.6C 0.5τ,DC0.40C_baseline,0.4C_DC,0.4,0.6,0.5τ,0.0286,discharge_first,1.4999999784103544,80,80,-0.8359335392528919,-2.5190581883415333,0.8359335392528919,2.5190581883415333,18.596148488221864,20.42333591757506,0.45,0.0875,0.0,3729.201045215057,0.9620253164556962,True,-9.680575167906909,-7.0374431127706885,0.12067897054161528,68.24146574488329,7842.203348387816,negative_only,edge_or_boundary_artifact,17.262341664013462,20.39155241930166,0.06944444444444445,stable_intermediate_or_spiky,inspect_residual
14,results_day8_x2_dfn_mj1freq_v2.json,data/results_day8_x2_dfn_mj1freq_v2.json,DC0.40C+AC0.50C_f0.00860Hz,0.4+0.5C 1.67τ,DC0.40C_baseline,0.4C_DC,0.4,0.5,1.67τ,0.0086,discharge_first,1.250000222872914,80,80,-0.7425589913300428,-2.0315399225074415,0.7425589913300428,2.0357470239475886,2.604689530255381,47.96531159231017,0.3875,0.025,0.0,3684.907446825599,0.9493670886075949,False,-24.334500550048233,-21.62328248297422,0.035536147890313174,9.765795088330522,502.8178665618042,negative_only,isolated_spike,2.7918019776914673,47.96531159231017,0.027777777777777776,stable_weak,inspect_residual
15,results_day8_x2_dfn_mj1freq_v2.json,data/results_day8_x2_dfn_mj1freq_v2.json,DC0.40C+AC0.60C_f0.00860Hz,0.4+0.6C 1.67τ,DC0.40C_baseline,0.4C_DC,0.4,0.6,1.67τ,0.0086,discharge_first,1.499998499043559,80,80,-0.6727657899014048,-2.107424678960283,0.6727657899014048,2.109540186398264,2.167819576115697,55.6983219106296,0.3375,0.025,0.0,3038.9057431865954,0.7848101265822784,False,-26.716382121278457,-24.163281522431816,0.026615675559817954,14.257221513644739,2140.3460467516434,negative_only,isolated_spike,2.0904488045319796,55.6983219106296,0.013888888888888888,stable_weak,inspect_residual
16,results_day8_x2_dfn_mj1freq_v2.json,data/results_day8_x2_dfn_mj1freq_v2.json,DC0.40C+AC0.60C_f0.00286Hz,0.4+0.6C 5τ,DC0.40C_baseline,0.4C_DC,0.4,0.6,5τ,0.00286,discharge_first,1.5000055487816728,80,80,-0.1082406886817466,-0.228249911863454,0.1521950514304535,0.2882230838446652,0.7766717115493974,2.7037835947285203,0.0375,0.0,0.0,2728.9768950448993,0.7215189873417721,False,-71.56230631550386,-71.64831498369529,0.001873761800094176,0.39528506049189904,1160.952027055377,negative_only,null_residual,0.7579734135563286,2.7037835947285203,0.0,stable_null,small_residual
17,results_day8_x2_dfn_mj1freq_v2.json,data/results_day8_x2_dfn_mj1freq_v2.json,DC0.40C+AC0.60C_f0.00143Hz,0.4+0.6C 10τ,DC0.40C_baseline,0.4C_DC,0.4,0.6,10τ,0.00143,discharge_first,1.5000055510239103,80,80,0.0735127733601075,-0.005226960217024174,0.17698284469543063,0.23120627373575645,0.6357180214404246,1.3901115341609511,0.0125,0.0,0.0,1571.0580182151414,0.3924050632911392,False,-152.3574148851285,-152.34053235267083,0.001240355316691418,0.3145335759372902,3.8675508111872117,negative_only,null_residual,0.7263071252059496,1.3901115341609511,0.0,stable_null,small_residual
18,results_day8_x2_dfn_mj1freq_v2.json,data/results_day8_x2_dfn_mj1freq_v2.json,DC0.50C+AC0.50C_f0.01430Hz,0.5+0.5C 1τ,DC0.50C_baseline,0.5C_DC,0.5,0.5,1τ,0.0143,discharge_first,0.9999999958578952,80,80,-0.6966537779203463,-1.261188188741162,0.6966537779203463,1.261188188741162,2.5539390327372513,17.19854711599146,0.375,0.025,0.0,2917.9759785135957,0.759493670886076,False,-12.107936553385116,-10.777072627344523,0.06681725979726899,6.418889191237912,16595.773283774764,negative_only,isolated_spike,2.8180720685362775,17.19854711599146,0.027777777777777776,stable_weak,inspect_residual
19,results_day8_x2_dfn_mj1freq_v2.json,data/results_day8_x2_dfn_mj1freq_v2.json,DC0.90C+AC0.10C_f0.00086Hz,0.9+0.1C 16.7τ,DC0.90C_baseline,0.9C_DC,0.9,0.1,16.7τ,0.00086,discharge_first,0.1111073936387654,80,80,0.0135536465775771,0.01726303940902802,0.04088620673269355,0.05861427879910326,0.1462611786708521,0.2455989522413801,0.0,0.0,0.0,3588.2322525894783,1.0,True,-22.89239356202495,-22.889590776771797,0.002268364436600486,0.1954992711466781,11.918228415784355,near_zero,null_residual,0.1399448752099147,0.1960664921634816,0.0,stable_null,null_residual
20,results_day8_x2_dfn_mj1freq_v2.json,data/results_day8_x2_dfn_mj1freq_v2.json,DC0.90C+AC0.10C_f0.00860Hz,0.9+0.1C 1.67τ,DC0.90C_baseline,0.9C_DC,0.9,0.1,1.67τ,0.0086,discharge_first,0.1111111073688232,80,80,0.02764471887218175,0.02234231297567673,0.03021639639837295,0.031948709160314295,0.0640270590141199,0.0946130710012767,0.0,0.0,0.0,3566.680352630461,0.9873417721518988,True,-2.0168493299466945,-2.0313302597722895,0.018296975117878367,0.38241164696490865,1.6088321600699014,near_zero,null_residual,0.05925439793462593,0.0767780532191864,0.0,stable_null,null_residual
21,results_day8_x2_dfn_mj1freq_v2.json,data/results_day8_x2_dfn_mj1freq_v2.json,DC0.90C+AC0.10C_f0.00143Hz,0.9+0.1C 10τ,DC0.90C_baseline,0.9C_DC,0.9,0.1,10τ,0.00143,discharge_first,0.1110907328875002,80,80,-0.00547337450547045,-0.01324304261412479,0.0547475885868493,0.061680844209362776,0.13971322373242845,0.1830418523668413,0.0,0.0,0.0,2682.230404920592,0.7215189873417721,False,-12.546357004558416,-12.562886612209155,0.0038849454071198802,0.477770907994372,21.530481639460568,near_zero,null_residual,0.13680408198224536,0.1830418523668413,0.0,stable_null,null_residual
22,results_day8_x2_dfn_mj1freq_v2.json,data/results_day8_x2_dfn_mj1freq_v2.json,DC0.90C+AC0.10C_f0.01430Hz,0.9+0.1C 1τ,DC0.90C_baseline,0.9C_DC,0.9,0.1,1τ,0.0143,discharge_first,0.1111110441285212,80,80,-0.02233736147081795,-0.023104480747812045,0.03000045633666555,0.037636699523271436,0.09904314696406112,0.116500452159471,0.0,0.0,0.0,2806.4791950288277,0.759493670886076,False,-1.22830208593291,-1.2214738114614647,0.026547848629286493,1.8227555406102762,254.71544367329284,near_zero,null_residual,0.09960969314180369,0.116500452159471,0.0,stable_null,null_residual
23,results_day8_x4_dfn_chenfreq.json,data/results_day8_x4_dfn_chenfreq.json,DC0.10C+AC0.90C_f0.00666Hz,0.1+0.9C 1τ,DC0.10C_baseline,0.1C_DC,0.1,0.9,1τ,0.006660931598825,discharge_first,8.999990836484997,80,80,2.3682326276175445,8.627579360006322,2.3682326276175445,8.650392865766523,13.373271412328933,129.51638034681673,0.8125,0.05,0.05,3379.135398631506,0.8481012658227848,False,-43.522176069217494,-53.50584647073447,0.04721488241413536,128.57564473615275,103711.74305715824,positive_only,isolated_spike,60.39301020247509,129.51638034681673,0.05555555555555555,stable_intermediate_or_spiky,inspect_residual
24,results_day8_x4_dfn_chenfreq.json,data/results_day8_x4_dfn_chenfreq.json,DC0.10C+AC0.20C_f0.00666Hz,0.1+0.2C 1τ,DC0.10C_baseline,0.1C_DC,0.1,0.2,1τ,0.006660931598825,discharge_first,2.0000000041362394,80,80,0.5395284867781811,0.7402474452013479,0.8261531888538229,3.0968143415042872,2.8100711055774785,86.74831592479677,0.425,0.025,0.025,4004.316031364363,0.8354430379746836,False,-35.784463548226995,-36.96028571001443,0.02275420177690376,9.544707158824785,15331.57721224686,mixed,isolated_spike,3.1375560046892157,86.74831592479677,0.027777777777777776,stable_weak,inspect_residual
25,results_day8_x4_dfn_chenfreq.json,data/results_day8_x4_dfn_chenfreq.json,DC0.20C+AC0.30C_f0.00666Hz,0.2+0.3C 1τ,DC0.20C_baseline,0.2C_DC,0.2,0.3,1τ,0.006660931598825,discharge_first,1.4999998676024182,80,80,-0.6300951075581906,-1.7091192682498346,0.6300951075581906,1.7091192682498346,2.094644854817077,67.48458743761512,0.25,0.0125,0.0125,2545.972163478092,0.5443037974683544,False,-33.969948424793074,-32.285525205016256,0.019979770587328846,7.035296677104165,86.84865636327585,negative_only,isolated_spike,1.977216452548828,67.48458743761512,0.013888888888888888,stable_weak,inspect_residual
26,results_day8_x4_dfn_chenfreq.json,data/results_day8_x4_dfn_chenfreq.json,DC0.20C+AC0.30C_f0.00067Hz,0.2+0.3C 10τ,DC0.20C_baseline,0.2C_DC,0.2,0.3,10τ,0.0006660931598825,discharge_first,1.4999998643180956,80,80,2.7784670416272093,2.7554515366170578,2.7784670416272093,2.7703183919989853,5.500028186023064,7.471911044463013,0.8875,0.0,0.0,2102.196643623436,0.45569620253164556,False,-315.2342123189824,-316.9602662806533,0.006863078801593021,0.5954001791851461,12.45087561277364,positive_only,weak_distributed_residual,5.530241608369488,7.471911044463013,0.0,stable_weak,small_residual
27,results_day8_x4_dfn_chenfreq.json,data/results_day8_x4_dfn_chenfreq.json,DC0.20C+AC0.30C_f0.00019Hz,0.2+0.3C 34.8τ,DC0.20C_baseline,0.2C_DC,0.2,0.3,34.8τ,0.0001909777591271,discharge_first,1.4997401536029416,80,80,1.6097280194612722,1.976513154768864,1.6097280194612722,1.976513154768864,4.300774867619929,4.7781657368668675,0.9375,0.0,0.0,4415.330630920332,0.9746835443037974,True,-1122.0451060654045,-1124.0508975476823,0.001743275036503338,0.06345281992500046,25.949721349649348,positive_only,edge_or_boundary_artifact,3.725494094454826,4.641227359034019,0.0,stable_weak,small_residual
28,results_day8_x4_dfn_chenfreq.json,data/results_day8_x4_dfn_chenfreq.json,DC0.20C+AC0.80C_f0.06661Hz,0.2+0.8C 0.1τ,DC0.20C_baseline,0.2C_DC,0.2,0.8,0.1τ,0.0666093159882501,discharge_first,3.999999899493621,80,80,-0.36739209648339965,-2.8126587528495035,0.36739209648339965,2.8137061965122454,12.128182069803733,12.686532083576822,0.225,0.2125,0.0,3893.703774896778,0.9620253164556962,True,-7.455394113972034,-4.6873905192974235,0.10036518920258643,64.63407518331927,2371.3468680130113,negative_only,distributed_residual_requires_inspection,12.003385766436805,12.581771340370324,0.19444444444444445,stable_intermediate_or_spiky,inspect_residual
29,results_day8_x4_dfn_chenfreq.json,data/results_day8_x4_dfn_chenfreq.json,DC0.20C+AC0.80C_f0.00666Hz,0.2+0.8C 1τ,DC0.20C_baseline,0.2C_DC,0.2,0.8,1τ,0.006660931598825,discharge_first,3.999999940585425,80,80,0.12639550703534036,-3.8587446056278694,0.177004037714596,4.096388168331844,0.46649491142638894,105.75437952312312,0.0375,0.0375,0.0375,667.9743433367244,0.11392405063291139,False,-49.29708695047634,-45.56942670255478,0.0034781015018533097,0.9150401127478588,81.83649318162178,negative_only,null_residual,0.4382811378738782,105.75437952312312,0.041666666666666664,stable_null,inspect_residual
30,results_day8_x4_dfn_chenfreq.json,data/results_day8_x4_dfn_chenfreq.json,DC0.30C+AC0.70C_f0.06661Hz,0.3+0.7C 0.1τ,DC0.30C_baseline,0.3C_DC,0.3,0.7,0.1τ,0.0666093159882501,discharge_first,2.333333336318215,80,80,-0.8489173218320616,-2.9976124238842816,0.8489173218320616,2.9976124238842816,11.636304762176906,12.02191120640964,0.4625,0.1875,0.0,3763.449335851037,0.9493670886075949,False,-6.914796121181325,-3.9539915439286233,0.21518276755625793,84.49521286071239,1445.2381067482552,negative_only,mixed_or_intermediate,11.692300489671425,12.02191120640964,0.20833333333333334,stable_distributed_nonzero,inspect_residual
31,results_day8_x4_dfn_chenfreq.json,data/results_day8_x4_dfn_chenfreq.json,DC0.30C+AC0.70C_f0.00666Hz,0.3+0.7C 1τ,DC0.30C_baseline,0.3C_DC,0.3,0.7,1τ,0.006660931598825,discharge_first,2.333327016074608,80,80,-0.058321191754202945,-1.3384234551184035,0.17634997675872904,1.4643467516705742,1.0726284562404542,91.25478616409691,0.0625,0.0125,0.0125,2816.457824353095,0.7215189873417721,False,-40.60843304417716,-39.42255311238813,0.004675239420694907,1.0942712643458423,347.42650274139135,negative_only,isolated_spike,0.9613052290204911,91.25478616409691,0.013888888888888888,stable_null,inspect_residual
32,results_day8_x4_dfn_chenfreq.json,data/results_day8_x4_dfn_chenfreq.json,DC0.30C+AC0.40C_f0.06661Hz,0.3+0.4C 0.1τ,DC0.30C_baseline,0.3C_DC,0.3,0.4,0.1τ,0.0666093159882501,discharge_first,1.3333333261132456,80,80,-1.5870841290927729,-3.3081735507357437,1.5870841290927729,3.3081735507357437,10.185436839070553,10.90442835644717,0.7,0.075,0.0,4095.8853793368976,0.9873417721518988,True,-6.049156528959884,-2.7034264575431166,0.4751742763428692,120.54617051502034,17294.651094626486,negative_only,edge_or_boundary_artifact,9.650207130291983,10.431003960195085,0.041666666666666664,stable_weak,inspect_residual
33,results_day8_x4_dfn_chenfreq.json,data/results_day8_x4_dfn_chenfreq.json,DC0.30C+AC0.40C_f0.00666Hz,0.3+0.4C 1τ,DC0.30C_baseline,0.3C_DC,0.3,0.4,1τ,0.006660931598825,discharge_first,1.3333333456654577,80,80,-0.35457553636388184,-0.5041571869851325,0.35457553636388184,0.5041571869851325,1.3770035289391214,2.4979977354614675,0.1125,0.0,0.0,3815.8527224562536,0.9367088607594937,False,-31.247646167897074,-31.02506959711627,0.013542954330864086,6.1188256650034605,2849.302726684547,negative_only,weak_distributed_residual,1.3299459326734906,2.4979977354614675,0.0,stable_weak,small_residual
34,results_day8_x4_dfn_chenfreq.json,data/results_day8_x4_dfn_chenfreq.json,DC0.30C+AC0.40C_f0.00067Hz,0.3+0.4C 10τ,DC0.30C_baseline,0.3C_DC,0.3,0.4,10τ,0.0006660931598825,discharge_first,1.3333238858952583,80,80,0.35468434512358726,0.4557666925649329,0.4194368939687365,0.5900691334895015,1.582705300833436,2.202923125628331,0.1875,0.0,0.0,3178.873794232055,0.7974683544303798,False,-297.67282789658566,-298.1859938280859,0.0020653043580455277,0.09835852789922063,10.352009313211658,mixed,weak_distributed_residual,1.57642978682793,2.202923125628331,0.0,stable_weak,small_residual
35,results_day8_x4_dfn_chenfreq.json,data/results_day8_x4_dfn_chenfreq.json,DC0.40C+AC0.60C_f0.01332Hz,0.4+0.6C 0.5τ,DC0.40C_baseline,0.4C_DC,0.4,0.6,0.5τ,0.01332186319765,discharge_first,1.499999992961075,80,80,-0.8100096473986014,-1.8975433531630905,0.8100096473986014,1.8975433531630905,4.0750997467089745,35.564523738758,0.4125,0.025,0.0,1252.7189470406431,0.27848101265822783,False,-17.636908153763784,-15.633117574044718,0.050173732092813145,21.58258652119688,10798.076804799228,negative_only,isolated_spike,3.2817724794115333,35.564523738758,0.027777777777777776,stable_weak,inspect_residual
36,results_day8_x4_dfn_chenfreq.json,data/results_day8_x4_dfn_chenfreq.json,DC0.40C+AC0.50C_f0.00401Hz,0.4+0.5C 1.67τ,DC0.40C_baseline,0.4C_DC,0.4,0.5,1.67τ,0.0040058749475451,discharge_first,1.2500007879151496,80,80,-0.23049208103816451,-0.4193603516458012,0.23049208103816451,0.441933299527301,1.5208396856653494,4.477573087133351,0.075,0.0,0.0,3612.671080532667,0.9367088607594937,False,-51.79625805920932,-51.62699269091672,0.004147506248722607,0.6546928583485546,15.913002806502833,negative_only,weak_distributed_residual,1.3365345509554125,4.477573087133351,0.0,stable_weak,small_residual
37,results_day8_x4_dfn_chenfreq.json,data/results_day8_x4_dfn_chenfreq.json,DC0.40C+AC0.60C_f0.00401Hz,0.4+0.6C 1.67τ,DC0.40C_baseline,0.4C_DC,0.4,0.6,1.67τ,0.0040058749475451,discharge_first,1.4999912913131124,80,80,-0.19670592936563475,-0.38196284856327906,0.19670592936563475,0.43114483363615363,1.4275542762934488,3.502366398333834,0.0875,0.0,0.0,3055.329610899532,0.810126582278481,False,-53.17126054423488,-52.69823168699759,0.00505620050764383,2.291703317405167,174.2790913959616,negative_only,weak_distributed_residual,1.4831969963652232,3.502366398333834,0.0,stable_weak,small_residual
38,results_day8_x4_dfn_chenfreq.json,data/results_day8_x4_dfn_chenfreq.json,DC0.40C+AC0.60C_f0.00133Hz,0.4+0.6C 5τ,DC0.40C_baseline,0.4C_DC,0.4,0.6,5τ,0.001332186319765,discharge_first,1.499987893217587,80,80,-0.05980810593791824,-0.18522978252008926,0.1692973509730677,0.32017944427451966,0.9002174902084039,4.3291145783769025,0.05,0.0,0.0,2524.0675304000097,0.6455696202531646,False,-142.46873968160526,-142.4791497301444,0.0010976341440550605,0.26279293450105556,121.10758737929145,negative_only,null_residual,0.8103059999080643,4.3291145783769025,0.0,stable_null,small_residual
39,results_day8_x4_dfn_chenfreq.json,data/results_day8_x4_dfn_chenfreq.json,DC0.40C+AC0.60C_f0.00067Hz,0.4+0.6C 10τ,DC0.40C_baseline,0.4C_DC,0.4,0.6,10τ,0.0006660931598825,discharge_first,1.4999896728360371,80,80,0.21937363064955656,0.017376374323511357,0.3441852657242634,0.46441189172101216,1.282654996066503,4.026703079243816,0.0625,0.0,0.0,3375.2017788117855,0.9367088607594937,False,-322.81564459534826,-322.8395015855235,0.0010924369435248902,0.0972937096296358,16.32625969658067,negative_only,weak_distributed_residual,1.3509917623604457,4.026703079243816,0.0,stable_weak,small_residual
40,results_day8_x4_dfn_chenfreq.json,data/results_day8_x4_dfn_chenfreq.json,DC0.50C+AC0.50C_f0.00666Hz,0.5+0.5C 1τ,DC0.50C_baseline,0.5C_DC,0.5,0.5,1τ,0.006660931598825,discharge_first,0.9999734106753064,80,80,-0.42197608832873357,-0.7012598186978132,0.42197608832873357,0.7123703060954434,1.8892243075068096,10.490357876036796,0.15,0.0125,0.0,3448.5273513364905,0.9240506329113924,False,-24.269628400424835,-23.96299145370881,0.017661534136407503,1.9078082387370894,23.52270060048557,negative_only,isolated_spike,2.0736729211086655,10.490357876036796,0.013888888888888888,stable_weak,inspect_residual
41,results_day8_x4_dfn_chenfreq.json,data/results_day8_x4_dfn_chenfreq.json,DC0.90C+AC0.10C_f0.00040Hz,0.9+0.1C 16.7τ,DC0.90C_baseline,0.9C_DC,0.9,0.1,16.7τ,0.0004005874947545,discharge_first,0.1111034600640474,80,80,-0.0130768458421357,-0.011578602942966736,0.036448870907634004,0.038990672678411484,0.08258669406091024,0.0890102741327609,0.0,0.0,0.0,3490.886430918344,0.9620253164556962,True,-37.93168870171928,-37.932315334862665,0.0006688298836306808,0.07888328805233044,5.349548699801107,near_zero,null_residual,0.07915021908363538,0.0858930860581494,0.0,stable_null,null_residual
