variant_id,surface_form,tau_factor_set,protocol_id,Q_Ah,delta_t_raw_s,delta_t_geom_s,delta_t_resid_s
surface_form_false,false,0.5,fixed_AC0p38_0.5tau,3.227650330779272,45.7737075738396,45.95910000693493,-0.1853924330953305
surface_form_false,false,0.5,fixed_AC0p38_0.5tau,3.2641280456079382,36.01649378559978,36.115632314948016,-0.09913852934823808
surface_form_false,false,0.5,fixed_AC0p38_0.5tau,3.300605760436604,21.566929396693922,21.6571647160481,-0.0902353193541785
surface_form_false,false,0.5,fixed_AC0p38_0.5tau,3.33708347526527,7.387917108017064,7.49379768765175,-0.105880579634686
surface_form_false,false,0.5,fixed_AC0p38_0.5tau,3.373561190093936,40.368746781751724,41.36298395797712,-0.994237176225397
surface_form_false,false,0.5,fixed_AC0p38_0.5tau,3.410038904922602,39.85630983451301,39.97159556603037,-0.11528573151736055
surface_form_false,false,0.5,fixed_AC0p38_0.5tau,3.446516619751268,25.97497830573775,26.072324373997617,-0.09734606825986702
surface_form_false,false,0.5,fixed_AC0p38_0.5tau,3.4829943345799337,11.384537858282783,11.486531640561225,-0.10199378227844136
surface_form_false,false,0.5,fixed_AC0p38_0.5tau,3.5194720494086,0.26346323918733106,0.4350069326646917,-0.17154369347736065
surface_form_false,false,0.5,fixed_AC0p38_0.5tau,3.5559497642372655,43.161217812676114,43.30473961921416,-0.1435218065380468
surface_form_false,false,0.5,fixed_AC0p38_0.5tau,3.5924274790659316,30.331411770062914,30.435715131025063,-0.10430336096214887
surface_form_false,false,0.5,fixed_AC0p38_0.5tau,3.6289051938945973,15.61756867953045,15.721966637027435,-0.10439795749698533
surface_form_false,false,0.5,fixed_AC0p38_0.5tau,3.6653829087232634,2.6790862016659958,2.801837249804521,-0.12275104813852522
surface_form_false,false,0.5,fixed_AC0p38_0.5tau,3.701860623551929,45.42153785867413,45.615265082975384,-0.19372722430125577
surface_form_false,false,0.5,fixed_AC0p38_0.5tau,3.7383383383805953,34.551412188282484,34.663948442152105,-0.11253625386962085
surface_form_false,false,0.5,fixed_AC0p38_0.5tau,3.7748160532092614,19.982996802698835,20.088893335654575,-0.10589653295573953
surface_form_false,false,0.5,fixed_AC0p38_0.5tau,3.811293768037927,6.030057848698561,6.159578984599648,-0.12952113590108638
surface_form_differential,differential,0.5,fixed_AC0p38_0.5tau,0.2,7.997444040270182,8.004281665010296,-0.006837624740114734
surface_form_differential,differential,0.5,fixed_AC0p38_0.5tau,0.23647689269578057,0.35434278579089096,0.38262796178912595,-0.02828517599823499
surface_form_differential,differential,0.5,fixed_AC0p38_0.5tau,0.2729537853915611,40.43687856689621,40.449438204216335,-0.012559637320123329
surface_form_differential,differential,0.5,fixed_AC0p38_0.5tau,0.30943067808734165,26.64253327813242,26.65626322516721,-0.013729947034789802
surface_form_differential,differential,0.5,fixed_AC0p38_0.5tau,0.3459075707831222,12.021671942860053,12.035443240916834,-0.013771298056781234
surface_form_differential,differential,0.5,fixed_AC0p38_0.5tau,0.38238446347890276,0.6310418614594937,0.6541836152809992,-0.023141753821505517
surface_form_differential,differential,0.5,fixed_AC0p38_0.5tau,0.4188613561746833,43.65655385467221,43.6804682446857,-0.02391439001348772
surface_form_differential,differential,0.5,fixed_AC0p38_0.5tau,0.45533824887046387,30.985692798879427,31.0025809458823,-0.016888147002873666
surface_form_differential,differential,0.5,fixed_AC0p38_0.5tau,0.4918151415662444,16.271840604743375,16.28940952671701,-0.017568921973634133
surface_form_differential,differential,0.5,fixed_AC0p38_0.5tau,0.528292034262025,3.177324241585211,3.202775378036904,-0.025451136451692946
surface_form_differential,differential,0.5,fixed_AC0p38_0.5tau,0.5647689269578056,45.72361739580538,45.782361755102556,-0.05874435929717947
