param_set,Q_Ah,Q_frac_common,Q_frac_nominal_5Ah,segment,segment_interpretation,t_DC_s,t_DCAC_s,dt_full_s,dt_full_min,V_DC_V,I_DC_A,stage_DC,V_DCAC_V,I_DCAC_A,stage_DCAC,Q_to_Vmax_DC_Ah,Q_to_Vmax_DCAC_Ah,Q_common_max_Ah,DCAC_has_reached_Vmax,DC_has_reached_Vmax,found_both
ORegan2022,3.759265243646759,0.7844537815126051,0.7518530487293518,B_between_DCAC_Vmax_and_DC_Vmax,DCAC already voltage-limited while DC still approaches Vmax,13533.354877128331,10538.843633380986,2994.5112437473454,49.90852072912242,4.050613973727898,-1.0,CC_until_Vmax,4.400000000000001,-4.559624878244997,CV_after_Vmax,4.724016005427131,3.210361831308334,4.7922074343220595,True,False,True
ORegan2022,3.797522361819918,0.792436974789916,0.7595044723639836,B_between_DCAC_Vmax_and_DC_Vmax,DCAC already voltage-limited while DC still approaches Vmax,13671.080502551706,10577.763042633633,3093.317459918073,51.55529099863455,4.059727479917139,-1.0,CC_until_Vmax,4.400000000000001,-3.6205155777485025,CV_after_Vmax,4.724016005427131,3.210361831308334,4.7922074343220595,True,False,True
ORegan2022,3.8357794799930773,0.8004201680672269,0.7671558959986154,B_between_DCAC_Vmax_and_DC_Vmax,DCAC already voltage-limited while DC still approaches Vmax,13808.806127975078,10609.907513702647,3198.8986142724316,53.31497690454053,4.068756484700252,-1.0,CC_until_Vmax,4.4,-4.366844679356322,CV_after_Vmax,4.724016005427131,3.210361831308334,4.7922074343220595,True,False,True
ORegan2022,3.8740365981662364,0.8084033613445378,0.7748073196332472,B_between_DCAC_Vmax_and_DC_Vmax,DCAC already voltage-limited while DC still approaches Vmax,13946.53175339845,10658.27695985099,3288.2547935474613,54.80424655912436,4.077846174937307,-1.0,CC_until_Vmax,4.4,-2.725968106980623,CV_after_Vmax,4.724016005427131,3.210361831308334,4.7922074343220595,True,False,True
ORegan2022,3.912293716339396,0.8163865546218487,0.7824587432678791,B_between_DCAC_Vmax_and_DC_Vmax,DCAC already voltage-limited while DC still approaches Vmax,14084.257378821825,10704.983298496927,3379.274080324898,56.32123467208164,4.0868526443170525,-1.0,CC_until_Vmax,4.4,-2.932719678530114,CV_after_Vmax,4.724016005427131,3.210361831308334,4.7922074343220595,True,False,True
ORegan2022,3.9505508345125553,0.8243697478991597,0.790110166902511,B_between_DCAC_Vmax_and_DC_Vmax,DCAC already voltage-limited while DC still approaches Vmax,14221.983004245198,10751.828674979977,3470.1543292652204,57.83590548775367,4.0952568158376454,-1.0,CC_until_Vmax,4.4,-3.122049995574493,CV_after_Vmax,4.724016005427131,3.210361831308334,4.7922074343220595,True,False,True
ORegan2022,3.9888079526857143,0.8323529411764706,0.7977615905371429,B_between_DCAC_Vmax_and_DC_Vmax,DCAC already voltage-limited while DC still approaches Vmax,14359.708629668572,10789.1528508722,3570.5557787963717,59.50926297993953,4.1030658463860235,-1.0,CC_until_Vmax,4.3999999999999995,-4.058952335816325,CV_after_Vmax,4.724016005427131,3.210361831308334,4.7922074343220595,True,False,True
ORegan2022,4.027065070858874,0.8403361344537815,0.8054130141717748,B_between_DCAC_Vmax_and_DC_Vmax,DCAC already voltage-limited while DC still approaches Vmax,14497.434255091946,10827.617332324224,3669.8169227677226,61.163615379462044,4.109695869040969,-1.0,CC_until_Vmax,4.399999999999999,-2.34351805698742,CV_after_Vmax,4.724016005427131,3.210361831308334,4.7922074343220595,True,False,True
ORegan2022,4.065322189032033,0.8483193277310924,0.8130644378064066,B_between_DCAC_Vmax_and_DC_Vmax,DCAC already voltage-limited while DC still approaches Vmax,14635.159880515319,10883.114194186988,3752.0456863283307,62.53409477213884,4.115340137013283,-1.0,CC_until_Vmax,4.4,-2.853154046917812,CV_after_Vmax,4.724016005427131,3.210361831308334,4.7922074343220595,True,False,True
ORegan2022,4.103579307205192,0.8563025210084033,0.8207158614410384,B_between_DCAC_Vmax_and_DC_Vmax,DCAC already voltage-limited while DC still approaches Vmax,14772.885505938691,10931.84926145879,3841.036244479901,64.01727074133169,4.1193060217106545,-1.0,CC_until_Vmax,4.400000000000002,-2.9104746627296025,CV_after_Vmax,4.724016005427131,3.210361831308334,4.7922074343220595,True,False,True
ORegan2022,4.141836425378352,0.8642857142857143,0.8283672850756704,B_between_DCAC_Vmax_and_DC_Vmax,DCAC already voltage-limited while DC still approaches Vmax,14910.611131362066,10980.11203677687,3930.499094585195,65.50831824308658,4.122415084797619,-1.0,CC_until_Vmax,4.400000000000001,-2.8633279385706722,CV_after_Vmax,4.724016005427131,3.210361831308334,4.7922074343220595,True,False,True
ORegan2022,4.180093543551511,0.8722689075630252,0.8360187087103021,B_between_DCAC_Vmax_and_DC_Vmax,DCAC already voltage-limited while DC still approaches Vmax,15048.336756785438,11031.848760822097,4016.4879959633417,66.94146659938903,4.126269339383579,-1.0,CC_until_Vmax,4.399999999999999,-1.9530200951002858,CV_after_Vmax,4.724016005427131,3.210361831308334,4.7922074343220595,True,False,True
ORegan2022,4.21835066172467,0.8802521008403361,0.8436701323449339,B_between_DCAC_Vmax_and_DC_Vmax,DCAC already voltage-limited while DC still approaches Vmax,15186.062382208811,11090.901250836752,4095.1611313720587,68.25268552286765,4.130127593246424,-1.0,CC_until_Vmax,4.400000000000001,-2.5015517380012704,CV_after_Vmax,4.724016005427131,3.210361831308334,4.7922074343220595,True,False,True
ORegan2022,4.25660777989783,0.8882352941176471,0.8513215559795659,B_between_DCAC_Vmax_and_DC_Vmax,DCAC already voltage-limited while DC still approaches Vmax,15323.788007632187,11146.926816630561,4176.861191001626,69.61435318336044,4.135067018302923,-1.0,CC_until_Vmax,4.4,-2.4782960927532787,CV_after_Vmax,4.724016005427131,3.210361831308334,4.7922074343220595,True,False,True
ORegan2022,4.294864898070989,0.896218487394958,0.8589729796141977,B_between_DCAC_Vmax_and_DC_Vmax,DCAC already voltage-limited while DC still approaches Vmax,15461.51363305556,11198.701447756635,4262.812185298924,71.04686975498207,4.141168540690816,-1.0,CC_until_Vmax,4.400000000000001,-2.0683983514606075,CV_after_Vmax,4.724016005427131,3.210361831308334,4.7922074343220595,True,False,True
ORegan2022,4.333122016244148,0.9042016806722689,0.8666244032488295,B_between_DCAC_Vmax_and_DC_Vmax,DCAC already voltage-limited while DC still approaches Vmax,15599.239258478932,11267.119637268264,4332.119621210668,72.20199368684446,4.148475393902339,-1.0,CC_until_Vmax,4.3999999999999995,-2.39995626338865,CV_after_Vmax,4.724016005427131,3.210361831308334,4.7922074343220595,True,False,True
ORegan2022,4.371379134417308,0.9121848739495799,0.8742758268834615,B_between_DCAC_Vmax_and_DC_Vmax,DCAC already voltage-limited while DC still approaches Vmax,15736.964883902308,11333.72302262129,4403.241861281018,73.38736435468363,4.15589401524348,-1.0,CC_until_Vmax,4.3999999999999995,-2.5399536599965016,CV_after_Vmax,4.724016005427131,3.210361831308334,4.7922074343220595,True,False,True
ORegan2022,4.409636252590467,0.9201680672268908,0.8819272505180933,B_between_DCAC_Vmax_and_DC_Vmax,DCAC already voltage-limited while DC still approaches Vmax,15874.69050932568,11390.62333164575,4484.06717767993,74.73445296133217,4.1645614527041275,-1.0,CC_until_Vmax,4.4,-1.6881674109649736,CV_after_Vmax,4.724016005427131,3.210361831308334,4.7922074343220595,True,False,True
ORegan2022,4.447893370763626,0.9281512605042016,0.8895786741527252,B_between_DCAC_Vmax_and_DC_Vmax,DCAC already voltage-limited while DC still approaches Vmax,16012.416134749054,11470.70728400786,4541.708850741194,75.69514751235323,4.173737445590876,-1.0,CC_until_Vmax,4.4,-1.7891163138357968,CV_after_Vmax,4.724016005427131,3.210361831308334,4.7922074343220595,True,False,True
ORegan2022,4.486150488936786,0.9361344537815127,0.8972300977873571,B_between_DCAC_Vmax_and_DC_Vmax,DCAC already voltage-limited while DC still approaches Vmax,16150.14176017243,11545.486476138034,4604.655284034396,76.7442547339066,4.183645828511167,-1.0,CC_until_Vmax,4.400000000000002,-2.086298767043606,CV_after_Vmax,4.724016005427131,3.210361831308334,4.7922074343220595,True,False,True
ORegan2022,4.524407607109945,0.9441176470588236,0.904881521421989,B_between_DCAC_Vmax_and_DC_Vmax,DCAC already voltage-limited while DC still approaches Vmax,16287.8673855958,11629.466750397261,4658.400635198539,77.64001058664232,4.194292313636808,-1.0,CC_until_Vmax,4.400000000000001,-1.4908261593281216,CV_after_Vmax,4.724016005427131,3.210361831308334,4.7922074343220595,True,False,True
ORegan2022,4.562664725283104,0.9521008403361344,0.9125329450566207,B_between_DCAC_Vmax_and_DC_Vmax,DCAC already voltage-limited while DC still approaches Vmax,16425.593011019173,11719.471104526088,4706.121906493085,78.43536510821808,4.205386513334534,-1.0,CC_until_Vmax,4.4,-1.7722786404077147,CV_after_Vmax,4.724016005427131,3.210361831308334,4.7922074343220595,True,False,True
ORegan2022,4.6009218434562635,0.9600840336134455,0.9201843686912528,B_between_DCAC_Vmax_and_DC_Vmax,DCAC already voltage-limited while DC still approaches Vmax,16563.31863644255,11818.631307318152,4744.687329124397,79.07812215207329,4.217445723581045,-1.0,CC_until_Vmax,4.3999999999999995,-1.2133061656250317,CV_after_Vmax,4.724016005427131,3.210361831308334,4.7922074343220595,True,False,True
ORegan2022,4.639178961629423,0.9680672268907563,0.9278357923258845,B_between_DCAC_Vmax_and_DC_Vmax,DCAC already voltage-limited while DC still approaches Vmax,16701.04426186592,11922.564236331847,4778.480025534074,79.64133375890124,4.231304362792374,-1.0,CC_until_Vmax,4.4,-1.148272542938543,CV_after_Vmax,4.724016005427131,3.210361831308334,4.7922074343220595,True,False,True
ORegan2022,4.677436079802582,0.9760504201680672,0.9354872159605163,B_between_DCAC_Vmax_and_DC_Vmax,DCAC already voltage-limited while DC still approaches Vmax,16838.769887289294,12059.587779848833,4779.182107440462,79.65303512400769,4.248912089165221,-1.0,CC_until_Vmax,4.400000000000001,-1.1572545434084447,CV_after_Vmax,4.724016005427131,3.210361831308334,4.7922074343220595,True,False,True
ORegan2022,4.7156931979757415,0.9840336134453783,0.9431386395951483,B_between_DCAC_Vmax_and_DC_Vmax,DCAC already voltage-limited while DC still approaches Vmax,16976.49551271267,12216.647417393693,4759.848095318977,79.33080158864962,4.2798004802544645,-1.0,CC_until_Vmax,4.4,-0.9080757556443468,CV_after_Vmax,4.724016005427131,3.210361831308334,4.7922074343220595,True,False,True
ORegan2022,4.7539503161489005,0.9920168067226891,0.9507900632297801,D_late_CV_feedback_region,late post-DC-Vmax region; both branches have reached voltage boundary,17240.439842435564,12413.144567158188,4827.295275277376,80.45492125462293,4.400000000000001,-0.5091563860326587,CV_after_Vmax,4.4,-0.5180926410430303,CV_after_Vmax,4.724016005427131,3.210361831308334,4.7922074343220595,True,True,True
ORegan2022,4.7922074343220595,1.0,0.9584414868644119,D_late_CV_feedback_region,late post-DC-Vmax region; both branches have reached voltage boundary,17868.068927458335,12806.612130688412,5061.456796769922,84.35761327949871,4.4,-0.0735394117647141,CV_after_Vmax,4.4,-0.2461857694309916,CV_after_Vmax,4.724016005427131,3.210361831308334,4.7922074343220595,True,True,True
