condition,protocol_type,tau_factor_set,Q_Ah,Q_frac_of_common_hi,t_q_s,U_NE_min_V,U_NE_separator_V,U_NE_xavg_V,I_charge_A,V_terminal_V,U_NE_min_mV,margin_class_at_Q
Chen2020_DFN_DC03_AC07_3p0tauSet,DCAC,3.0,2.3692562596348283,0.7055175463864168,5579.8961655652165,0.028372876415268516,0.030054191425548358,0.051784653480378834,4.346756240193754,3.943227466614974,28.372876415268514,near_boundary
Chen2020_DFN_DC03_AC07_3p0tauSet,DCAC,3.0,2.401157086982399,0.7150169803739517,5605.103129232235,0.0192108643415046,0.021090020165297922,0.045587227911789784,4.737730214557855,3.968736816360642,19.2108643415046,near_boundary
Chen2020_DFN_DC03_AC07_3p0tauSet,DCAC,3.0,2.43305791432997,0.7245164143614866,5628.752986268322,0.013244690766825268,0.015247921743374838,0.04164712899117539,4.9480432206536005,3.9876975913852695,13.244690766825268,near_boundary
Chen2020_DFN_DC03_AC07_3p0tauSet,DCAC,3.0,2.464958741677541,0.7340158483490216,5651.787819299467,0.01009344314001868,0.012154318760622219,0.03963545862121372,4.9973374598603595,4.000992451880709,10.09344314001868,near_boundary
Chen2020_DFN_DC03_AC07_3p0tauSet,DCAC,3.0,2.496859569025112,0.7435152823365565,5674.9579184753875,0.009784961630488384,0.011838793715794882,0.03955078758487073,4.889766567644488,4.008811030164831,9.784961630488384,near_boundary
Chen2020_DFN_DC03_AC07_3p0tauSet,DCAC,3.0,2.5287603963726832,0.7530147163240914,5699.0534463955455,0.012694433624870511,0.014673270238452392,0.04167476011947234,4.616031730278419,4.010724885118893,12.694433624870511,near_boundary
Chen2020_DFN_DC03_AC07_3p0tauSet,DCAC,3.0,2.560661223720254,0.7625141503116264,5725.179492635926,0.01972429545968411,0.021549604013925493,0.04672269184734784,4.14823815751154,4.005421544206473,19.72429545968411,near_boundary
Chen2020_DFN_DC03_AC07_3p0tauSet,DCAC,3.0,2.592562051067825,0.7720135842991613,5755.4101556141895,0.03301287436208684,0.03457977189269777,0.05643262821192523,3.420124554197931,3.9896650039366577,33.01287436208684,near_boundary
Chen2020_DFN_DC03_AC07_3p0tauSet,DCAC,3.0,2.6244628784153963,0.7815130182866963,5795.851617582544,0.05954199030624513,0.06066148386775831,0.07657108815256936,2.2279831609539764,3.9529873105629436,59.54199030624513,safe_margin
Chen2020_DFN_DC03_AC07_3p0tauSet,DCAC,3.0,2.656363705762967,0.7910124522742312,6265.997234125094,0.02015759960033775,0.021865658550774564,0.04523569989323652,4.3754515574003205,3.995471376764882,20.15759960033775,near_boundary
Chen2020_DFN_DC03_AC07_3p0tauSet,DCAC,3.0,2.688264533110538,0.8005118862617662,6291.078617676324,0.010234846926374223,0.012130670684042872,0.038398076667951093,4.754874656778696,4.019651173333593,10.234846926374223,near_boundary
Chen2020_DFN_DC03_AC07_3p0tauSet,DCAC,3.0,2.7201653604581093,0.8100113202493011,6314.669057712746,0.003810312603236573,0.005820562382682222,0.034009728728146026,4.95530769555092,4.037753275394368,3.810312603236573,near_boundary
Chen2020_DFN_DC03_AC07_3p0tauSet,DCAC,3.0,2.75206618780568,0.8195107542368361,6337.691678945799,0.0004795980694605719,0.0025390946748125526,0.03173117831547369,4.995375257470511,4.050512763529691,0.47959806946057193,near_boundary
Chen2020_DFN_DC03_AC07_3p0tauSet,DCAC,3.0,2.783967015153251,0.829010188224371,6360.8934347242,0.00022938862143888748,0.002274903474145873,0.03154034432539601,4.878318716881598,4.057973402412359,0.2293886214388875,near_boundary
Chen2020_DFN_DC03_AC07_3p0tauSet,DCAC,3.0,2.8158678425008223,0.838509622211906,6385.072913288792,0.003395130949254839,0.005360082561399765,0.033701021571520565,4.594203290830132,4.05956934365842,3.3951309492548387,near_boundary
Chen2020_DFN_DC03_AC07_3p0tauSet,DCAC,3.0,2.847768669848393,0.8480090561994409,6411.365777920491,0.01088649497307949,0.012693050068472675,0.03894609096363118,4.113629466078631,4.0537958226196364,10.88649497307949,near_boundary
Chen2020_DFN_DC03_AC07_3p0tauSet,DCAC,3.0,2.879669497195964,0.8575084901869758,6441.9535768466485,0.024981743136985094,0.0265238750298982,0.04913689984521801,3.3662764852276013,4.0370389857059195,24.981743136985095,near_boundary
Chen2020_DFN_DC03_AC07_3p0tauSet,DCAC,3.0,2.911570324543535,0.8670079241745107,6483.505152374952,0.05344884077014208,0.05452829538455365,0.07069996924023335,2.130196233524847,3.9975074703545603,53.44884077014208,safe_margin
Chen2020_DFN_DC03_AC07_3p0tauSet,DCAC,3.0,2.943471151891106,0.8765073581620457,6952.088239895334,0.009415582565157456,0.011131730879683412,0.03568437865432252,4.403382127496765,4.046332225848043,9.415582565157456,near_boundary
Chen2020_DFN_DC03_AC07_3p0tauSet,DCAC,3.0,2.9753719792386772,0.8860067921495807,6977.048885969105,-0.000611980672886571,0.001282775475123827,0.028514448560951554,4.77138838941233,4.07096876583771,-0.611980672886571,risk_flag
Chen2020_DFN_DC03_AC07_3p0tauSet,DCAC,3.0,3.007272806586248,0.8955062261371155,7000.583224598302,-0.006954441529820365,-0.004952839922437222,0.023922724219759273,4.96203651688634,4.08980877625398,-6.9544415298203655,risk_flag
Chen2020_DFN_DC03_AC07_3p0tauSet,DCAC,3.0,3.039173633933819,0.9050056601246506,7023.596204415072,-0.01010933726628514,-0.008064691919415303,0.02151366279447639,4.992807299483611,4.103447318811976,-10.10933726628514,risk_flag
Chen2020_DFN_DC03_AC07_3p0tauSet,DCAC,3.0,3.0710744612813903,0.9145050941121855,7046.832022119352,-0.010171727489771045,-0.008146114065606103,0.021215041153061318,4.86634068825827,4.111823110980835,-10.171727489771046,risk_flag
Chen2020_DFN_DC03_AC07_3p0tauSet,DCAC,3.0,3.102975288628961,0.9240045280997203,7071.099974698311,-0.006852321057941044,-0.004911684344013563,0.023264220657010917,4.571658356016361,4.114242999894105,-6.852321057941044,risk_flag
Chen2020_DFN_DC03_AC07_3p0tauSet,DCAC,3.0,3.134876115976532,0.9335039620872554,7097.56651919422,0.000746875148595779,0.0025247223390896614,0.028394877802064174,4.078095439782501,4.1090346977774,0.7468751485957791,near_boundary
Chen2020_DFN_DC03_AC07_3p0tauSet,DCAC,3.0,3.1667769433241033,0.9430033960747903,7128.52932369889,0.01502404247878013,0.01653129968811113,0.03858088259289151,3.310919924415442,4.092177841291364,15.02404247878013,near_boundary
Chen2020_DFN_DC03_AC07_3p0tauSet,DCAC,3.0,3.198677770671674,0.9525028300623252,7171.318021709256,0.0446404175778335,0.04566834762036485,0.06103356728953028,2.0268115594355725,4.050097684934683,44.640417577833496,near_boundary
Chen2020_DFN_DC03_AC07_3p0tauSet,DCAC,3.0,3.230578598019245,0.9620022640498602,7638.168970363548,-0.005498924588572575,-0.0037862845000352315,0.01985215515871232,4.430513192663541,4.105875099108712,-5.498924588572575,risk_flag
Chen2020_DFN_DC03_AC07_3p0tauSet,DCAC,3.0,3.2624794253668163,0.9715016980373952,7663.014215738299,-0.014844339708203268,-0.012961997626238824,0.012751191966396404,4.787284004741638,4.131895454422256,-14.844339708203268,risk_flag
Chen2020_DFN_DC03_AC07_3p0tauSet,DCAC,3.0,3.294380252714387,0.98100113202493,7686.49553619505,-0.020476009471193875,-0.01849374710187748,0.008384400352659156,4.9681999001204264,4.151954098644394,-20.476009471193876,risk_flag
Chen2020_DFN_DC03_AC07_3p0tauSet,DCAC,3.0,3.326281080061958,0.9905005660124651,7709.5015435347805,-0.02299303782118383,-0.020973091917362165,0.006279861123169329,4.989658773597682,4.166554509088218,-22.99303782118383,risk_flag
Chen2020_DFN_DC03_AC07_3p0tauSet,DCAC,3.0,3.3581819074095294,1.0,7732.773377487092,-0.02254593680271938,-0.020549174171752064,0.006314742229843491,4.85389842100555,4.175571656162142,-22.54593680271938,risk_flag
Chen2020_DFN_DC03_AC07_5p0tauSet,DCAC,5.0,0.2,0.059556035234040725,215.35486824058614,0.20397020338387617,0.20589929968366083,0.23299952669014487,4.744046281788726,3.5139266869203194,203.97020338387617,safe_margin
Chen2020_DFN_DC03_AC07_5p0tauSet,DCAC,5.0,0.231900827347571,0.06905546922157565,239.17698448165686,0.181152623802796,0.18315571145704881,0.21145894675548862,4.888005768561455,3.543588114845537,181.152623802796,safe_margin
Chen2020_DFN_DC03_AC07_5p0tauSet,DCAC,5.0,0.263801654695142,0.0785549032091106,262.4483786898392,0.16144499656495437,0.1634961004710347,0.19254502824591385,4.972425975364437,3.5693355338242867,161.44499656495438,safe_margin
Chen2020_DFN_DC03_AC07_5p0tauSet,DCAC,5.0,0.295702482042713,0.08805433719664554,285.459192072129,0.14532242653990832,0.14739643259575674,0.17674280146514607,4.9999859934409505,3.5907187659332815,145.32242653990832,safe_margin
Chen2020_DFN_DC03_AC07_5p0tauSet,DCAC,5.0,0.32760330939028404,0.09755377118418049,308.4723186144359,0.13297506154483502,0.13504724344728297,0.16426292941808884,4.971364119976433,3.607543859700765,132.97506154483503,safe_margin
Chen2020_DFN_DC03_AC07_5p0tauSet,DCAC,5.0,0.359504136737855,0.10705320517171542,331.7517428787655,0.12429283160152302,0.12633856543382938,0.15502442474909384,4.885753880819687,3.6198922192712124,124.29283160152302,safe_margin
Chen2020_DFN_DC03_AC07_5p0tauSet,DCAC,5.0,0.391404964085426,0.11655263915925038,355.5885225430632,0.11898652470771508,0.12098094182479296,0.14876826835384702,4.740528084723989,3.6279994666812896,118.98652470771508,safe_margin
Chen2020_DFN_DC03_AC07_5p0tauSet,DCAC,5.0,0.423305791432997,0.12605207314678532,380.33659987722524,0.11674086918493783,0.11865809706075874,0.1451979858585642,4.530786058725959,3.632096025184401,116.74086918493782,safe_margin
Chen2020_DFN_DC03_AC07_5p0tauSet,DCAC,5.0,0.455206618780568,0.13555150713432024,406.4693539369369,0.11734781295990925,0.11915970758110087,0.1441008548703573,4.248399347797882,3.6322710924637183,117.34781295990925,safe_margin
Chen2020_DFN_DC03_AC07_5p0tauSet,DCAC,5.0,0.487107446128139,0.14505094112185518,434.6926806039266,0.12088744313925054,0.12256071208367948,0.1455028414329646,3.8797661338124922,3.6282234565934073,120.88744313925054,safe_margin
Chen2020_DFN_DC03_AC07_5p0tauSet,DCAC,5.0,0.51900827347571,0.15455037510939013,466.19109464203643,0.12791889235011877,0.12941059332886248,0.14983682682006602,3.401117914575268,3.61900442673869,127.91889235011877,safe_margin
Chen2020_DFN_DC03_AC07_5p0tauSet,DCAC,5.0,0.5509091008232809,0.16404980909692504,503.38169235200917,0.1400955681573706,0.14134236827623217,0.15847029471471413,2.763703297037531,3.602180352850553,140.0955681573706,safe_margin
Chen2020_DFN_DC03_AC07_5p0tauSet,DCAC,5.0,0.5828099281708521,0.17354924308446004,553.2618590896047,0.16298375914223232,0.1638642826101864,0.17613926907982577,1.8309740363429416,3.569980641343582,162.98375914223232,safe_margin
Chen2020_DFN_DC03_AC07_5p0tauSet,DCAC,5.0,0.614710755518423,0.18304867707199496,1308.086282539648,0.10686660872127408,0.10855322411821186,0.1306137513356281,4.285919233535433,3.639271996982292,106.86660872127409,safe_margin
Chen2020_DFN_DC03_AC07_5p0tauSet,DCAC,5.0,0.646611582865994,0.19254811105952988,1334.024575188098,0.09929240129789163,0.10109985989091191,0.12475578185387505,4.559142247458026,3.655467594126929,99.29240129789163,safe_margin
Chen2020_DFN_DC03_AC07_5p0tauSet,DCAC,5.0,0.678512410213565,0.20204754504706485,1358.6435634653408,0.09319285951401225,0.09509424135402166,0.12004688572515125,4.760925329434777,3.6692421323134266,93.19285951401226,safe_margin
Chen2020_DFN_DC03_AC07_5p0tauSet,DCAC,5.0,0.7104132375611361,0.2115469790345998,1382.397666512061,0.08820547761689859,0.09017688955217595,0.11616740264156405,4.89890124795219,3.6810559039522346,88.20547761689859,safe_margin
Chen2020_DFN_DC03_AC07_5p0tauSet,DCAC,5.0,0.742314064908707,0.2210464130221347,1405.6311045006676,0.08415270224565063,0.0861716682840533,0.11295239225941822,4.977642137662482,3.691144539485391,84.15270224565063,safe_margin
Chen2020_DFN_DC03_AC07_5p0tauSet,DCAC,5.0,0.7742148922562779,0.23054584700966965,1428.630585644162,0.08097512583525471,0.08301960063118466,0.11033488122939261,4.999623432877154,3.6995964306880262,80.9751258352547,safe_margin
Chen2020_DFN_DC03_AC07_5p0tauSet,DCAC,5.0,0.8061157196038491,0.24004528099720462,1451.6579620839368,0.07869453656665791,0.08074221003978985,0.10831538601764348,4.965499919925277,3.7063915975587087,78.69453656665792,safe_margin
Chen2020_DFN_DC03_AC07_5p0tauSet,DCAC,5.0,0.83801654695142,0.24954471498473954,1474.9784237092229,0.07739440704450692,0.07942213161437645,0.10694658002981822,4.874201688994497,3.711420964359265,77.39440704450692,safe_margin
Chen2020_DFN_DC03_AC07_5p0tauSet,DCAC,5.0,0.869917374298991,0.25904414897227446,1498.8876285675608,0.07721364117219041,0.07919686418484084,0.10632939838090927,4.722901309000568,3.7144906092493644,77.21364117219042,safe_margin
Chen2020_DFN_DC03_AC07_5p0tauSet,DCAC,5.0,0.9018182016465619,0.2685435829598094,1523.7482406128327,0.07835979321224697,0.08027173953235209,0.10662454139944812,4.506446952278015,3.7152987301338434,78.35979321224697,safe_margin
Chen2020_DFN_DC03_AC07_5p0tauSet,DCAC,5.0,0.9337190289941331,0.2780430169473444,1550.0510484395043,0.0811463493633468,0.0829567122904726,0.10808394530301789,4.216264492452837,3.7133798741962014,81.1463493633468,safe_margin
Chen2020_DFN_DC03_AC07_5p0tauSet,DCAC,5.0,0.965619856341704,0.2875424509348793,1578.5314506078503,0.08607719446928094,0.08774985359596199,0.11112205464850329,3.83815420798766,3.7079837914985707,86.07719446928094,safe_margin
Chen2020_DFN_DC03_AC07_5p0tauSet,DCAC,5.0,0.9975206836892749,0.29704188492241423,1610.4497650579826,0.09406548135102019,0.09555380192416284,0.1165000887446082,3.3467158856565886,3.6977651194145666,94.0654813510202,safe_margin
Chen2020_DFN_DC03_AC07_5p0tauSet,DCAC,5.0,1.029421511036846,0.30654131890994923,1648.4338665053012,0.10709995808867614,0.1083350611397342,0.12589090162273514,2.6890564984386067,3.6798491700405638,107.09995808867615,safe_margin
Chen2020_DFN_DC03_AC07_5p0tauSet,DCAC,5.0,1.061322338384417,0.3160407528974841,1700.5474453788675,0.1313809042128181,0.13222722065571924,0.14454320472387008,1.7086010689254392,3.645438959895622,131.38090421281808,safe_margin
Chen2020_DFN_DC03_AC07_5p0tauSet,DCAC,5.0,1.093223165731988,0.32554018688501907,2451.623183044711,0.07057706657790494,0.07229307113349623,0.09552115689845785,4.316165759800766,3.721153256119655,70.57706657790494,safe_margin
Chen2020_DFN_DC03_AC07_5p0tauSet,DCAC,5.0,1.125123993079559,0.33503962087255396,2477.4080650267365,0.06115099899664834,0.06298687304970271,0.08792790935597082,4.581967268524804,3.739522492128478,61.15099899664834,safe_margin
Chen2020_DFN_DC03_AC07_5p0tauSet,DCAC,5.0,1.15702482042713,0.34453905486008896,2501.924093717527,0.05334738302463352,0.05527426662754953,0.08153404867172218,4.777193221479405,3.7554401597427582,53.34738302463352,safe_margin
Chen2020_DFN_DC03_AC07_5p0tauSet,DCAC,5.0,1.188925647774701,0.3540384888476239,2525.61318905448,0.04701783957650133,0.04900979723216438,0.0762217430613925,4.909201547878485,3.769150211991566,47.01783957650133,near_boundary
Chen2020_DFN_DC03_AC07_5p0tauSet,DCAC,5.0,1.220826475122272,0.3635379228351588,2548.8115819515924,0.042082042206845825,0.04411487796035209,0.0719289044169098,4.982295406961255,3.780784205345879,42.08204220684583,near_boundary
Chen2020_DFN_DC03_AC07_5p0tauSet,DCAC,5.0,1.2527273024698429,0.37303735682269373,2571.802307337054,0.03849424060141596,0.04054476667166666,0.06862208268914427,4.998782470054174,3.790405801320489,38.49424060141596,near_boundary
Chen2020_DFN_DC03_AC07_5p0tauSet,DCAC,5.0,1.284628129817414,0.38253679081022873,2594.846533006866,0.03624019512237496,0.038285544177212985,0.06629324268406339,4.959084496232701,3.798012977413051,36.24019512237496,near_boundary
Chen2020_DFN_DC03_AC07_5p0tauSet,DCAC,5.0,1.316528957164985,0.3920362247977636,2618.210916914995,0.03533342135480891,0.03735047703056493,0.06495698501807537,4.862062490233611,3.8035426142788946,35.333421354808905,near_boundary
Chen2020_DFN_DC03_AC07_5p0tauSet,DCAC,5.0,1.348429784512556,0.40153565878529857,2642.1958597323855,0.03583086428763511,0.03779552027225805,0.0646628257430704,4.704647925617172,3.8068463775167904,35.83086428763511,near_boundary
Chen2020_DFN_DC03_AC07_5p0tauSet,DCAC,5.0,1.3803306118601268,0.4110350927728335,2667.173500912474,0.037853555630567824,0.03973976883218296,0.06551221950595033,4.481404748851777,3.807659111303076,37.853555630567826,near_boundary
Chen2020_DFN_DC03_AC07_5p0tauSet,DCAC,5.0,1.412231439207698,0.42053452676036845,2693.6500237396567,0.041629507145170754,0.04340786224854175,0.06769391189372574,4.18342090154705,3.80553365044305,41.629507145170756,near_boundary
Chen2020_DFN_DC03_AC07_5p0tauSet,DCAC,5.0,1.444132266555269,0.4300339607479034,2722.398834229682,0.047591050403267623,0.04922615940329265,0.0715643691745642,3.7955823390428955,3.799691632277915,47.59105040326762,near_boundary
Chen2020_DFN_DC03_AC07_5p0tauSet,DCAC,5.0,1.4760330939028399,0.43953339473543834,2754.7630655260537,0.05659317505115419,0.058038589814700975,0.07783057602650209,3.2907898124046464,3.788694401190623,56.59317505115419,safe_margin
Chen2020_DFN_DC03_AC07_5p0tauSet,DCAC,5.0,1.507933921250411,0.4490328287229733,2793.6037292516253,0.07060565507739543,0.0717909412057322,0.08813026603540418,2.611644586063735,3.7694057293077408,70.60565507739543,safe_margin
Chen2020_DFN_DC03_AC07_5p0tauSet,DCAC,5.0,1.539834748597982,0.45853226271050823,2848.324848454226,0.09622315498840818,0.09700083689773471,0.10796926544171108,1.5764946695772977,3.7317215173020015,96.22315498840818,safe_margin
Chen2020_DFN_DC03_AC07_5p0tauSet,DCAC,5.0,1.571735575945553,0.4680316966980432,3595.1426463316907,0.03574850475225492,0.03745946841954594,0.05989742872616337,4.345662325752458,3.809056885341139,35.74850475225492,near_boundary
Chen2020_DFN_DC03_AC07_5p0tauSet,DCAC,5.0,1.6036364032931238,0.47753113068557806,3620.77879527773,0.029798518744267054,0.0316207424854344,0.05545123699821709,4.604095186496577,3.826185707086237,29.798518744267053,near_boundary
Chen2020_DFN_DC03_AC07_5p0tauSet,DCAC,5.0,1.635537230640695,0.48703056467311306,3645.196259674968,0.02539885839426996,0.027304721294382044,0.0521759067900613,4.7928432809045605,3.8412231180749856,25.39885839426996,near_boundary
Chen2020_DFN_DC03_AC07_5p0tauSet,DCAC,5.0,1.667438057988266,0.496529998660648,3668.82361470919,0.022298518692940573,0.02426347816876824,0.04986421377019149,4.918931032083721,3.85444769432636,22.298518692940572,near_boundary
Chen2020_DFN_DC03_AC07_5p0tauSet,DCAC,5.0,1.6993388853358369,0.5060294326481829,3691.989782651355,0.020344672640803536,0.02234597128738011,0.04838903709419864,4.986434800871248,3.865973314356838,20.344672640803537,near_boundary
Chen2020_DFN_DC03_AC07_5p0tauSet,DCAC,5.0,1.731239712683408,0.515528866635718,3714.9741369094313,0.019450829970880084,0.02146661218911656,0.04767726682710655,4.9973992857072815,3.875796430352247,19.450829970880083,near_boundary
Chen2020_DFN_DC03_AC07_5p0tauSet,DCAC,5.0,1.763140540030979,0.5250283006232528,3738.0378007555414,0.019584578737405576,0.021593158178613507,0.04769966634267571,4.952117963949419,3.883819775014385,19.584578737405575,near_boundary
Chen2020_DFN_DC03_AC07_5p0tauSet,DCAC,5.0,1.79504136737855,0.5345277346107877,3761.4490815084646,0.020761498463760776,0.022740725044083,0.04846616354082457,4.849335090222406,3.8898697908944895,20.761498463760777,near_boundary
Chen2020_DFN_DC03_AC07_5p0tauSet,DCAC,5.0,1.8269421947261208,0.5440271685983227,3785.513539446849,0.02305602213373966,0.024982464543261133,0.05003422803144486,4.685744158947004,3.8936845121367187,23.05602213373966,near_boundary
Chen2020_DFN_DC03_AC07_5p0tauSet,DCAC,5.0,1.858843022073692,0.5535266025858576,3810.6124495105532,0.02661491706458796,0.028462907701237952,0.052520445153661166,4.4556622513808275,3.8948966494937376,26.61491706458796,near_boundary
Chen2020_DFN_DC03_AC07_5p0tauSet,DCAC,5.0,1.890743849421263,0.5630260365733926,3837.27205572606,0.0317007146427703,0.033440817917438116,0.056135977434285285,4.149648501843991,3.89296113767647,31.7007146427703,near_boundary
Chen2020_DFN_DC03_AC07_5p0tauSet,DCAC,5.0,1.9226446767688339,0.5725254705609275,3866.302412192366,0.038783664947734865,0.040380005712387736,0.061262580712441145,3.751820479659759,3.886998274814777,38.78366494773486,near_boundary
Chen2020_DFN_DC03_AC07_5p0tauSet,DCAC,5.0,1.9545455041164048,0.5820249045484625,3899.133111757241,0.04877329515434619,0.05017809268189445,0.06864474323117975,3.2333084241831083,3.8754004586356214,48.77329515434619,near_boundary
Chen2020_DFN_DC03_AC07_5p0tauSet,DCAC,5.0,1.986446331463976,0.5915243385359974,3938.90255202548,0.06376969928707739,0.06490885549774432,0.08001388802704897,2.5312540897336238,3.854565966571836,63.76969928707739,safe_margin
Chen2020_DFN_DC03_AC07_5p0tauSet,DCAC,5.0,2.018347158811547,0.6010237725235323,3996.735990466157,0.09115240917625245,0.09186140861595425,0.10146786549907812,1.4320662427307356,3.8119646927757955,91.15240917625245,safe_margin
Chen2020_DFN_DC03_AC07_5p0tauSet,DCAC,5.0,2.050247986159118,0.6105232065110673,4738.644821179004,0.030063940785055334,0.03177689715780871,0.05375341866646943,4.374397223196318,3.89278520376762,30.063940785055333,near_boundary
Chen2020_DFN_DC03_AC07_5p0tauSet,DCAC,5.0,2.0821488135066892,0.6200226404986023,4764.137509526617,0.025159223228939966,0.026983383411951754,0.05036626248212114,4.625541902240997,3.9123011737071125,25.159223228939965,near_boundary
Chen2020_DFN_DC03_AC07_5p0tauSet,DCAC,5.0,2.11404964085426,0.6295220744861372,4788.460879114178,0.021475243621719396,0.023385020593476833,0.04786208670925498,4.807904259255848,3.929136867986707,21.475243621719397,near_boundary
Chen2020_DFN_DC03_AC07_5p0tauSet,DCAC,5.0,2.145950468201831,0.6390215084736721,4812.029401288289,0.018787354297718883,0.02076054221424156,0.04606392642843849,4.928083893933432,3.9434984261406685,18.787354297718885,near_boundary
Chen2020_DFN_DC03_AC07_5p0tauSet,DCAC,5.0,2.177851295549402,0.6485209424612071,4835.166008877035,0.01696336432492124,0.01897955915880968,0.04486754761064839,4.9899929984302,3.9555381255331983,16.96336432492124,near_boundary
Chen2020_DFN_DC03_AC07_5p0tauSet,DCAC,5.0,2.209752122896973,0.658020376448742,4858.146678371065,0.01595986055887795,0.017998691584974316,0.04423520116551137,4.9954597061705925,3.965343661559688,15.959860558877951,near_boundary
Chen2020_DFN_DC03_AC07_5p0tauSet,DCAC,5.0,2.241652950244544,0.667519810436277,4881.232409337656,0.01581015252431019,0.017849857845887565,0.04418545129505715,4.94459578501069,3.9729313723412933,15.81015252431019,near_boundary
Chen2020_DFN_DC03_AC07_5p0tauSet,DCAC,5.0,2.2735537775921153,0.677019244423812,4904.693557177423,0.01660331972226186,0.018620178751377694,0.04477951746646013,4.836021226290443,3.978249847907993,16.60331972226186,near_boundary
Chen2020_DFN_DC03_AC07_5p0tauSet,DCAC,5.0,2.305454604939686,0.6865186784113468,4928.841172881683,0.018487350289637886,0.020455365956437554,0.04612596347793132,4.666202218950404,3.9811473570475164,18.487350289637885,near_boundary
Chen2020_DFN_DC03_AC07_5p0tauSet,DCAC,5.0,2.337355432287257,0.6960181123988818,4954.066134199844,0.021679825976977686,0.023570300781526974,0.04839160595947517,4.429201777880193,3.9813498398460507,21.679825976977686,near_boundary
Chen2020_DFN_DC03_AC07_5p0tauSet,DCAC,5.0,2.3692562596348283,0.7055175463864168,4980.916565643197,0.026518131740006196,0.028298317710427942,0.0518424478255613,4.11500262760649,3.978373706738682,26.518131740006197,near_boundary
Chen2020_DFN_DC03_AC07_5p0tauSet,DCAC,5.0,2.401157086982399,0.7150169803739517,5010.242958439218,0.033555921340452696,0.03518635940838634,0.05692421508259905,3.7068760435770947,3.9713765889896946,33.5559213404527,near_boundary
Chen2020_DFN_DC03_AC07_5p0tauSet,DCAC,5.0,2.43305791432997,0.7245164143614866,5043.569868341223,0.04382633762741164,0.04525492010688649,0.06448022074196777,3.174035929255583,3.9587464157450563,43.82633762741165,near_boundary
Chen2020_DFN_DC03_AC07_5p0tauSet,DCAC,5.0,2.464958741677541,0.7340158483490216,5084.344415802571,0.05971229932172797,0.06085795940721679,0.07647328319400508,2.4476153902747932,3.9367420038107137,59.71229932172797,safe_margin
Chen2020_DFN_DC03_AC07_5p0tauSet,DCAC,5.0,2.496859569025112,0.7435152823365565,5145.989033523383,0.09015321092734048,0.09082585257971222,0.10027486943660349,1.271558738711135,3.8911721069012715,90.15321092734048,safe_margin
Chen2020_DFN_DC03_AC07_5p0tauSet,DCAC,5.0,2.5287603963726832,0.7530147163240914,5882.130023685588,0.021335431130619406,0.023110377507152457,0.046931985198730534,4.402346865367515,3.9832289612671383,21.335431130619405,near_boundary
Chen2020_DFN_DC03_AC07_5p0tauSet,DCAC,5.0,2.560661223720254,0.7625141503116264,5907.485381166985,0.014916841965511613,0.016806606199739945,0.04243718163308937,4.646330852894947,4.001160412565039,14.916841965511614,near_boundary
Chen2020_DFN_DC03_AC07_5p0tauSet,DCAC,5.0,2.592562051067825,0.7720135842991613,5931.718172761484,0.009800531337293082,0.0117764330043758,0.03886062634946108,4.822335514950215,4.016458143697398,9.800531337293082,near_boundary
Chen2020_DFN_DC03_AC07_5p0tauSet,DCAC,5.0,2.6244628784153963,0.7815130182866963,5955.231463511127,0.005867337435694865,0.007903354690153911,0.03609744929312048,4.936696288614327,4.029456610691421,5.867337435694865,near_boundary
Chen2020_DFN_DC03_AC07_5p0tauSet,DCAC,5.0,2.656363705762967,0.7910124522742312,5978.341010455971,0.0030604955433828833,0.005132252652246352,0.03409476194540008,4.993011541256161,4.040345680899187,3.060495543382883,near_boundary
Chen2020_DFN_DC03_AC07_5p0tauSet,DCAC,5.0,2.688264533110538,0.8005118862617662,6001.320476384286,0.0013637201117224138,0.0034477732875852654,0.032834456025234285,4.992978636541869,4.049212731713379,1.3637201117224138,near_boundary
Chen2020_DFN_DC03_AC07_5p0tauSet,DCAC,5.0,2.7201653604581093,0.8100113202493011,6024.430705528877,0.0007984200179200447,0.0028715612065443943,0.03233042307417373,4.936541302898577,4.056052599838479,0.7984200179200447,near_boundary
Chen2020_DFN_DC03_AC07_5p0tauSet,DCAC,5.0,2.75206618780568,0.8195107542368361,6047.944690009396,0.0014221867084716485,0.003460821664495068,0.03262772670624947,4.822130003321798,4.060776412054166,1.4221867084716484,near_boundary
Chen2020_DFN_DC03_AC07_5p0tauSet,DCAC,5.0,2.783967015153251,0.829010188224371,6072.17900920703,0.00334845835187785,0.00532770549517401,0.0338171946530985,4.646032052758535,4.063183236808074,3.34845835187785,near_boundary
Chen2020_DFN_DC03_AC07_5p0tauSet,DCAC,5.0,2.8158678425008223,0.838509622211906,6097.535291669874,0.006766385029251209,0.008658998490117503,0.03605218293826286,4.402007881541511,4.062933028867207,6.766385029251209,near_boundary
Chen2020_DFN_DC03_AC07_5p0tauSet,DCAC,5.0,2.847768669848393,0.8480090561994409,6124.585818109111,0.01200351969792598,0.013778019673762937,0.03959880206206884,4.079415987966036,4.0594484212481525,12.003519697925979,near_boundary
Chen2020_DFN_DC03_AC07_5p0tauSet,DCAC,5.0,2.879669497195964,0.8575084901869758,6154.21742352123,0.01962323081251906,0.021240992717421178,0.0449181378619631,3.660865067768174,4.051768419187854,19.62323081251906,near_boundary
