protocol_id,Q_Ah,t_false_s,t_differential_s,delta_t_differential_minus_false_s,neg_avg_sto_false,neg_avg_sto_differential,delta_neg_avg_sto_diff_minus_false,neg_surface_sto_xavg_false,neg_surface_sto_xavg_differential,delta_neg_surface_sto_xavg_diff_minus_false,neg_surface_sto_range_false,neg_surface_sto_range_differential,delta_neg_surface_sto_range_diff_minus_false,pos_avg_sto_false,pos_avg_sto_differential,delta_pos_avg_sto_diff_minus_false,U_NE_min_mV_false,U_NE_min_mV_differential,delta_U_NE_min_mV_diff_minus_false,eta_n_V_false,eta_n_V_differential,delta_eta_n_V_diff_minus_false,c_e_range_molm3_false,c_e_range_molm3_differential,delta_c_e_range_molm3_diff_minus_false
sched_v2_conservative,0.48766918429872474,1107.5464812033579,1107.5460808372382,-0.0004003661197202746,0.15423694849294825,0.15425447955260585,1.753105965759949e-05,0.1636226628457552,0.16363655432437735,1.3891478622157782e-05,0.013775426169936583,0.013773166609910827,-2.259560025755919e-06,0.7686250118741936,0.768607025197228,-1.7986676965620063e-05,138.8557399218755,138.86417505770143,0.008435135825919815,-0.08067376085824143,-0.0806589453459212,1.4815512320229263e-05,645.6542508125937,645.8003714574437,0.1461206448500434
sched_v2_conservative,0.5287647820556854,1153.1288955182788,1153.1286050793035,-0.0002904389752984571,0.1612855695964958,0.16130412923499043,1.8559638494647368e-05,0.17104773734114181,0.17106677208888596,1.9034747744145486e-05,0.01851559272932323,0.018517292547492483,1.6998181692519376e-06,0.7639210320022165,0.7639024852699071,-1.854673230938797e-05,140.79494882968646,140.78775138508956,-0.00719744459689764,-0.07286010004635737,-0.07285451960759431,5.580438763058693e-06,691.3329040784412,691.8796252555668,0.5467211771256189
sched_v2_conservative,0.5698603798126461,1367.6378292270297,1367.6447477513327,0.00691852430304607,0.168319682637413,0.168320182537023,4.998996099847552e-07,0.17107322339867306,0.17106960806734914,-3.6153313239251084e-06,0.013706302226343572,0.013700565220478748,-5.737005864824701e-06,0.7592267342558061,0.7592206637281099,-6.07052769618921e-06,184.81666473060696,184.8400966973628,0.023431966755850908,-0.040469049862999484,-0.04045381748666117,1.5232376338311648e-05,160.2472706031668,159.99611781502114,-0.2511527881456743
sched_v2_conservative,0.6109559775696067,1428.822560943258,1428.8218525680861,-0.0007083751718255371,0.1753824135889872,0.17537076510871358,-1.1648480273629414e-05,0.18351138957727625,0.18349779508902864,-1.3594488247614667e-05,0.019537176999327756,0.019518753986569295,-1.8423012758461005e-05,0.7545133380114438,0.7545148057943687,1.4677829248688212e-06,132.82855175985404,132.8505560366645,0.022004276810463352,-0.07457221506117206,-0.07456118513007225,1.102993109981798e-05,546.3624519299635,546.6567807766106,0.29432884664709036
sched_v2_conservative,0.6520515753265674,1473.0713387633277,1473.0712232494789,-0.00011551384886843152,0.18243596471615636,0.18242324766795695,-1.2717048199412107e-05,0.1924496547013815,0.19243545298759065,-1.4201713790851223e-05,0.025938912635257817,0.02591865495034944,-2.025768490837576e-05,0.7498060680304443,0.7498082870427722,2.2190123279974827e-06,124.38112245433034,124.4004460479007,0.01932359357036262,-0.07659931238249078,-0.07659170992683177,7.602455659005969e-06,693.6953723935761,694.0642582646793,0.3688858711032026
sched_v2_conservative,0.6931471730835281,1527.459275413984,1527.458570563345,-0.0007048506390674447,0.1894830069511847,0.18946983980853835,-1.3167142646347552e-05,0.19753022212208815,0.19751724596689418,-1.2976155193966665e-05,0.028332669830970904,0.028314117052702887,-1.8552778268017545e-05,0.7451031418348703,0.7451061324682996,2.9906334293450243e-06,151.83863021415468,151.83967614986196,0.001045935707281842,-0.052270736314591955,-0.05227539135169094,-4.6550370989828505e-06,581.4354408719126,581.8507250984749,0.4152842265622212
sched_v2_conservative,0.7342427708404888,1747.538265269795,1747.5370134711648,-0.0012517986301645578,0.1965378245111335,0.19652306183534826,-1.4762675785234824e-05,0.2027143563348062,0.20269559489350178,-1.8761441304415705e-05,0.02579546361517286,0.025780166886223817,-1.5296728949044935e-05,0.7403950266851191,0.7403987624376943,3.7357525751735565e-06,139.3252824549346,139.3570124071862,0.03172995225159525,-0.0636380752332465,-0.06362097536079032,1.7099872456169396e-05,403.66334279561397,403.61607252980053,-0.04727026581343807
sched_v2_conservative,0.7753383685974495,1794.6852835676866,1794.6845692241518,-0.0007143435348098137,0.2035985662197935,0.2035805003051751,-1.8065914618392576e-05,0.2130969991111753,0.21307609443039838,-2.090468077692309e-05,0.03180534661264567,0.03178645958234006,-1.88870303056074e-05,0.7356829579853208,0.7356887797383124,5.821752991574947e-06,117.36585736118987,117.39320270393279,0.027345342742918888,-0.07600081820637986,-0.07598949393075365,1.1324275626209412e-05,650.7134809516292,650.9351023245356,0.22162137290638384
sched_v2_conservative,0.8164339663544102,1840.7579680278402,1840.7567381645777,-0.0012298632625515893,0.21064595455592905,0.21063049464103056,-1.545991489848575e-05,0.2203062347659328,0.2202931009433613,-1.3133822571509413e-05,0.035519409637391065,0.03550801106215875,-1.139857523231591e-05,0.7309798008151188,0.7309840976896892,4.296874570375309e-06,124.01674933277545,124.02161359270514,0.0048642599296897515,-0.06735710262928721,-0.06735704578108123,5.6848205975956745e-08,685.3336976100488,686.0081703122465,0.6744727021977042
sched_v2_conservative,0.8575295641113709,2057.868891176012,2057.857418388194,-0.011472787817638164,0.21767553345459384,0.21766615492769942,-9.378526894421313e-06,0.2209173869129524,0.22090391841231088,-1.3468500641516945e-05,0.02949892356735819,0.029496226436579637,-2.6971307785540743e-06,0.7262885289816607,0.7262890707086298,5.417269690610738e-07,159.90323809809564,159.94765519820376,0.04441710010812017,-0.041811010244601314,-0.04177990816843731,3.110207616400379e-05,196.36774249347596,196.13845049815615,-0.22929199531981226
sched_v2_conservative,0.8986251618683316,2116.1116110742005,2116.107498144122,-0.0041129300784632505,0.22473685990976494,0.2247169041965979,-1.9955713167041367e-05,0.2330594858162222,0.23303905444817571,-2.0431368046497367e-05,0.033722189276007494,0.033711290399270136,-1.0898876737358565e-05,0.7215760700444273,0.7215832267635593,7.156719132095368e-06,114.84243789775748,114.86999188221415,0.027553984456673675,-0.0715785791413484,-0.07156279253139783,1.5786609950566022e-05,566.7521179592701,567.214248186657,0.46213022738686504
sched_v2_conservative,0.9397207596252923,2160.3029297022726,2160.3017287682715,-0.001200934001190035,0.23178865277032917,0.23176853192739721,-2.0120842931958816e-05,0.24181901705392259,0.24179861891436732,-2.039813955526104e-05,0.037642076252925614,0.03763235847816198,-9.717774763634557e-06,0.7168699734632455,0.716877278087448,7.304624202508769e-06,106.74198930349449,106.76212146472801,0.02013216123351924,-0.07288824427827847,-0.07288218903285316,6.055245425309885e-06,707.3733097969698,707.8580043518817,0.4846945549119255
sched_v2_conservative,0.9808163573822528,2216.7368800778513,2216.7403548160246,0.0034747381732813665,0.2388396566965627,0.2388201509729826,-1.9505723580115486e-05,0.24652780129446583,0.24650863952342383,-1.9161771041997788e-05,0.03787253892000819,0.03786460242596336,-7.936494044832876e-06,0.712164403386633,0.7121717960028027,7.3926161696658e-06,136.95218757354965,136.96221808219528,0.010030508645627378,-0.04609656754175905,-0.046096982548209445,-4.150064503924411e-07,570.0854214606805,570.5212033164019,0.43578185572130224
sched_v2_conservative,1.0219119551392135,2435.3247776298617,2435.323025193056,-0.0017524368058730033,0.2458870658922291,0.2458605352737962,-2.6530618432912823e-05,0.25235224869897893,0.25232353366406013,-2.8715034918802562e-05,0.03201878505710219,0.03200897640494443,-9.80865215776533e-06,0.7074612322955788,0.7074728917661729,1.1659470594116428e-05,117.19185684297874,117.22849400275291,0.036637159774173256,-0.06215697627935039,-0.06214188189327092,1.5094386079474165e-05,435.00892781432833,435.1350580430356,0.1261302287072681
sched_v2_conservative,1.0630075528961742,2481.8204971042574,2481.8192397338207,-0.0012573704366332095,0.25294366007416325,0.25291794715328214,-2.571292088110466e-05,0.2625441799303345,0.2625143861016404,-2.979382869411351e-05,0.03589487922154357,0.03588363745549336,-1.1241766050211488e-05,0.7027519314963314,0.7027628992321814,1.096773584996491e-05,94.3494141178613,94.39058993019782,0.0411758123365189,-0.07330492131152413,-0.07329240542332605,1.2515888198089131e-05,672.7676288477053,672.828463518402,0.06083467069674953
sched_v2_conservative,1.104103150653135,2528.4716570740516,2528.4729260667873,0.0012689927357314446,0.2599910642111213,0.2599644596877011,-2.6604523420181714e-05,0.26953395943404895,0.26950507467259366,-2.8884761455294505e-05,0.03806680591576157,0.03805439033326821,-1.2415582493360833e-05,0.6980487637812656,0.6980605291619715,1.1765380705908157e-05,101.19141200954863,101.22182740627692,0.030415396728287192,-0.06343067480534867,-0.06342357916801102,7.095637337653504e-06,692.4319576016233,692.7376849445806,0.3057273429573115
sched_v2_conservative,1.1451987484100956,2747.4854314715776,2747.4823337338194,-0.0030977377582530607,0.26703650376950056,0.266992112515506,-4.4391253994580104e-05,0.2707358155626143,0.2706816241768643,-5.4191385749968735e-05,0.029442876313013448,0.029425017231262757,-1.7859081750691563e-05,0.6933469071507309,0.6933707382250892,2.3831074358326987e-05,130.09751495472216,130.1691384176174,0.07162346289524635,-0.04325022316831022,-0.04322693143370728,2.329173460293571e-05,237.12846075486698,236.49616964711402,-0.6322911077529625
sched_v2_conservative,1.1862943461670563,2803.364141287505,2803.362674755551,-0.001466531954065431,0.27410993671293066,0.2740582754531599,-5.16612597707411e-05,0.28261915505750007,0.28256268549966257,-5.646955783750185e-05,0.03299723111140591,0.032977630253163276,-1.9600858242631303e-05,0.6886263688067231,0.6886546264922881,2.825768556502517e-05,86.7592391249207,86.81625387084526,0.057014745924561794,-0.06957173905035756,-0.06955925838782073,1.2480662536826226e-05,588.6925397620965,588.7689561361477,0.07641637405117763
sched_v2_conservative,1.227389943924017,2847.5642173012748,2847.5628200716064,-0.0013972296683277818,0.28116246019426144,0.28111072785825203,-5.1732336009413515e-05,0.2911951886535367,0.29114306949742685,-5.2119156109864395e-05,0.03693394867102027,0.0369151827363504,-1.8765934669866258e-05,0.6839197846372133,0.6839481313301919,2.834669297868686e-05,79.29443809281817,79.33221530848229,0.0377772156641214,-0.06979870414563298,-0.06979505153569603,3.6526099369549314e-06,714.5764032571232,715.1312238857025,0.554820628579364
sched_v2_conservative,1.2684855416809777,2906.4808073967924,2906.4818834708326,0.0010760740401565272,0.28820245904685443,0.28816220883475413,-4.025021210030122e-05,0.2954663902393256,0.2954310723737172,-3.531786560839745e-05,0.03722902451816604,0.03722113810553517,-7.886412630865591e-06,0.679221558925426,0.679242785229753,2.122630432699335e-05,113.24025897106094,113.2466498539948,0.006390882933857256,-0.04013435003721391,-0.04014213178851242,-7.781751298507888e-06,544.0541617906122,544.8884703328938,0.834308542281633
sched_v2_conservative,1.3095811394379382,3123.014519279392,3123.0140960017525,-0.00042327763958383,0.2952403060104581,0.2951999194406458,-4.038656981231181e-05,0.3019813161914434,0.3019399963809016,-4.1319810541839974e-05,0.03165074300221043,0.03163516439445248,-1.5578607757950336e-05,0.6745247693019663,0.6745455700896962,2.080078772992433e-05,86.40906084741277,86.44527987547947,0.036219028066696524,-0.06116551655969873,-0.06115503329519899,1.0483264499740186e-05,455.5367500287606,455.78247386424397,0.24572383548337484
sched_v2_conservative,1.350676737194899,3168.956304087124,3168.954654891975,-0.001649195148729632,0.30229309668625093,0.3022538964224413,-3.920026380960229e-05,0.31198741665275886,0.31194598547498636,-4.1431177772499606e-05,0.036932127087276063,0.036915172974055485,-1.6954113220578326e-05,0.6698180068171022,0.6698379301319821,1.9923314879877196e-05,66.63032662372973,66.66757116116015,0.037244537430424884,-0.07080560215807762,-0.07079623631710723,9.36584097038784e-06,677.1955612747414,677.4275818539206,0.23202057917922048
sched_v2_conservative,1.3917723349518596,3216.2859777411863,3216.283014991774,-0.0029627494122905773,0.30934242152186225,0.30930235441251963,-4.006710934262303e-05,0.31874955435424973,0.31870889804485625,-4.065630939348308e-05,0.040481463227918665,0.04046210219257208,-1.936103534658229e-05,0.6651135573012875,0.6651343205691448,2.0763267857271117e-05,76.65048410302808,76.66969589381758,0.019211790789498195,-0.059587979694424566,-0.059589284190249385,-1.304495824819285e-06,678.2442620371011,678.668060706337,0.42379866923590725
sched_v2_conservative,1.4328679327088203,3436.659407230892,3436.6452909139857,-0.014116316906438442,0.31636646456153267,0.3163451677041074,-2.1296857425245896e-05,0.32048014815380954,0.32045625463556815,-2.38935182413913e-05,0.033709191119019676,0.03370345187836614,-5.739240653536426e-06,0.6604259798881853,0.66043430275654,8.32286835472651e-06,98.71363991662804,98.76033587595632,0.046695959328275194,-0.04463768429014634,-0.04460786982512505,2.9814465021288372e-05,262.3225881134481,262.28547678321297,-0.03711133023512048
sched_v2_conservative,1.473963530465781,3490.591920166226,3490.5899135121635,-0.0020066540623702167,0.32342488605954667,0.32340736100516937,-1.7525054377298677e-05,0.33210689752255,0.3320836615661451,-2.3235956404910052e-05,0.039367664817645746,0.039362470033549604,-5.194784096142213e-06,0.6557154596081436,0.6557209900663253,5.530458181746134e-06,62.518664583640636,62.5561529303249,0.03748834668426326,-0.06782142521803239,-0.0678061817663381,1.5243451694291199e-05,593.8500644194337,593.6871368540433,-0.16292756539041875
sched_v2_conservative,1.5150591282227417,3534.860834608981,3534.8589347384273,-0.001899870553643268,0.3304767228679399,0.33045946872487325,-1.7254143066636196e-05,0.3404960687835325,0.34047570533632093,-2.0363447211568797e-05,0.045241222088674655,0.04523147284834886,-9.749240325797326e-06,0.6510093336978641,0.6510148271947317,5.49349686762568e-06,59.49721739441219,59.519377289929665,0.022159895517475547,-0.06687139965266177,-0.06686383437806757,7.565274594195648e-06,704.6797030553168,704.8314879456665,0.1517848903496315
sched_v2_conservative,1.5561547259797024,3596.9001550686326,3596.897036534709,-0.0031185339234980347,0.3375193314659144,0.33750654897616966,-1.2782489744733727e-05,0.34428435163569937,0.34427323867646137,-1.1112959238002151e-05,0.04656706644018068,0.04656659593642216,-4.7050375852342174e-07,0.6463093663419209,0.6463124994532508,3.1331113298227464e-06,98.89241606826978,98.88351872136562,-0.008897346904163328,-0.034050517504553325,-0.03406018962532022,-9.672120766891779e-06,500.6749714500587,501.16700791989604,0.4920364698373305
sched_v2_conservative,1.597250323736663,3810.6194148798886,3810.616784421677,-0.0026304582115699304,0.3445740876727368,0.34454662138647396,-2.746628626282277e-05,0.35158118807642735,0.3515497011773631,-3.148689906423696e-05,0.04474407743826173,0.04473226626410684,-1.1811174154892357e-05,0.641601292136898,0.6416136668511835,1.2374714285501298e-05,67.11037337837199,67.13948192400315,0.02910854563116061,-0.06050330195310806,-0.06048918571401986,1.4116239088202143e-05,466.2524007157891,466.2638102365523,0.011409520763152159
sched_v2_conservative,1.6383459214936238,3856.096508547958,3856.0940747409118,-0.0024338070461453754,0.3516359156833874,0.35160162810870593,-3.4287574681490796e-05,0.36141068842705765,0.36137711887197527,-3.356955508238002e-05,0.051957754550055406,0.051935562182687675,-2.2192367367730725e-05,0.6368884984807394,0.6369054786640252,1.698018328588624e-05,52.65802651789301,52.6701880607703,0.01216154287728699,-0.06869226824177459,-0.06868799846134183,4.269780432761272e-06,673.7300485012327,674.3428387237789,0.6127902225462094
sched_v2_conservative,1.6794415192505845,3904.216298789786,3904.2127040898254,-0.0035946999605585006,0.35868553620396854,0.35865266880855035,-3.286739541819017e-05,0.3679328074352612,0.3679017519711015,-3.105546415971272e-05,0.05676532436804436,0.056745141305569576,-2.01830624747823e-05,0.6321838516360961,0.6322002387328953,1.6387096799186374e-05,66.5525754702715,66.55505497909036,0.0024795088188511727,-0.056129502758304375,-0.05613227255281319,-2.7697945088125953e-06,658.7282407233647,659.3108374156152,0.5825966922504904
sched_v2_conservative,1.7205371170075452,4125.492491802674,4125.487838454357,-0.004653348316423944,0.36571333528649896,0.36568203661930015,-3.129866719880914e-05,0.37022189830756624,0.3701887413775536,-3.315693001265663e-05,0.05307493203339714,0.0530559276402315,-1.9004393165635014e-05,0.627493767583787,0.6275090839467916,1.5316363004558298e-05,82.93305479198906,82.96036196873948,0.027307176750412054,-0.046011284137088125,-0.045993892714759406,1.7391422328719153e-05,282.6145031630064,282.6221043160748,0.007601153068378608
sched_v2_conservative,1.7616327147645057,4177.79414635568,4177.791196033173,-0.002950322506876546,0.37277469851360734,0.3727401209296325,-3.457758397484856e-05,0.3816184747599505,0.3815798431160508,-3.8631643899667e-05,0.06048565177153577,0.06045883438486055,-2.6817386675218047e-05,0.6227812841063705,0.6227986943016118,1.7410195241374105e-05,53.17961599564174,53.20633455740508,0.026718561763338755,-0.06658264754060615,-0.0665710906202379,1.1556920368249735e-05,597.7348056842264,597.7416666846125,0.0068610003860385405
sched_v2_conservative,1.8027283125214664,4222.198131043614,4222.194872142028,-0.0032589015863777604,0.3798252344968733,0.3797913972378768,-3.383725899647194e-05,0.38982194002940945,0.3897864314583918,-3.550857101763949e-05,0.0674495348943954,0.06742080816772228,-2.8726726673117264e-05,0.6180760263169799,0.6180931976864048,1.7171369424917593e-05,53.51109858717061,53.525227447105785,0.014128859935176763,-0.06455751712171155,-0.06455348648016117,4.030641550384351e-06,696.6591894801967,696.9022330616143,0.2430435814176235
sched_v2_conservative,1.843823910278427,4288.341643870825,4288.333139832315,-0.008504038509272505,0.38686754430396125,0.3868430317504726,-2.451255348867587e-05,0.39301974767000547,0.3929989485896822,-2.079908032326383e-05,0.06903502931004124,0.06902349564964289,-1.1533660398355128e-05,0.6133762583626354,0.6133879027931602,1.1644430524815341e-05,98.68527219611416,98.66678173130695,-0.018490464807200624,-0.02772224508121227,-0.02773807011141587,-1.58250302036006e-05,452.2662859631784,452.82226203607485,0.555976072896442
sched_v2_conservative,1.8849195080353878,4498.157054267888,4498.152771232694,-0.004283035194021068,0.3939279537007214,0.39389895569334166,-2.8998007379765767e-05,0.40118369895269307,0.401152227054786,-3.1471897907087154e-05,0.07058383639310874,0.07058032032495529,-3.5160681534501803e-06,0.608664411435077,0.6086784387064244,1.4027271347361037e-05,60.459653270415245,60.48882276206336,0.029169491648112,-0.06031472997507263,-0.060300013930928605,1.4716044144026663e-05,477.96448123077084,477.8108664959374,-0.153614734833468
sched_v2_conservative,1.9260151057923485,4543.243491801927,4543.2395615377545,-0.0039302641725953436,0.4009833420091038,0.40095572237949123,-2.7619629612563035e-05,0.41082498917673377,0.41079685074551386,-2.8138431219904003e-05,0.07865041300952241,0.07864102564819717,-9.38736132524709e-06,0.6039559153896723,0.6039692040908153,1.328870114303271e-05,49.100495351940864,49.11692056666241,0.01642521472154357,-0.06726880040510405,-0.06726183019240262,6.97021270143483e-06,673.7366611498071,673.9444953674623,0.20783421765520416
sched_v2_conservative,1.9671107035493092,4592.285643483443,4592.28131909718,-0.004324386262851476,0.40802820187489847,0.4080067528889091,-2.144898598938072e-05,0.41708675692226277,0.41707006951461284,-1.6687407649929042e-05,0.08373352652617105,0.08373546637749078,1.939851319729402e-06,0.5992544456237746,0.5992640459855894,9.60036181474333e-06,65.68741914348094,65.6808014035332,-0.006617739947742507,-0.05323822671506521,-0.05324310568156322,-4.878966498013393e-06,641.9008919784561,642.6495514905861,0.7486595121299615
sched_v2_conservative,2.00820630130627,4814.053201007394,4814.044269931122,-0.008931076272347127,0.41507371210774385,0.4150306523610516,-4.3059746692275525e-05,0.419960315343104,0.41991068338086013,-4.9631962243890104e-05,0.08207801006479797,0.08206065842284865,-1.7351641949311936e-05,0.594552541827807,0.5945764233452522,2.388151744514566e-05,76.7349128335494,76.76809423788997,0.033181404340567155,-0.04751484602830692,-0.047493767774523916,2.107825378300232e-05,304.7558191763792,304.43548241438907,-0.32033676199012007
sched_v2_conservative,2.049301899063231,4864.976141426911,4864.971886545863,-0.004254881048836978,0.4221354086355049,0.4220868017335453,-4.860690195962469e-05,0.4311340308418045,0.4310850840645469,-4.8946777257641294e-05,0.09018845032076854,0.09016452655334582,-2.3923767422717734e-05,0.5898398359182949,0.5898674752602268,2.7639341931839922e-05,50.66184146109003,50.672337090092356,0.010495629002328144,-0.06599147053810506,-0.06598584840797385,5.622130131208158e-06,605.2821661158274,605.6784455877853,0.3962794719578824
sched_v2_conservative,2.0903974968201915,4909.577944117214,4909.572720879372,-0.005223237842074013,0.4291833681220419,0.4291380302993931,-4.533782264876107e-05,0.4391399515821506,0.439099409867431,-4.054171471956636e-05,0.09730163459879175,0.09728723930799894,-1.439529079280688e-05,0.5851362975841813,0.5851620839327523,2.5786348570977502e-05,52.971619305518495,52.96709808448791,-0.0045212210305862754,-0.0629208681296988,-0.06292439496802,-3.5268383212078147e-06,691.3063438104336,692.1116675849495,0.8053237745158413
sched_v2_conservative,2.131493094577152,4981.617168434098,4981.599760329855,-0.017408104243259004,0.43622806270684944,0.4361897997014456,-3.826300540382688e-05,0.4415777519440266,0.4415442672330331,-3.3484710993514355e-05,0.09849375374534011,0.09848345782592376,-1.0295919416355992e-05,0.5804349381204866,0.5804567639523355,2.1825831848842903e-05,105.28105583271363,105.25153168976857,-0.029524142945064114,-0.02051837055122407,-0.02054176266994943,-2.3392118725359956e-05,393.7060010705524,394.2762152900658,0.5702142195133888
sched_v2_conservative,2.172588692334113,5185.6296775744795,5185.624266427087,-0.005411147392806015,0.4432787837920017,0.44322875971491893,-5.002407708276646e-05,0.4507743498611541,0.45072295023121656,-5.139962993755409e-05,0.10193795271234812,0.10191740637147964,-2.0546340868482504e-05,0.5757295568011846,0.5757585492862733,2.8992485088696895e-05,57.97467828330533,57.99379581236456,0.01911752905922981,-0.060649667491957895,-0.060638407771335154,1.1259720622741609e-05,492.74123643634744,492.8383053686959,0.09706893234846348
sched_v2_conservative,2.2136842900910736,5230.400616598252,5230.395562311441,-0.00505428681117337,0.45033217544352466,0.4502816102493959,-5.056519412877103e-05,0.46023600344136945,0.4601870627786382,-4.894066273125608e-05,0.10996453140554417,0.10994293114822488,-2.1600257319287497e-05,0.5710223932481263,0.5710519827083376,2.9589460211254526e-05,48.43572449510545,48.44126900293854,0.005544507833093348,-0.06650607597928555,-0.06650435018204631,1.7257972392409338e-06,676.6580736274414,677.1438279578108,0.4857543303694456
sched_v2_conservative,2.2547798878480343,5280.510950716892,5280.50109776282,-0.009852954071902786,0.4573772314714364,0.4573325858347974,-4.4645636638973585e-05,0.46622650027860346,0.4661871100164651,-3.939026213833907e-05,0.11457742658361006,0.11456806475545088,-9.36182815917952e-06,0.5663207925711422,0.5663468848699845,2.609229884231734e-05,67.35176923973528,67.33659127648995,-0.01517796324532128,-0.05081525800566966,-0.050827340159446184,-1.208215377652283e-05,626.6130116836549,627.337970180945,0.7249584972901175
sched_v2_conservative,2.295875485604995,5502.409608936519,5502.402169887794,-0.0074390487252458115,0.4644068450124106,0.4643712894184602,-3.55555939504093e-05,0.46964490543019627,0.46960695990323037,-3.7945526965899035e-05,0.11357498659692919,0.11356892425214175,-6.062344787435836e-06,0.5616294976187334,0.5616493260083159,1.9828389582476902e-05,73.13983502540097,73.16318739484653,0.023352369445561294,-0.04926872263759937,-0.04925254069506788,1.6181942531487414e-05,328.6444362573653,328.59247090892336,-0.05196534844196776
sched_v2_conservative,2.3369710833619557,5552.141432848875,5552.136234628039,-0.005198220836064138,0.4714706506494639,0.4714470886173753,-2.356203208864205e-05,0.4806089264180677,0.48058320016856065,-2.572624950702984e-05,0.12107561068449904,0.12107884634230802,3.235657808978165e-06,0.5569153841704264,0.5569272927880577,1.190861763133988e-05,49.33892648069317,49.35859561288759,0.0196691321944229,-0.06603262963492691,-0.06602316829456487,9.461340362046378e-06,615.081258062552,615.0624378644982,-0.01882019805384516
sched_v2_conservative,2.3780666811189164,5597.011694645547,5597.005057314215,-0.006637331332058238,0.47852222083335944,0.4784987830972051,-2.343773615431921e-05,0.48842926439262674,0.48840606795417846,-2.3196438448280787e-05,0.12670245118265092,0.12670606191790745,3.610735256537323e-06,0.5522094361951287,0.5522215724505741,1.2136255445382993e-05,52.916020754671955,52.91854645333073,0.0025256986587720576,-0.0619528949322548,-0.06195417297209219,-1.278039837390721e-06,689.433722657421,689.7458136363446,0.3120909789236066
sched_v2_conservative,2.4191622788758766,5679.695256003669,5679.656487926939,-0.03876807672986615,0.48555257307074573,0.4855406650218591,-1.1908048886621891e-05,0.4896436697771206,0.4896387564845588,-4.913292561803395e-06,0.12605229930364784,0.12607209877653267,1.9799472884829417e-05,0.5475176482650147,0.5475229639270073,5.315661992577603e-06,116.59293884559865,116.54459210040346,-0.048346745195189555,-0.010500660142107354,-0.010537928006923205,-3.7267864815851426e-05,306.152393898085,306.7978752818433,0.6454813837582947
sched_v2_conservative,2.4602578766328373,5873.042711348305,5873.037236521664,-0.0054748266402384616,0.4926326044091902,0.49258820763177075,-4.439677741946424e-05,0.5003560455157041,0.5003081904851976,-4.7855030506527285e-05,0.12791178872905268,0.12791377165922463,1.9829301719509473e-06,0.542792706404792,0.5428188757166471,2.6169311855062105e-05,55.0851557976994,55.10400276647223,0.01884696877282721,-0.06162344701085337,-0.061612538835057816,1.0908175795555641e-05,512.1066072490132,512.1454807088418,0.03887345982855095
sched_v2_conservative,2.501353474389798,5917.571099328273,5917.565386350355,-0.005712977917937678,0.4996875160767221,0.49964615647022254,-4.135960649959136e-05,0.5096402389759443,0.5095993310882443,-4.090788770005904e-05,0.13217247587005485,0.1321819326115046,9.456741449753725e-06,0.5380845284512428,0.5381088474585144,2.4319007271622617e-05,45.97541785840843,45.9807818280044,0.005363969595975959,-0.06665558095460603,-0.0666536405368948,1.940417711218667e-06,687.5302314130298,687.9005491994712,0.3703177864414329
sched_v2_conservative,2.5424490721467587,5968.923653090203,5968.917010931658,-0.0066421585443094955,0.5067350568139278,0.5066970606346961,-3.799617923172516e-05,0.5153460545971972,0.5153104974316602,-3.5557165536936886e-05,0.1330525211038249,0.1330690943079526,1.6573204127706687e-05,0.5333812695744008,0.5334037845598323,2.2514985431487666e-05,67.01416206448683,67.00548361732724,-0.008678447159581992,-0.048997116332122746,-0.049004448073624925,-7.331741502178413e-06,620.9196024525471,621.4244620978267,0.5048596452795664
sched_v2_conservative,2.5835446699037194,6190.577685051803,6190.568347119205,-0.009337932598100451,0.5137816685602539,0.5137312481932138,-5.0420367040060476e-05,0.5193558841762755,0.5193029395782004,-5.294459807514418e-05,0.12699824143729763,0.12701876268951148,2.0521252213856478e-05,0.5286786306705076,0.5287092287271762,3.059805666860704e-05,67.64180833223645,67.66877740448028,0.026969072243829828,-0.05144837762142959,-0.05143081851619227,1.7559105237319184e-05,361.1732605209551,361.12386405939475,-0.04939646156037725
sched_v2_conservative,2.62464026766068,6239.293803802937,6239.288103781446,-0.005700021491065854,0.5208424698150576,0.5208060097353301,-3.646007972746279e-05,0.5301154879968613,0.5300768497882943,-3.863820856697675e-05,0.12935617145896816,0.1293796601751015,2.3488716133335252e-05,0.523966522231892,0.5239878048544913,2.128262259926128e-05,43.89069360728383,43.90997930166288,0.019285694379050256,-0.06708098756875917,-0.06707166526808489,9.32230067428319e-06,640.5359500812817,640.5055720718935,-0.03037800938818691
sched_v2_conservative,2.665735865417641,6284.49880513634,6284.49239171187,-0.006413424469428719,0.5278905944019833,0.5278562709519279,-3.432345005538462e-05,0.5377280387479761,0.5376958175860915,-3.222116188461577e-05,0.13040215514198975,0.13042893760644164,2.678246445189658e-05,0.5192628737161,0.5192829929290345,2.0119212934432973e-05,47.93046356471957,47.927633263154206,-0.002830301565360571,-0.06193961285692893,-0.06194239307330784,-2.7802163789086842e-06,706.4905181159685,707.0004033309127,0.5098852149442337
