model_type,condition,feature_id,tau_factor_set,omega_tau_set,n_Q,window_valid_fraction,delta_x_inst_mean,delta_x_inst_abs_mean,delta_x_cycle_mean,delta_x_cycle_abs_mean,cycle_amp_mean,cycle_amp_max,cycle_count_min,cycle_count_max
DFN,Chen2020_DFN_hier_DC03_AC07_1p5tauSet,total_heating_mean,1.5,0.6666666666666666,80,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1829328066771567,23.2277487213083
DFN,Chen2020_DFN_hier_DC03_AC07_3p0tauSet,cell_temperature_K,3.0,0.3333333333333333,80,0.9875,0.0,0.0,-3.552713678800501e-14,4.689582056016661e-14,0.0,0.0,0.274014050117809,11.296132745532983
DFN,Chen2020_DFN_hier_DC03_AC07_3p0tauSet,elyte_c_mean,3.0,0.3333333333333333,80,0.9875,-25.46478538114434,25.46478538114434,1.0874631283926548,1.3415251923652662,68.71804733844475,70.85306261084224,0.274014050117809,11.296132745532983
DFN,Chen2020_DFN_hier_DC03_AC07_3p0tauSet,elyte_c_range,3.0,0.3333333333333333,80,0.9875,586.8106867238093,586.8106867238093,171.03812630779478,171.03812630779478,1066.4977446561875,1110.4719142394997,0.274014050117809,11.296132745532983
DFN,Chen2020_DFN_hier_DC03_AC07_3p0tauSet,eta_n_mean,3.0,0.3333333333333333,80,0.9875,-0.045246286260376474,0.046063452577013365,0.005199083607731136,0.005264556304010148,0.13631452354171483,0.1665181488917159,0.274014050117809,11.296132745532983
DFN,Chen2020_DFN_hier_DC03_AC07_3p0tauSet,eta_p_mean,3.0,0.3333333333333333,80,0.9875,0.00579717723774323,0.005901962244741941,-0.000288773732820537,0.00033549722481143876,0.017212158672090007,0.0195476569348072,0.274014050117809,11.296132745532983
DFN,Chen2020_DFN_hier_DC03_AC07_3p0tauSet,j_n_mean_signed,3.0,0.3333333333333333,80,0.9875,-0.7904073737768477,0.8015973737409634,-0.01564016438480774,0.016152981825381812,2.0835294693275968,2.0835449087171884,0.274014050117809,11.296132745532983
DFN,Chen2020_DFN_hier_DC03_AC07_3p0tauSet,j_p_mean_signed,3.0,0.3333333333333333,80,0.9875,0.8949139747159279,0.9075834998372617,0.017708083148322177,0.018288704561368208,2.359010913630901,2.3590284054793393,0.274014050117809,11.296132745532983
DFN,Chen2020_DFN_hier_DC03_AC07_3p0tauSet,neg_avg_sto,3.0,0.3333333333333333,80,0.9875,-7.710332416681516e-06,1.7409776165852424e-05,-0.005062045748262345,0.009158850333676175,0.06394530271777278,0.0642429954190773,0.274014050117809,11.296132745532983
DFN,Chen2020_DFN_hier_DC03_AC07_3p0tauSet,neg_avg_surface_sto,3.0,0.3333333333333333,80,0.9875,0.008676236011611256,0.008676236011611254,-0.004906145026859337,0.00910736984324791,0.07268274301644866,0.07388303911807087,0.274014050117809,11.296132745532983
