condition,reference_condition,tau_factor_set,Q_Ah,t_DC_s,t_DCAC_s,delta_t_raw_s,U_NE_min_DC_mV,U_NE_min_DCAC_mV,delta_U_NE_min_mV,I_charge_DCAC_A,margin_class_DCAC_at_Q
Chen2020_DFN_DC03_AC07_0p5tauSet,Chen2020_DFN_DC03,0.5,0.2,479.9999999999992,396.0674872465661,83.93251275343312,314.6922874093739,273.963684276686,-40.72860313268785,2.123510474733684,safe_margin
Chen2020_DFN_DC03_AC07_0p5tauSet,Chen2020_DFN_DC03,0.5,0.231900827347571,556.5619856341694,493.9847695592895,62.57721607487997,296.90798931257456,209.04686938451212,-87.86111992806244,4.568078171338101,safe_margin
Chen2020_DFN_DC03_AC07_0p5tauSet,Chen2020_DFN_DC03,0.5,0.263801654695142,633.1239712683396,596.5474247234944,36.5765465448452,278.9986739751337,197.64358963095813,-81.3550843441756,4.96775845227114,safe_margin
Chen2020_DFN_DC03_AC07_0p5tauSet,Chen2020_DFN_DC03,0.5,0.295702482042713,709.6859569025097,625.3923318565434,84.29362504596634,261.46973528133054,228.5216588800186,-32.94807640131194,1.9061920442446265,safe_margin
Chen2020_DFN_DC03_AC07_0p5tauSet,Chen2020_DFN_DC03,0.5,0.32760330939028404,786.2479425366804,722.6773085219728,63.57063401470759,244.9349923436287,162.0085329520729,-82.9264593915558,4.519608931338184,safe_margin
Chen2020_DFN_DC03_AC07_0p5tauSet,Chen2020_DFN_DC03,0.5,0.359504136737855,862.8099281708502,825.194254208804,37.61567396204623,229.9568417417864,152.43075678846796,-77.52608495331845,4.976663613496326,safe_margin
Chen2020_DFN_DC03_AC07_0p5tauSet,Chen2020_DFN_DC03,0.5,0.391404964085426,939.3719138050212,854.8681374983142,84.50377630670698,216.91830091667273,196.11158397175168,-20.80671694492105,1.6579988538789254,safe_margin
Chen2020_DFN_DC03_AC07_0p5tauSet,Chen2020_DFN_DC03,0.5,0.423305791432997,1015.9338994391916,951.3692666840209,64.56463275517069,205.9695892725067,131.53152752940218,-74.43806174310453,4.470862787617141,safe_margin
Chen2020_DFN_DC03_AC07_0p5tauSet,Chen2020_DFN_DC03,0.5,0.455206618780568,1092.495885073362,1053.8426228029623,38.65326227039964,197.04826413789607,124.9839485096162,-72.06431562827987,4.9861480409915675,safe_margin
Chen2020_DFN_DC03_AC07_0p5tauSet,Chen2020_DFN_DC03,0.5,0.487107446128139,1169.0578707075322,1084.592532058788,84.46533864874414,189.94315307992653,182.4707561467758,-7.472396933150719,1.3611188690463825,safe_margin
Chen2020_DFN_DC03_AC07_0p5tauSet,Chen2020_DFN_DC03,0.5,0.51900827347571,1245.6198563417022,1180.0869404131759,65.53291592852634,184.3662234470965,116.75508240774612,-67.61114103935039,4.409642669734521,safe_margin
Chen2020_DFN_DC03_AC07_0p5tauSet,Chen2020_DFN_DC03,0.5,0.5509091008232809,1322.1818419758727,1282.4875408957578,39.69430108011488,180.01118509676132,111.56912395385476,-68.44206114290657,4.99397895923146,safe_margin
Chen2020_DFN_DC03_AC07_0p5tauSet,Chen2020_DFN_DC03,0.5,0.5828099281708521,1398.743827610043,1314.785922060818,83.95790554922496,176.59067805923019,183.33873744297256,6.748059383742373,0.9761002479438305,safe_margin
Chen2020_DFN_DC03_AC07_0p5tauSet,Chen2020_DFN_DC03,0.5,0.614710755518423,1475.3058132442143,1408.7879968928896,66.51781635132465,173.85446936418862,109.77598763946217,-64.07848172472644,4.357125207577286,safe_margin
Chen2020_DFN_DC03_AC07_0p5tauSet,Chen2020_DFN_DC03,0.5,0.646611582865994,1551.867798878385,1511.1331859743311,40.73461290405385,171.59471702437136,104.72513651383493,-66.86958051053644,4.9963170670523045,safe_margin
Chen2020_DFN_DC03_AC07_0p5tauSet,Chen2020_DFN_DC03,0.5,0.678512410213565,1628.4297845125557,1546.4369197096698,81.99286480288583,169.64395669160677,198.9445307158885,29.30057402428173,0.3283609376371515,safe_margin
Chen2020_DFN_DC03_AC07_0p5tauSet,Chen2020_DFN_DC03,0.5,0.7104132375611361,1704.9917701467261,1637.4979315613336,67.4938385853925,167.86985976935827,105.25479964444322,-62.61506012491505,4.299313227684783,safe_margin
Chen2020_DFN_DC03_AC07_0p5tauSet,Chen2020_DFN_DC03,0.5,0.742314064908707,1781.5537557808973,1739.7769864751451,41.77676930575217,166.16914204005136,99.42870585647523,-66.74043618357612,4.999030757396192,safe_margin
Chen2020_DFN_DC03_AC07_0p5tauSet,Chen2020_DFN_DC03,0.5,0.7742148922562779,1858.1157414150698,1841.9986675861715,16.117073828898356,164.46197346800778,114.75742749820544,-49.70454596980234,4.258550890835735,safe_margin
Chen2020_DFN_DC03_AC07_0p5tauSet,Chen2020_DFN_DC03,0.5,0.8061157196038491,1934.67772704924,1866.234340436655,68.44338661258507,162.6872672029922,100.6024469520601,-62.08482025093208,4.230295241892781,safe_margin
Chen2020_DFN_DC03_AC07_0p5tauSet,Chen2020_DFN_DC03,0.5,0.83801654695142,2011.2397126834098,1968.4216112659233,42.81810141748656,160.79905813057076,93.48594195042858,-67.31311618014217,4.999390214105034,safe_margin
Chen2020_DFN_DC03_AC07_0p5tauSet,Chen2020_DFN_DC03,0.5,0.869917374298991,2087.801698317579,2070.7333162845925,17.068382032986392,158.76376871132834,107.79466011807314,-50.9691085932552,4.326790952190196,safe_margin
Chen2020_DFN_DC03_AC07_0p5tauSet,Chen2020_DFN_DC03,0.5,0.9018182016465619,2164.363683951749,2094.9577390521595,69.40594489958949,156.55826064731852,94.5723539157831,-61.98590673153542,4.166573417757394,safe_margin
Chen2020_DFN_DC03_AC07_0p5tauSet,Chen2020_DFN_DC03,0.5,0.9337190289941331,2240.9256695859217,2197.0677324591165,43.857937126805155,154.1685361492869,86.19668400550819,-67.9718521437787,4.9929071689120885,safe_margin
Chen2020_DFN_DC03_AC07_0p5tauSet,Chen2020_DFN_DC03,0.5,0.965619856341704,2317.4876552200917,2299.443605131101,18.044050088990844,151.58902195582544,99.4794425731513,-52.10957938267414,4.3851265278743625,safe_margin
Chen2020_DFN_DC03_AC07_0p5tauSet,Chen2020_DFN_DC03,0.5,0.9975206836892749,2394.049640854262,2323.6930513399475,70.35658951431469,148.8221867687066,87.1806460043185,-61.64154076438808,4.097856925779985,safe_margin
Chen2020_DFN_DC03_AC07_0p5tauSet,Chen2020_DFN_DC03,0.5,1.029421511036846,2470.611626488433,2425.708596974425,44.90302951400827,145.8784334521266,77.37958906980838,-68.49884438231821,4.990601464659508,safe_margin
Chen2020_DFN_DC03_AC07_0p5tauSet,Chen2020_DFN_DC03,0.5,1.061322338384417,2547.173612122604,2528.1423297841075,19.031282338496567,142.77602704772153,89.70627550757344,-53.06975154014809,4.438501406457881,safe_margin
Chen2020_DFN_DC03_AC07_0p5tauSet,Chen2020_DFN_DC03,0.5,1.093223165731988,2623.7355977567745,2552.4421396510097,71.29345810576478,139.54083638039717,78.8109496581229,-60.72988672227427,4.022956233135272,safe_margin
Chen2020_DFN_DC03_AC07_0p5tauSet,Chen2020_DFN_DC03,0.5,1.125123993079559,2700.297583390944,2654.352699804532,45.944883586411834,136.20568544327796,67.65858388688369,-68.54710155639427,4.982876753086755,safe_margin
Chen2020_DFN_DC03_AC07_0p5tauSet,Chen2020_DFN_DC03,0.5,1.15702482042713,2776.8595690251104,2756.8470225986966,20.012546426413792,132.8091807992333,78.90364237668886,-53.90553842254444,4.494328393130774,safe_margin
Chen2020_DFN_DC03_AC07_0p5tauSet,Chen2020_DFN_DC03,0.5,1.188925647774701,2853.421554659282,2781.200983742004,72.22057091727766,129.393984489593,70.18503266855892,-59.20895182103409,3.945378050733564,safe_margin
Chen2020_DFN_DC03_AC07_0p5tauSet,Chen2020_DFN_DC03,0.5,1.220826475122272,2929.983540293449,2882.997952392071,46.98558790137804,126.00461346955538,57.94644429705163,-68.05816917250375,4.970932050496698,safe_margin
Chen2020_DFN_DC03_AC07_0p5tauSet,Chen2020_DFN_DC03,0.5,1.2527273024698429,3006.545525927619,2985.5264872934404,21.01903863417874,122.68501998087284,68.30324003486457,-54.381779946008265,4.538305095427997,safe_margin
Chen2020_DFN_DC03_AC07_0p5tauSet,Chen2020_DFN_DC03,0.5,1.284628129817414,3083.107511561792,3009.9749128003887,73.13259876140319,119.47620626525706,62.38408253045809,-57.092123734798975,3.8615581930672453,safe_margin
Chen2020_DFN_DC03_AC07_0p5tauSet,Chen2020_DFN_DC03,0.5,1.316528957164985,3159.6694971959587,3111.640636301167,48.028860894791706,116.41413728605411,49.159510584392194,-67.25462670166192,4.962845399559799,near_boundary
Chen2020_DFN_DC03_AC07_0p5tauSet,Chen2020_DFN_DC03,0.5,1.348429784512556,3236.231482830132,3214.2164110439594,22.015071786172484,113.52822307727241,58.75335376127457,-54.77486931599785,4.58846131208328,safe_margin
Chen2020_DFN_DC03_AC07_0p5tauSet,Chen2020_DFN_DC03,0.5,1.3803306118601268,3312.793468464301,3238.7536720226517,74.03979644164929,110.84039091548134,56.168317653127254,-54.67207326235408,3.7760490826489925,safe_margin
Chen2020_DFN_DC03_AC07_0p5tauSet,Chen2020_DFN_DC03,0.5,1.412231439207698,3389.355454098473,3340.283234123604,49.07221997486886,108.36489568108269,42.22831542069024,-66.13658026039245,4.947872932217161,near_boundary
Chen2020_DFN_DC03_AC07_0p5tauSet,Chen2020_DFN_DC03,0.5,1.444132266555269,3465.9174397326433,3442.8998293213845,23.01761041125883,106.10863042798398,51.156656312684234,-54.95197411529975,4.634088611755351,safe_margin
Chen2020_DFN_DC03_AC07_0p5tauSet,Chen2020_DFN_DC03,0.5,1.4760330939028399,3542.479425366815,3467.5468696727075,74.93255569410758,104.07192492442171,51.92067466887702,-52.15125025554469,3.6861179627920606,safe_margin
Chen2020_DFN_DC03_AC07_0p5tauSet,Chen2020_DFN_DC03,0.5,1.507933921250411,3619.0414110009883,3568.9306906082893,50.11072039269902,102.24962096281945,37.23572498987787,-65.01389597294158,4.9316910223450305,near_boundary
Chen2020_DFN_DC03_AC07_0p5tauSet,Chen2020_DFN_DC03,0.5,1.539834748597982,3695.6033966351583,3671.565926670253,24.03746996490554,100.63226085422438,45.62989386530551,-55.00236698891887,4.669959248016211,near_boundary
Chen2020_DFN_DC03_AC07_0p5tauSet,Chen2020_DFN_DC03,0.5,1.571735575945553,3772.1653822693256,3696.3671931233525,75.79818914597308,99.20727303723223,49.591847355858015,-49.61542568137421,3.5876176069160417,near_boundary
Chen2020_DFN_DC03_AC07_0p5tauSet,Chen2020_DFN_DC03,0.5,1.6036364032931238,3848.7273679034975,3797.57773772699,51.149630176507344,97.96006396565184,33.931685883770925,-64.02837808188092,4.914279351883059,near_boundary
Chen2020_DFN_DC03_AC07_0p5tauSet,Chen2020_DFN_DC03,0.5,1.635537230640695,3925.289353537668,3900.2420083913635,25.04734514630445,96.87495744141111,41.62317738933624,-55.25178005207487,4.711297492053996,near_boundary
Chen2020_DFN_DC03_AC07_0p5tauSet,Chen2020_DFN_DC03,0.5,1.667438057988266,4001.851339171839,3925.1884642603363,76.66287491150251,95.93596695345715,48.58170684496676,-47.354260108490394,3.489063053219329,near_boundary
Chen2020_DFN_DC03_AC07_0p5tauSet,Chen2020_DFN_DC03,0.5,1.6993388853358369,4078.413324806011,4026.2325204729336,52.1808043330775,95.12734764501907,31.998277930058965,-63.12906971496011,4.887568228150096,near_boundary
Chen2020_DFN_DC03_AC07_0p5tauSet,Chen2020_DFN_DC03,0.5,1.731239712683408,4154.975310440183,4128.910964250191,26.064346189992648,94.43405024935454,38.93284954390584,-55.5012007054487,4.749260076936249,near_boundary
Chen2020_DFN_DC03_AC07_0p5tauSet,Chen2020_DFN_DC03,0.5,1.763140540030979,4231.5372960743525,4154.0348666922555,77.50242938209703,93.84198927252312,48.717893688585924,-45.1240955839372,3.3828207519628295,near_boundary
Chen2020_DFN_DC03_AC07_0p5tauSet,Chen2020_DFN_DC03,0.5,1.79504136737855,4308.0992817085225,4254.877091998275,53.22218971024722,93.33820610722881,30.796069298244117,-62.542136808984694,4.869976215212839,near_boundary
Chen2020_DFN_DC03_AC07_0p5tauSet,Chen2020_DFN_DC03,0.5,1.8269421947261208,4384.661267342692,4357.571689621047,27.089577721644673,92.91094576609794,37.143386737237535,-55.767559028860404,4.78167297678725,near_boundary
Chen2020_DFN_DC03_AC07_0p5tauSet,Chen2020_DFN_DC03,0.5,1.858843022073692,4461.223252976863,4382.916616848077,78.30663612878561,92.54965930974225,49.70508915536627,-42.84457015437599,3.2665273642228616,near_boundary
Chen2020_DFN_DC03_AC07_0p5tauSet,Chen2020_DFN_DC03,0.5,1.890743849421263,4537.785238611036,4483.531046457983,54.25419215305283,92.24496984755811,30.241055677526948,-62.003914170031166,4.84446653411019,near_boundary
Chen2020_DFN_DC03_AC07_0p5tauSet,Chen2020_DFN_DC03,0.5,1.9226446767688339,4614.347224245209,4586.2310336124465,28.116190632762482,91.98860585412679,35.857741202994674,-56.130864651132114,4.812331340806796,near_boundary
Chen2020_DFN_DC03_AC07_0p5tauSet,Chen2020_DFN_DC03,0.5,1.9545455041164048,4690.909209879382,4611.8166899493235,79.09251993005819,91.77331017576816,51.167214438933414,-40.606095736834746,3.145810528210149,safe_margin
Chen2020_DFN_DC03_AC07_0p5tauSet,Chen2020_DFN_DC03,0.5,1.986446331463976,4767.471195513553,4712.18674186598,55.28445364757226,91.59274462702064,30.012313127202276,-61.58043149981836,4.8154194654502005,near_boundary
Chen2020_DFN_DC03_AC07_0p5tauSet,Chen2020_DFN_DC03,0.5,2.018347158811547,4844.033181147721,4814.8849522229375,29.148228924783325,91.44138807923072,34.90076150152478,-56.54062657770594,4.839880820297671,near_boundary
Chen2020_DFN_DC03_AC07_0p5tauSet,Chen2020_DFN_DC03,0.5,2.050247986159118,4920.59516678189,4840.723945633818,79.87122114807153,91.31443419263155,52.876728295434276,-38.437705897197276,3.0225996373378576,safe_margin
Chen2020_DFN_DC03_AC07_0p5tauSet,Chen2020_DFN_DC03,0.5,2.0821488135066892,4997.157152416059,4940.843939015524,56.31321340053546,91.20769024510679,29.963176810635876,-61.24451343447092,4.786457049014063,near_boundary
Chen2020_DFN_DC03_AC07_0p5tauSet,Chen2020_DFN_DC03,0.5,2.11404964085426,5073.719138050227,5043.5407326116665,30.17840543856073,91.11747649898194,34.11745915303977,-57.000017345942176,4.866610538802944,near_boundary
Chen2020_DFN_DC03_AC07_0p5tauSet,Chen2020_DFN_DC03,0.5,2.145950468201831,5150.281123684399,5069.683607807094,80.59751587730534,91.04052166362357,55.00003356180327,-36.040488101820294,2.8864601669238534,safe_margin
Chen2020_DFN_DC03_AC07_0p5tauSet,Chen2020_DFN_DC03,0.5,2.177851295549402,5226.843109318567,5169.517241026918,57.325868291649385,90.97385146672978,30.06663804036453,-60.90721342636525,4.746560928231903,near_boundary
Chen2020_DFN_DC03_AC07_0p5tauSet,Chen2020_DFN_DC03,0.5,2.209752122896973,5303.405094952738,5272.192371201224,31.212723751514204,90.91466184700937,33.32830842153598,-57.58635342547339,4.8904839158728155,near_boundary
Chen2020_DFN_DC03_AC07_0p5tauSet,Chen2020_DFN_DC03,0.5,2.241652950244544,5379.967080586911,5298.707909427614,81.25917115929678,90.86016552538382,57.45931707932514,-33.40084844605868,2.7346291332375112,safe_margin
Chen2020_DFN_DC03_AC07_0p5tauSet,Chen2020_DFN_DC03,0.5,2.2735537775921153,5456.529066221079,5398.17406776667,58.354998454408815,90.8074003208398,29.84467755867192,-60.962722762167886,4.715989371348933,near_boundary
Chen2020_DFN_DC03_AC07_0p5tauSet,Chen2020_DFN_DC03,0.5,2.305454604939686,5533.09105185525,5500.83875574201,32.252296113239936,90.75297770474472,32.42829337901385,-58.32468432573087,4.908654676936127,near_boundary
Chen2020_DFN_DC03_AC07_0p5tauSet,Chen2020_DFN_DC03,0.5,2.337355432287257,5609.653037489421,5527.707019601652,81.9460178877689,90.69275970083002,59.40942713190531,-31.283332568924713,2.588579675721842,safe_margin
Chen2020_DFN_DC03_AC07_0p5tauSet,Chen2020_DFN_DC03,0.5,2.3692562596348283,5686.215023123588,5626.8420415003475,59.372981623240776,90.62145994174877,29.109041402062374,-61.512418539686394,4.680144962113097,near_boundary
Chen2020_DFN_DC03_AC07_0p5tauSet,Chen2020_DFN_DC03,0.5,2.401157086982399,5762.777008757754,5729.484861250131,33.29214750762276,90.5322003010664,30.84796507511361,-59.68423522595279,4.9284004771567185,near_boundary
Chen2020_DFN_DC03_AC07_0p5tauSet,Chen2020_DFN_DC03,0.5,2.43305791432997,5839.338994391921,5756.799994647106,82.53899974481465,90.41613697586784,61.2825853662331,-29.133551609634743,2.4206476721822625,safe_margin
Chen2020_DFN_DC03_AC07_0p5tauSet,Chen2020_DFN_DC03,0.5,2.464958741677541,5915.90098002609,5855.522145435295,60.37883459079512,90.26236075658375,27.742491734523337,-62.519869022060405,4.633977623079368,near_boundary
Chen2020_DFN_DC03_AC07_0p5tauSet,Chen2020_DFN_DC03,0.5,2.496859569025112,5992.462965660264,5958.13282198242,34.33014367784381,90.05836035731318,28.646384541500165,-61.41197581581301,4.947083416184849,near_boundary
Chen2020_DFN_DC03_AC07_0p5tauSet,Chen2020_DFN_DC03,0.5,2.5287603963726832,6069.024951294434,5985.972094909878,83.05285638455553,89.79122698085506,63.114202525133805,-26.677024455721252,2.235315901399816,safe_margin
Chen2020_DFN_DC03_AC07_0p5tauSet,Chen2020_DFN_DC03,0.5,2.560661223720254,6145.586936928598,6084.191225219936,61.39571170866202,89.44938433235386,25.632097968710724,-63.817286363643134,4.596382643605392,near_boundary
Chen2020_DFN_DC03_AC07_0p5tauSet,Chen2020_DFN_DC03,0.5,2.592562051067825,6222.148922562767,6186.777276871953,35.37164569081415,89.02414973832451,25.88109743543766,-63.14305230288685,4.960836010352209,near_boundary
Chen2020_DFN_DC03_AC07_0p5tauSet,Chen2020_DFN_DC03,0.5,2.6244628784153963,6298.710908196928,6215.2328846403325,83.47802355659587,88.51041414944942,65.10828113033074,-23.40213301911868,2.031071704880201,safe_margin
Chen2020_DFN_DC03_AC07_0p5tauSet,Chen2020_DFN_DC03,0.5,2.656363705762967,6375.272893831101,6312.881717178729,62.39117665237245,87.90625766450846,23.270076333927488,-64.63618133058097,4.546126656387836,near_boundary
Chen2020_DFN_DC03_AC07_0p5tauSet,Chen2020_DFN_DC03,0.5,2.688264533110538,6451.83487946528,6415.419018022783,36.41586144249686,87.21189397670224,22.711071801906588,-64.50082217479566,4.97245675056086,near_boundary
Chen2020_DFN_DC03_AC07_0p5tauSet,Chen2020_DFN_DC03,0.5,2.7201653604581093,6528.396865099447,6444.603436977302,83.79342812214418,86.42847837891877,67.55316017152371,-18.875318207395054,1.8041000910612508,safe_margin
Chen2020_DFN_DC03_AC07_0p5tauSet,Chen2020_DFN_DC03,0.5,2.75206618780568,6604.958850733613,6541.561845980384,63.39700475322934,85.55710454111369,20.469263929931028,-65.08784061118266,4.501230447484955,near_boundary
Chen2020_DFN_DC03_AC07_0p5tauSet,Chen2020_DFN_DC03,0.5,2.783967015153251,6681.520836367779,6644.060861097695,37.459975270084215,84.59809335084886,19.11562540290925,-65.48246794793961,4.980857213733756,near_boundary
Chen2020_DFN_DC03_AC07_0p5tauSet,Chen2020_DFN_DC03,0.5,2.8158678425008223,6758.082822001958,6674.134617623751,83.94820437820727,83.55046521777882,70.75308317207617,-12.797382045702648,1.544867724753083,safe_margin
Chen2020_DFN_DC03_AC07_0p5tauSet,Chen2020_DFN_DC03,0.5,2.847768669848393,6834.644807636127,6770.256827087694,64.387980548433,82.41156773377492,17.375567035816346,-65.03600069795857,4.44935111040206,near_boundary
Chen2020_DFN_DC03_AC07_0p5tauSet,Chen2020_DFN_DC03,0.5,2.879669497195964,6911.2067932702885,6872.702153787475,38.50463948281322,81.17673804586059,15.094396953912259,-66.08234109194834,4.990080028711842,near_boundary
Chen2020_DFN_DC03_AC07_0p5tauSet,Chen2020_DFN_DC03,0.5,2.911570324543535,6987.768778904461,6903.955190545587,83.81358835887386,79.83896404589984,75.5224559721236,-4.316508073776248,1.2295999122639714,safe_margin
Chen2020_DFN_DC03_AC07_0p5tauSet,Chen2020_DFN_DC03,0.5,2.943471151891106,7064.33076453863,6998.966867220973,65.36389731765757,78.38855051089787,13.998222881887019,-64.39032762901086,4.389089778184184,near_boundary
Chen2020_DFN_DC03_AC07_0p5tauSet,Chen2020_DFN_DC03,0.5,2.9753719792386772,7140.892750172807,7101.34336220769,39.54938796511669,76.81289693250667,10.49528634024245,-66.31761059226423,4.9957702269656465,near_boundary
Chen2020_DFN_DC03_AC07_0p5tauSet,Chen2020_DFN_DC03,0.5,3.007272806586248,7217.454735806982,7134.390757131186,83.06397867579653,75.09670380628091,83.62691387128419,8.530210065003274,0.8000000281279511,safe_margin
Chen2020_DFN_DC03_AC07_0p5tauSet,Chen2020_DFN_DC03,0.5,3.039173633933819,7294.016721441152,7227.669610493388,66.34711094776412,73.22330835872418,9.840812952671381,-63.3824954060528,4.3338851979478425,near_boundary
Chen2020_DFN_DC03_AC07_0p5tauSet,Chen2020_DFN_DC03,0.5,3.0710744612813903,7370.578707075325,7329.986682632889,40.59202444243601,71.17835259288356,5.0620305429454495,-66.1163220499381,4.996412199857581,near_boundary
Chen2020_DFN_DC03_AC07_0p5tauSet,Chen2020_DFN_DC03,0.5,3.102975288628961,7447.1406927094995,7432.1737775443025,14.966915165196951,68.95744385946081,21.692283974325747,-47.26515988513506,4.22567139152236,near_boundary
Chen2020_DFN_DC03_AC07_0p5tauSet,Chen2020_DFN_DC03,0.5,3.134876115976532,7523.702678343667,7456.3781573535025,67.32452099016427,66.57828646648578,4.847192082650631,-61.73109438383515,4.275841191143234,near_boundary
Chen2020_DFN_DC03_AC07_0p5tauSet,Chen2020_DFN_DC03,0.5,3.1667769433241033,7600.264663977838,7558.627340331561,41.637323646276855,64.09331747055997,-1.4069781476276568,-65.50029561818762,4.99876487886845,risk_flag
Chen2020_DFN_DC03_AC07_0p5tauSet,Chen2020_DFN_DC03,0.5,3.198677770671674,7676.826649612009,7660.884300374007,15.942349238001952,61.59260318122048,13.776011897803713,-47.81659128341677,4.284455703020178,near_boundary
Chen2020_DFN_DC03_AC07_0p5tauSet,Chen2020_DFN_DC03,0.5,3.230578598019245,7753.3886352461805,7685.109566797716,68.27906844846439,59.187714668395365,-0.3437687098612548,-59.53148337825662,4.208307450063733,risk_flag
Chen2020_DFN_DC03_AC07_0p5tauSet,Chen2020_DFN_DC03,0.5,3.2624794253668163,7829.950620880354,7787.2694365084435,42.681184371910604,56.98159998829889,-7.611581368235872,-64.59318135653476,4.99863020909495,risk_flag
Chen2020_DFN_DC03_AC07_0p5tauSet,Chen2020_DFN_DC03,0.5,3.294380252714387,7906.512606514526,7889.606658966859,16.905947547666983,55.0427976416206,6.4552302746828545,-48.58756736693775,4.348774761513197,near_boundary
Chen2020_DFN_DC03_AC07_0p5tauSet,Chen2020_DFN_DC03,0.5,3.326281080061958,7983.074592148694,7913.8366413085905,69.23795084010362,53.3972095427429,-4.075532388958919,-57.47274193170182,4.142087204604207,risk_flag
Chen2020_DFN_DC03_AC07_0p5tauSet,Chen2020_DFN_DC03,0.5,3.3581819074095294,8059.63657778287,8015.912339180456,43.72423860241361,52.03546625812657,-11.757726725690027,-63.793192983816596,4.991329534096313,risk_flag
Chen2020_DFN_DC03_AC07_1p5tauSet,Chen2020_DFN_DC03,1.5,0.2,479.9999999999992,404.88862519991596,75.11137480008324,314.6922874093739,223.13275419172362,-91.55953321765026,4.693711746519054,safe_margin
Chen2020_DFN_DC03_AC07_1p5tauSet,Chen2020_DFN_DC03,1.5,0.231900827347571,556.5619856341694,428.3299384635851,128.23204717058434,296.90798931257456,188.27640037236685,-108.6315889402077,4.9998578900264965,safe_margin
Chen2020_DFN_DC03_AC07_1p5tauSet,Chen2020_DFN_DC03,1.5,0.263801654695142,633.1239712683396,451.8376048553962,181.28636641294338,278.9986739751337,171.3176138918732,-107.68106008326052,4.6659376472916065,safe_margin
Chen2020_DFN_DC03_AC07_1p5tauSet,Chen2020_DFN_DC03,1.5,0.295702482042713,709.6859569025097,479.4357544391085,230.2502024634012,261.46973528133054,178.34505597713664,-83.1246793041939,3.5438860889576045,safe_margin
Chen2020_DFN_DC03_AC07_1p5tauSet,Chen2020_DFN_DC03,1.5,0.32760330939028404,786.2479425366804,735.186053357974,51.06188917870645,244.9349923436287,171.19887680734573,-73.73611553628297,4.304649439401046,safe_margin
Chen2020_DFN_DC03_AC07_1p5tauSet,Chen2020_DFN_DC03,1.5,0.359504136737855,862.8099281708502,759.753820971702,103.05610719914819,229.9568417417864,136.65259475088843,-93.30424699089798,4.936817188163591,safe_margin
Chen2020_DFN_DC03_AC07_1p5tauSet,Chen2020_DFN_DC03,1.5,0.391404964085426,939.3719138050212,782.8481570077168,156.52375679730437,216.91830091667273,121.61975550110067,-95.29854541557206,4.904879249485138,safe_margin
Chen2020_DFN_DC03_AC07_1p5tauSet,Chen2020_DFN_DC03,1.5,0.423305791432997,1015.9338994391916,807.7892615933796,208.14463784581199,205.9695892725067,124.16536052457707,-81.80422874792964,4.1959069448792405,safe_margin
Chen2020_DFN_DC03_AC07_1p5tauSet,Chen2020_DFN_DC03,1.5,0.455206618780568,1092.495885073362,842.1856632412178,250.31022183214418,197.04826413789607,158.88823564180652,-38.16002849608955,2.358671989764318,safe_margin
Chen2020_DFN_DC03_AC07_1p5tauSet,Chen2020_DFN_DC03,1.5,0.487107446128139,1169.0578707075322,1090.8756974501234,78.18217325740875,189.94315307992653,114.87044954719873,-75.0727035327278,4.730402867074352,safe_margin
Chen2020_DFN_DC03_AC07_1p5tauSet,Chen2020_DFN_DC03,1.5,0.51900827347571,1245.6198563417022,1114.2344877735925,131.3853685681097,184.3662234470965,101.91608902732983,-82.45013441976667,4.997999491708573,safe_margin
Chen2020_DFN_DC03_AC07_1p5tauSet,Chen2020_DFN_DC03,1.5,0.5509091008232809,1322.1818419758727,1137.844826550947,184.33701542492577,180.01118509676132,102.02938997671593,-77.98179512004539,4.624925316593976,safe_margin
Chen2020_DFN_DC03_AC07_1p5tauSet,Chen2020_DFN_DC03,1.5,0.5828099281708521,1398.743827610043,1165.9217470473427,232.8220805627002,176.59067805923019,119.6456880837814,-56.94498997544879,3.4417821141372835,safe_margin
Chen2020_DFN_DC03_AC07_1p5tauSet,Chen2020_DFN_DC03,1.5,0.614710755518423,1475.3058132442143,1421.2982711466611,54.00754209755314,173.85446936418862,111.96710112391736,-61.88736824027126,4.363531771154432,safe_margin
Chen2020_DFN_DC03_AC07_1p5tauSet,Chen2020_DFN_DC03,1.5,0.646611582865994,1551.867798878385,1445.6732092500213,106.1945896283637,171.59471702437136,95.81621681893857,-75.77850020543279,4.952352372444237,safe_margin
Chen2020_DFN_DC03_AC07_1p5tauSet,Chen2020_DFN_DC03,1.5,0.678512410213565,1628.4297845125557,1468.78151921946,159.64826529309562,169.64395669160677,91.42147187402861,-78.22248481757816,4.883216884113607,safe_margin
Chen2020_DFN_DC03_AC07_1p5tauSet,Chen2020_DFN_DC03,1.5,0.7104132375611361,1704.9917701467261,1493.9658264677114,211.02594367901474,167.86985976935827,99.77795522264583,-68.09190454671244,4.128150044891282,safe_margin
Chen2020_DFN_DC03_AC07_1p5tauSet,Chen2020_DFN_DC03,1.5,0.742314064908707,1781.5537557808973,1529.7413411751647,251.81241460573256,166.16914204005136,138.96918995486996,-27.199952085181394,2.170156671235419,safe_margin
Chen2020_DFN_DC03_AC07_1p5tauSet,Chen2020_DFN_DC03,1.5,0.7742148922562779,1858.1157414150698,1776.8531673676027,81.26257404746707,164.46197346800778,93.71797296402596,-70.74400050398182,4.7646079626010795,safe_margin
