parameter_set,pair_id,Q_Ah,Q_frac_nominal_increment,SOC_nominal_est,delta_t_model_s,delta_t_model_min,delta_t_geom_s,delta_t_geom_min,delta_t_resid_s,delta_t_resid_min,q_window_lo_Ah,q_window_hi_Ah,q_margin_Ah,dt_geom_resolution_s
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,0.3951379785797706,0.07902759571595412,0.12902759571595412,24.71371905816784,0.4118953176361307,24.732307981190615,0.4122051330198436,-0.018588923022775816,-0.00030981538371293026,0.1,4.490177431374088,0.1,0.25
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,0.43203022590224194,0.0864060451804484,0.1364060451804484,37.70491026649813,0.6284151711083023,37.753013730314706,0.6292168955052451,-0.04810346381657382,-0.000801724396942897,0.1,4.490177431374088,0.1,0.25
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,0.46892247322471325,0.09378449464494265,0.14378449464494264,49.220364949305804,0.8203394158217634,49.30380268640056,0.8217300447733427,-0.083437737094755,-0.00139062895157925,0.1,4.490177431374088,0.1,0.25
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,0.5058147205471847,0.10116294410943694,0.15116294410943693,15.474600963096009,0.25791001605160013,15.478936740545578,0.257982279009093,-0.004335777449568923,-7.226295749281537e-05,0.1,4.490177431374088,0.1,0.25
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,0.542706967869656,0.1085413935739312,0.1585413935739312,28.521553539536853,0.47535922565894756,28.544905808165822,0.475748430136097,-0.023352268628968886,-0.0003892044771494814,0.1,4.490177431374088,0.1,0.25
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,0.5795992151921273,0.11591984303842547,0.16591984303842547,41.32278549197099,0.6887130915328499,41.37170826234137,0.6895284710390228,-0.04892277037038184,-0.0008153795061730307,0.1,4.490177431374088,0.1,0.25
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,0.6164914625145986,0.12329829250291972,0.17329829250291973,51.37510206530487,0.8562517010884145,51.50728179589851,0.8584546965983084,-0.1321797305936343,-0.002202995509893905,0.1,4.490177431374088,0.1,0.25
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,0.65338370983707,0.130676741967414,0.180676741967414,19.21672497228883,0.32027874953814717,19.224836578441455,0.32041394297402426,-0.008111606152624518,-0.0001351934358770753,0.1,4.490177431374088,0.1,0.25
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,0.6902759571595413,0.13805519143190825,0.18805519143190824,32.30765591327554,0.5384609318879257,32.33988687197689,0.5389981145329481,-0.032230958701347845,-0.0005371826450224641,0.1,4.490177431374088,0.1,0.25
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,0.7271682044820126,0.1454336408964025,0.19543364089640253,44.7615465468848,0.7460257757814134,44.82921716120836,0.7471536193534727,-0.06767061432356059,-0.0011278435720593432,0.1,4.490177431374088,0.1,0.25
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,0.7640604518044839,0.15281209036089677,0.20281209036089676,10.213978371973553,0.17023297286622588,10.207191638137601,0.1701198606356267,0.0067867338359519636,0.00011311223059919939,0.1,4.490177431374088,0.1,0.25
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,0.8009526991269552,0.16019053982539105,0.21019053982539104,23.002675970783912,0.38337793284639854,23.017810465642697,0.3836301744273783,-0.01513449485878482,-0.000252241580979747,0.1,4.490177431374088,0.1,0.25
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,0.8378449464494265,0.1675689892898853,0.21756898928988533,36.045563283762476,0.6007593880627079,36.0896719044556,0.6014945317409267,-0.04410862069312316,-0.0007351436782187193,0.1,4.490177431374088,0.1,0.25
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,0.874737193771898,0.1749474387543796,0.22494743875437961,47.92477533775036,0.7987462556291727,48.01536848765227,0.8002561414608711,-0.09059314990190614,-0.0015098858316984357,0.1,4.490177431374088,0.1,0.25
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,0.9116294410943693,0.18232588821887385,0.23232588821887384,13.80837411525863,0.23013956858764384,13.818060712222177,0.2303010118703696,-0.009686596963547345,-0.0001614432827257891,0.1,4.490177431374088,0.1,0.25
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,0.9485216884168406,0.1897043376833681,0.23970433768336813,26.808269141467463,0.44680448569112435,26.830076516456757,0.44716794194094595,-0.02180737498929375,-0.0003634562498215625,0.1,4.490177431374088,0.1,0.25
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,0.9854139357393119,0.19708278714786237,0.24708278714786236,39.70601053489736,0.6617668422482893,39.75927838655525,0.6626546397759209,-0.053267851657892606,-0.0008877975276315434,0.1,4.490177431374088,0.1,0.25
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,1.0223061830617832,0.20446123661235666,0.25446123661235664,50.53118956793469,0.8421864927989114,50.67311056047174,0.844551842674529,-0.14192099253705237,-0.0023653498756175395,0.1,4.490177431374088,0.1,0.25
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,1.0591984303842545,0.2118396860768509,0.26183968607685093,17.524494514302205,0.29207490857170343,17.53164877633344,0.292194146272224,-0.007154262031235703,-0.00011923770052059505,0.1,4.490177431374088,0.1,0.25
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,1.0960906777067259,0.21921813554134517,0.26921813554134516,30.610935975857046,0.5101822662642841,30.63624210613807,0.5106040351023011,-0.025306130281023798,-0.0004217688380170633,0.1,4.490177431374088,0.1,0.25
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,1.1329829250291974,0.22659658500583948,0.2765965850058395,43.25179864181473,0.7208633106969121,43.29880093539805,0.7216466822566342,-0.04700229358331853,-0.0007833715597219755,0.1,4.490177431374088,0.1,0.25
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,1.1698751723516687,0.23397503447033374,0.28397503447033373,51.38324719858065,0.8563874533096775,51.651084103622,0.8608514017270333,-0.2678369050413494,-0.004463948417355823,0.1,4.490177431374088,0.1,0.25
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,1.20676741967414,0.241353483934828,0.291353483934828,21.295126346224606,0.35491877243707676,21.30722934511914,0.355120489085319,-0.012102998894533812,-0.0002017166482422302,0.1,4.490177431374088,0.1,0.25
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,1.2436596669966113,0.24873193339932226,0.29873193339932225,34.37320025465806,0.5728866709109677,34.40996595564593,0.5734994325940989,-0.03676570098787124,-0.0006127616831311873,0.1,4.490177431374088,0.1,0.25
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,1.2805519143190827,0.25611038286381654,0.30611038286381653,46.53982863013334,0.7756638105022223,46.62630903368108,0.7771051505613513,-0.08648040354773912,-0.0014413400591289853,0.1,4.490177431374088,0.1,0.25
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,1.317444161641554,0.2634888323283108,0.31348883232831076,12.176703834963519,0.20294506391605865,12.177572049198261,0.20295953415330434,-0.0008682142347424815,-1.4470237245708024e-05,0.1,4.490177431374088,0.1,0.25
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,1.3543364089640253,0.27086728179280506,0.32086728179280505,25.094930632570595,0.41824884387617656,25.11403050400895,0.41856717506681584,-0.019099871438356786,-0.00031833119063927974,0.1,4.490177431374088,0.1,0.25
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,1.3912286562864966,0.27824573125729934,0.32824573125729933,38.07064604062725,0.6345107673437875,38.12058875704179,0.6353431459506964,-0.049942716414534516,-0.0008323786069089086,0.1,4.490177431374088,0.1,0.25
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,1.428120903608968,0.2856241807217936,0.33562418072179356,49.50301992582217,0.8250503320970363,49.572839688153636,0.8262139948025606,-0.0698197623314627,-0.0011636627055243783,0.1,4.490177431374088,0.1,0.25
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,1.4650131509314392,0.29300263018628786,0.34300263018628785,15.841075953157542,0.2640179325526257,15.850956816715552,0.26418261361192585,-0.009880863558009878,-0.00016468105930016462,0.1,4.490177431374088,0.1,0.25
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,1.5019053982539106,0.3003810796507821,0.3503810796507821,28.901042294319723,0.48168403823866207,28.926006311099172,0.4821001051849862,-0.024964016779449594,-0.0004160669463241599,0.1,4.490177431374088,0.1,0.25
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,1.5387976455763819,0.3077595291152764,0.35775952911527636,41.66932324236632,0.6944887207061053,41.726344473745485,0.6954390745624247,-0.05702123137916715,-0.0009503538563194524,0.1,4.490177431374088,0.1,0.25
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,1.5756898928988532,0.31513797857977066,0.36513797857977065,51.49981104664266,0.858330184110711,51.63560532468409,0.8605934220780682,-0.13579427804143052,-0.0022632379673571752,0.1,4.490177431374088,0.1,0.25
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,1.6125821402213247,0.32251642804426495,0.37251642804426494,19.592449032703826,0.32654081721173045,19.602907390774817,0.3267151231795803,-0.01045835807099138,-0.00017430596784985634,0.1,4.490177431374088,0.1,0.25
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,1.649474387543796,0.32989487750875923,0.3798948775087592,32.68961587299373,0.5448269312165621,32.717860656106495,0.5452976776017749,-0.028244783112768346,-0.00047074638521280574,0.1,4.490177431374088,0.1,0.25
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,1.6863666348662674,0.33727332697325346,0.38727332697325345,45.10528041959424,0.751754673659904,45.16292815971383,0.7527154693285638,-0.05764774011959162,-0.0009607956686598603,0.1,4.490177431374088,0.1,0.25
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,1.7232588821887387,0.34465177643774775,0.39465177643774774,10.573038140916651,0.17621730234861085,10.562346206991606,0.1760391034498601,0.010691933925045305,0.00017819889875075507,0.1,4.490177431374088,0.1,0.25
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,1.76015112951121,0.352030225902242,0.40203022590224197,23.382857036801397,0.38971428394668994,23.39901588135126,0.389983598022521,-0.016158844549863716,-0.0002693140758310619,0.1,4.490177431374088,0.1,0.25
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,1.7970433768336813,0.35940867536673626,0.40940867536673625,36.41890319236791,0.6069817198727985,36.46118523397854,0.607686420566309,-0.042282041610633314,-0.0007047006935105552,0.1,4.490177431374088,0.1,0.25
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,1.8339356241561526,0.36678712483123055,0.41678712483123054,48.21234404981897,0.8035390674969828,48.31193955649724,0.8051989926082873,-0.09959550667826989,-0.001659925111304498,0.1,4.490177431374088,0.1,0.25
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,1.870827871478624,0.3741655742957248,0.42416557429572477,14.179122430637108,0.23631870717728512,14.185910789886293,0.2364318464981049,-0.006788359249185305,-0.00011313932081975508,0.1,4.490177431374088,0.1,0.25
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,1.9077201188010953,0.38154402376021906,0.43154402376021905,27.188741957789716,0.4531456992964953,27.21178342455096,0.453529723742516,-0.02304146676124219,-0.0003840244460207032,0.1,4.490177431374088,0.1,0.25
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,1.9446123661235666,0.3889224732247133,0.4389224732247133,40.06396020295506,0.667732670049251,40.12037513825362,0.6686729189708936,-0.05641493529856234,-0.0009402489216427057,0.1,4.490177431374088,0.1,0.25
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,1.981504613446038,0.3963009226892076,0.44630092268920757,50.7394845281442,0.84565807546907,50.88795581896102,0.8481325969826836,-0.14847129081681487,-0.0024745215136135813,0.1,4.490177431374088,0.1,0.25
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,2.018396860768509,0.4036793721537018,0.4536793721537018,17.896064548023787,0.2982677424670631,17.907300611585015,0.29845501019308357,-0.011236063561227638,-0.00018726772602046065,0.1,4.490177431374088,0.1,0.25
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,2.0552891080909803,0.41105782161819604,0.46105782161819603,30.98783896232544,0.516463982705424,31.015885938820247,0.5169314323136708,-0.028046976494806586,-0.00046744960824677645,0.1,4.490177431374088,0.1,0.25
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,2.0921813554134516,0.4184362710826903,0.4684362710826903,43.5849556158646,0.7264159269310767,43.64329762644866,0.7273882937741443,-0.05834201058405597,-0.0009723668430675995,0.1,4.490177431374088,0.1,0.25
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,2.1290736027359234,0.42581472054718467,0.47581472054718466,50.934124346938916,0.848902072448982,51.37620863655957,0.8562701439426594,-0.44208428962065227,-0.0073680714936775376,0.1,4.490177431374088,0.1,0.25
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,2.1659658500583947,0.43319317001167895,0.48319317001167894,21.673379239347923,0.3612229873224654,21.687373570589443,0.3614562261764907,-0.01399433124151983,-0.00023323885402533052,0.1,4.490177431374088,0.1,0.25
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,2.202858097380866,0.4405716194761732,0.49057161947617317,34.752825111899256,0.5792137518649876,34.78486854432413,0.5797478090720688,-0.032043432424870844,-0.0005340572070811808,0.1,4.490177431374088,0.1,0.25
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,2.2397503447033373,0.44795006894066747,0.49795006894066746,46.85953949099803,0.7809923248499672,46.94260873492112,0.7823768122486854,-0.08306924392309156,-0.0013844873987181928,0.1,4.490177431374088,0.1,0.25
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,2.2766425920258087,0.45532851840516175,0.5053285184051618,12.54478692374596,0.20907978206243266,12.54059039830463,0.20900983997174383,0.004196525441329868,6.994209068883113e-05,0.1,4.490177431374088,0.1,0.25
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,2.31353483934828,0.462706967869656,0.512706967869656,25.47551450876108,0.42459190847935135,25.49581250930987,0.4249302084884979,-0.020298000548791606,-0.0003383000091465268,0.1,4.490177431374088,0.1,0.25
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,2.3504270866707513,0.47008541733415027,0.5200854173341503,38.4383043959333,0.6406384065988884,38.487188748883455,0.6414531458147242,-0.0488843529501537,-0.0008147392158358949,0.1,4.490177431374088,0.1,0.25
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,2.3873193339932226,0.4774638667986445,0.5274638667986445,49.74645451140259,0.8291075751900432,49.83453277699664,0.8305755462832773,-0.0880782655940493,-0.001467971093234155,0.1,4.490177431374088,0.1,0.25
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,2.424211581315694,0.4848423162631388,0.5348423162631388,16.2123705316626,0.27020617552771,16.223692151122123,0.2703948691853687,-0.01132161945952248,-0.00018869365765870801,0.1,4.490177431374088,0.1,0.25
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,2.4611038286381652,0.49222076572763307,0.5422207657276331,29.27993160218284,0.4879988600363807,29.306925844070975,0.4884487640678496,-0.02699424188813282,-0.00044990403146888034,0.1,4.490177431374088,0.1,0.25
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,2.4979960759606366,0.4995992151921273,0.5495992151921273,42.016799545817776,0.7002799924302963,42.07935815399833,0.7013226358999721,-0.06255860818055226,-0.001042643469675871,0.1,4.490177431374088,0.1,0.25
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,2.534888323283108,0.5069776646566215,0.5569776646566216,51.58658947724507,0.8597764912874178,51.73258153567531,0.8622096922612551,-0.1459920584302381,-0.0024332009738373015,0.1,4.490177431374088,0.1,0.25
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,2.571780570605579,0.5143561141211158,0.5643561141211159,19.96785000372074,0.33279750006201236,19.981377351647097,0.33302295586078495,-0.013527347926356015,-0.00022545579877260026,0.1,4.490177431374088,0.1,0.25
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,2.6086728179280505,0.5217345635856101,0.5717345635856101,33.064285266761544,0.5510714211126924,33.09527428180718,0.5515879046967863,-0.030989015045634005,-0.0005164835840939001,0.1,4.490177431374088,0.1,0.25
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,2.645565065250522,0.5291130130501044,0.5791130130501044,45.44057304846956,0.7573428841411594,45.49386535919257,0.7582310893198762,-0.053292310723008995,-0.0008882051787168166,0.1,4.490177431374088,0.1,0.25
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,2.682457312572993,0.5364914625145987,0.5864914625145987,10.929795569743874,0.18216325949573123,10.919241238766517,0.18198735397944196,0.010554330977356585,0.00017590551628927643,0.1,4.490177431374088,0.1,0.25
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,2.7193495598954645,0.5438699119790928,0.5938699119790929,23.762677205276304,0.3960446200879384,23.780388760765163,0.39633981267941937,-0.01771155548885872,-0.00029519259148097867,0.1,4.490177431374088,0.1,0.25
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,2.7562418072179358,0.5512483614435871,0.6012483614435872,36.79472892406284,0.613245482067714,36.83191552745302,0.6138652587908837,-0.03718660339018243,-0.0006197767231697071,0.1,4.490177431374088,0.1,0.25
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,2.793134054540407,0.5586268109080814,0.6086268109080815,48.497857735320395,0.8082976289220066,48.60329826909674,0.8100549711516123,-0.10544053377634555,-0.0017573422296057592,0.1,4.490177431374088,0.1,0.25
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,2.8300263018628784,0.5660052603725757,0.6160052603725757,14.553577166696414,0.24255961944494023,14.554680096605807,0.2425780016100968,-0.0011029299093934242,-1.838216515655707e-05,0.1,4.490177431374088,0.1,0.25
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,2.8669185491853497,0.57338370983707,0.62338370983707,27.568882205716363,0.45948137009527273,27.59342245594962,0.459890374265827,-0.02454025023325812,-0.000409004170554302,0.1,4.490177431374088,0.1,0.25
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,2.903810796507821,0.5807621593015642,0.6307621593015642,40.423701572038226,0.6737283595339705,40.48017625420562,0.6746696042367603,-0.05647468216739071,-0.0009412447027898451,0.1,4.490177431374088,0.1,0.25
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,2.9407030438302924,0.5881406087660584,0.6381406087660585,50.93454021378966,0.848909003563161,51.08723792492128,0.8514539654153547,-0.15269771113162278,-0.002544961852193713,0.1,4.490177431374088,0.1,0.25
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,2.9775952911527637,0.5955190582305527,0.6455190582305528,18.269148190267515,0.3044858031711252,18.283706108538354,0.3047284351423059,-0.014557918270838854,-0.00024263197118064758,0.1,4.490177431374088,0.1,0.25
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,3.014487538475235,0.602897507695047,0.6528975076950471,31.364248432966633,0.5227374738827772,31.395210845049405,0.5232535140841568,-0.03096241208277206,-0.0005160402013795344,0.1,4.490177431374088,0.1,0.25
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,3.0513797857977063,0.6102759571595413,0.6602759571595413,43.918423088645795,0.7319737181440966,43.985629829031495,0.7330938304838582,-0.06720674038569996,-0.001120112339761666,0.1,4.490177431374088,0.1,0.25
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,3.088272033120178,0.6176544066240356,0.6676544066240356,50.08636235803078,0.8347727059671797,50.731273678379694,0.8455212279729949,-0.6449113203489105,-0.010748522005815175,0.1,4.490177431374088,0.1,0.25
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,3.1251642804426494,0.6250328560885299,0.6750328560885299,22.051550615206907,0.36752584358678175,22.067769357495308,0.36779615595825516,-0.0162187422884017,-0.00027031237147336166,0.1,4.490177431374088,0.1,0.25
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,3.1620565277651207,0.6324113055530242,0.6824113055530242,35.12566520763721,0.5854277534606201,35.159169672880125,0.5859861612146687,-0.033504465242913284,-0.0005584077540485547,0.1,4.490177431374088,0.1,0.25
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,3.198948775087592,0.6397897550175184,0.6897897550175185,47.180442304549615,0.7863407050758269,47.25507983899479,0.7875846639832464,-0.07463753444517351,-0.0012439589074195586,0.1,4.490177431374088,0.1,0.25
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,3.2358410224100633,0.6471682044820126,0.6971682044820127,12.910338308085556,0.21517230513475927,12.904752990257293,0.2150792165042882,0.005585317828263214,9.308863047105357e-05,0.1,4.490177431374088,0.1,0.25
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,3.2727332697325346,0.6545466539465069,0.704546653946507,25.856027950095267,0.43093379916825447,25.877625647204695,0.4312937607867449,-0.021597697109427827,-0.00035996161849046376,0.1,4.490177431374088,0.1,0.25
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,3.309625517055006,0.6619251034110012,0.7119251034110012,38.80847196384002,0.6468078660640003,38.85275261481547,0.6475458769135912,-0.04428065097545186,-0.0007380108495908643,0.1,4.490177431374088,0.1,0.25
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,3.3465177643774773,0.6693035528754955,0.7193035528754955,49.98304087278211,0.8330506812130352,50.08684296047977,0.8347807160079962,-0.10380208769765886,-0.001730034794960981,0.1,4.490177431374088,0.1,0.25
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,3.3834100116999486,0.6766820023399898,0.7266820023399898,16.591167037622654,0.27651945062704425,16.59710968701711,0.2766184947836185,-0.005942649394455657,-9.904415657426094e-05,0.1,4.490177431374088,0.1,0.25
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,3.42030225902242,0.6840604518044839,0.734060451804484,29.658771039755266,0.49431285066258773,29.687648392178744,0.4947941398696457,-0.028877352423478442,-0.00048128920705797404,0.1,4.490177431374088,0.1,0.25
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,3.4571945063448912,0.6914389012689782,0.7414389012689783,42.36570102736732,0.7060950171227887,42.43066404144156,0.707177734024026,-0.06496301407423744,-0.0010827169012372906,0.1,4.490177431374088,0.1,0.25
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,3.4940867536673625,0.6988173507334725,0.7488173507334726,51.62226893974912,0.8603711489958187,51.78929453098317,0.8631549088497195,-0.1670255912340508,-0.002783759853900847,0.1,4.490177431374088,0.1,0.25
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,3.530979000989834,0.7061958001979668,0.7561958001979668,20.34346845870823,0.33905780764513715,20.36026211965327,0.3393377019942212,-0.016793660945040756,-0.0002798943490840126,0.1,4.490177431374088,0.1,0.25
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,3.567871248312305,0.7135742496624611,0.7635742496624611,33.437208143559474,0.5572868023926579,33.47212555278384,0.5578687592130639,-0.03491740922436293,-0.0005819568204060488,0.1,4.490177431374088,0.1,0.25
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,3.6047634956347765,0.7209526991269553,0.7709526991269553,45.755315012029314,0.7625885835338219,45.821863483992274,0.7636977247332045,-0.06654847196296032,-0.001109141199382672,0.1,4.490177431374088,0.1,0.25
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,3.641655742957248,0.7283311485914495,0.7783311485914496,11.28480562859113,0.18808009380985216,11.277667363116052,0.18796112271860085,0.007138265475077787,0.00011897109125129646,0.1,4.490177431374088,0.1,0.25
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,3.678547990279719,0.7357095980559438,0.7857095980559439,24.142690937300358,0.4023781822883393,24.161880478402963,0.40269800797338273,-0.01918954110260529,-0.0003198256850434215,0.1,4.490177431374088,0.1,0.25
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,3.7154402376021904,0.7430880475204381,0.7930880475204382,37.166730206847205,0.6194455034474534,37.201825566979096,0.6200304261163183,-0.03509536013189063,-0.0005849226688648438,0.1,4.490177431374088,0.1,0.25
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,3.7523324849246618,0.7504664969849324,0.8004664969849324,48.78122727059963,0.8130204545099938,48.88907542632478,0.8148179237720796,-0.10784815572515072,-0.0017974692620858453,0.1,4.490177431374088,0.1,0.25
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,3.789224732247133,0.7578449464494266,0.8078449464494266,14.925472998564146,0.24875788330940243,14.924576205617996,0.24874293676029993,0.0008967929461505264,1.4946549102508773e-05,0.1,4.490177431374088,0.1,0.25
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,3.8261169795696044,0.7652233959139209,0.8152233959139209,27.94924484976218,0.46582074749603636,27.97492017291188,0.46624866954853134,-0.02567532314969867,-0.00042792205249497783,0.1,4.490177431374088,0.1,0.25
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,3.8630092268920757,0.7726018453784151,0.8226018453784152,40.78579882778649,0.6797633137964415,40.83861699848603,0.6806436166414339,-0.052818170699538314,-0.0008803028449923052,0.1,4.490177431374088,0.1,0.25
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,3.899901474214547,0.7799802948429094,0.8299802948429095,51.113465920165254,0.8518910986694209,51.27140137278184,0.8545233562130307,-0.15793545261658437,-0.0026322575436097395,0.1,4.490177431374088,0.1,0.25
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,3.9367937215370183,0.7873587443074037,0.8373587443074038,18.650701466598548,0.31084502444330914,18.66060033512622,0.31101000558543695,-0.009898868527670857,-0.0001649811421278476,0.1,4.490177431374088,0.1,0.25
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,3.9736859688594897,0.7947371937718979,0.8447371937718979,31.740862775686765,0.5290143795947794,31.77419778701187,0.5295699631168646,-0.03333501132510719,-0.0005555835220851198,0.1,4.490177431374088,0.1,0.25
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,4.010578216181961,0.8021156432363922,0.8521156432363922,44.25260473345406,0.7375434122242344,44.3256758062289,0.7387612634371483,-0.07307107277483738,-0.0012178512129139563,0.1,4.490177431374088,0.1,0.25
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,4.047470463504432,0.8094940927008863,0.8594940927008864,9.679316650684996,0.16132194417808327,9.679017864054913,0.16131696440091522,0.0002987866300827591,4.979777168045985e-06,0.1,4.490177431374088,0.1,0.25
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,4.084362710826904,0.8168725421653807,0.8668725421653808,22.430188068099596,0.37383646780165997,22.448399726354182,0.3741399954392364,-0.018211658254585927,-0.00030352763757643213,0.1,4.490177431374088,0.1,0.25
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,4.1212549581493745,0.8242509916298749,0.874250991629875,35.493917390722345,0.5915652898453724,35.53271002292604,0.592211833715434,-0.038792632203694666,-0.0006465438700615778,0.1,4.490177431374088,0.1,0.25
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,4.158147205471846,0.8316294410943692,0.8816294410943692,47.5029154399399,0.7917152573323316,47.56347564850512,0.792724594141752,-0.06056020856522082,-0.001009336809420347,0.1,4.490177431374088,0.1,0.25
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,4.195039452794317,0.8390078905588634,0.8890078905588634,13.27394224652744,0.22123237077545735,13.270006177664982,0.2211667696277497,0.003936068862458342,6.560114770763903e-05,0.1,4.490177431374088,0.1,0.25
