#Device,NGU201,,,
#Device Name,RS-NGU201-00000.local,,,
#Format,LOG,,,
#Date,20/11/2025,,,
#Version,04.013 0092C027A93,,,
#Serial No.,101322,,,
#Logging Interval[s],1,,,
#Mode,Unlimited,,,
#Start Time,10:44:25,,,
#Stop Time,XX:XX:XX,,,
#Actual Count,0000000000,,,
#Calibration Ch1,factory,,,
#Calibration Date Ch1,none,,,
Timestamp,U1[V],I1[A],P1[W],DVM1[V]
45:12.9,3.673954E+00,1.019907E+00,3.747091E+00,nan
45:13.9,3.674004E+00,1.019898E+00,3.747108E+00,nan
45:14.9,3.674061E+00,1.019903E+00,3.747185E+00,nan
45:15.9,3.674108E+00,1.019903E+00,3.747233E+00,nan
45:16.9,3.674180E+00,1.019908E+00,3.747325E+00,nan
45:17.9,3.674217E+00,1.019904E+00,3.747349E+00,nan
45:18.9,3.674308E+00,1.019908E+00,3.747456E+00,nan
45:19.9,3.674326E+00,1.019902E+00,3.747451E+00,nan
45:20.9,3.674370E+00,1.019895E+00,3.747473E+00,nan
45:21.9,3.674405E+00,1.019902E+00,3.747532E+00,nan
45:22.9,3.674452E+00,1.019903E+00,3.747584E+00,nan
45:23.9,3.674506E+00,1.019899E+00,3.747626E+00,nan
45:24.9,3.674583E+00,1.019903E+00,3.747718E+00,nan
45:25.9,3.674630E+00,1.019897E+00,3.747743E+00,nan
45:26.9,3.674680E+00,1.019904E+00,3.747821E+00,nan
45:27.9,3.674720E+00,1.019898E+00,3.747838E+00,nan
45:28.9,3.674789E+00,1.019903E+00,3.747928E+00,nan
45:29.9,3.674826E+00,1.019905E+00,3.747975E+00,nan
45:30.9,3.674868E+00,1.019902E+00,3.748004E+00,nan
45:31.9,3.674975E+00,1.019900E+00,3.748108E+00,nan
45:32.9,3.674989E+00,1.019909E+00,3.748156E+00,nan
45:33.9,3.675032E+00,1.019904E+00,3.748180E+00,nan
45:34.9,3.675089E+00,1.019904E+00,3.748238E+00,nan
45:35.9,3.675148E+00,1.019909E+00,3.748317E+00,nan
45:36.9,3.675180E+00,1.019912E+00,3.748360E+00,nan
45:37.9,3.675255E+00,1.019905E+00,3.748412E+00,nan
45:38.9,3.675289E+00,1.019912E+00,3.748471E+00,nan
45:39.9,3.675331E+00,1.019907E+00,3.748495E+00,nan
45:40.9,3.675373E+00,1.019904E+00,3.748528E+00,nan
45:41.9,3.675438E+00,1.019903E+00,3.748590E+00,nan
45:42.9,3.675517E+00,1.019907E+00,3.748685E+00,nan
45:43.9,3.675547E+00,1.019900E+00,3.748692E+00,nan
45:44.9,3.675601E+00,1.019900E+00,3.748747E+00,nan
45:45.9,3.675633E+00,1.019903E+00,3.748789E+00,nan
45:46.9,3.675678E+00,1.019898E+00,3.748816E+00,nan
45:47.9,3.675745E+00,1.019895E+00,3.748875E+00,nan
45:48.9,3.675817E+00,1.019900E+00,3.748967E+00,nan
45:49.9,3.675847E+00,1.019895E+00,3.748979E+00,nan
45:50.9,3.675879E+00,1.019895E+00,3.749012E+00,nan
45:51.9,3.675916E+00,1.019898E+00,3.749058E+00,nan
45:52.9,3.675997E+00,1.019893E+00,3.749123E+00,nan
45:53.9,3.676064E+00,1.019890E+00,3.749183E+00,nan
45:54.9,3.676084E+00,1.019889E+00,3.749198E+00,nan
45:55.9,3.676134E+00,1.019894E+00,3.749267E+00,nan
45:56.9,3.676176E+00,1.019890E+00,3.749296E+00,nan
45:57.9,3.676233E+00,1.019902E+00,3.749396E+00,nan
45:58.9,3.676282E+00,1.019898E+00,3.749432E+00,nan
45:59.9,3.676339E+00,1.019903E+00,3.749509E+00,nan
46:00.9,3.676384E+00,1.019897E+00,3.749532E+00,nan
46:01.9,3.676429E+00,1.019899E+00,3.749586E+00,nan
46:02.9,3.676486E+00,1.019897E+00,3.749635E+00,nan
46:03.9,3.676560E+00,1.019900E+00,3.749725E+00,nan
46:04.9,3.676612E+00,1.019900E+00,3.749778E+00,nan
46:05.9,3.676646E+00,1.019897E+00,3.749799E+00,nan
46:06.9,3.676691E+00,1.019903E+00,3.749868E+00,nan
46:07.9,3.676748E+00,1.019903E+00,3.749926E+00,nan
46:08.9,3.676773E+00,1.019904E+00,3.749956E+00,nan
46:09.9,3.676862E+00,1.019900E+00,3.750033E+00,nan
46:10.9,3.676917E+00,1.019900E+00,3.750089E+00,nan
46:11.9,3.676934E+00,1.019902E+00,3.750111E+00,nan
46:12.9,3.676993E+00,1.019903E+00,3.750176E+00,nan
46:13.9,3.677043E+00,1.019898E+00,3.750208E+00,nan
46:14.9,3.677095E+00,1.019899E+00,3.750266E+00,nan
46:15.9,3.677132E+00,1.019897E+00,3.750294E+00,nan
46:16.9,3.677231E+00,1.019899E+00,3.750405E+00,nan
46:17.9,3.677243E+00,1.019904E+00,3.750436E+00,nan
46:18.9,3.677293E+00,1.019898E+00,3.750463E+00,nan
46:19.9,3.677340E+00,1.019897E+00,3.750507E+00,nan
46:20.9,3.677395E+00,1.019905E+00,3.750595E+00,nan
46:21.9,3.677449E+00,1.019907E+00,3.750655E+00,nan
46:22.9,3.677491E+00,1.019902E+00,3.750679E+00,nan
46:23.9,3.677546E+00,1.019900E+00,3.750730E+00,nan
46:24.9,3.677615E+00,1.019907E+00,3.750824E+00,nan
46:25.9,3.677645E+00,1.019909E+00,3.750864E+00,nan
46:26.9,3.677684E+00,1.019903E+00,3.750881E+00,nan
46:27.9,3.677727E+00,1.019904E+00,3.750928E+00,nan
46:28.9,3.677781E+00,1.019904E+00,3.750984E+00,nan
46:29.9,3.677843E+00,1.019904E+00,3.751047E+00,nan
46:30.9,3.677882E+00,1.019908E+00,3.751102E+00,nan
46:31.9,3.677952E+00,1.019898E+00,3.751135E+00,nan
46:32.9,3.677999E+00,1.019902E+00,3.751197E+00,nan
46:33.9,3.678073E+00,1.019904E+00,3.751282E+00,nan
46:34.9,3.678088E+00,1.019911E+00,3.751321E+00,nan
46:35.9,3.678157E+00,1.019904E+00,3.751368E+00,nan
46:36.9,3.678222E+00,1.019904E+00,3.751434E+00,nan
46:37.9,3.678252E+00,1.019903E+00,3.751460E+00,nan
46:38.9,3.678296E+00,1.019903E+00,3.751505E+00,nan
46:39.9,3.678355E+00,1.019900E+00,3.751556E+00,nan
46:40.9,3.678398E+00,1.019905E+00,3.751618E+00,nan
46:41.9,3.678440E+00,1.019898E+00,3.751633E+00,nan
46:42.9,3.678507E+00,1.019902E+00,3.751715E+00,nan
46:43.9,3.678551E+00,1.019904E+00,3.751770E+00,nan
46:44.9,3.678603E+00,1.019897E+00,3.751795E+00,nan
46:45.9,3.678643E+00,1.019903E+00,3.751859E+00,nan
46:46.9,3.678683E+00,1.019899E+00,3.751885E+00,nan
46:47.9,3.678747E+00,1.019897E+00,3.751942E+00,nan
46:48.9,3.678806E+00,1.019903E+00,3.752025E+00,nan
46:49.9,3.678856E+00,1.019898E+00,3.752057E+00,nan
46:50.9,3.678918E+00,1.019900E+00,3.752130E+00,nan
46:51.9,3.678985E+00,1.019904E+00,3.752212E+00,nan
46:52.9,3.679024E+00,1.019902E+00,3.752243E+00,nan
46:53.9,3.679079E+00,1.019907E+00,3.752317E+00,nan
46:54.9,3.679109E+00,1.019902E+00,3.752329E+00,nan
46:55.9,3.679166E+00,1.019895E+00,3.752364E+00,nan
46:56.9,3.679225E+00,1.019899E+00,3.752438E+00,nan
46:57.9,3.679267E+00,1.019895E+00,3.752467E+00,nan
46:58.9,3.679319E+00,1.019894E+00,3.752516E+00,nan
46:59.9,3.679368E+00,1.019895E+00,3.752571E+00,nan
47:00.9,3.679416E+00,1.019902E+00,3.752642E+00,nan
47:01.9,3.679492E+00,1.019890E+00,3.752679E+00,nan
47:02.9,3.679522E+00,1.019893E+00,3.752718E+00,nan
47:03.9,3.679574E+00,1.019895E+00,3.752781E+00,nan
47:04.9,3.679616E+00,1.019898E+00,3.752833E+00,nan
47:05.9,3.679678E+00,1.019903E+00,3.752915E+00,nan
47:06.9,3.679715E+00,1.019905E+00,3.752962E+00,nan
47:07.9,3.679795E+00,1.019897E+00,3.753010E+00,nan
47:08.9,3.679822E+00,1.019909E+00,3.753085E+00,nan
47:09.9,3.679886E+00,1.019907E+00,3.753141E+00,nan
47:10.9,3.679933E+00,1.019904E+00,3.753179E+00,nan
47:11.9,3.679990E+00,1.019900E+00,3.753224E+00,nan
47:12.9,3.680017E+00,1.019899E+00,3.753247E+00,nan
47:13.9,3.680079E+00,1.019909E+00,3.753347E+00,nan
47:14.9,3.680131E+00,1.019909E+00,3.753400E+00,nan
47:15.9,3.680154E+00,1.019907E+00,3.753414E+00,nan
47:16.9,3.680226E+00,1.019902E+00,3.753468E+00,nan
47:17.9,3.680270E+00,1.019904E+00,3.753523E+00,nan
47:18.9,3.680295E+00,1.019902E+00,3.753539E+00,nan
47:19.9,3.680357E+00,1.019904E+00,3.753611E+00,nan
47:20.9,3.680409E+00,1.019912E+00,3.753692E+00,nan
47:21.9,3.680466E+00,1.019909E+00,3.753741E+00,nan
47:22.9,3.680501E+00,1.019903E+00,3.753753E+00,nan
47:23.9,3.680560E+00,1.019909E+00,3.753837E+00,nan
47:24.9,3.680634E+00,1.019907E+00,3.753904E+00,nan
47:25.9,3.680664E+00,1.019895E+00,3.753892E+00,nan
47:26.9,3.680704E+00,1.019902E+00,3.753956E+00,nan
47:27.9,3.680778E+00,1.019903E+00,3.754036E+00,nan
47:28.9,3.680800E+00,1.019898E+00,3.754040E+00,nan
47:29.9,3.680862E+00,1.019903E+00,3.754122E+00,nan
47:30.9,3.680907E+00,1.019902E+00,3.754163E+00,nan
47:31.9,3.680932E+00,1.019898E+00,3.754174E+00,nan
47:32.9,3.681011E+00,1.019916E+00,3.754320E+00,nan
47:33.9,3.681051E+00,1.019909E+00,3.754338E+00,nan
47:34.9,3.681117E+00,1.019904E+00,3.754387E+00,nan
47:35.9,3.681152E+00,1.019907E+00,3.754432E+00,nan
47:36.9,3.681221E+00,1.019905E+00,3.754498E+00,nan
47:37.9,3.681266E+00,1.019902E+00,3.754529E+00,nan
47:38.9,3.681308E+00,1.019894E+00,3.754544E+00,nan
47:39.9,3.681355E+00,1.019903E+00,3.754625E+00,nan
47:40.9,3.681417E+00,1.019900E+00,3.754679E+00,nan
47:41.9,3.681472E+00,1.019900E+00,3.754734E+00,nan
47:42.9,3.681529E+00,1.019899E+00,3.754788E+00,nan
47:43.9,3.681561E+00,1.019899E+00,3.754821E+00,nan
47:44.9,3.681623E+00,1.019905E+00,3.754907E+00,nan
47:45.9,3.681684E+00,1.019900E+00,3.754952E+00,nan
47:46.9,3.681690E+00,1.019904E+00,3.754970E+00,nan
47:47.9,3.681749E+00,1.019900E+00,3.755017E+00,nan
47:48.9,3.681828E+00,1.019895E+00,3.755079E+00,nan
47:49.9,3.681888E+00,1.019902E+00,3.755163E+00,nan
47:50.9,3.681922E+00,1.019890E+00,3.755157E+00,nan
47:51.9,3.681999E+00,1.019898E+00,3.755263E+00,nan
47:52.9,3.682014E+00,1.019905E+00,3.755306E+00,nan
47:53.9,3.682068E+00,1.019900E+00,3.755343E+00,nan
47:54.9,3.682133E+00,1.019899E+00,3.755404E+00,nan
47:55.9,3.682209E+00,1.019900E+00,3.755487E+00,nan
47:56.9,3.682266E+00,1.019902E+00,3.755550E+00,nan
47:57.9,3.682271E+00,1.019905E+00,3.755569E+00,nan
47:58.9,3.682336E+00,1.019903E+00,3.755625E+00,nan
47:59.9,3.682405E+00,1.019905E+00,3.755705E+00,nan
48:00.9,3.682437E+00,1.019909E+00,3.755752E+00,nan
48:01.9,3.682499E+00,1.019908E+00,3.755810E+00,nan
48:02.9,3.682537E+00,1.019905E+00,3.755839E+00,nan
48:03.9,3.682594E+00,1.019902E+00,3.755883E+00,nan
48:04.9,3.682663E+00,1.019907E+00,3.755973E+00,nan
48:05.9,3.682690E+00,1.019902E+00,3.755982E+00,nan
48:06.9,3.682755E+00,1.019909E+00,3.756075E+00,nan
48:07.9,3.682817E+00,1.019904E+00,3.756120E+00,nan
48:08.9,3.682839E+00,1.019907E+00,3.756152E+00,nan
48:09.9,3.682913E+00,1.019907E+00,3.756228E+00,nan
48:10.9,3.682943E+00,1.019903E+00,3.756244E+00,nan
48:11.9,3.683005E+00,1.019908E+00,3.756326E+00,nan
48:12.9,3.683052E+00,1.019904E+00,3.756360E+00,nan
48:13.9,3.683119E+00,1.019893E+00,3.756386E+00,nan
48:14.9,3.683153E+00,1.019895E+00,3.756431E+00,nan
48:15.9,3.683190E+00,1.019903E+00,3.756497E+00,nan
48:16.9,3.683238E+00,1.019902E+00,3.756540E+00,nan
48:17.9,3.683309E+00,1.019902E+00,3.756613E+00,nan
48:18.9,3.683364E+00,1.019905E+00,3.756683E+00,nan
48:19.9,3.683413E+00,1.019908E+00,3.756742E+00,nan
48:20.9,3.683475E+00,1.019911E+00,3.756815E+00,nan
48:21.9,3.683517E+00,1.019903E+00,3.756830E+00,nan
48:22.9,3.683572E+00,1.019908E+00,3.756904E+00,nan
48:23.9,3.683602E+00,1.019902E+00,3.756911E+00,nan
48:24.9,3.683661E+00,1.019907E+00,3.756991E+00,nan
48:25.9,3.683713E+00,1.019903E+00,3.757030E+00,nan
48:26.9,3.683768E+00,1.019903E+00,3.757085E+00,nan
48:27.9,3.683844E+00,1.019902E+00,3.757159E+00,nan
48:28.9,3.683872E+00,1.019899E+00,3.757177E+00,nan
48:29.9,3.683946E+00,1.019902E+00,3.757262E+00,nan
48:30.9,3.683985E+00,1.019898E+00,3.757289E+00,nan
48:31.9,3.684013E+00,1.019905E+00,3.757345E+00,nan
48:32.9,3.684094E+00,1.019902E+00,3.757414E+00,nan
48:33.9,3.684134E+00,1.019903E+00,3.757459E+00,nan
48:34.9,3.684206E+00,1.019904E+00,3.757537E+00,nan
48:35.9,3.684236E+00,1.019905E+00,3.757572E+00,nan
48:36.9,3.684315E+00,1.019899E+00,3.757630E+00,nan
48:37.9,3.684347E+00,1.019904E+00,3.757681E+00,nan
48:38.9,3.684389E+00,1.019900E+00,3.757710E+00,nan
48:39.9,3.684444E+00,1.019899E+00,3.757761E+00,nan
48:40.9,3.684491E+00,1.019904E+00,3.757828E+00,nan
48:41.9,3.684515E+00,1.019903E+00,3.757848E+00,nan
48:42.9,3.684580E+00,1.019902E+00,3.757909E+00,nan
48:43.9,3.684659E+00,1.019900E+00,3.757986E+00,nan
48:44.9,3.684701E+00,1.019898E+00,3.758019E+00,nan
48:45.9,3.684753E+00,1.019905E+00,3.758100E+00,nan
48:46.9,3.684776E+00,1.019908E+00,3.758132E+00,nan
48:47.9,3.684838E+00,1.019893E+00,3.758139E+00,nan
48:48.9,3.684909E+00,1.019907E+00,3.758264E+00,nan
48:49.9,3.684914E+00,1.019899E+00,3.758241E+00,nan
48:50.9,3.684989E+00,1.019903E+00,3.758331E+00,nan
48:51.9,3.685046E+00,1.019897E+00,3.758366E+00,nan
48:52.9,3.685112E+00,1.019903E+00,3.758457E+00,nan
48:53.9,3.685137E+00,1.019903E+00,3.758482E+00,nan
48:54.9,3.685194E+00,1.019899E+00,3.758526E+00,nan
48:55.9,3.685236E+00,1.019902E+00,3.758579E+00,nan
48:56.9,3.685296E+00,1.019904E+00,3.758648E+00,nan
48:57.9,3.685363E+00,1.019905E+00,3.758721E+00,nan
48:58.9,3.685435E+00,1.019905E+00,3.758795E+00,nan
48:59.9,3.685444E+00,1.019904E+00,3.758800E+00,nan
49:00.9,3.685511E+00,1.019898E+00,3.758845E+00,nan
49:01.9,3.685546E+00,1.019903E+00,3.758899E+00,nan
49:02.9,3.685623E+00,1.019905E+00,3.758987E+00,nan
49:03.9,3.685680E+00,1.019907E+00,3.759050E+00,nan
49:04.9,3.685690E+00,1.019911E+00,3.759074E+00,nan
49:05.9,3.685779E+00,1.019908E+00,3.759155E+00,nan
49:06.9,3.685794E+00,1.019904E+00,3.759156E+00,nan
49:07.9,3.685883E+00,1.019900E+00,3.759234E+00,nan
49:08.9,3.685903E+00,1.019907E+00,3.759277E+00,nan
49:09.9,3.685977E+00,1.019908E+00,3.759357E+00,nan
49:10.9,3.686017E+00,1.019900E+00,3.759370E+00,nan
49:11.9,3.686079E+00,1.019903E+00,3.759442E+00,nan
49:12.9,3.686138E+00,1.019905E+00,3.759512E+00,nan
49:13.9,3.686182E+00,1.019902E+00,3.759544E+00,nan
49:14.9,3.686254E+00,1.019905E+00,3.759631E+00,nan
49:15.9,3.686286E+00,1.019900E+00,3.759645E+00,nan
49:16.9,3.686343E+00,1.019899E+00,3.759698E+00,nan
49:17.9,3.686393E+00,1.019902E+00,3.759758E+00,nan
49:18.9,3.686433E+00,1.019903E+00,3.759803E+00,nan
49:19.9,3.686522E+00,1.019897E+00,3.759871E+00,nan
49:20.9,3.686529E+00,1.019899E+00,3.759888E+00,nan
49:21.9,3.686576E+00,1.019902E+00,3.759945E+00,nan
49:22.9,3.686638E+00,1.019904E+00,3.760018E+00,nan
49:23.9,3.686690E+00,1.019900E+00,3.760057E+00,nan
49:24.9,3.686737E+00,1.019900E+00,3.760105E+00,nan
49:25.9,3.686799E+00,1.019897E+00,3.760154E+00,nan
49:26.9,3.686878E+00,1.019897E+00,3.760235E+00,nan
49:27.9,3.686886E+00,1.019894E+00,3.760233E+00,nan
49:28.9,3.686963E+00,1.019898E+00,3.760325E+00,nan
49:29.9,3.686997E+00,1.019900E+00,3.760370E+00,nan
49:30.9,3.687059E+00,1.019913E+00,3.760480E+00,nan
49:31.9,3.687109E+00,1.019898E+00,3.760474E+00,nan
49:32.9,3.687149E+00,1.019899E+00,3.760520E+00,nan
49:33.9,3.687176E+00,1.019888E+00,3.760506E+00,nan
49:34.9,3.687250E+00,1.019897E+00,3.760614E+00,nan
49:35.9,3.687290E+00,1.019892E+00,3.760635E+00,nan
49:36.9,3.687347E+00,1.019895E+00,3.760708E+00,nan
49:37.9,3.687416E+00,1.019890E+00,3.760760E+00,nan
49:38.9,3.687458E+00,1.019894E+00,3.760817E+00,nan
49:39.9,3.687503E+00,1.019898E+00,3.760876E+00,nan
49:40.9,3.687540E+00,1.019900E+00,3.760923E+00,nan
49:41.9,3.687604E+00,1.019893E+00,3.760961E+00,nan
49:42.9,3.687674E+00,1.019904E+00,3.761074E+00,nan
49:43.9,3.687706E+00,1.019890E+00,3.761055E+00,nan
49:44.9,3.687773E+00,1.019894E+00,3.761138E+00,nan
49:45.9,3.687820E+00,1.019893E+00,3.761181E+00,nan
49:46.9,3.687869E+00,1.019895E+00,3.761241E+00,nan
49:47.9,3.687916E+00,1.019895E+00,3.761289E+00,nan
49:48.9,3.687981E+00,1.019890E+00,3.761336E+00,nan
49:49.9,3.688013E+00,1.019893E+00,3.761378E+00,nan
49:50.9,3.688062E+00,1.019894E+00,3.761433E+00,nan
49:51.9,3.688147E+00,1.019893E+00,3.761514E+00,nan
49:52.9,3.688174E+00,1.019893E+00,3.761542E+00,nan
49:53.9,3.688231E+00,1.019898E+00,3.761619E+00,nan
49:54.9,3.688305E+00,1.019907E+00,3.761727E+00,nan
49:55.9,3.688333E+00,1.019904E+00,3.761746E+00,nan
49:56.9,3.688372E+00,1.019898E+00,3.761763E+00,nan
49:57.9,3.688412E+00,1.019897E+00,3.761799E+00,nan
49:58.9,3.688518E+00,1.019894E+00,3.761898E+00,nan
49:59.9,3.688558E+00,1.019897E+00,3.761948E+00,nan
50:00.9,3.688600E+00,1.019894E+00,3.761982E+00,nan
50:01.9,3.688640E+00,1.019895E+00,3.762026E+00,nan
50:02.9,3.688706E+00,1.019902E+00,3.762118E+00,nan
50:03.9,3.688773E+00,1.019899E+00,3.762177E+00,nan
50:04.9,3.688801E+00,1.019897E+00,3.762195E+00,nan
50:05.9,3.688848E+00,1.019899E+00,3.762253E+00,nan
50:06.9,3.688917E+00,1.019902E+00,3.762332E+00,nan
50:07.9,3.688969E+00,1.019899E+00,3.762376E+00,nan
50:08.9,3.689063E+00,1.019902E+00,3.762481E+00,nan
50:09.9,3.689085E+00,1.019905E+00,3.762518E+00,nan
50:10.9,3.689132E+00,1.019898E+00,3.762538E+00,nan
50:11.9,3.689165E+00,1.019898E+00,3.762571E+00,nan
50:12.9,3.689237E+00,1.019905E+00,3.762673E+00,nan
50:13.9,3.689296E+00,1.019902E+00,3.762719E+00,nan
50:14.9,3.689306E+00,1.019898E+00,3.762715E+00,nan
50:15.9,3.689390E+00,1.019902E+00,3.762815E+00,nan
50:16.9,3.689462E+00,1.019892E+00,3.762851E+00,nan
50:17.9,3.689477E+00,1.019886E+00,3.762847E+00,nan
50:18.9,3.689544E+00,1.019889E+00,3.762925E+00,nan
50:19.9,3.689591E+00,1.019888E+00,3.762969E+00,nan
50:20.9,3.689665E+00,1.019886E+00,3.763040E+00,nan
50:21.9,3.689685E+00,1.019892E+00,3.763078E+00,nan
50:22.9,3.689729E+00,1.019890E+00,3.763119E+00,nan
50:23.9,3.689786E+00,1.019894E+00,3.763191E+00,nan
50:24.9,3.689841E+00,1.019893E+00,3.763242E+00,nan
50:25.9,3.689903E+00,1.019893E+00,3.763305E+00,nan
50:26.9,3.689952E+00,1.019894E+00,3.763361E+00,nan
50:27.9,3.689985E+00,1.019897E+00,3.763403E+00,nan
50:28.9,3.690071E+00,1.019893E+00,3.763477E+00,nan
50:29.9,3.690104E+00,1.019892E+00,3.763505E+00,nan
50:30.9,3.690158E+00,1.019893E+00,3.763566E+00,nan
50:31.9,3.690190E+00,1.019897E+00,3.763612E+00,nan
50:32.9,3.690267E+00,1.019897E+00,3.763691E+00,nan
50:33.9,3.690302E+00,1.019893E+00,3.763712E+00,nan
50:34.9,3.690381E+00,1.019894E+00,3.763798E+00,nan
50:35.9,3.690423E+00,1.019890E+00,3.763827E+00,nan
50:36.9,3.690482E+00,1.019894E+00,3.763901E+00,nan
50:37.9,3.690532E+00,1.019899E+00,3.763970E+00,nan
50:38.9,3.690577E+00,1.019895E+00,3.764002E+00,nan
50:39.9,3.690606E+00,1.019895E+00,3.764032E+00,nan
50:40.9,3.690673E+00,1.019897E+00,3.764105E+00,nan
50:41.9,3.690740E+00,1.019892E+00,3.764154E+00,nan
50:42.9,3.690787E+00,1.019888E+00,3.764189E+00,nan
50:43.9,3.690817E+00,1.019895E+00,3.764247E+00,nan
50:44.9,3.690891E+00,1.019893E+00,3.764313E+00,nan
50:45.9,3.690918E+00,1.019893E+00,3.764341E+00,nan
50:46.9,3.690990E+00,1.019898E+00,3.764433E+00,nan
50:47.9,3.691045E+00,1.019895E+00,3.764479E+00,nan
50:48.9,3.691092E+00,1.019900E+00,3.764546E+00,nan
50:49.9,3.691151E+00,1.019892E+00,3.764574E+00,nan
50:50.9,3.691183E+00,1.019894E+00,3.764616E+00,nan
50:51.9,3.691260E+00,1.019898E+00,3.764708E+00,nan
50:52.9,3.691305E+00,1.019894E+00,3.764740E+00,nan
50:53.9,3.691359E+00,1.019893E+00,3.764791E+00,nan
50:54.9,3.691411E+00,1.019895E+00,3.764853E+00,nan
50:55.9,3.691458E+00,1.019895E+00,3.764901E+00,nan
50:56.9,3.691498E+00,1.019894E+00,3.764937E+00,nan
50:57.9,3.691545E+00,1.019892E+00,3.764975E+00,nan
50:58.9,3.691607E+00,1.019897E+00,3.765058E+00,nan
50:59.9,3.691649E+00,1.019900E+00,3.765114E+00,nan
51:00.9,3.691706E+00,1.019902E+00,3.765177E+00,nan
51:01.9,3.691761E+00,1.019905E+00,3.765247E+00,nan
51:02.9,3.691832E+00,1.019902E+00,3.765306E+00,nan
51:03.9,3.691877E+00,1.019899E+00,3.765342E+00,nan
51:04.9,3.691902E+00,1.019894E+00,3.765349E+00,nan
51:05.9,3.691968E+00,1.019893E+00,3.765412E+00,nan
51:06.9,3.692043E+00,1.019894E+00,3.765493E+00,nan
51:07.9,3.692075E+00,1.019894E+00,3.765526E+00,nan
51:08.9,3.692125E+00,1.019894E+00,3.765576E+00,nan
51:09.9,3.692184E+00,1.019893E+00,3.765632E+00,nan
51:10.9,3.692244E+00,1.019898E+00,3.765711E+00,nan
51:11.9,3.692283E+00,1.019900E+00,3.765761E+00,nan
51:12.9,3.692360E+00,1.019897E+00,3.765825E+00,nan
51:13.9,3.692407E+00,1.019894E+00,3.765864E+00,nan
51:14.9,3.692469E+00,1.019897E+00,3.765937E+00,nan
51:15.9,3.692523E+00,1.019900E+00,3.766006E+00,nan
51:16.9,3.692583E+00,1.019898E+00,3.766057E+00,nan
51:17.9,3.692610E+00,1.019900E+00,3.766095E+00,nan
51:18.9,3.692677E+00,1.019892E+00,3.766130E+00,nan
51:19.9,3.692707E+00,1.019898E+00,3.766183E+00,nan
51:20.9,3.692764E+00,1.019895E+00,3.766232E+00,nan
51:21.9,3.692828E+00,1.019898E+00,3.766307E+00,nan
51:22.9,3.692858E+00,1.019893E+00,3.766319E+00,nan
51:23.9,3.692912E+00,1.019900E+00,3.766403E+00,nan
51:24.9,3.692964E+00,1.019895E+00,3.766437E+00,nan
51:25.9,3.693031E+00,1.019902E+00,3.766528E+00,nan
51:26.9,3.693078E+00,1.019902E+00,3.766577E+00,nan
51:27.9,3.693143E+00,1.019899E+00,3.766633E+00,nan
51:28.9,3.693205E+00,1.019895E+00,3.766682E+00,nan
51:29.9,3.693247E+00,1.019893E+00,3.766716E+00,nan
51:30.9,3.693291E+00,1.019904E+00,3.766803E+00,nan
51:31.9,3.693341E+00,1.019895E+00,3.766821E+00,nan
51:32.9,3.693415E+00,1.019892E+00,3.766883E+00,nan
51:33.9,3.693450E+00,1.019893E+00,3.766923E+00,nan
51:34.9,3.693499E+00,1.019903E+00,3.767011E+00,nan
51:35.9,3.693534E+00,1.019899E+00,3.767032E+00,nan
51:36.9,3.693606E+00,1.019902E+00,3.767114E+00,nan
51:37.9,3.693683E+00,1.019899E+00,3.767184E+00,nan
51:38.9,3.693710E+00,1.019899E+00,3.767211E+00,nan
51:39.9,3.693774E+00,1.019900E+00,3.767282E+00,nan
51:40.9,3.693819E+00,1.019899E+00,3.767323E+00,nan
51:41.9,3.693866E+00,1.019899E+00,3.767370E+00,nan
51:42.9,3.693940E+00,1.019904E+00,3.767465E+00,nan
51:43.9,3.693997E+00,1.019898E+00,3.767500E+00,nan
51:44.9,3.694037E+00,1.019899E+00,3.767545E+00,nan
51:45.9,3.694106E+00,1.019904E+00,3.767634E+00,nan
51:46.9,3.694151E+00,1.019895E+00,3.767647E+00,nan
51:47.9,3.694178E+00,1.019893E+00,3.767665E+00,nan
51:48.9,3.694227E+00,1.019897E+00,3.767730E+00,nan
51:49.9,3.694277E+00,1.019899E+00,3.767790E+00,nan
51:50.9,3.694359E+00,1.019900E+00,3.767878E+00,nan
51:51.9,3.694393E+00,1.019899E+00,3.767909E+00,nan
51:52.9,3.694463E+00,1.019899E+00,3.767979E+00,nan
51:53.9,3.694502E+00,1.019899E+00,3.768020E+00,nan
51:54.9,3.694564E+00,1.019902E+00,3.768092E+00,nan
51:55.9,3.694604E+00,1.019900E+00,3.768128E+00,nan
51:56.9,3.694661E+00,1.019909E+00,3.768219E+00,nan
51:57.9,3.694696E+00,1.019903E+00,3.768231E+00,nan
51:58.9,3.694743E+00,1.019902E+00,3.768274E+00,nan
51:59.9,3.694809E+00,1.019903E+00,3.768347E+00,nan
52:00.9,3.694879E+00,1.019895E+00,3.768390E+00,nan
52:01.9,3.694926E+00,1.019898E+00,3.768447E+00,nan
52:02.9,3.694961E+00,1.019900E+00,3.768492E+00,nan
52:03.9,3.695010E+00,1.019900E+00,3.768543E+00,nan
52:04.9,3.695075E+00,1.019907E+00,3.768632E+00,nan
52:05.9,3.695117E+00,1.019902E+00,3.768656E+00,nan
52:06.9,3.695161E+00,1.019898E+00,3.768687E+00,nan
52:07.9,3.695228E+00,1.019903E+00,3.768774E+00,nan
52:08.9,3.695288E+00,1.019895E+00,3.768807E+00,nan
