pair_idx,source_json,source_file,dc_case_id,dc_condition,dcac_case_id,dcac_condition,DC_C,AC_C,tau_label,f_Hz,phase,I_DC_A_used,I_AC_A_used,kappa_used,kappa_meta,q_lo_mAh,q_hi_mAh,Q_ref_mAh,Q_window_span_mAh,N_Q,n_finite,n_nonfinite,dt_model_mean_s,dt_model_median_s,dt_model_min_s,dt_model_max_s,dt_model_sign_topology,dt_geom_mean_s,dt_geom_median_s,dt_geom_min_s,dt_geom_max_s,dt_geom_sign_topology,dt_resid_mean_s,dt_resid_median_s,dt_resid_min_s,dt_resid_max_s,dt_resid_mean_abs_s,dt_resid_median_abs_s,dt_resid_max_abs_s,dt_resid_p95_abs_s,dt_resid_sign_topology,resid_over_geom_median,resid_over_geom_p95,resid_over_geom_max,resid_over_model_median,resid_over_model_p95,resid_over_model_max,residual_class,pair_status,fp_mode,dt_eval_geom_s,dc_clean_removed,dcac_clean_removed,dc_q_match_max_abs_mAh,dcac_q_match_max_abs_mAh
101,data/results_day8_x5BC_dfn_corrected_chenfreq.json,results_day8_x5BC_dfn_corrected_chenfreq.json,DC0.30C_baseline_X5,0.3C_DC,DC0.30C+AC0.70C_f0.00067Hz_X5,0.3+0.7C 10τ,0.3,0.7,10τ,0.0006660931598825,discharge_first,1.5000368380548077,3.4999375403444173,2.333234392351995,2.3333333333333335,252.1039400834513,3694.8402691312926,5042.078801669026,3442.7363290478415,80,80,0,-386.7429171611276,-366.87889925639433,-893.8773023173499,2.045954384216202,mixed,-387.49267671392323,-367.6645833497653,-895.089104683032,-0.008519847443494655,negative_only,0.749759552795662,0.9913980780834208,-1.7327742669676809,5.29648762333818,0.8589930845347012,1.0047741888110977,5.29648762333818,1.5502531045638528,mixed,0.0018609726624588677,0.14483429273499843,241.13979097459008,0.001864442338698951,0.15757896005123176,1.0041642411527951,small_residual,admissible,raw,0.1,0,0,9.094947017729282e-13,9.094947017729282e-13
102,data/results_day8_x5BC_dfn_corrected_chenfreq.json,results_day8_x5BC_dfn_corrected_chenfreq.json,DC0.30C_baseline_X5,0.3C_DC,DC0.30C+AC0.40C_f0.06661Hz_X5,0.3+0.4C 0.1τ,0.3,0.4,0.1τ,0.0666093159882501,discharge_first,1.4999999863439522,1.9999999841441776,1.3333333349014942,1.3333333333333337,252.1039400834513,4057.1006282961976,5042.078801669026,3804.9966882127464,80,80,0,-9.629963206653365,-9.748174067685568,-17.57756131691167,-1.9580089936623608,negative_only,-3.1734305600266337,-3.176295787312938,-6.369342422958653,-0.0003097552398685366,negative_only,-6.456532646626731,-4.452828449336721,-13.841699915748904,-0.3561595443507031,6.456532646626731,4.452828449336721,13.841699915748904,13.333902214646695,negative_only,1.0530919143167359,1543.125412365174,27672.02287528543,0.5128569205340547,0.9993473260075373,0.9999638637237245,inspect_residual,admissible,raw,0.1,0,0,9.094947017729282e-13,9.094947017729282e-13
103,data/results_day8_x5BC_dfn_corrected_chenfreq.json,results_day8_x5BC_dfn_corrected_chenfreq.json,DC0.30C_baseline_X5,0.3C_DC,DC0.30C+AC0.40C_f0.00666Hz_X5,0.3+0.4C 1τ,0.3,0.4,1τ,0.006660931598825,discharge_first,1.5000006061245847,1.9999993652425911,1.3333323713847074,1.3333333333333337,252.1039400834513,3993.2091368866822,5042.078801669026,3741.105196803232,80,80,0,-31.991163615009867,-31.02124069490037,-66.01147756739192,-1.3897332349698672,negative_only,-29.859113793189515,-29.196805971287972,-63.70810079027615,-0.01611243316438049,negative_only,-2.132049821820351,-1.1227363945022262,-62.69889223249447,-0.098515490813611,2.132049821820351,1.1227363945022262,62.69889223249447,3.2525689643055977,negative_only,0.032621925728811195,10.873132443753493,183.4334209904755,0.03159134007153701,0.9149424947767643,0.9945779892026638,inspect_residual,admissible,raw,0.1,0,0,9.094947017729282e-13,9.094947017729282e-13
104,data/results_day8_x5BC_dfn_corrected_chenfreq.json,results_day8_x5BC_dfn_corrected_chenfreq.json,DC0.30C_baseline_X5,0.3C_DC,DC0.30C+AC0.40C_f0.00067Hz_X5,0.3+0.4C 10τ,0.3,0.4,10τ,0.0006660931598825,discharge_first,1.4999589695920967,1.9999515289446872,1.333337490883874,1.3333333333333337,252.1039400834513,3887.76502800718,5042.078801669026,3635.6610879237287,80,80,0,-303.6619760551282,-298.45100223700365,-634.0644896664542,1.9771510310929443,mixed,-304.75480748850316,-299.6549353633832,-636.9499652479226,-0.1802506844051095,negative_only,1.0928314333749243,1.1211949848852782,-4.678775906318151,5.070158680086024,1.4507075800539226,1.3172261192703445,5.070158680086024,3.5291021957646516,mixed,0.004252582720024197,0.8273450047922727,11.96889611053759,0.004270753433352977,0.4526948084274263,1.3786313753684023,small_residual,admissible,raw,0.1,0,0,9.094947017729282e-13,9.094947017729282e-13
105,data/results_day8_x5BC_dfn_corrected_chenfreq.json,results_day8_x5BC_dfn_corrected_chenfreq.json,DC0.40C_baseline_X5,0.4C_DC,DC0.40C+AC0.60C_f0.01332Hz_X5,0.4+0.6C 0.5τ,0.4,0.6,0.5τ,0.01332186319765,discharge_first,2.0000006245750983,2.999997523740711,1.4999982934395646,1.4999999999999998,252.07085320629605,3753.3965318830465,5041.417064125921,3501.3256786767506,80,80,0,-18.377056986179817,-16.94958974905103,-37.562094141317175,-1.8633273370503503,negative_only,-16.198764744732323,-15.823699710935898,-35.50470261482951,-0.00017637886503507616,negative_only,-2.178292241447489,-1.229061275202639,-34.85238726835291,-0.31476736996660293,2.178292241447489,1.229061275202639,34.85238726835291,3.565315523825663,negative_only,0.06240904073342195,33.079987393599964,25918.457518236173,0.058742773293137415,0.9687958929199479,0.9999614189456204,inspect_residual,admissible,raw,0.1,1,1,4.600795091391774e-05,0.0006017861769578
106,data/results_day8_x5BC_dfn_corrected_chenfreq.json,results_day8_x5BC_dfn_corrected_chenfreq.json,DC0.40C_baseline_X5,0.4C_DC,DC0.40C+AC0.50C_f0.00401Hz_X5,0.4+0.5C 1.67τ,0.4,0.5,1.67τ,0.0040058749475451,discharge_first,1.9999989986077993,2.4999989861031335,1.2500001189217518,1.25,252.07085320629605,3714.528885959738,5041.417064125921,3462.4580327534422,80,80,0,-48.62291663527244,-47.85448471000882,-99.26688755238547,-0.6549696001757184,negative_only,-48.45804564752241,-47.74922233215261,-99.27883624286915,-0.0657324840713045,negative_only,-0.1648709877500245,-0.12162571465637484,-1.22059080605095,0.5440810588179374,0.2316776160877602,0.16160924090286244,1.22059080605095,0.7273023741292716,negative_only,0.0035775970634661543,0.6003767481543509,8.964169305776247,0.0035779122140868133,0.3672462039245245,0.8996404046024892,small_residual,admissible,raw,0.1,1,1,4.600795091391774e-05,2.0630166545743123e-05
107,data/results_day8_x5BC_dfn_corrected_chenfreq.json,results_day8_x5BC_dfn_corrected_chenfreq.json,DC0.40C_baseline_X5,0.4C_DC,DC0.40C+AC0.60C_f0.00401Hz_X5,0.4+0.6C 1.67τ,0.4,0.6,1.67τ,0.0040058749475451,discharge_first,2.000006992589858,2.9999913854813576,1.4999904483316813,1.4999999999999998,252.07085320629605,3695.919362876659,5041.417064125921,3443.848509670363,80,80,0,-56.23577311056899,-54.55507062924892,-119.46752405780626,-1.109521470280697,negative_only,-54.149302318944684,-51.921928422545534,-116.97902409301412,-0.07565223325673287,negative_only,-2.0864707916243006,-0.6181709700197189,-113.12478289650335,-0.0711384460548743,2.0864707916243006,0.6181709700197189,113.12478289650335,1.8780003266212117,negative_only,0.009298640565662233,4.179640348721814,24.42708785244521,0.009212958404210964,0.8069073665568868,0.9606718627865269,inspect_residual,admissible,raw,0.1,1,1,4.600795091391774e-05,0.0004305711190681
108,data/results_day8_x5BC_dfn_corrected_chenfreq.json,results_day8_x5BC_dfn_corrected_chenfreq.json,DC0.40C_baseline_X5,0.4C_DC,DC0.40C+AC0.60C_f0.00133Hz_X5,0.4+0.6C 5τ,0.4,0.6,5τ,0.001332186319765,discharge_first,1.999976080403187,2.99997581393067,1.5000058467328703,1.4999999999999998,252.07085320629605,3750.5906508374615,5041.417064125921,3498.5197976311656,80,80,0,-156.7147557245924,-145.5522379155368,-353.558638212151,-1.603659210488786,negative_only,-156.2797246247682,-145.30152615126394,-353.84539695389367,-0.025765906271317363,negative_only,-0.4350310998242463,-0.28387164501873485,-4.979407497249213,0.28675874174268756,0.4651314446505609,0.2865597437746601,4.979407497249213,1.314893572321192,negative_only,0.0017445060358569136,0.35615113841558427,79.296554686445,0.0017414670041812517,0.2613318635688532,0.987546165537177,small_residual,admissible,raw,0.1,1,1,4.600795091391774e-05,0.0005123413466208
109,data/results_day8_x5BC_dfn_corrected_chenfreq.json,results_day8_x5BC_dfn_corrected_chenfreq.json,DC0.40C_baseline_X5,0.4C_DC,DC0.40C+AC0.60C_f0.00067Hz_X5,0.4+0.6C 10τ,0.4,0.6,10τ,0.0006660931598825,discharge_first,1.99986704232765,2.9998635023213724,1.500031471507138,1.4999999999999998,252.07085320629605,3543.8753925097913,5041.417064125921,3291.8045393034954,80,80,0,-314.32069683402415,-300.2382129433914,-690.0087319175045,0.5890809420070582,negative_only,-314.61058944337634,-300.32710357249465,-691.6078485629732,-0.00032725869823480025,negative_only,0.28989260935215244,0.248468401825221,-2.3727987860809208,2.456955103479231,0.4763412554685161,0.3134739732777234,2.456955103479231,1.511070357611242,mixed,0.0011262396773909966,1.8630890577843617,1176.626967605096,0.001127509634412857,0.09270922318355412,1.0034640023643655,small_residual,admissible,raw,0.1,1,1,4.600795091391774e-05,0.0071940069719858
110,data/results_day8_x5BC_dfn_corrected_chenfreq.json,results_day8_x5BC_dfn_corrected_chenfreq.json,DC0.50C_baseline_X5,0.5C_DC,DC0.50C+AC0.50C_f0.00666Hz_X5,0.5+0.5C 1τ,0.5,0.5,1τ,0.006660931598825,discharge_first,2.499999908512399,2.499998080828965,0.9999992689265996,1.0,252.06732630825957,3614.95473932197,5041.346526165191,3362.8874130137106,80,80,0,-24.47919859257131,-24.484005589114645,-48.62118985967027,-0.4012773404087966,negative_only,-24.070787548340085,-24.16329079292734,-47.787215386301796,-0.00053529230717686,negative_only,-0.40841104423122515,-0.27360769689408926,-2.6852507598223383,0.03875081806381786,0.410261909085996,0.27360769689408926,2.6852507598223383,1.4753632379496362,negative_only,0.012833798219815538,1.65031680669523,2740.449669464181,0.012671178812351028,0.6225554372293113,0.9996352294878368,small_residual,admissible,raw,0.1,1,1,0.0019854475449392,5.5657154916843865e-05
111,data/results_day8_x5BC_dfn_corrected_chenfreq.json,results_day8_x5BC_dfn_corrected_chenfreq.json,DC0.90C_baseline_X5,0.9C_DC,DC0.90C+AC0.10C_f0.00040Hz_X5,0.9+0.1C 16.7τ,0.9,0.1,16.7τ,0.0004005874947545,discharge_first,4.499974764164548,0.4999208762994094,0.1110941510784723,0.1111111111111111,252.00225306044257,3535.711238888852,5040.045061208851,3283.70898582841,80,80,0,-42.09057236185722,-39.4931107516403,-88.21569208372512,-0.11858852544173715,negative_only,-42.07200770701046,-39.479507283069154,-88.27115673690696,-1.1153335435665213e-05,negative_only,-0.01856465484677301,-0.001600416891804457,-0.15159708111377768,0.11859459044330833,0.056533329666896746,0.04747283256017454,0.15159708111377768,0.1332257128754918,near_zero,0.0006730511245712633,0.20716793787011778,10631.561544103173,0.0006735044514229553,0.1715865819614969,0.9999059492864582,null_residual,admissible,raw,0.1,1,1,0.001703557071778,0.0007881339570303
112,data/results_day8_x5BC_dfn_corrected_chenfreq.json,results_day8_x5BC_dfn_corrected_chenfreq.json,DC0.90C_baseline_X5,0.9C_DC,DC0.90C+AC0.10C_f0.00401Hz_X5,0.9+0.1C 1.67τ,0.9,0.1,1.67τ,0.0040058749475451,discharge_first,4.499502935718917,0.499488902605758,0.1110097959133682,0.1111111111111111,252.00225306044257,3508.7777242008033,5040.045061208851,3256.775471140361,80,80,0,-4.2734154354053775,-4.209555970299789,-8.804125704405465,-0.03915793441478854,negative_only,-4.283239713385374,-4.257318632726765,-8.819753296242538,-1.258350948774023e-05,negative_only,0.00982427797999641,0.002310997741915344,-0.23556327685832912,0.19638436946615911,0.06596585382717386,0.057617770761567044,0.23556327685832912,0.17019705079462705,near_zero,0.016139252721660946,1.810957225435578,5941.239878061958,0.01638258823846287,0.6441045288890375,0.9998317132898502,null_residual,admissible,raw,0.1,1,1,0.001703557071778,0.0001537955117782
113,data/results_day8_x5BC_dfn_corrected_chenfreq.json,results_day8_x5BC_dfn_corrected_chenfreq.json,DC0.90C_baseline_X5,0.9C_DC,DC0.90C+AC0.10C_f0.00067Hz_X5,0.9+0.1C 10τ,0.9,0.1,10τ,0.0006660931598825,discharge_first,4.499994308059451,0.499544936052144,0.1110101262033739,0.1111111111111111,252.00225306044257,3470.0295012816937,5040.045061208851,3218.0272482212513,80,80,0,-30.05366268662045,-31.887452558589757,-52.96087997830318,-0.06097283828944455,negative_only,-30.1073670874437,-31.999029083179153,-53.03705168409681,-0.003390508942402448,negative_only,0.0537044008232435,0.03580178425949043,-0.1942590385863241,0.2867924952679459,0.07983161565739963,0.056312257877209504,0.2867924952679459,0.24566870452717918,near_zero,0.002065286664883093,0.06564570894083879,16.983388135894547,0.0020650830752728857,0.061178632432764835,0.944393125898005,null_residual,admissible,raw,0.1,1,1,0.001703557071778,0.0067115896308678
114,data/results_day8_x5BC_dfn_corrected_chenfreq.json,results_day8_x5BC_dfn_corrected_chenfreq.json,DC0.90C_baseline_X5,0.9C_DC,DC0.90C+AC0.10C_f0.00666Hz_X5,0.9+0.1C 1τ,0.9,0.1,1τ,0.006660931598825,discharge_first,4.499998144310711,0.499990609644211,0.1111090701840272,0.1111111111111111,252.00225306044257,3535.711238888852,5040.045061208851,3283.70898582841,80,80,0,-2.7158500727469486,-2.4814309003246535,-5.268538828504916,-0.04946739647857612,negative_only,-2.6874439983413416,-2.4540878578127945,-5.298797805418815,-3.793183145717194e-05,negative_only,-0.02840607440560703,-0.021687992560941893,-0.13046788685414867,0.09639551867303453,0.04019992070349972,0.029572835452967183,0.13046788685414867,0.09715999477564308,near_zero,0.010098237996014333,5.274156184589448,1303.1130517103757,0.009997034086383163,0.829891210911649,0.9992331953133292,null_residual,admissible,raw,0.1,1,1,0.001703557071778,3.9325319448835216e-05
115,data/results_day8_x5BC_dfn_corrected_chenfreq.json,results_day8_x5BC_dfn_corrected_chenfreq.json,DC0.10C_baseline_X5,0.1C_DC,DC0.10C+AC0.90C_f0.00805Hz_X5,0.1+0.9C 1τ,0.1,0.9,1τ,0.0080491886409736,discharge_first,0.4999999020708769,4.499999663247792,9.000001089220012,9.0,252.0947481428793,3890.5184293365705,5041.894962857586,3638.423681193691,80,80,0,-62.31282008532726,-61.89537025903337,-107.70076933183736,-7.847636793921538,negative_only,-49.25100139820788,-53.157020653228756,-100.25803948011162,-0.000589370256420807,negative_only,-13.061818687119379,-2.650533572103086,-105.38272664910528,-0.8289699793904219,13.061818687119379,2.650533572103086,105.38272664910528,104.46194399666715,negative_only,0.05038007635265648,131.07127852723596,175392.4945566032,0.047963598047350786,0.9922788608232307,0.9999942985342614,inspect_residual,admissible,raw,0.1,0,0,9.094947017729282e-13,9.094947017729282e-13
116,data/results_day8_x5BC_dfn_corrected_chenfreq.json,results_day8_x5BC_dfn_corrected_chenfreq.json,DC0.10C_baseline_X5,0.1C_DC,DC0.10C+AC0.20C_f0.00805Hz_X5,0.1+0.2C 1τ,0.1,0.2,1τ,0.0080491886409736,discharge_first,0.5000001006000074,0.9999998865730642,1.9999993707462251,2.0,252.0947481428793,4652.704262036292,5041.894962857586,4400.609513893412,80,80,0,-33.02394153093758,-32.041095586709616,-71.10329405055018,-1.293141992551682,negative_only,-31.653586890183657,-30.616515945054743,-70.07394068514259,-0.002030197871135897,negative_only,-1.3703546407539249,-0.42940025310690544,-69.24385914544473,0.19237955648713978,1.3777743745292752,0.42940025310690544,69.24385914544473,1.5256301592973611,negative_only,0.01195099313847647,4.0859776324182455,635.9536737954356,0.011809629561186384,0.7981294415644631,0.9984300271100702,inspect_residual,admissible,raw,0.1,0,0,9.094947017729282e-13,9.094947017729282e-13
117,data/results_day8_x5BC_dfn_corrected_chenfreq.json,results_day8_x5BC_dfn_corrected_chenfreq.json,DC0.20C_baseline_X5,0.2C_DC,DC0.20C+AC0.30C_f0.00805Hz_X5,0.2+0.3C 1τ,0.2,0.3,1τ,0.0080491886409736,discharge_first,1.0000004896949228,1.4999994752743042,1.4999987407325366,1.4999999999999998,252.1030958943508,4401.068194286252,5042.061917887016,4148.965098391901,80,80,0,-29.35766953010516,-29.704982198401922,-61.486490752737154,-2.6595401977533584,negative_only,-25.63330692777301,-25.41444409404494,-57.67287816331918,-0.0018117124650416372,negative_only,-3.7243626023321497,-1.4309351718660537,-58.60553216928383,-0.35489997827494335,3.7243626023321497,1.4309351718660537,58.60553216928383,4.7573176504503385,negative_only,0.048532117525536975,29.030399206774792,1466.9703590228576,0.0462854243661997,0.961352726441649,0.9993187873352799,inspect_residual,admissible,raw,0.1,0,0,9.094947017729282e-13,9.094947017729282e-13
118,data/results_day8_x5BC_dfn_corrected_chenfreq.json,results_day8_x5BC_dfn_corrected_chenfreq.json,DC0.20C_baseline_X5,0.2C_DC,DC0.20C+AC0.30C_f0.00080Hz_X5,0.2+0.3C 10τ,0.2,0.3,10τ,0.0008049188640973,discharge_first,1.0000595369849514,1.499938989304459,1.4998496927758709,1.4999999999999998,252.1030958943508,4226.380470593008,5042.061917887016,3974.2773746986577,80,80,0,-271.85044499172784,-265.46829019019606,-582.8250764200525,1.0313896443331032,mixed,-273.67104954210527,-267.001951564765,-587.0964356348559,-0.013560830853748485,negative_only,1.8206045503775088,1.8551797703239572,-0.7194239646300957,5.384575948581187,1.8481325736236087,1.8551797703239572,5.384575948581187,3.99393420821907,positive_only,0.006733821132938913,0.2015381730607819,77.05652304467809,0.00677947552413425,0.204530864545274,11.530687248878193,small_residual,admissible,raw,0.1,0,0,9.094947017729282e-13,9.094947017729282e-13
119,data/results_day8_x5BC_dfn_corrected_chenfreq.json,results_day8_x5BC_dfn_corrected_chenfreq.json,DC0.20C_baseline_X5,0.2C_DC,DC0.20C+AC0.30C_f0.00023Hz_X5,0.2+0.3C 34.8τ,0.2,0.3,34.8τ,0.0002307809330628,discharge_first,1.0000089470282587,1.499991012309696,1.4999775919677931,1.4999999999999998,252.1030958943508,4209.611067006778,5042.061917887016,3957.507971112427,80,80,0,-982.436209917833,-1062.8945404536137,-2019.2622798557677,-0.563190851264153,negative_only,-982.9074748105259,-1063.1894588352352,-2022.385509064372,-0.0009234304425262962,negative_only,0.4712648926929603,0.34861008586540265,-6.1200048116115795,3.498058882823898,0.9536781847953819,0.5653920561248924,6.1200048116115795,3.1535659348479386,mixed,0.0006926379617889376,0.07067163559596597,2648.108924906145,0.0006926315109894083,0.06598513188198787,0.9996225145781669,small_residual,admissible,raw,0.1,0,0,9.094947017729282e-13,9.094947017729282e-13
120,data/results_day8_x5BC_dfn_corrected_chenfreq.json,results_day8_x5BC_dfn_corrected_chenfreq.json,DC0.20C_baseline_X5,0.2C_DC,DC0.20C+AC0.80C_f0.08049Hz_X5,0.2+0.8C 0.1τ,0.2,0.8,0.1τ,0.0804918864097363,discharge_first,0.9999999942758722,3.9999999913727953,4.000000014269307,4.0,252.1030958943508,3946.0819389080903,5042.061917887016,3693.97884301374,80,80,0,-19.590977830901046,-19.24831503606947,-36.539150988124675,-3.264959456759698,negative_only,-4.036422192269026,-3.9105719896724622,-8.732815335588384,-0.002984301546803181,negative_only,-15.554555638632019,-13.159343402207924,-35.307652532599604,-0.4041474754135379,15.554555638632019,13.159343402207924,35.307652532599604,26.03316893404144,negative_only,4.144824006601189,126.58869801221769,3358.12572011843,0.8055756496697564,0.9917787719453922,0.999702303491051,inspect_residual,admissible,raw,0.1,0,0,9.094947017729282e-13,9.094947017729282e-13
121,data/results_day8_x5BC_dfn_corrected_chenfreq.json,results_day8_x5BC_dfn_corrected_chenfreq.json,DC0.20C_baseline_X5,0.2C_DC,DC0.20C+AC0.80C_f0.00805Hz_X5,0.2+0.8C 1τ,0.2,0.8,1τ,0.0080491886409736,discharge_first,1.000000170447712,3.999999611050855,3.99999892926019,4.0,252.1030958943508,3808.493279054147,5042.061917887016,3556.3901831597964,80,80,0,-48.220247680543174,-48.25856008116341,-95.96752856611783,-4.296717663543404,negative_only,-40.22508045272792,-38.6209654730427,-85.83459918249218,-0.02417017713014502,negative_only,-7.995167227815249,-2.316465379182773,-94.88611758174557,-0.3960702328137131,7.995167227815249,2.316465379182773,94.88611758174557,91.16201623268435,negative_only,0.05133378333228994,77.3551858323905,3771.1294993409465,0.04882640263652089,0.9872271060564946,0.999734897754657,inspect_residual,admissible,raw,0.1,0,0,9.094947017729282e-13,9.094947017729282e-13
122,data/results_day8_x5BC_dfn_corrected_chenfreq.json,results_day8_x5BC_dfn_corrected_chenfreq.json,DC0.30C_baseline_X5,0.3C_DC,DC0.30C+AC0.70C_f0.08049Hz_X5,0.3+0.7C 0.1τ,0.3,0.7,0.1τ,0.0804918864097363,discharge_first,1.4999999675540254,3.4999999657193737,2.333333360951099,2.3333333333333335,252.1039400834513,3869.042563489462,5042.078801669026,3616.9386234060103,80,80,0,-12.60745249892497,-12.625816265186131,-23.951231697512412,-2.2819408068288567,negative_only,-3.4392616163389844,-3.312313432181327,-7.496553737557861,-0.0013458047224048642,negative_only,-9.168190882585986,-11.004582851977375,-22.35126584275895,-0.41482245632130343,9.168190882585986,11.004582851977375,22.35126584275895,21.229786827164617,negative_only,2.9217341301059596,184.88431348937326,9564.747783995517,0.7448715575382118,0.9946031713859761,0.9998954603421937,inspect_residual,admissible,raw,0.1,0,0,9.094947017729282e-13,9.094947017729282e-13
123,data/results_day8_x5BC_dfn_corrected_chenfreq.json,results_day8_x5BC_dfn_corrected_chenfreq.json,DC0.30C_baseline_X5,0.3C_DC,DC0.30C+AC0.70C_f0.00805Hz_X5,0.3+0.7C 1τ,0.3,0.7,1τ,0.0080491886409736,discharge_first,1.5000023678794288,3.4999961145153655,2.333327059652147,2.3333333333333335,252.1039400834513,3750.384731522267,5042.078801669026,3498.280791438816,80,80,0,-35.86036846714431,-34.336863376030806,-77.8935291717844,-1.2878146013656533,negative_only,-33.6102247041361,-32.226823460614014,-74.88552131773758,-0.00751964868959476,negative_only,-2.2501437630082095,-1.3389373070326656,-76.45788774229186,-0.16140822889178708,2.2501437630082095,1.3389373070326656,76.45788774229186,3.100499559462378,negative_only,0.03501743959397742,3.112561711817829,182.70265893332396,0.033830780088157875,0.754878116411489,0.9945564206538624,inspect_residual,admissible,raw,0.1,0,0,9.094947017729282e-13,9.094947017729282e-13
124,data/results_day8_x5BC_dfn_corrected_chenfreq.json,results_day8_x5BC_dfn_corrected_chenfreq.json,DC0.30C_baseline_X5,0.3C_DC,DC0.30C+AC0.70C_f0.00080Hz_X5,0.3+0.7C 10τ,0.3,0.7,10τ,0.0008049188640973,discharge_first,1.4999816581667509,3.4999482787074556,2.333327384139501,2.3333333333333335,252.1039400834513,3612.451446150977,5042.078801669026,3360.347506067526,80,80,0,-327.94599571162087,-303.2536481460842,-753.5018949923874,-1.4657252827773846,negative_only,-318.7632054813452,-297.3641699820496,-742.3102886278075,-0.4266186764371014,negative_only,-9.182790230275607,-0.20496698787223977,-716.8601449492339,0.7905928942691389,9.431350003814243,0.3589895755300745,716.8601449492339,1.419658359798221,negative_only,0.0011070701402655023,0.49174747441131955,19.564025847700456,0.001108297208833861,0.3283426275919089,0.9513713896585175,inspect_residual,admissible,raw,0.1,0,0,9.094947017729282e-13,9.094947017729282e-13
125,data/results_day8_x5BC_dfn_corrected_chenfreq.json,results_day8_x5BC_dfn_corrected_chenfreq.json,DC0.30C_baseline_X5,0.3C_DC,DC0.30C+AC0.40C_f0.08049Hz_X5,0.3+0.4C 0.1τ,0.3,0.4,0.1τ,0.0804918864097363,discharge_first,1.500000001680518,1.9999999966733064,1.3333333296217438,1.3333333333333337,252.1039400834513,4063.604254041234,5042.078801669026,3811.500313957783,80,80,0,-9.365610749145361,-9.470415543414902,-16.065458688291983,-1.8842623132520657,negative_only,-2.477889833978216,-2.3794133481973176,-5.270439666222956,-0.0008280100209958619,negative_only,-6.8877209151671455,-7.941685196466096,-12.514513166746838,-0.3936307736935305,6.8877209151671455,7.941685196466096,12.514513166746838,12.074480984468664,negative_only,3.621786780799298,209.0331934943597,12333.900251512443,0.7836311880099703,0.9950302772975554,0.9999189292187525,inspect_residual,admissible,raw,0.1,0,0,9.094947017729282e-13,9.094947017729282e-13
126,data/results_day8_x5BC_dfn_corrected_chenfreq.json,results_day8_x5BC_dfn_corrected_chenfreq.json,DC0.30C_baseline_X5,0.3C_DC,DC0.30C+AC0.40C_f0.00805Hz_X5,0.3+0.4C 1τ,0.3,0.4,1τ,0.0080491886409736,discharge_first,1.500000079359527,1.999999562228438,1.3333329709438426,1.3333333333333337,252.1039400834513,3966.931747120219,5042.078801669026,3714.827807036768,80,80,0,-25.166886127026928,-23.43178276962294,-54.55470145531399,-1.4620380278499852,negative_only,-24.219719673531852,-23.09652622401586,-52.61182945472501,-5.8238849305780604e-05,negative_only,-0.9471664534950761,-0.8734135133931886,-3.3350219756321167,-0.060939899835943834,0.9471664534950761,0.8734135133931886,3.3350219756321167,2.5718110006363073,negative_only,0.02892058715483052,4.086683153670334,57264.558201033906,0.02810637893717735,0.7996876122909791,0.9999825374966836,small_residual,admissible,raw,0.1,0,0,9.094947017729282e-13,9.094947017729282e-13
127,data/results_day8_x5BC_dfn_corrected_chenfreq.json,results_day8_x5BC_dfn_corrected_chenfreq.json,DC0.30C_baseline_X5,0.3C_DC,DC0.30C+AC0.40C_f0.00080Hz_X5,0.3+0.4C 10τ,0.3,0.4,10τ,0.0008049188640973,discharge_first,1.5007551872086196,2.0007508914440653,1.3331627359992202,1.3333333333333337,252.1039400834513,3806.748192469011,5042.078801669026,3554.64425238556,80,80,0,-246.66493622569914,-238.35467393507815,-524.3933600941041,1.1461949214699416,mixed,-248.19625201299573,-240.08620076301395,-526.3022809701379,-0.03825081971444888,negative_only,1.5313157872965875,1.5633196916335237,-3.493746678059324,4.00555518038891,1.8493698746453178,1.6541971408405516,4.00555518038891,3.695678351517244,mixed,0.007618999731899933,0.32197505679045213,30.96523813153676,0.007677494630535726,0.3004470422572876,1.7496479202477782,small_residual,admissible,raw,0.1,0,0,9.094947017729282e-13,9.094947017729282e-13
128,data/results_day8_x5BC_dfn_corrected_chenfreq.json,results_day8_x5BC_dfn_corrected_chenfreq.json,DC0.40C_baseline_X5,0.4C_DC,DC0.40C+AC0.60C_f0.01610Hz_X5,0.4+0.6C 0.5τ,0.4,0.6,0.5τ,0.0160983772819472,discharge_first,1.9999994322404155,2.9999993340066675,1.5000000928230484,1.4999999999999998,252.07085320629605,3745.8782192047,5041.417064125921,3493.807365998404,80,80,0,-16.440352941909204,-15.852105001262316,-33.24734304381764,-0.940038128183005,negative_only,-13.723698102369507,-13.366338606724867,-29.33846356812728,-0.0016064284754975233,negative_only,-2.716654839539693,-1.5071126175362224,-33.208082190700225,-0.2315511566251871,2.716654839539693,1.5071126175362224,33.208082190700225,5.403145006689643,negative_only,0.09848964458050588,73.05918044426578,3317.000036020764,0.08965649094713546,0.9864955221706058,0.9996986136259361,inspect_residual,admissible,raw,0.1,1,1,4.600795091391774e-05,0.0002683665370568
