protocol_pair,protocol_label_DCAC,file_name_DCAC,Q_label,Q_Ah,is_anchor,segment_label,t_DC_s,t_DCAC_s,dt_raw_s,t_geom_DC_s,t_geom_DCAC_s,dt_geom_s,dt_resid_s,geometry_phase_offset_rad,geometry_phase_offset_s,geometry_phase_reference_status,geometry_phase_fit_rmse_A,geometry_phase_fit_window_s
0.3C DC vs 0.3C+0.7C 1tau,0.3C+0.7C 1tau,MJ1_0p3C_0p7C_1tau_NGU201_raw.csv,SegmentA_grid,1.53,False,A_shared_prescribed_current,5400.564721864318,5346.969867554737,53.594854309581024,5399.999999999605,5383.452137081607,16.547862917997918,37.046991391583106,0.012566370614359279,0.13948671381938813,verified,0.045504564328720895,348.7167845484674
0.3C DC vs 0.3C+0.7C 1tau,0.3C+0.7C 1tau,MJ1_0p3C_0p7C_1tau_NGU201_raw.csv,SegmentA_grid,1.54,False,A_shared_prescribed_current,5435.862513377638,5404.846032962166,31.01648041547196,5435.294117646654,5394.413600093568,40.880517553086065,-9.864037137614105,0.012566370614359279,0.13948671381938813,verified,0.045504564328720895,348.7167845484674
0.3C DC vs 0.3C+0.7C 1tau,0.3C+0.7C 1tau,MJ1_0p3C_0p7C_1tau_NGU201_raw.csv,SegmentA_grid,1.55,False,A_shared_prescribed_current,5471.160254791783,5417.235297206685,53.92495758509813,5470.588235293702,5453.460838504977,17.12739678872549,36.797560796372636,0.012566370614359279,0.13948671381938813,verified,0.045504564328720895,348.7167845484674
0.3C DC vs 0.3C+0.7C 1tau,0.3C+0.7C 1tau,MJ1_0p3C_0p7C_1tau_NGU201_raw.csv,SegmentA_grid,1.56,False,A_shared_prescribed_current,5506.458053148689,5474.988334256364,31.469718892324636,5505.882352940752,5464.449706889499,41.43264605125296,-9.962927158928323,0.012566370614359279,0.13948671381938813,verified,0.045504564328720895,348.7167845484674
0.3C DC vs 0.3C+0.7C 1tau,0.3C+0.7C 1tau,MJ1_0p3C_0p7C_1tau_NGU201_raw.csv,SegmentA_grid,1.57,False,A_shared_prescribed_current,5541.755946372441,5487.5035970469535,54.25234932548756,5541.176470587801,5523.467962165081,17.708508422720115,36.54384090276744,0.012566370614359279,0.13948671381938813,verified,0.045504564328720895,348.7167845484674
0.3C DC vs 0.3C+0.7C 1tau,0.3C+0.7C 1tau,MJ1_0p3C_0p7C_1tau_NGU201_raw.csv,SegmentA_grid,1.58,False,A_shared_prescribed_current,5577.054096838442,5545.130596652983,31.92350018545949,5576.47058823485,5534.489467942745,41.981120292104606,-10.057620106645118,0.012566370614359279,0.13948671381938813,verified,0.045504564328720895,348.7167845484674
0.3C DC vs 0.3C+0.7C 1tau,0.3C+0.7C 1tau,MJ1_0p3C_0p7C_1tau_NGU201_raw.csv,SegmentA_grid,1.59,False,A_shared_prescribed_current,5612.352289998657,5557.80295276173,54.549337236927386,5611.764705881899,5593.473639483723,18.291066398176554,36.25827083875083,0.012566370614359279,0.13948671381938813,verified,0.045504564328720895,348.7167845484674
0.3C DC vs 0.3C+0.7C 1tau,0.3C+0.7C 1tau,MJ1_0p3C_0p7C_1tau_NGU201_raw.csv,SegmentA_grid,1.6,False,A_shared_prescribed_current,5647.650447235938,5615.27292377331,32.37752346262823,5647.058823528948,5604.534776412483,42.524047116465226,-10.146523653836994,0.012566370614359279,0.13948671381938813,verified,0.045504564328720895,348.7167845484674
0.3C DC vs 0.3C+0.7C 1tau,0.3C+0.7C 1tau,MJ1_0p3C_0p7C_1tau_NGU201_raw.csv,SegmentA_grid,1.61,False,A_shared_prescribed_current,5682.948457951717,5628.105768280867,54.84268967084972,5682.352941175996,5663.477996422077,18.874944753919408,35.967744916930315,0.012566370614359279,0.13948671381938813,verified,0.045504564328720895,348.7167845484674
0.3C DC vs 0.3C+0.7C 1tau,0.3C+0.7C 1tau,MJ1_0p3C_0p7C_1tau_NGU201_raw.csv,SegmentA_grid,1.62,False,A_shared_prescribed_current,5718.246345427219,5685.415314616958,32.83103081026093,5717.647058823046,5674.585153280595,43.06190554245131,-10.230874732190387,0.012566370614359279,0.13948671381938813,verified,0.045504564328720895,348.7167845484674
0.3C DC vs 0.3C+0.7C 1tau,0.3C+0.7C 1tau,MJ1_0p3C_0p7C_1tau_NGU201_raw.csv,SegmentA_grid,1.6300000000000001,False,A_shared_prescribed_current,5753.54426180481,5698.411929832943,55.13233197186673,5752.941176470094,5733.48115399473,19.460022475363985,35.67230949650275,0.012566370614359279,0.13948671381938813,verified,0.045504564328720895,348.7167845484674
0.3C DC vs 0.3C+0.7C 1tau,0.3C+0.7C 1tau,MJ1_0p3C_0p7C_1tau_NGU201_raw.csv,SegmentA_grid,1.6400000000000001,False,A_shared_prescribed_current,5788.842200170684,5755.558172907357,33.28402726332661,5788.235294117144,5744.64043218355,43.594861933594075,-10.310834670267468,0.012566370614359279,0.13948671381938813,verified,0.045504564328720895,348.7167845484674
0.3C DC vs 0.3C+0.7C 1tau,0.3C+0.7C 1tau,MJ1_0p3C_0p7C_1tau_NGU201_raw.csv,SegmentA_grid,1.6500000000000001,False,A_shared_prescribed_current,5824.140219200947,5768.749726811279,55.390492389668,5823.529411764192,5803.483228750579,20.0461830136137,35.3443093760543,0.012566370614359279,0.13948671381938813,verified,0.045504564328720895,348.7167845484674
0.3C DC vs 0.3C+0.7C 1tau,0.3C+0.7C 1tau,MJ1_0p3C_0p7C_1tau_NGU201_raw.csv,SegmentA_grid,1.6600000000000001,False,A_shared_prescribed_current,5859.438230929445,5825.701711515306,33.736519414139366,5858.823529411241,5814.700973387085,44.12255602415644,-10.386036610017072,0.012566370614359279,0.13948671381938813,verified,0.045504564328720895,348.7167845484674
0.3C DC vs 0.3C+0.7C 1tau,0.3C+0.7C 1tau,MJ1_0p3C_0p7C_1tau_NGU201_raw.csv,SegmentA_grid,1.6700000000000002,False,A_shared_prescribed_current,5894.736109580421,5839.103198169085,55.632911411335954,5894.1176470582905,5873.484333224247,20.633313834043292,34.99959757729266,0.012566370614359279,0.13948671381938813,verified,0.045504564328720895,348.7167845484674
0.3C DC vs 0.3C+0.7C 1tau,0.3C+0.7C 1tau,MJ1_0p3C_0p7C_1tau_NGU201_raw.csv,SegmentA_grid,1.6800000000000002,False,A_shared_prescribed_current,5930.0340698528125,5895.845273945822,34.18879590699089,5929.411764705339,5884.7671656048715,44.64459910046753,-10.45580319347664,0.012566370614359279,0.13948671381938813,verified,0.045504564328720895,348.7167845484674
0.3C DC vs 0.3C+0.7C 1tau,0.3C+0.7C 1tau,MJ1_0p3C_0p7C_1tau_NGU201_raw.csv,SegmentA_grid,1.6900000000000002,False,A_shared_prescribed_current,5965.331999980366,5909.461121633503,55.87087834686281,5964.7058823523885,5943.484576361364,21.221305991024565,34.649572355838245,0.012566370614359279,0.13948671381938813,verified,0.045504564328720895,348.7167845484674
0.3C DC vs 0.3C+0.7C 1tau,0.3C+0.7C 1tau,MJ1_0p3C_0p7C_1tau_NGU201_raw.csv,SegmentA_grid,1.7000000000000002,False,A_shared_prescribed_current,6000.629843208098,5965.989012332961,34.640830875137,5999.999999999437,5954.8394289600865,45.16057103935054,-10.519740164213545,0.012566370614359279,0.13948671381938813,verified,0.045504564328720895,348.7167845484674
0.3C DC vs 0.3C+0.7C 1tau,0.3C+0.7C 1tau,MJ1_0p3C_0p7C_1tau_NGU201_raw.csv,SegmentA_grid,1.7100000000000002,False,A_shared_prescribed_current,6035.927854768629,5979.873469596186,56.05438517244329,6035.294117646486,6013.484063920756,21.81005372572963,34.24433144671366,0.012566370614359279,0.13948671381938813,verified,0.045504564328720895,348.7167845484674
0.3C DC vs 0.3C+0.7C 1tau,0.3C+0.7C 1tau,MJ1_0p3C_0p7C_1tau_NGU201_raw.csv,SegmentA_grid,1.72,False,A_shared_prescribed_current,6071.225862460298,6036.133073428034,35.09278903226459,6070.588235293534,6024.918218308127,45.67001698540753,-10.577227953142938,0.012566370614359279,0.13948671381938813,verified,0.045504564328720895,348.7167845484674
0.3C DC vs 0.3C+0.7C 1tau,0.3C+0.7C 1tau,MJ1_0p3C_0p7C_1tau_NGU201_raw.csv,SegmentA_grid,1.73,False,A_shared_prescribed_current,6106.523849738309,6050.298629479613,56.22522025869603,6105.882352940583,6083.482898856355,22.399454084227727,33.8257661744683,0.012566370614359279,0.13948671381938813,verified,0.045504564328720895,348.7167845484674
0.3C DC vs 0.3C+0.7C 1tau,0.3C+0.7C 1tau,MJ1_0p3C_0p7C_1tau_NGU201_raw.csv,SegmentA_grid,1.74,False,A_shared_prescribed_current,6141.821851201433,6106.277265846608,35.54458535482445,6141.176470587632,6095.004026973485,46.17244361414669,-10.627858259322238,0.012566370614359279,0.13948671381938813,verified,0.045504564328720895,348.7167845484674
0.3C DC vs 0.3C+0.7C 1tau,0.3C+0.7C 1tau,MJ1_0p3C_0p7C_1tau_NGU201_raw.csv,SegmentA_grid,1.75,False,A_shared_prescribed_current,6177.119718910568,6120.773477455832,56.34624145473572,6176.470588234681,6153.481181681401,22.989406553279878,33.35683490145584,0.012566370614359279,0.13948671381938813,verified,0.045504564328720895,348.7167845484674
0.3C DC vs 0.3C+0.7C 1tau,0.3C+0.7C 1tau,MJ1_0p3C_0p7C_1tau_NGU201_raw.csv,SegmentA_grid,1.76,False,A_shared_prescribed_current,6212.417683761132,6176.421809457045,35.99587430408701,6211.76470588173,6165.0973909626955,46.66731491903465,-10.671440614947642,0.012566370614359279,0.13948671381938813,verified,0.045504564328720895,348.7167845484674
0.3C DC vs 0.3C+0.7C 1tau,0.3C+0.7C 1tau,MJ1_0p3C_0p7C_1tau_NGU201_raw.csv,SegmentA_grid,1.77,False,A_shared_prescribed_current,6247.715586772596,6191.295709419142,56.41987735345356,6247.058823528779,6223.479010817351,23.57981271142762,32.840064642025936,0.012566370614359279,0.13948671381938813,verified,0.045504564328720895,348.7167845484674
0.3C DC vs 0.3C+0.7C 1tau,0.3C+0.7C 1tau,MJ1_0p3C_0p7C_1tau_NGU201_raw.csv,SegmentA_grid,1.78,False,A_shared_prescribed_current,6283.013609395496,6246.56761429327,36.445995102226334,6282.352941175827,6235.198893726112,47.15404744971511,-10.708052347488774,0.012566370614359279,0.13948671381938813,verified,0.045504564328720895,348.7167845484674
0.3C DC vs 0.3C+0.7C 1tau,0.3C+0.7C 1tau,MJ1_0p3C_0p7C_1tau_NGU201_raw.csv,SegmentA_grid,1.79,False,A_shared_prescribed_current,6318.3114966206995,6261.905562527901,56.405934092798816,6317.647058822877,6293.476482929727,24.170575893149362,32.235358199649454,0.012566370614359279,0.13948671381938813,verified,0.045504564328720895,348.7167845484674
0.3C DC vs 0.3C+0.7C 1tau,0.3C+0.7C 1tau,MJ1_0p3C_0p7C_1tau_NGU201_raw.csv,SegmentA_grid,1.8,False,A_shared_prescribed_current,6353.60957875517,6316.71450301671,36.89507573846004,6352.941176469925,6305.309171554142,47.632004915783,-10.736929177322963,0.012566370614359279,0.13948671381938813,verified,0.045504564328720895,348.7167845484674
0.3C DC vs 0.3C+0.7C 1tau,0.3C+0.7C 1tau,MJ1_0p3C_0p7C_1tau_NGU201_raw.csv,SegmentA_grid,1.81,False,A_shared_prescribed_current,6388.907547887591,6332.601613918779,56.3059339688125,6388.235294116975,6363.473693253012,24.761600863962485,31.54433310485001,0.012566370614359279,0.13948671381938813,verified,0.045504564328720895,348.7167845484674
0.3C DC vs 0.3C+0.7C 1tau,0.3C+0.7C 1tau,MJ1_0p3C_0p7C_1tau_NGU201_raw.csv,SegmentA_grid,1.82,False,A_shared_prescribed_current,6424.205260693762,6386.861595154876,37.34366553888594,6423.529411764023,6375.428919709156,48.10049205486757,-10.75682651598163,0.012566370614359279,0.13948671381938813,verified,0.045504564328720895,348.7167845484674
0.3C DC vs 0.3C+0.7C 1tau,0.3C+0.7C 1tau,MJ1_0p3C_0p7C_1tau_NGU201_raw.csv,SegmentA_grid,1.83,False,A_shared_prescribed_current,6459.5028979709305,6403.5096215169515,55.99327645397898,6458.823529411072,6433.4707359066,25.352793504472174,30.640482949506804,0.012566370614359279,0.13948671381938813,verified,0.045504564328720895,348.7167845484674
0.3C DC vs 0.3C+0.7C 1tau,0.3C+0.7C 1tau,MJ1_0p3C_0p7C_1tau_NGU201_raw.csv,SegmentA_grid,1.84,False,A_shared_prescribed_current,6494.800748898032,6457.009042600528,37.79170629750388,6494.117647058121,6445.564205871292,48.55344118682933,-10.761734889325453,0.012566370614359279,0.13948671381938813,verified,0.045504564328720895,348.7167845484674
0.3C DC vs 0.3C+0.7C 1tau,0.3C+0.7C 1tau,MJ1_0p3C_0p7C_1tau_NGU201_raw.csv,SegmentA_grid,1.85,False,A_shared_prescribed_current,6530.098554754581,6475.179077490133,54.91947726444778,6529.41176470517,6503.467704203684,25.944060501486092,28.975416762961686,0.012566370614359279,0.13948671381938813,verified,0.045504564328720895,348.7167845484674
0.3C DC vs 0.3C+0.7C 1tau,0.3C+0.7C 1tau,MJ1_0p3C_0p7C_1tau_NGU201_raw.csv,SegmentA_grid,1.86,False,A_shared_prescribed_current,6565.396365984185,6527.156757868238,38.239608115946794,6564.705882352219,6515.71863087692,48.98725147529967,-10.747643359352878,0.012566370614359279,0.13948671381938813,verified,0.045504564328720895,348.7167845484674
0.3C DC vs 0.3C+0.7C 1tau,0.3C+0.7C 1tau,MJ1_0p3C_0p7C_1tau_NGU201_raw.csv,SegmentA_grid,1.87,False,A_shared_prescribed_current,6600.694199178316,6586.28207678057,14.412122397746316,6599.999999999268,6573.464690954953,26.535309044315,-12.123186646568683,0.012566370614359279,0.13948671381938813,verified,0.045504564328720895,348.7167845484674
0.3C DC vs 0.3C+0.7C 1tau,0.3C+0.7C 1tau,MJ1_0p3C_0p7C_1tau_NGU201_raw.csv,SegmentA_grid,1.8800000000000001,False,A_shared_prescribed_current,6635.991910621972,6597.304771487307,38.6871391346649,6635.294117646316,6585.887198596889,49.406919049427415,-10.719779914762512,0.012566370614359279,0.13948671381938813,verified,0.045504564328720895,348.7167845484674
0.3C DC vs 0.3C+0.7C 1tau,0.3C+0.7C 1tau,MJ1_0p3C_0p7C_1tau_NGU201_raw.csv,SegmentA_grid,1.8900000000000001,False,A_shared_prescribed_current,6671.289663236073,6656.460151492416,14.82951174365644,6670.588235293366,6643.46178876883,27.126446524535822,-12.296934780879383,0.012566370614359279,0.13948671381938813,verified,0.045504564328720895,348.7167845484674
0.3C DC vs 0.3C+0.7C 1tau,0.3C+0.7C 1tau,MJ1_0p3C_0p7C_1tau_NGU201_raw.csv,SegmentA_grid,1.9000000000000001,False,A_shared_prescribed_current,6706.587187168906,6667.4531981776245,39.13398899128151,6705.882352940414,6656.071220532056,49.81113240835839,-10.677143417076877,0.012566370614359279,0.13948671381938813,verified,0.045504564328720895,348.7167845484674
0.3C DC vs 0.3C+0.7C 1tau,0.3C+0.7C 1tau,MJ1_0p3C_0p7C_1tau_NGU201_raw.csv,SegmentA_grid,1.9100000000000001,False,A_shared_prescribed_current,6741.885208461079,6726.631399588026,15.253808873052549,6741.176470587464,6713.459090350048,27.717380237415455,-12.463571364362906,0.012566370614359279,0.13948671381938813,verified,0.045504564328720895,348.7167845484674
0.3C DC vs 0.3C+0.7C 1tau,0.3C+0.7C 1tau,MJ1_0p3C_0p7C_1tau_NGU201_raw.csv,SegmentA_grid,1.9200000000000002,False,A_shared_prescribed_current,6777.183183137372,6737.604285955708,39.578897181663706,6776.470588234513,6726.2721602616275,50.19842797288584,-10.619530791222132,0.012566370614359279,0.13948671381938813,verified,0.045504564328720895,348.7167845484674
0.3C DC vs 0.3C+0.7C 1tau,0.3C+0.7C 1tau,MJ1_0p3C_0p7C_1tau_NGU201_raw.csv,SegmentA_grid,1.9300000000000002,False,A_shared_prescribed_current,6812.481211019174,6796.800229962091,15.680981057083045,6811.764705881563,6783.456688798242,28.30801708332092,-12.627036026237874,0.012566370614359279,0.13948671381938813,verified,0.045504564328720895,348.7167845484674
0.3C DC vs 0.3C+0.7C 1tau,0.3C+0.7C 1tau,MJ1_0p3C_0p7C_1tau_NGU201_raw.csv,SegmentA_grid,1.9400000000000002,False,A_shared_prescribed_current,6847.778961487549,6807.756892083302,40.022069404247304,6847.058823528611,6796.491655918989,50.56716760962263,-10.545098205375325,0.012566370614359279,0.13948671381938813,verified,0.045504564328720895,348.7167845484674
0.3C DC vs 0.3C+0.7C 1tau,0.3C+0.7C 1tau,MJ1_0p3C_0p7C_1tau_NGU201_raw.csv,SegmentA_grid,1.9500000000000002,False,A_shared_prescribed_current,6883.076634137186,6866.864526206872,16.212107930314232,6882.352941175661,6853.45473491613,28.898206259530525,-12.686098329216293,0.012566370614359279,0.13948671381938813,verified,0.045504564328720895,348.7167845484674
0.3C DC vs 0.3C+0.7C 1tau,0.3C+0.7C 1tau,MJ1_0p3C_0p7C_1tau_NGU201_raw.csv,SegmentA_grid,1.9600000000000002,False,A_shared_prescribed_current,6918.374283284042,6877.806356115698,40.567927168343886,6917.647058822709,6866.76428112835,50.88277769435899,-10.314850526015107,0.012566370614359279,0.13948671381938813,verified,0.045504564328720895,348.7167845484674
0.3C DC vs 0.3C+0.7C 1tau,0.3C+0.7C 1tau,MJ1_0p3C_0p7C_1tau_NGU201_raw.csv,SegmentA_grid,1.97,False,A_shared_prescribed_current,6953.671915420766,6937.031822373861,16.64009304690444,6952.941176469757,6923.453203278934,29.48797319082314,-12.847880143918701,0.012566370614359279,0.13948671381938813,verified,0.045504564328720895,348.7167845484674
0.3C DC vs 0.3C+0.7C 1tau,0.3C+0.7C 1tau,MJ1_0p3C_0p7C_1tau_NGU201_raw.csv,SegmentA_grid,1.98,False,A_shared_prescribed_current,6988.969545861205,6947.959762452891,41.00978340831443,6988.2352941168065,6937.059831881278,51.17546223552836,-10.165678827213924,0.012566370614359279,0.13948671381938813,verified,0.045504564328720895,348.7167845484674
0.3C DC vs 0.3C+0.7C 1tau,0.3C+0.7C 1tau,MJ1_0p3C_0p7C_1tau_NGU201_raw.csv,SegmentA_grid,1.99,False,A_shared_prescribed_current,7024.26720513341,7007.1984987329915,17.068706400418705,7023.529411763855,6993.452254563458,30.07715720039687,-13.008450799978164,0.012566370614359279,0.13948671381938813,verified,0.045504564328720895,348.7167845484674
0.3C DC vs 0.3C+0.7C 1tau,0.3C+0.7C 1tau,MJ1_0p3C_0p7C_1tau_NGU201_raw.csv,SegmentA_grid,2.0,False,A_shared_prescribed_current,7059.564883522066,7018.113745283342,41.451138238724525,7058.8235294109045,7007.386114445827,51.43741496507755,-9.986276726353026,0.012566370614359279,0.13948671381938813,verified,0.045504564328720895,348.7167845484674
0.3C DC vs 0.3C+0.7C 1tau,0.3C+0.7C 1tau,MJ1_0p3C_0p7C_1tau_NGU201_raw.csv,SegmentA_grid,2.01,False,A_shared_prescribed_current,7094.862651284009,7077.364483800078,17.498167483930956,7094.117647057953,7063.4519898671815,30.665657190771526,-13.16748970684057,0.012566370614359279,0.13948671381938813,verified,0.045504564328720895,348.7167845484674
0.3C DC vs 0.3C+0.7C 1tau,0.3C+0.7C 1tau,MJ1_0p3C_0p7C_1tau_NGU201_raw.csv,SegmentA_grid,2.02,False,A_shared_prescribed_current,7130.160213776468,7088.268186215461,41.892027561006216,7129.4117647050025,7077.807452926155,51.60431177884766,-9.712284217841443,0.012566370614359279,0.13948671381938813,verified,0.045504564328720895,348.7167845484674
0.3C DC vs 0.3C+0.7C 1tau,0.3C+0.7C 1tau,MJ1_0p3C_0p7C_1tau_NGU201_raw.csv,SegmentA_grid,2.03,False,A_shared_prescribed_current,7165.457885605381,7147.525302701811,17.93258290357062,7164.705882352051,7133.452512814837,31.253369537213985,-13.320786633643365,0.012566370614359279,0.13948671381938813,verified,0.045504564328720895,348.7167845484674
0.3C DC vs 0.3C+0.7C 1tau,0.3C+0.7C 1tau,MJ1_0p3C_0p7C_1tau_NGU201_raw.csv,SegmentA_grid,2.04,False,A_shared_prescribed_current,7200.755673144131,7158.42381387268,42.33185927145132,7199.9999999991005,7148.2832199997965,51.71677999930398,-9.38492072785266,0.012566370614359279,0.13948671381938813,verified,0.045504564328720895,348.7167845484674
0.3C DC vs 0.3C+0.7C 1tau,0.3C+0.7C 1tau,MJ1_0p3C_0p7C_1tau_NGU201_raw.csv,SegmentA_grid,2.05,False,A_shared_prescribed_current,7236.053428829995,7217.68448927156,18.36893955843516,7235.294117646149,7203.453929926351,31.84018771979845,-13.471248161363292,0.012566370614359279,0.13948671381938813,verified,0.045504564328720895,348.7167845484674
0.3C DC vs 0.3C+0.7C 1tau,0.3C+0.7C 1tau,MJ1_0p3C_0p7C_1tau_NGU201_raw.csv,SegmentA_grid,2.06,False,A_shared_prescribed_current,7271.351084794642,7228.584172495231,42.76691229941116,7270.5882352931985,7218.919662818441,51.66857247475764,-8.901660175346478,0.012566370614359279,0.13948671381938813,verified,0.045504564328720895,348.7167845484674
