condition,ablation,Q_mAh,delta_t_min,t_DC_min,t_DCAC_min,Q_window_lo,Q_window_hi,status
0.4+0.6C 10τ,B_Dsn_up,3044.813512351564,-0.632989393569187,91.34440537054691,91.9773947641161,1025.0,3598.6333463834444,valid
0.4+0.6C 10τ,B_Dsn_up,3077.3911496475566,-0.21820832947667743,92.3217344894267,92.53994281890338,1025.0,3598.6333463834444,valid
0.4+0.6C 10τ,B_Dsn_up,3109.9687869435497,-0.021961590551927656,93.2990636083065,93.32102519885842,1025.0,3598.6333463834444,valid
0.4+0.6C 10τ,B_Dsn_up,3142.546424239543,-5.4000993829990875,94.27639272718628,99.67649211018536,1025.0,3598.6333463834444,valid
0.4+0.6C 10τ,B_Dsn_up,3175.1240615355355,-5.002290076179876,95.25372184606607,100.25601192224595,1025.0,3598.6333463834444,valid
0.4+0.6C 10τ,B_Dsn_up,3207.7016988315286,-4.504280104626469,96.23105096494585,100.73533106957233,1025.0,3598.6333463834444,valid
0.4+0.6C 10τ,B_Dsn_up,3240.2793361275217,-3.959660510438804,97.20838008382566,101.16804059426447,1025.0,3598.6333463834444,valid
0.4+0.6C 10τ,B_Dsn_up,3272.856973423515,-3.388691864696936,98.18570920270545,101.57440106740238,1025.0,3598.6333463834444,valid
0.4+0.6C 10τ,B_Dsn_up,3305.4346107195074,-2.805361489363137,99.16303832158522,101.96839981094836,1025.0,3598.6333463834444,valid
0.4+0.6C 10τ,B_Dsn_up,3338.0122480155005,-2.221864034617799,100.14036744046501,102.36223147508281,1025.0,3598.6333463834444,valid
0.4+0.6C 10τ,B_Dsn_up,3370.5898853114936,-1.6497421745579686,101.1176965593448,102.76743873390276,1025.0,3598.6333463834444,valid
0.4+0.6C 10τ,B_Dsn_up,3403.1675226074863,-1.102569104827444,102.09502567822459,103.19759478305203,1025.0,3598.6333463834444,valid
0.4+0.6C 10τ,B_Dsn_up,3435.7451599034794,-0.5996928337590665,103.07235479710438,103.67204763086345,1025.0,3598.6333463834444,valid
0.4+0.6C 10τ,B_Dsn_up,3468.3227971994725,-0.19335877662677678,104.04968391598418,104.24304269261096,1025.0,3598.6333463834444,valid
0.4+0.6C 10τ,B_Dsn_up,3500.900434495465,-0.03410628328538223,105.02701303486396,105.06111931814934,1025.0,3598.6333463834444,valid
0.4+0.6C 10τ,B_Dsn_up,3533.478071791458,-5.38709801281293,106.00434215374375,111.39144016655669,1025.0,3598.6333463834444,valid
0.4+0.6C 10τ,B_Dsn_up,3566.0557090874513,-4.973287504834237,106.98167127262354,111.95495877745778,1025.0,3598.6333463834444,valid
0.4+0.6C 10τ,B_Dsn_up,3598.6333463834444,-4.470355634161509,107.95900039150334,112.42935602566484,1025.0,3598.6333463834444,valid
0.5+0.5C 1τ,B_Dsn_up,1025.0,-0.35592545147890176,24.6,24.9559254514789,1025.0,3718.187383695517,valid
0.5+0.5C 1τ,B_Dsn_up,1059.0909795404496,-0.07187290275523234,25.418183508970788,25.49005641172602,1025.0,3718.187383695517,valid
0.5+0.5C 1τ,B_Dsn_up,1093.181959080899,-0.2383521259414844,26.236367017941575,26.47471914388306,1025.0,3718.187383695517,valid
0.5+0.5C 1τ,B_Dsn_up,1127.2729386213487,-0.3775325383813538,27.054550526912365,27.43208306529372,1025.0,3718.187383695517,valid
0.5+0.5C 1τ,B_Dsn_up,1161.3639181617982,-0.02852589715751795,27.872734035883152,27.90125993304067,1025.0,3718.187383695517,valid
0.5+0.5C 1τ,B_Dsn_up,1195.454897702248,-0.17673566669494298,28.69091754485395,28.86765321154889,1025.0,3718.187383695517,valid
0.5+0.5C 1τ,B_Dsn_up,1229.5458772426975,-0.339884480592309,29.50910105382474,29.84898553441705,1025.0,3718.187383695517,valid
0.5+0.5C 1τ,B_Dsn_up,1263.636856783147,-0.02042731783990348,30.32728456279553,30.347711880635433,1025.0,3718.187383695517,valid
0.5+0.5C 1τ,B_Dsn_up,1297.7278363235966,-0.11702096929673189,31.145468071766327,31.26248904106306,1025.0,3718.187383695517,valid
0.5+0.5C 1τ,B_Dsn_up,1331.8188158640462,-0.28634400531667553,31.963651580737114,32.24999558605379,1025.0,3718.187383695517,valid
0.5+0.5C 1τ,B_Dsn_up,1365.9097954044958,-0.37133173800732494,32.781835089707904,33.15316682771523,1025.0,3718.187383695517,valid
0.5+0.5C 1τ,B_Dsn_up,1400.0007749449455,-0.062484045193305825,33.6000185986787,33.662502643872,1025.0,3718.187383695517,valid
0.5+0.5C 1τ,B_Dsn_up,1434.091754485395,-0.22690136600736727,34.418202107649485,34.64510347365685,1025.0,3718.187383695517,valid
0.5+0.5C 1τ,B_Dsn_up,1468.1827340258446,-0.3734468451481689,35.236385616620275,35.60983246176844,1025.0,3718.187383695517,valid
0.5+0.5C 1τ,B_Dsn_up,1502.2737135662942,-0.023224462976903244,36.054569125591065,36.077793588567964,1025.0,3718.187383695517,valid
0.5+0.5C 1τ,B_Dsn_up,1536.3646931067437,-0.1659382047599517,36.872752634561856,37.03869083932181,1025.0,3718.187383695517,valid
0.5+0.5C 1τ,B_Dsn_up,1570.4556726471933,-0.33101393061510864,37.690936143532646,38.02195007414775,1025.0,3718.187383695517,valid
0.5+0.5C 1τ,B_Dsn_up,1604.5466521876428,-0.03334648896906553,38.50911965250343,38.542466141472495,1025.0,3718.187383695517,valid
0.5+0.5C 1τ,B_Dsn_up,1638.6376317280924,-0.10618487026818002,39.32730316147422,39.4334880317424,1025.0,3718.187383695517,valid
0.5+0.5C 1τ,B_Dsn_up,1672.728611268542,-0.27554511121327324,40.14548667044501,40.42103178165828,1025.0,3718.187383695517,valid
0.5+0.5C 1τ,B_Dsn_up,1706.8195908089915,-0.37960517921487735,40.9636701794158,41.34327535863068,1025.0,3718.187383695517,valid
0.5+0.5C 1τ,B_Dsn_up,1740.910570349441,-0.05302770502663255,41.78185368838659,41.83488139341322,1025.0,3718.187383695517,valid
0.5+0.5C 1τ,B_Dsn_up,1775.0015498898908,-0.21500883308582008,42.60003719735739,42.815046030443206,1025.0,3718.187383695517,valid
0.5+0.5C 1τ,B_Dsn_up,1809.0925294303404,-0.3656699212630125,43.41822070632818,43.78389062759119,1025.0,3718.187383695517,valid
0.5+0.5C 1τ,B_Dsn_up,1843.18350897079,-0.016575621927321055,44.23640421529897,44.252979837226285,1025.0,3718.187383695517,valid
0.5+0.5C 1τ,B_Dsn_up,1877.2744885112395,-0.153178523268078,45.05458772426975,45.20776624753783,1025.0,3718.187383695517,valid
0.5+0.5C 1τ,B_Dsn_up,1911.365468051689,-0.3201967420199632,45.87277123324054,46.19296797526051,1025.0,3718.187383695517,valid
0.5+0.5C 1τ,B_Dsn_up,1945.4564475921388,-0.05239468870310399,46.69095474221134,46.74334943091444,1025.0,3718.187383695517,valid
0.5+0.5C 1τ,B_Dsn_up,1979.5474271325884,-0.09466280475213201,47.50913825118212,47.603801055934255,1025.0,3718.187383695517,valid
0.5+0.5C 1τ,B_Dsn_up,2013.638406673038,-0.2639222685341868,48.32732176015292,48.59124402868711,1025.0,3718.187383695517,valid
0.5+0.5C 1τ,B_Dsn_up,2047.7293862134875,-0.382407732366975,49.14550526912371,49.52791300149068,1025.0,3718.187383695517,valid
0.5+0.5C 1τ,B_Dsn_up,2081.820365753937,-0.045601459524270166,49.96368877809449,50.009290237618764,1025.0,3718.187383695517,valid
0.5+0.5C 1τ,B_Dsn_up,2115.9113452943866,-0.20419221667113258,50.78187228706528,50.986064503736415,1025.0,3718.187383695517,valid
0.5+0.5C 1τ,B_Dsn_up,2150.002324834836,-0.35999575969965464,51.60005579603607,51.960051555735724,1025.0,3718.187383695517,valid
0.5+0.5C 1τ,B_Dsn_up,2184.0933043752857,-0.014936144974133944,52.41823930500686,52.43317544998099,1025.0,3718.187383695517,valid
0.5+0.5C 1τ,B_Dsn_up,2218.1842839157353,-0.14274236279600244,53.236422813977654,53.379165176773654,1025.0,3718.187383695517,valid
0.5+0.5C 1τ,B_Dsn_up,2252.275263456185,-0.3110976079009864,54.05460632294844,54.36570393084943,1025.0,3718.187383695517,valid
0.5+0.5C 1τ,B_Dsn_up,2286.3662429966344,-0.2619977660847705,54.87278983191923,55.134787598003996,1025.0,3718.187383695517,valid
0.5+0.5C 1τ,B_Dsn_up,2320.457222537084,-0.08507920286181161,55.690973340890004,55.77605254375182,1025.0,3718.187383695517,valid
0.5+0.5C 1τ,B_Dsn_up,2354.5482020775335,-0.25353609427885054,56.509156849860794,56.762692944139644,1025.0,3718.187383695517,valid
0.5+0.5C 1τ,B_Dsn_up,2388.639181617983,-0.383877331184317,57.32734035883159,57.71121769001591,1025.0,3718.187383695517,valid
0.5+0.5C 1τ,B_Dsn_up,2422.7301611584326,-0.037425283826830004,58.145523867802375,58.18294915162921,1025.0,3718.187383695517,valid
0.5+0.5C 1τ,B_Dsn_up,2456.821140698882,-0.1932987046213005,58.963707376773165,59.157006081394464,1025.0,3718.187383695517,valid
0.5+0.5C 1τ,B_Dsn_up,2490.9121202393317,-0.3530004683501905,59.781890885743955,60.13489135409415,1025.0,3718.187383695517,valid
0.5+0.5C 1τ,B_Dsn_up,2525.0030997797817,-0.017673260195397233,60.60007439471475,60.617747654910154,1025.0,3718.187383695517,valid
0.5+0.5C 1τ,B_Dsn_up,2559.0940793202312,-0.13363700623717706,61.41825790368555,61.55189490992272,1025.0,3718.187383695517,valid
0.5+0.5C 1τ,B_Dsn_up,2593.185058860681,-0.30249807860141875,62.236441412656326,62.53893949125775,1025.0,3718.187383695517,valid
0.5+0.5C 1τ,B_Dsn_up,2627.2760384011303,-0.35861475462450776,63.054624921627116,63.41323967625162,1025.0,3718.187383695517,valid
0.5+0.5C 1τ,B_Dsn_up,2661.36701794158,-0.07797926203999547,63.87280843059791,63.950787692637896,1025.0,3718.187383695517,valid
0.5+0.5C 1τ,B_Dsn_up,2695.4579974820294,-0.24458121355373047,64.69099193956869,64.93557315312242,1025.0,3718.187383695517,valid
0.5+0.5C 1τ,B_Dsn_up,2729.548977022479,-0.3830087152934842,65.50917544853948,65.89218416383297,1025.0,3718.187383695517,valid
0.5+0.5C 1τ,B_Dsn_up,2763.6399565629285,-0.03391601823332167,66.32735895751027,66.36127497574358,1025.0,3718.187383695517,valid
0.5+0.5C 1τ,B_Dsn_up,2797.730936103378,-0.18337908281114323,67.14554246648105,67.32892154929219,1025.0,3718.187383695517,valid
0.5+0.5C 1τ,B_Dsn_up,2831.821915643828,-0.3461215282038514,67.96372597545185,68.3098475036557,1025.0,3718.187383695517,valid
0.5+0.5C 1τ,B_Dsn_up,2865.9128951842777,-0.023858900699102983,68.78190948442264,68.80576838512175,1025.0,3718.187383695517,valid
0.5+0.5C 1τ,B_Dsn_up,2900.003874724727,-0.12285497543810682,69.60009299339345,69.72294796883155,1025.0,3718.187383695517,valid
0.5+0.5C 1τ,B_Dsn_up,2934.0948542651768,-0.29224242520466154,70.41827650236424,70.7105189275689,1025.0,3718.187383695517,valid
0.5+0.5C 1τ,B_Dsn_up,2968.1858338056263,-0.37481646712512884,71.23646001133503,71.61127647846016,1025.0,3718.187383695517,valid
0.5+0.5C 1τ,B_Dsn_up,3002.276813346076,-0.06784736136241917,72.0546435203058,72.12249088166823,1025.0,3718.187383695517,valid
0.5+0.5C 1τ,B_Dsn_up,3036.3677928865254,-0.23290838879820513,72.87282702927659,73.1057354180748,1025.0,3718.187383695517,valid
0.5+0.5C 1τ,B_Dsn_up,3070.458772426975,-0.37894694448261057,73.69101053824738,74.06995748272999,1025.0,3718.187383695517,valid
0.5+0.5C 1τ,B_Dsn_up,3104.5497519674245,-0.031210674997707126,74.50919404721819,74.5404047222159,1025.0,3718.187383695517,valid
0.5+0.5C 1τ,B_Dsn_up,3138.640731507874,-0.17280594368467064,75.32737755618898,75.50018349987364,1025.0,3718.187383695517,valid
0.5+0.5C 1τ,B_Dsn_up,3172.7317110483236,-0.33825580932986365,76.14556106515975,76.48381687448962,1025.0,3718.187383695517,valid
0.5+0.5C 1τ,B_Dsn_up,3206.822690588773,-0.040813205525728334,76.96374457413054,77.00455777965628,1025.0,3718.187383695517,valid
0.5+0.5C 1τ,B_Dsn_up,3240.9136701292227,-0.11329063176344789,77.78192808310133,77.89521871486478,1025.0,3718.187383695517,valid
0.5+0.5C 1τ,B_Dsn_up,3275.0046496696723,-0.28286614387731485,78.60011159207214,78.88297773594945,1025.0,3718.187383695517,valid
0.5+0.5C 1τ,B_Dsn_up,3309.095629210122,-0.38860942448266844,79.41829510104293,79.8069045255256,1025.0,3718.187383695517,valid
0.5+0.5C 1τ,B_Dsn_up,3343.1866087505714,-0.06122436549242896,80.23647861001372,80.29770297550614,1025.0,3718.187383695517,valid
0.5+0.5C 1τ,B_Dsn_up,3377.277588291021,-0.22266370596265309,81.0546621189845,81.27732582494716,1025.0,3718.187383695517,valid
0.5+0.5C 1τ,B_Dsn_up,3411.3685678314705,-0.3739646938962475,81.87284562795529,82.24681032185154,1025.0,3718.187383695517,valid
0.5+0.5C 1τ,B_Dsn_up,3445.45954737192,-0.025048859502643003,82.69102913692609,82.71607799642874,1025.0,3718.187383695517,valid
0.5+0.5C 1τ,B_Dsn_up,3479.5505269123696,-0.16131850674234252,83.50921264589688,83.67053115263921,1025.0,3718.187383695517,valid
0.5+0.5C 1τ,B_Dsn_up,3513.6415064528196,-0.3283221519362087,84.32739615486769,84.65571830680389,1025.0,3718.187383695517,valid
0.5+0.5C 1τ,B_Dsn_up,3547.732485993269,-0.06581625154606931,85.14557966383846,85.21139591538454,1025.0,3718.187383695517,valid
0.5+0.5C 1τ,B_Dsn_up,3581.8234655337187,-0.10262308096337923,85.96376317280925,86.06638625377263,1025.0,3718.187383695517,valid
0.5+0.5C 1τ,B_Dsn_up,3615.9144450741683,-0.2718745648621886,86.78194668178006,87.05382124664224,1025.0,3718.187383695517,valid
0.5+0.5C 1τ,B_Dsn_up,3650.005424614618,-0.3914569049450771,87.60013019075085,87.99158709569592,1025.0,3718.187383695517,valid
0.5+0.5C 1τ,B_Dsn_up,3684.0964041550674,-0.05408938400410079,88.41831369972164,88.47240308372574,1025.0,3718.187383695517,valid
0.5+0.5C 1τ,B_Dsn_up,3718.187383695517,-0.2122297185153002,89.23649720869243,89.44872692720772,1025.0,3718.187383695517,valid
0.9+0.1C 16.7τ,B_Dsn_up,1025.0,-0.39467000012357784,13.666666666666673,14.06133666679025,1025.0,3558.1352151060455,valid
0.9+0.1C 16.7τ,B_Dsn_up,1057.0650027228614,-0.35216308069914626,14.094200036304825,14.446363117003973,1025.0,3558.1352151060455,valid
0.9+0.1C 16.7τ,B_Dsn_up,1089.1300054457226,-0.3096210059293829,14.521733405942976,14.83135441187236,1025.0,3558.1352151060455,valid
0.9+0.1C 16.7τ,B_Dsn_up,1121.195008168584,-0.2675694648165821,14.94926677558113,15.216836240397713,1025.0,3558.1352151060455,valid
0.9+0.1C 16.7τ,B_Dsn_up,1153.2600108914453,-0.2265355122935508,15.37680014521928,15.603335657512831,1025.0,3558.1352151060455,valid
0.9+0.1C 16.7τ,B_Dsn_up,1185.3250136143067,-0.1870539691187029,15.804333514857433,15.991387483976135,1025.0,3558.1352151060455,valid
0.9+0.1C 16.7τ,B_Dsn_up,1217.390016337168,-0.14967274173368422,16.23186688449558,16.381539626229266,1025.0,3558.1352151060455,valid
0.9+0.1C 16.7τ,B_Dsn_up,1249.4550190600294,-0.11544188376066321,16.659400254133732,16.774842137894396,1025.0,3558.1352151060455,valid
0.9+0.1C 16.7τ,B_Dsn_up,1281.5200217828906,-0.08477882529666658,17.086933623771884,17.17171244906855,1025.0,3558.1352151060455,valid
0.9+0.1C 16.7τ,B_Dsn_up,1313.585024505752,-0.058076847660538534,17.51446699341004,17.572543841070576,1025.0,3558.1352151060455,valid
0.9+0.1C 16.7τ,B_Dsn_up,1345.6500272286135,-0.035873391394375176,17.94200036304819,17.977873754442566,1025.0,3558.1352151060455,valid
0.9+0.1C 16.7τ,B_Dsn_up,1377.7150299514747,-0.018699056916329938,18.369533732686342,18.38823278960267,1025.0,3558.1352151060455,valid
0.9+0.1C 16.7τ,B_Dsn_up,1409.780032674336,-0.007064079501462098,18.797067102324494,18.804131181825955,1025.0,3558.1352151060455,valid
0.9+0.1C 16.7τ,B_Dsn_up,1441.8450353971973,-0.0014393751615064806,19.224600471962642,19.22603984712415,1025.0,3558.1352151060455,valid
0.9+0.1C 16.7τ,B_Dsn_up,1473.9100381200587,-0.0022321080193857296,19.652133841600797,19.654365949620182,1025.0,3558.1352151060455,valid
0.9+0.1C 16.7τ,B_Dsn_up,1505.97504084292,-0.009756327559129356,20.079667211238945,20.089423538798076,1025.0,3558.1352151060455,valid
0.9+0.1C 16.7τ,B_Dsn_up,1538.0400435657814,-0.024200033700374966,20.507200580877097,20.53140061457747,1025.0,3558.1352151060455,valid
0.9+0.1C 16.7τ,B_Dsn_up,1570.1050462886428,-0.045590995872479806,20.934733950515252,20.980324946387732,1025.0,3558.1352151060455,valid
0.9+0.1C 16.7τ,B_Dsn_up,1602.170049011504,-0.07376465084379712,21.362267320153403,21.4360319709972,1025.0,3558.1352151060455,valid
0.9+0.1C 16.7τ,B_Dsn_up,1634.2350517343652,-0.10833822411246198,21.78980068979155,21.898138913904013,1025.0,3558.1352151060455,valid
0.9+0.1C 16.7τ,B_Dsn_up,1666.3000544572267,-0.14869559450365083,22.217334059429707,22.366029653933357,1025.0,3558.1352151060455,valid
0.9+0.1C 16.7τ,B_Dsn_up,1698.3650571800881,-0.19398708681484703,22.644867429067858,22.838854515882705,1025.0,3558.1352151060455,valid
0.9+0.1C 16.7τ,B_Dsn_up,1730.4300599029493,-0.24314716318660884,23.072400798706006,23.315547961892616,1025.0,3558.1352151060455,valid
0.9+0.1C 16.7τ,B_Dsn_up,1762.4950626258108,-0.2949309143095358,23.49993416834416,23.794865082653697,1025.0,3558.1352151060455,valid
0.9+0.1C 16.7τ,B_Dsn_up,1794.5600653486722,-0.34796760552438477,23.92746753798231,24.275435143506694,1025.0,3558.1352151060455,valid
0.9+0.1C 16.7τ,B_Dsn_up,1826.6250680715334,-0.40082682285356364,24.35500090762046,24.755827730474024,1025.0,3558.1352151060455,valid
0.9+0.1C 16.7τ,B_Dsn_up,1858.6900707943946,-0.45209061412305496,24.782534277258613,25.234624891381667,1025.0,3558.1352151060455,valid
0.9+0.1C 16.7τ,B_Dsn_up,1890.755073517256,-0.5004239738540226,25.210067646896768,25.71049162075079,1025.0,3558.1352151060455,valid
0.9+0.1C 16.7τ,B_Dsn_up,1922.8200762401175,-0.5446363517414132,25.637601016534916,26.18223736827633,1025.0,3558.1352151060455,valid
0.9+0.1C 16.7τ,B_Dsn_up,1954.8850789629787,-0.583728478939012,26.065134386173064,26.648862865112076,1025.0,3558.1352151060455,valid
0.9+0.1C 16.7τ,B_Dsn_up,1986.9500816858401,-0.6169212774609832,26.492667755811222,27.109589033272204,1025.0,3558.1352151060455,valid
0.9+0.1C 16.7τ,B_Dsn_up,2019.0150844087016,-0.6436663411712402,26.920201125449374,27.563867466620614,1025.0,3558.1352151060455,valid
0.9+0.1C 16.7τ,B_Dsn_up,2051.080087131563,-0.6636398692324292,27.347734495087526,28.011374364319956,1025.0,3558.1352151060455,valid
0.9+0.1C 16.7τ,B_Dsn_up,2083.1450898544244,-0.6767235946534811,27.775267864725677,28.45199145937916,1025.0,3558.1352151060455,valid
0.9+0.1C 16.7τ,B_Dsn_up,2115.2100925772856,-0.6829770343604461,28.20280123436383,28.885778268724273,1025.0,3558.1352151060455,valid
0.9+0.1C 16.7τ,B_Dsn_up,2147.275095300147,-0.6815090995612043,28.630334604001973,29.311843703563177,1025.0,3558.1352151060455,valid
0.9+0.1C 16.7τ,B_Dsn_up,2179.340098023008,-0.6731878346690564,29.05786797364012,29.73105580830918,1025.0,3558.1352151060455,valid
0.9+0.1C 16.7τ,B_Dsn_up,2211.4051007458693,-0.6630282751265061,29.485401343278273,30.14842961840478,1025.0,3558.1352151060455,valid
0.9+0.1C 16.7τ,B_Dsn_up,2243.4701034687305,-0.642447234267335,29.912934712916424,30.55538194718376,1025.0,3558.1352151060455,valid
0.9+0.1C 16.7τ,B_Dsn_up,2275.535106191592,-0.6218661934081637,30.340468082554583,30.962334275962746,1025.0,3558.1352151060455,valid
0.9+0.1C 16.7τ,B_Dsn_up,2307.6001089144534,-0.5926565767910499,30.76800145219273,31.36065802898378,1025.0,3558.1352151060455,valid
0.9+0.1C 16.7τ,B_Dsn_up,2339.665111637315,-0.5625081185475967,31.19553482183089,31.758042940378484,1025.0,3558.1352151060455,valid
0.9+0.1C 16.7τ,B_Dsn_up,2371.7301143601762,-0.526823692980247,31.623068191469038,32.14989188444928,1025.0,3558.1352151060455,valid
0.9+0.1C 16.7τ,B_Dsn_up,2403.7951170830374,-0.49000452697148755,32.050601561107186,32.540606088078675,1025.0,3558.1352151060455,valid
0.9+0.1C 16.7τ,B_Dsn_up,2435.8601198058986,-0.4502005728575,32.478134930745334,32.92833550360284,1025.0,3558.1352151060455,valid
0.9+0.1C 16.7τ,B_Dsn_up,2467.92512252876,-0.409250429620325,32.90566830038349,33.31491873000381,1025.0,3558.1352151060455,valid
0.9+0.1C 16.7τ,B_Dsn_up,2499.9901252516215,-0.3674022033128267,33.333201670021644,33.70060387333447,1025.0,3558.1352151060455,valid
0.9+0.1C 16.7τ,B_Dsn_up,2532.0551279744827,-0.32493673026707104,33.76073503965979,34.08567176992686,1025.0,3558.1352151060455,valid
0.9+0.1C 16.7τ,B_Dsn_up,2564.1201306973444,-0.28306507594971514,34.18826840929795,34.47133348524766,1025.0,3558.1352151060455,valid
0.9+0.1C 16.7τ,B_Dsn_up,2596.1851334202056,-0.24148823906261138,34.615801778936095,34.85729001799871,1025.0,3558.1352151060455,valid
0.9+0.1C 16.7τ,B_Dsn_up,2628.250136143067,-0.20220925740529766,35.04333514857424,35.245544405979544,1025.0,3558.1352151060455,valid
0.9+0.1C 16.7τ,B_Dsn_up,2660.315138865928,-0.16370344277296833,35.47086851821239,35.63457196098536,1025.0,3558.1352151060455,valid
0.9+0.1C 16.7τ,B_Dsn_up,2692.3801415887892,-0.1295631728008857,35.89840188785055,36.02796506065143,1025.0,3558.1352151060455,valid
0.9+0.1C 16.7τ,B_Dsn_up,2724.445144311651,-0.09623350634549296,36.325935257488695,36.422168763834186,1025.0,3558.1352151060455,valid
0.9+0.1C 16.7τ,B_Dsn_up,2756.510147034512,-0.06978109341806278,36.75346862712685,36.823249720544915,1025.0,3558.1352151060455,valid
0.9+0.1C 16.7τ,B_Dsn_up,2788.5751497573738,-0.044628078003491584,37.181001996765005,37.225630074768496,1025.0,3558.1352151060455,valid
0.9+0.1C 16.7τ,B_Dsn_up,2820.640152480235,-0.02730646977741647,37.60853536640315,37.63584183618057,1025.0,3558.1352151060455,valid
0.9+0.1C 16.7τ,B_Dsn_up,2852.705155203096,-0.0131764867038252,38.0360687360413,38.04924522274512,1025.0,3558.1352151060455,valid
0.9+0.1C 16.7τ,B_Dsn_up,2884.7701579259574,-0.006127391767525599,38.46360210567945,38.46972949744698,1025.0,3558.1352151060455,valid
0.9+0.1C 16.7τ,B_Dsn_up,2916.8351606488186,-0.0052306386177860984,38.8911354753176,38.896366113935386,1025.0,3558.1352151060455,valid
0.9+0.1C 16.7τ,B_Dsn_up,2948.9001633716803,-0.0094011428544718,39.318668844955745,39.32806998781022,1025.0,3558.1352151060455,valid
0.9+0.1C 16.7τ,B_Dsn_up,2980.9651660945415,-0.02320373244322885,39.7462022145939,39.76940594703713,1025.0,3558.1352151060455,valid
0.9+0.1C 16.7τ,B_Dsn_up,3013.030168817403,-0.040751863469995445,40.173735584232055,40.21448744770205,1025.0,3558.1352151060455,valid
0.9+0.1C 16.7τ,B_Dsn_up,3045.0951715402643,-0.0677314078447201,40.6012689538702,40.66900036171492,1025.0,3558.1352151060455,valid
0.9+0.1C 16.7τ,B_Dsn_up,3077.1601742631256,-0.10005338391257888,41.02880232350835,41.12885570742093,1025.0,3558.1352151060455,valid
0.9+0.1C 16.7τ,B_Dsn_up,3109.2251769859868,-0.137118200478767,41.4563356931465,41.59345389362527,1025.0,3558.1352151060455,valid
0.9+0.1C 16.7τ,B_Dsn_up,3141.2901797088484,-0.18178726831442873,41.88386906278466,42.065656331099085,1025.0,3558.1352151060455,valid
0.9+0.1C 16.7τ,B_Dsn_up,3173.3551824317096,-0.22899554035946798,42.3114024324228,42.540397972782266,1025.0,3558.1352151060455,valid
0.9+0.1C 16.7τ,B_Dsn_up,3205.420185154571,-0.27966497065600227,42.73893580206095,43.01860077271695,1025.0,3558.1352151060455,valid
0.9+0.1C 16.7τ,B_Dsn_up,3237.485187877432,-0.33220480695746724,43.1664691716991,43.49867397865657,1025.0,3558.1352151060455,valid
0.9+0.1C 16.7τ,B_Dsn_up,3269.5501906002937,-0.38485443859068863,43.594002541337254,43.97885697992795,1025.0,3558.1352151060455,valid
0.9+0.1C 16.7τ,B_Dsn_up,3301.615193323155,-0.4366941967222601,44.02153591097541,44.458230107697666,1025.0,3558.1352151060455,valid
0.9+0.1C 16.7τ,B_Dsn_up,3333.680196046016,-0.48531497023086556,44.44906928061356,44.934384250844424,1025.0,3558.1352151060455,valid
0.9+0.1C 16.7τ,B_Dsn_up,3365.745198768878,-0.5315088251728411,44.87660265025171,45.408111475424555,1025.0,3558.1352151060455,valid
0.9+0.1C 16.7τ,B_Dsn_up,3397.810201491739,-0.5716502690745529,45.30413601988986,45.87578628896441,1025.0,3558.1352151060455,valid
0.9+0.1C 16.7τ,B_Dsn_up,3429.8752042146,-0.606237272528953,45.731669389528,46.33790666205696,1025.0,3558.1352151060455,valid
0.9+0.1C 16.7τ,B_Dsn_up,3461.9402069374614,-0.6368795909488654,46.159202759166156,46.79608235011502,1025.0,3558.1352151060455,valid
0.9+0.1C 16.7τ,B_Dsn_up,3494.005209660323,-0.656952738809423,46.58673612880431,47.243688867613734,1025.0,3558.1352151060455,valid
0.9+0.1C 16.7τ,B_Dsn_up,3526.0702123831843,-0.6730849507513768,47.01426949844246,47.68735444919384,1025.0,3558.1352151060455,valid
0.9+0.1C 16.7τ,B_Dsn_up,3558.1352151060455,-0.681257473600878,47.44180286808061,48.12306034168149,1025.0,3558.1352151060455,valid
0.9+0.1C 1.67τ,B_Dsn_up,1025.0,-0.003143802764642108,13.666666666666673,13.669810469431315,1025.0,3524.0382778453027,valid
0.9+0.1C 1.67τ,B_Dsn_up,1056.6333959220924,-0.04294404044162358,14.08844527896124,14.131389319402864,1025.0,3524.0382778453027,valid
0.9+0.1C 1.67τ,B_Dsn_up,1088.2667918441848,-0.0670151167770579,14.510223891255805,14.577239008032864,1025.0,3524.0382778453027,valid
0.9+0.1C 1.67τ,B_Dsn_up,1119.9001877662772,-0.03940557261675129,14.932002503550372,14.971408076167124,1025.0,3524.0382778453027,valid
0.9+0.1C 1.67τ,B_Dsn_up,1151.5335836883698,-0.0042426076262662114,15.353781115844942,15.358023723471208,1025.0,3524.0382778453027,valid
0.9+0.1C 1.67τ,B_Dsn_up,1183.1669796104622,-0.014363809578785929,15.775559728139507,15.789923537718293,1025.0,3524.0382778453027,valid
0.9+0.1C 1.67τ,B_Dsn_up,1214.8003755325547,-0.060209883542701924,16.19733834043407,16.257548223976773,1025.0,3524.0382778453027,valid
0.9+0.1C 1.67τ,B_Dsn_up,1246.433771454647,-0.060613192053523335,16.619116952728636,16.67973014478216,1025.0,3524.0382778453027,valid
0.9+0.1C 1.67τ,B_Dsn_up,1278.0671673767395,-0.023057915334182628,17.040895565023206,17.063953480357387,1025.0,3524.0382778453027,valid
0.9+0.1C 1.67τ,B_Dsn_up,1309.700563298832,-0.0007957320293788447,17.46267417731777,17.46346990934715,1025.0,3524.0382778453027,valid
