protocol_pair,Q_Ah,dt_resid_s,fp_err_DC_s,fp_err_DCAC_s,residual_reconstructed_s,reconstruction_error_s
0.3C DC vs 0.3C+0.7C 1tau,0.7300000000000001,-4.297265377117128,0.279942014828066,4.577207391945194,-4.297265377117128,0.0
0.3C DC vs 0.3C+0.7C 1tau,0.7400000000000001,38.01700834623944,0.2834697230746315,-37.733538623164804,38.017008346239436,7.105427357601002e-15
0.3C DC vs 0.3C+0.7C 1tau,0.7500000000000001,-4.398933139244946,0.2870203605257302,4.685953499770676,-4.398933139244946,0.0
0.3C DC vs 0.3C+0.7C 1tau,0.76,36.320286325817506,0.2906988363606615,-36.029587489456844,36.320286325817506,0.0
0.3C DC vs 0.3C+0.7C 1tau,0.77,-4.4967883067211005,0.2944262192795577,4.791214526000658,-4.4967883067211005,0.0
0.3C DC vs 0.3C+0.7C 1tau,0.78,-4.5653523517089525,0.29792976308726793,4.86328211479622,-4.5653523517089525,0.0
0.3C DC vs 0.3C+0.7C 1tau,0.79,-4.4857805784904485,0.30140935474764774,4.787189933238096,-4.4857805784904485,0.0
0.3C DC vs 0.3C+0.7C 1tau,0.8,-4.730666540982384,0.30502720473168665,5.03569374571407,-4.730666540982384,0.0
0.3C DC vs 0.3C+0.7C 1tau,0.81,-4.575869240848078,0.30862818072500886,4.884497421573087,-4.575869240848078,0.0
0.3C DC vs 0.3C+0.7C 1tau,0.8200000000000001,-4.896003747588111,0.3123235410230336,5.2083272886111445,-4.896003747588111,0.0
0.3C DC vs 0.3C+0.7C 1tau,0.8300000000000001,-4.661334163430183,0.31599575520522194,4.977329918635405,-4.661334163430183,0.0
0.3C DC vs 0.3C+0.7C 1tau,0.8400000000000001,-5.06159451889107,0.31951422960628406,5.381108748497354,-5.06159451889107,0.0
0.3C DC vs 0.3C+0.7C 1tau,0.8500000000000001,-4.742105665641702,0.323186534274555,5.065292199916257,-4.742105665641702,0.0
0.3C DC vs 0.3C+0.7C 1tau,0.8600000000000001,-5.220717426773263,0.3268117257857739,5.5475291525590364,-5.220717426773263,0.0
0.3C DC vs 0.3C+0.7C 1tau,0.8700000000000001,-4.819865336102794,0.33034605553302754,5.150211391635821,-4.819865336102794,0.0
0.3C DC vs 0.3C+0.7C 1tau,0.8800000000000001,-5.379461628791432,0.3339085549741867,5.713370183765619,-5.379461628791432,0.0
0.3C DC vs 0.3C+0.7C 1tau,0.89,-4.8929083972470835,0.3374563125921668,5.23036470983925,-4.8929083972470835,0.0
0.3C DC vs 0.3C+0.7C 1tau,0.9,-5.538000827533324,0.341135849136208,5.879136676669532,-5.538000827533324,0.0
0.3C DC vs 0.3C+0.7C 1tau,0.91,-4.954850718776015,0.3449148609756776,5.299765579751693,-4.954850718776015,0.0
0.3C DC vs 0.3C+0.7C 1tau,0.92,-5.6961893957386565,0.34860155755404776,6.044790953292704,-5.6961893957386565,0.0
0.3C DC vs 0.3C+0.7C 1tau,0.93,-5.009687800688425,0.3522012004195858,5.361889001108011,-5.009687800688425,0.0
0.3C DC vs 0.3C+0.7C 1tau,0.94,-5.85470693039133,0.3556651715925909,6.210372101983467,-5.854706930390876,-4.547473508864641e-13
0.3C DC vs 0.3C+0.7C 1tau,0.95,-5.056945877006001,0.3593143629482256,5.416260239954227,-5.056945877006001,0.0
0.3C DC vs 0.3C+0.7C 1tau,0.96,-6.012871414515757,0.36292040958414873,6.375791824099906,-6.012871414515757,0.0
0.3C DC vs 0.3C+0.7C 1tau,0.97,-5.095556004539503,0.36659675760756727,5.4621527621470705,-5.095556004539503,0.0
0.3C DC vs 0.3C+0.7C 1tau,0.98,-6.166169337620431,0.3702056233350959,6.536374960955982,-6.166169337620886,4.547473508864641e-13
0.3C DC vs 0.3C+0.7C 1tau,0.99,-5.125576900289616,0.3738719325629063,5.499448832852977,-5.125576900290071,4.547473508864641e-13
0.3C DC vs 0.3C+0.7C 1tau,1.0,-6.31835517503896,0.3774091689301713,6.695764343969131,-6.31835517503896,0.0
0.3C DC vs 0.3C+0.7C 1tau,1.01,-5.150293609090568,0.3808204544320688,5.531114063522637,-5.150293609090568,0.0
0.3C DC vs 0.3C+0.7C 1tau,1.02,-6.470588677391788,0.38410204862157116,6.854690726013359,-6.470588677391788,0.0
0.3C DC vs 0.3C+0.7C 1tau,1.03,-5.164286491091389,0.3875092840057732,5.551795775097162,-5.164286491091389,0.0
0.3C DC vs 0.3C+0.7C 1tau,1.04,-6.622099878635254,0.39095053273194935,7.013050411367203,-6.622099878635254,0.0
0.3C DC vs 0.3C+0.7C 1tau,1.05,-5.166223299417197,0.39439469246644876,5.560617991883646,-5.166223299417197,0.0
0.3C DC vs 0.3C+0.7C 1tau,1.06,-6.773165250080183,0.3977176543899077,7.170882904470091,-6.773165250080183,0.0
0.3C DC vs 0.3C+0.7C 1tau,1.07,-5.141861977748704,0.40110366747830994,5.542965645227014,-5.141861977748704,0.0
0.3C DC vs 0.3C+0.7C 1tau,1.08,-6.923725540235864,0.4044681542713988,7.328193694507263,-6.923725540235864,0.0
0.3C DC vs 0.3C+0.7C 1tau,1.09,-5.096430814179712,0.4078382020770732,5.504269016256785,-5.096430814179712,0.0
0.3C DC vs 0.3C+0.7C 1tau,1.1,-7.071734398735771,0.4114287166612485,7.483163115397019,-7.071734398735771,0.0
0.3C DC vs 0.3C+0.7C 1tau,1.11,-5.032384691216976,0.415042036684099,5.447426727901075,-5.032384691216976,0.0
0.3C DC vs 0.3C+0.7C 1tau,1.12,-7.216512655586939,0.41865075730447643,7.635163412891416,-7.216512655586939,0.0
0.3C DC vs 0.3C+0.7C 1tau,1.13,-4.953819185631346,0.4221793060605705,5.375998491691917,-4.953819185631346,0.0
0.3C DC vs 0.3C+0.7C 1tau,1.14,-7.360597973200584,0.4256031802988218,7.786201153498496,-7.360597973199674,-9.103828801926284e-13
0.3C DC vs 0.3C+0.7C 1tau,1.15,-4.839562401456988,0.4291039604618163,5.268666361918804,-4.839562401456988,0.0
0.3C DC vs 0.3C+0.7C 1tau,1.16,-7.503768584505451,0.4326211786788008,7.936389763184707,-7.503768584505906,4.547473508864641e-13
0.3C DC vs 0.3C+0.7C 1tau,1.1700000000000002,-4.66732822181757,0.43613329701929615,5.103461518836866,-4.66732822181757,0.0
0.3C DC vs 0.3C+0.7C 1tau,1.1800000000000002,-7.646209518249634,0.43935249859441683,8.085562016844051,-7.646209518249634,0.0
0.3C DC vs 0.3C+0.7C 1tau,1.1900000000000002,-4.458424634306539,0.4425991483067264,4.901023782613265,-4.458424634306539,0.0
0.3C DC vs 0.3C+0.7C 1tau,1.2000000000000002,-7.787819617130481,0.44588058814588294,8.233700205276364,-7.787819617130481,0.0
0.3C DC vs 0.3C+0.7C 1tau,1.21,-4.158055682592021,0.44920510458632634,4.6072607871783475,-4.158055682592021,0.0
0.3C DC vs 0.3C+0.7C 1tau,1.22,-7.927909390986315,0.45270541007630527,8.38061480106262,-7.927909390986315,0.0
0.3C DC vs 0.3C+0.7C 1tau,1.23,-3.7602334392386183,0.45620872810832225,4.2164421673469406,-3.7602334392386183,0.0
0.3C DC vs 0.3C+0.7C 1tau,1.24,-8.065007544757464,0.4596372269870699,8.524644771744534,-8.065007544757464,0.0
0.3C DC vs 0.3C+0.7C 1tau,1.25,-3.1384236547546607,0.46306948789788294,3.6014931426525436,-3.1384236547546607,0.0
0.3C DC vs 0.3C+0.7C 1tau,1.26,-8.200008280158727,0.46667729555429105,8.666685575713018,-8.200008280158727,0.0
0.3C DC vs 0.3C+0.7C 1tau,1.27,-2.0384858343823,0.47029773896520055,2.5087835733475004,-2.0384858343823,0.0
0.3C DC vs 0.3C+0.7C 1tau,1.28,-8.333412747590046,0.4739029170168578,8.807315664606904,-8.333412747590046,0.0
0.3C DC vs 0.3C+0.7C 1tau,1.29,39.38476941636145,0.47751592885742866,-38.90725348750402,39.38476941636145,0.0
0.3C DC vs 0.3C+0.7C 1tau,1.3,-8.465485781110146,0.48099620288303413,8.94648198399318,-8.465485781110146,0.0
0.3C DC vs 0.3C+0.7C 1tau,1.31,39.23891974745948,0.4845046147293033,-38.75441513273017,39.23891974745948,0.0
0.3C DC vs 0.3C+0.7C 1tau,1.32,-8.59617308160341,0.48790687206565053,9.084079953669061,-8.59617308160341,0.0
0.3C DC vs 0.3C+0.7C 1tau,1.33,39.0850772415024,0.4915207298809037,-38.5935565116215,39.085077241502404,-7.105427357601002e-15
0.3C DC vs 0.3C+0.7C 1tau,1.34,-8.724805269148419,0.49526206509290205,9.220067334241321,-8.724805269148419,0.0
0.3C DC vs 0.3C+0.7C 1tau,1.35,38.91726444759934,0.4990173961596156,-38.41824705143972,38.91726444759934,0.0
0.3C DC vs 0.3C+0.7C 1tau,1.36,-8.843417657997634,0.5026504214083616,9.346068079405995,-8.843417657997634,0.0
0.3C DC vs 0.3C+0.7C 1tau,1.37,38.724826061882595,0.506214542429916,-38.21861151945268,38.724826061882595,0.0
0.3C DC vs 0.3C+0.7C 1tau,1.38,-8.9646914721543,0.509825283174905,9.474516755331024,-8.964691472156119,1.8189894035458565e-12
0.3C DC vs 0.3C+0.7C 1tau,1.39,38.5472757892876,0.513468491661115,-38.03380729762739,38.547275789288506,-9.023892744153272e-13
0.3C DC vs 0.3C+0.7C 1tau,1.4,-9.08582953860332,0.5173649817752448,9.603194520378565,-9.08582953860332,0.0
0.3C DC vs 0.3C+0.7C 1tau,1.41,38.36472416513334,0.5213029453307172,-37.84342121980262,38.36472416513334,0.0
0.3C DC vs 0.3C+0.7C 1tau,1.4200000000000002,-9.20419019854944,0.5252920539542174,9.729482252503658,-9.20419019854944,0.0
0.3C DC vs 0.3C+0.7C 1tau,1.4300000000000002,38.16316130853647,0.529249245129904,-37.63391206340657,38.16316130853647,0.0
0.3C DC vs 0.3C+0.7C 1tau,1.4400000000000002,-9.32028812077624,0.5331238599210337,9.853411980697274,-9.32028812077624,0.0
0.3C DC vs 0.3C+0.7C 1tau,1.4500000000000002,37.956606271483906,0.5367190643564754,-37.41988720712743,37.956606271483906,0.0
0.3C DC vs 0.3C+0.7C 1tau,1.46,-9.434788735655276,0.5400707843582495,9.974859520013524,-9.434788735655275,-1.7763568394002505e-15
0.3C DC vs 0.3C+0.7C 1tau,1.47,37.74483945750035,0.5433487850159509,-37.2014906724844,37.74483945750035,0.0
0.3C DC vs 0.3C+0.7C 1tau,1.48,-9.546814611368973,0.5469147950443585,10.093729406413331,-9.546814611368973,0.0
0.3C DC vs 0.3C+0.7C 1tau,1.49,37.52922503985155,0.5504694041301263,-36.97875563572143,37.52922503985155,0.0
0.3C DC vs 0.3C+0.7C 1tau,1.5,-9.65595371339714,0.5538861933091539,10.209839906706293,-9.655953713397139,-1.7763568394002505e-15
0.3C DC vs 0.3C+0.7C 1tau,1.51,37.29218816611228,0.5573583220129876,-36.734829844099295,37.29218816611228,0.0
0.3C DC vs 0.3C+0.7C 1tau,1.52,-9.761691535244609,0.5610665324047659,10.322758067649374,-9.761691535244609,0.0
0.3C DC vs 0.3C+0.7C 1tau,1.53,37.046991391583106,0.5647218647127374,-36.48226952687037,37.046991391583106,0.0
0.3C DC vs 0.3C+0.7C 1tau,1.54,-9.864037137614105,0.5683957309838661,10.43243286859797,-9.864037137614105,0.0
0.3C DC vs 0.3C+0.7C 1tau,1.55,36.79756079637264,0.5720194980804081,-36.22554129829223,36.797560796372636,7.105427357601002e-15
0.3C DC vs 0.3C+0.7C 1tau,1.56,-9.962927158928323,0.5757002079371887,10.538627366865512,-9.962927158928323,0.0
0.3C DC vs 0.3C+0.7C 1tau,1.57,36.54384090276744,0.579475784639726,-35.964365118127716,36.54384090276744,0.0
0.3C DC vs 0.3C+0.7C 1tau,1.58,-10.057620106645118,0.5835086035922359,10.641128710237354,-10.057620106645118,0.0
0.3C DC vs 0.3C+0.7C 1tau,1.59,36.25827083875083,0.5875841167580802,-35.67068672199275,36.25827083875083,0.0
0.3C DC vs 0.3C+0.7C 1tau,1.6,-10.146523653836994,0.5916237069905037,10.738147360827497,-10.146523653836994,0.0
0.3C DC vs 0.3C+0.7C 1tau,1.61,35.967744916930315,0.5955167757201707,-35.372228141210144,35.967744916930315,0.0
0.3C DC vs 0.3C+0.7C 1tau,1.62,-10.230874732190388,0.5992866041733578,10.830161336363744,-10.230874732190387,-1.7763568394002505e-15
0.3C DC vs 0.3C+0.7C 1tau,1.63,35.67230949650275,0.6030853347165248,-35.069224161786224,35.67230949650275,0.0
0.3C DC vs 0.3C+0.7C 1tau,1.64,-10.310834670267468,0.606906053540115,10.917740723807583,-10.310834670267468,0.0
0.3C DC vs 0.3C+0.7C 1tau,1.65,35.3443093760543,0.6108074367548397,-34.73350193929946,35.3443093760543,0.0
0.3C DC vs 0.3C+0.7C 1tau,1.66,-10.386036610017072,0.6147015182041287,11.00073812822211,-10.386036610017982,9.094947017729282e-13
0.3C DC vs 0.3C+0.7C 1tau,1.6700000000000002,34.99959757729266,0.6184625221303577,-34.381135055162304,34.99959757729266,0.0
0.3C DC vs 0.3C+0.7C 1tau,1.6800000000000002,-10.45580319347664,0.6223051474735257,11.078108340950166,-10.45580319347664,0.0
0.3C DC vs 0.3C+0.7C 1tau,1.6900000000000002,34.649572355838245,0.6261176279776919,-34.02345472786055,34.649572355838245,0.0
0.3C DC vs 0.3C+0.7C 1tau,1.7000000000000002,-10.519740164213545,0.6298432086605317,11.149583372874076,-10.519740164213545,0.0
0.3C DC vs 0.3C+0.7C 1tau,1.7100000000000002,34.24433144671366,0.6337371221434296,-33.61059432457023,34.24433144671366,0.0
0.3C DC vs 0.3C+0.7C 1tau,1.72,-10.577227953142938,0.6376271667641049,11.214855119907043,-10.577227953142938,0.0
0.3C DC vs 0.3C+0.7C 1tau,1.73,33.8257661744683,0.6414967977261767,-33.18426937674212,33.8257661744683,0.0
0.3C DC vs 0.3C+0.7C 1tau,1.74,-10.627858259322238,0.6453806138006257,11.273238873122864,-10.627858259322238,0.0
0.3C DC vs 0.3C+0.7C 1tau,1.75,33.35683490145584,0.649130675887136,-32.707704225568705,33.35683490145584,0.0
0.3C DC vs 0.3C+0.7C 1tau,1.76,-10.671440614947642,0.6529778794019876,11.32441849434963,-10.671440614947642,0.0
0.3C DC vs 0.3C+0.7C 1tau,1.77,32.840064642025936,0.656763243817295,-32.18330139820864,32.840064642025936,0.0
0.3C DC vs 0.3C+0.7C 1tau,1.78,-10.708052347488774,0.660668219668878,11.368720567157652,-10.708052347488774,0.0
0.3C DC vs 0.3C+0.7C 1tau,1.79,32.235358199649454,0.6644377978227567,-31.570920401826697,32.235358199649454,0.0
0.3C DC vs 0.3C+0.7C 1tau,1.8,-10.736929177322963,0.6684022852450653,11.405331462568029,-10.736929177322963,0.0
0.3C DC vs 0.3C+0.7C 1tau,1.81,31.54433310485001,0.6722537706164076,-30.872079334233604,31.54433310485001,0.0
0.3C DC vs 0.3C+0.7C 1tau,1.82,-10.75682651598163,0.6758489297390042,11.432675445720633,-10.75682651598163,0.0
0.3C DC vs 0.3C+0.7C 1tau,1.83,30.640482949506804,0.6793685598586308,-29.961114389648174,30.640482949506804,0.0
0.3C DC vs 0.3C+0.7C 1tau,1.84,-10.761734889325451,0.6831018399107052,11.444836729236158,-10.761734889325453,1.7763568394002505e-15
0.3C DC vs 0.3C+0.7C 1tau,1.85,28.97541676296169,0.6867900494107744,-28.28862671355091,28.975416762961686,3.552713678800501e-15
0.3C DC vs 0.3C+0.7C 1tau,1.86,-10.747643359352878,0.690483631965435,11.438126991318313,-10.747643359352878,0.0
0.3C DC vs 0.3C+0.7C 1tau,1.87,-12.123186646568683,0.6941991790481552,12.817385825616839,-12.123186646568683,0.0
0.3C DC vs 0.3C+0.7C 1tau,1.88,-10.719779914762512,0.6977929756558297,11.417572890418342,-10.719779914762512,0.0
0.3C DC vs 0.3C+0.7C 1tau,1.89,-12.296934780879385,0.7014279427066867,12.99836272358607,-12.296934780879383,-1.7763568394002505e-15
0.3C DC vs 0.3C+0.7C 1tau,1.9,-10.677143417076875,0.7048342284915634,11.38197764556844,-10.677143417076877,1.7763568394002505e-15
0.3C DC vs 0.3C+0.7C 1tau,1.91,-12.463571364362906,0.708737873615064,13.17230923797888,-12.463571364363816,9.094947017729282e-13
0.3C DC vs 0.3C+0.7C 1tau,1.92,-10.619530791222132,0.7125949028586547,11.332125694081697,-10.619530791223042,9.094947017729282e-13
0.3C DC vs 0.3C+0.7C 1tau,1.93,-12.627036026237874,0.7165051376114207,13.343541163849295,-12.627036026237874,0.0
0.3C DC vs 0.3C+0.7C 1tau,1.94,-10.545098205375323,0.7201379589378121,11.265236164313137,-10.545098205375325,1.7763568394002505e-15
0.3C DC vs 0.3C+0.7C 1tau,1.95,-12.686098329216293,0.7236929615255576,13.40979129074276,-12.686098329217202,9.094947017729282e-13
0.3C DC vs 0.3C+0.7C 1tau,1.96,-10.314850526015109,0.7272244613322982,11.042074987347405,-10.314850526015107,-1.7763568394002505e-15
0.3C DC vs 0.3C+0.7C 1tau,1.97,-12.8478801439187,0.7307389510087887,13.57861909492749,-12.847880143918701,1.7763568394002505e-15
0.3C DC vs 0.3C+0.7C 1tau,1.98,-10.165678827213924,0.7342517443985344,10.899930571612458,-10.165678827213924,0.0
0.3C DC vs 0.3C+0.7C 1tau,1.99,-13.008450799978164,0.7377933695552201,13.746244169533384,-13.008450799978164,0.0
0.3C DC vs 0.3C+0.7C 1tau,2.0,-9.986276726353026,0.7413541111618542,10.72763083751488,-9.986276726353026,0.0
0.3C DC vs 0.3C+0.7C 1tau,2.01,-13.16748970684057,0.7450042260561531,13.912493932896723,-13.16748970684057,0.0
0.3C DC vs 0.3C+0.7C 1tau,2.02,-9.712284217841445,0.7484490714650747,10.460733289306518,-9.712284217841443,-1.7763568394002505e-15
0.3C DC vs 0.3C+0.7C 1tau,2.03,-13.320786633643364,0.7520032533302583,14.072789886973624,-13.320786633643365,1.7763568394002505e-15
0.3C DC vs 0.3C+0.7C 1tau,2.04,-9.38492072785266,0.7556731450304142,10.140593872883073,-9.38492072785266,0.0
0.3C DC vs 0.3C+0.7C 1tau,2.05,-13.471248161363292,0.7593111838459663,14.230559345209258,-13.471248161363292,0.0
0.3C DC vs 0.3C+0.7C 1tau,2.06,-8.901660175346478,0.7628495014432701,9.664509676789748,-8.901660175346478,0.0
0.3C DC vs 0.3C+0.7C 1tau,2.07,-13.62041069296447,0.7663989698803562,14.386809662844826,-13.62041069296447,0.0
0.3C DC vs 0.3C+0.7C 1tau,2.08,-8.19127230239792,0.7699566464789314,8.961228948876851,-8.19127230239792,0.0
0.3C DC vs 0.3C+0.7C 1tau,2.09,-13.767595672110474,0.773639188028028,14.541234860138502,-13.767595672110474,0.0
0.3C DC vs 0.3C+0.7C 1tau,2.0999999999999996,-6.757432934396093,0.7770913705116982,7.534524304907791,-6.757432934396093,0.0
0.3C DC vs 0.3C+0.7C 1tau,2.11,-13.913309539341752,0.7807422510650213,14.694051790406775,-13.913309539341753,1.7763568394002505e-15
0.3C DC vs 0.3C+0.7C 1tau,2.1199999999999997,34.17433801154948,0.7845083844831606,-33.38982962706632,34.17433801154948,0.0
0.3C DC vs 0.3C+0.7C 1tau,2.13,-14.056812441217517,0.78820436920887,14.845016810426387,-14.056812441217517,0.0
0.3C DC vs 0.3C+0.7C 1tau,2.1399999999999997,34.05764565700974,0.7920570494488857,-33.26558860756086,34.05764565700974,0.0
0.3C DC vs 0.3C+0.7C 1tau,2.15,-14.196295263389402,0.7957794862322771,14.992074749621679,-14.196295263389402,0.0
0.3C DC vs 0.3C+0.7C 1tau,2.1599999999999997,33.93650637461997,0.7993953410459653,-33.137111033574,33.93650637461997,0.0
0.3C DC vs 0.3C+0.7C 1tau,2.17,-14.33178865289483,0.8030972092410593,15.134885862135889,-14.33178865289483,0.0
0.3C DC vs 0.3C+0.7C 1tau,2.1799999999999997,33.805044690213435,0.806900014202256,-32.99814467601118,33.805044690213435,0.0
0.3C DC vs 0.3C+0.7C 1tau,2.19,-14.46464205355278,0.8107894778559057,15.275431531408685,-14.46464205355278,0.0
0.3C DC vs 0.3C+0.7C 1tau,2.1999999999999997,33.66998641247028,0.8147377913519449,-32.855248621118335,33.66998641247028,0.0
0.3C DC vs 0.3C+0.7C 1tau,2.21,-14.595017825578909,0.818570429585634,15.413588255164541,-14.595017825578907,-1.7763568394002505e-15
0.3C DC vs 0.3C+0.7C 1tau,2.22,33.531062185562405,0.8223156472704432,-32.70874653829287,33.531062185563314,-9.094947017729282e-13
0.3C DC vs 0.3C+0.7C 1tau,2.23,-14.723027208247004,0.8260326392583011,15.549059847505305,-14.723027208247004,0.0
0.3C DC vs 0.3C+0.7C 1tau,2.24,33.38874866099559,0.8298662257557226,-32.558882435240776,33.3887486609965,-9.094947017729282e-13
0.3C DC vs 0.3C+0.7C 1tau,2.25,-14.848327977950248,0.8336986576650816,15.68202663561533,-14.848327977950248,0.0
0.3C DC vs 0.3C+0.7C 1tau,2.26,33.24303066261564,0.8375027696301913,-32.40552789298545,33.24303066261564,0.0
0.3C DC vs 0.3C+0.7C 1tau,2.27,-14.971158726786598,0.8411672522888693,15.812325979075467,-14.971158726786598,0.0
0.3C DC vs 0.3C+0.7C 1tau,2.28,33.09213964172159,0.8448180792856874,-32.2473215624359,33.09213964172159,0.0
0.3C DC vs 0.3C+0.7C 1tau,2.29,-15.088795493024008,0.8485201566572869,15.937315649681295,-15.088795493024008,0.0
0.3C DC vs 0.3C+0.7C 1tau,2.3,32.931250176663525,0.8523412571075824,-32.07890891955594,32.931250176663525,0.0
0.3C DC vs 0.3C+0.7C 1tau,2.31,-15.202625012834687,0.8562581923861217,16.05888320522081,-15.202625012834687,0.0
0.3C DC vs 0.3C+0.7C 1tau,2.32,32.76751566973326,0.860159860794738,-31.90735580893852,32.76751566973326,0.0
0.3C DC vs 0.3C+0.7C 1tau,2.33,-15.3132180065968,0.8640189045581792,16.177236911154978,-15.313218006596799,-1.7763568394002505e-15
0.3C DC vs 0.3C+0.7C 1tau,2.34,32.60061679892533,0.8678644247047487,-31.73275237422058,32.60061679892533,0.0
0.3C DC vs 0.3C+0.7C 1tau,2.35,-15.420432710025125,0.8716998380023142,16.29213254802744,-15.420432710025125,0.0
0.3C DC vs 0.3C+0.7C 1tau,2.36,32.430916712959515,0.8755593011810561,-31.55535741177846,32.430916712959515,0.0
0.3C DC vs 0.3C+0.7C 1tau,2.3699999999999997,-15.523867129259088,0.8795327768257266,16.403399906084815,-15.523867129259088,0.0
0.3C DC vs 0.3C+0.7C 1tau,2.38,32.25858965046427,0.8834766762665822,-31.37511297419769,32.25858965046427,0.0
0.3C DC vs 0.3C+0.7C 1tau,2.3899999999999997,-15.623434578856177,0.8873258159164834,16.51076039477266,-15.623434578856177,0.0
0.3C DC vs 0.3C+0.7C 1tau,2.4,32.07434043001922,0.8913253449609329,-31.183015085058287,32.07434043001922,0.0
0.3C DC vs 0.3C+0.7C 1tau,2.4099999999999997,-15.719025577269347,0.8950200675535598,16.61404564482291,-15.719025577269349,1.7763568394002505e-15
0.3C DC vs 0.3C+0.7C 1tau,2.42,31.884847334111328,0.8988531868235441,-30.985994147287784,31.884847334111328,0.0
0.3C DC vs 0.3C+0.7C 1tau,2.4299999999999997,-15.808467149970966,0.9028619810414966,16.711329131012462,-15.808467149970966,0.0
0.3C DC vs 0.3C+0.7C 1tau,2.44,31.693061462274272,0.9066413164546248,-30.786420145819648,31.693061462274272,0.0
0.3C DC vs 0.3C+0.7C 1tau,2.4499999999999997,-15.89359432009769,0.9104377836756612,16.804032103773352,-15.89359432009769,0.0
0.3C DC vs 0.3C+0.7C 1tau,2.46,31.49866881892376,0.9143585043675557,-30.584310314556205,31.49866881892376,0.0
0.3C DC vs 0.3C+0.7C 1tau,2.47,-15.9734264841627,0.9183086023931537,16.891735086557674,-15.97342648416452,1.8207657603852567e-12
0.3C DC vs 0.3C+0.7C 1tau,2.48,31.301943071592177,0.9221765083293576,-30.37976656326282,31.301943071592177,0.0
0.3C DC vs 0.3C+0.7C 1tau,2.49,-16.04784124843718,0.9263014333555475,16.974142681794547,-16.047841248439,1.8189894035458565e-12
0.3C DC vs 0.3C+0.7C 1tau,2.5,31.08932658997037,0.9300315801992838,-30.159295009771085,31.08932658997037,0.0
0.3C DC vs 0.3C+0.7C 1tau,2.51,-16.117374476832993,0.9336485204275959,17.05102299726059,-16.117374476832993,0.0
0.3C DC vs 0.3C+0.7C 1tau,2.52,30.872349131084775,0.9376574183443154,-29.93469171274046,30.872349131084775,0.0
0.3C DC vs 0.3C+0.7C 1tau,2.53,-16.125003416533218,0.9414651733786741,17.066468589911892,-16.125003416533218,0.0
0.3C DC vs 0.3C+0.7C 1tau,2.54,30.688483132660625,0.9452358256330626,-29.74324730702756,30.688483132660622,3.552713678800501e-15
