parameter_set,pair_id,Q_Ah,Q_frac_nominal_increment,SOC_nominal_est,t_DC_s,t_DCAC_s,t_DC_min,t_DCAC_min,delta_t_full_s,delta_t_full_min,control_state_DC_Qbased,control_state_DCAC_Qbased,segment_label_Qbased,control_state_DC_timebased,control_state_DCAC_timebased,segment_label_timebased
ORegan2022,P01_0p3DC_vs_0p3p0p7_10tau,2.4708471137391133,0.49416942274782266,0.5441694227478227,5930.033072973872,5728.842429328334,98.83388454956453,95.48070715547223,201.19064364553742,3.3531773940922904,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
ORegan2022,P01_0p3DC_vs_0p3p0p7_10tau,2.49279940182929,0.498559880365858,0.548559880365858,5982.718564390296,5744.789132857654,99.7119760731716,95.74648554762757,237.9294315326415,3.965490525544025,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
ORegan2022,P01_0p3DC_vs_0p3p0p7_10tau,2.5147516899194673,0.5029503379838934,0.5529503379838935,6035.404055806721,5760.6054260551155,100.59006759677868,96.01009043425192,274.7986297516054,4.579977162526757,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
ORegan2022,P01_0p3DC_vs_0p3p0p7_10tau,2.536703978009644,0.5073407956019288,0.5573407956019288,6088.089547223146,5776.519167596083,101.46815912038576,96.27531945993472,311.5703796270627,5.192839660451045,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
ORegan2022,P01_0p3DC_vs_0p3p0p7_10tau,2.5586562660998213,0.5117312532199643,0.5617312532199643,6140.775038639572,5792.771073130932,102.34625064399286,96.5461845521822,348.00396550864025,5.800066091810671,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
ORegan2022,P01_0p3DC_vs_0p3p0p7_10tau,2.580608554189998,0.5161217108379996,0.5661217108379997,6193.460530055995,5809.647251316828,103.22434216759991,96.8274541886138,383.8132787391669,6.396887978986115,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
ORegan2022,P01_0p3DC_vs_0p3p0p7_10tau,2.602560842280175,0.520512168456035,0.570512168456035,6246.146021472419,5827.536784631879,104.10243369120698,97.12561307719798,418.6092368405407,6.976820614009012,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
ORegan2022,P01_0p3DC_vs_0p3p0p7_10tau,2.624513130370352,0.5249026260740705,0.5749026260740705,6298.831512888845,5847.036462294309,104.9805252148141,97.45060770490515,451.7950505945364,7.52991750990894,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
ORegan2022,P01_0p3DC_vs_0p3p0p7_10tau,2.646465418460529,0.5292930836921058,0.5792930836921059,6351.517004305269,5869.225235626744,105.85861673842116,97.82042059377906,482.29176867852584,8.038196144642097,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
ORegan2022,P01_0p3DC_vs_0p3p0p7_10tau,2.668417706550706,0.5336835413101413,0.5836835413101413,6404.2024957216945,5896.624156386976,106.73670826202824,98.27706927311627,507.5783393347183,8.459638988911971,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
ORegan2022,P01_0p3DC_vs_0p3p0p7_10tau,2.690369994640883,0.5380739989281766,0.5880739989281767,6456.88798713812,5940.502849968544,107.61479978563533,99.00838083280907,516.3851371695755,8.606418952826258,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
ORegan2022,P01_0p3DC_vs_0p3p0p7_10tau,2.71232228273106,0.542464456546212,0.592464456546212,6509.573478554544,6388.7805729505835,108.4928913092424,106.47967621584306,120.79290560396021,2.013215093399337,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
ORegan2022,P01_0p3DC_vs_0p3p0p7_10tau,2.734274570821237,0.5468549141642474,0.5968549141642474,6562.258969970969,6405.99006457995,109.37098283284948,106.7665010763325,156.26890539101896,2.6044817565169827,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
ORegan2022,P01_0p3DC_vs_0p3p0p7_10tau,2.756226858911414,0.5512453717822827,0.6012453717822828,6614.944461387393,6422.440817204051,110.24907435645655,107.04068028673419,192.50364418334175,3.2083940697223623,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
ORegan2022,P01_0p3DC_vs_0p3p0p7_10tau,2.778179147001591,0.5556358294003182,0.6056358294003182,6667.629952803819,6438.453079475575,111.12716588006364,107.30755132459291,229.17687332824426,3.8196145554707375,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
ORegan2022,P01_0p3DC_vs_0p3p0p7_10tau,2.800131435091768,0.5600262870183536,0.6100262870183536,6720.315444220243,6454.279460760006,112.00525740367071,107.57132434600011,266.0359834602368,4.433933057670614,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
ORegan2022,P01_0p3DC_vs_0p3p0p7_10tau,2.8220837231819447,0.5644167446363889,0.614416744636389,6773.000935636667,6470.148968178004,112.8833489272778,107.83581613630007,302.85196745866324,5.047532790977721,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
ORegan2022,P01_0p3DC_vs_0p3p0p7_10tau,2.844036011272122,0.5688072022544244,0.6188072022544244,6825.686427053092,6486.296762952304,113.76144045088488,108.10494604920505,339.38966410078865,5.656494401679811,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
ORegan2022,P01_0p3DC_vs_0p3p0p7_10tau,2.8659882993622987,0.5731976598724597,0.6231976598724598,6878.371918469517,6502.995376633578,114.63953197449196,108.38325627722631,375.37654183593895,6.256275697265649,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
ORegan2022,P01_0p3DC_vs_0p3p0p7_10tau,2.887940587452476,0.5775881174904952,0.6275881174904953,6931.057409885942,6520.600246208864,115.51762349809904,108.67667077014772,410.4571636770788,6.840952727951314,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
ORegan2022,P01_0p3DC_vs_0p3p0p7_10tau,2.9098928755426527,0.5819785751085306,0.6319785751085306,6983.742901302367,6539.643424971161,116.39571502170611,108.99405708285268,444.09947633120555,7.401657938853426,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
ORegan2022,P01_0p3DC_vs_0p3p0p7_10tau,2.9318451636328295,0.5863690327265659,0.636369032726566,7036.428392718791,6561.049149486442,117.27380654531318,109.35081915810737,475.3792432323489,7.922987387205816,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
ORegan2022,P01_0p3DC_vs_0p3p0p7_10tau,2.953797451723007,0.5907594903446014,0.6407594903446014,7089.113884135217,6586.808107130527,118.15189806892027,109.78013511884211,502.30577700468984,8.371762950078164,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
ORegan2022,P01_0p3DC_vs_0p3p0p7_10tau,2.9757497398131836,0.5951499479626368,0.6451499479626368,7141.79937555164,6623.849233847986,119.02998959252733,110.39748723079977,517.9501417036536,8.632502361727559,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
ORegan2022,P01_0p3DC_vs_0p3p0p7_10tau,2.997702027903361,0.5995404055806721,0.6495404055806722,7194.484866968066,7081.969596033349,119.90808111613443,118.03282660055582,112.51527093471668,1.8752545155786113,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
ORegan2022,P01_0p3DC_vs_0p3p0p7_10tau,3.0196543159935376,0.6039308631987075,0.6539308631987075,7247.17035838449,7099.414999477202,120.78617263974151,118.32358332462005,147.7553589072877,2.4625893151214617,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
ORegan2022,P01_0p3DC_vs_0p3p0p7_10tau,3.0416066040837144,0.6083213208167428,0.6583213208167429,7299.855849800915,7116.015055822156,121.66426416334859,118.60025093036926,183.8407939787594,3.064013232979323,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
ORegan2022,P01_0p3DC_vs_0p3p0p7_10tau,3.0635588921738917,0.6127117784347783,0.6627117784347784,7352.54134121734,7132.106792213168,122.54235568695567,118.86844653688613,220.43454900417237,3.6739091500695396,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
ORegan2022,P01_0p3DC_vs_0p3p0p7_10tau,3.0855111802640685,0.6171022360528137,0.6671022360528137,7405.226832633764,7147.955989025509,123.42044721056274,119.13259981709182,257.27084360825575,4.287847393470929,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
ORegan2022,P01_0p3DC_vs_0p3p0p7_10tau,3.1074634683542457,0.6214926936708491,0.6714926936708492,7457.912324050189,7163.794669470568,124.29853873416982,119.39657782450946,294.11765457962156,4.901960909660359,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
ORegan2022,P01_0p3DC_vs_0p3p0p7_10tau,3.1294157564444225,0.6258831512888845,0.6758831512888845,7510.597815466614,7179.853455832153,125.17663025777689,119.66422426386922,330.74435963446103,5.5124059939076835,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
ORegan2022,P01_0p3DC_vs_0p3p0p7_10tau,3.1513680445345993,0.6302736089069199,0.6802736089069199,7563.283306883038,7196.392811284048,126.05472178138396,119.93988018806746,366.8904955989901,6.114841593316502,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,0.1,0.02,0.07,240.0,222.84758723660656,4.0,3.7141264539434427,17.152412763393443,0.2858735460565574,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,0.13226746353506538,0.026453492707013075,0.07645349270701307,317.4419124841569,294.96046868378943,5.290698541402615,4.916007811396491,22.481443800367458,0.3746907300061243,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,0.16453492707013076,0.03290698541402615,0.08290698541402616,394.88382496831383,367.0277282410612,6.58139708280523,6.117128804017686,27.856096727252634,0.4642682787875439,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,0.19680239060519614,0.039360478121039225,0.08936047812103923,472.3257374524707,439.12228598535825,7.872095624207845,7.318704766422638,33.20345146711247,0.5533908577852079,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,0.22906985414026151,0.0458139708280523,0.0958139708280523,549.7676499366277,511.3241661809739,9.16279416561046,8.522069436349565,38.443483755653745,0.6407247292608957,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,0.26133731767532686,0.052267463535065374,0.10226746353506538,627.2095624207846,583.7431865277888,10.453492707013076,9.72905310879648,43.46637589299576,0.724439598216596,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,0.29360478121039224,0.058720956242078445,0.10872095624207845,704.6514749049413,656.6498009989593,11.744191248415689,10.944163349982656,48.00167390598199,0.8000278984330331,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,0.3258722447454576,0.06517444894909152,0.11517444894909153,782.0933873890983,730.776843927909,13.034889789818305,12.17961406546515,51.316543461189326,0.8552757243531555,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,0.358139708280523,0.0716279416561046,0.1216279416561046,859.5352998732552,847.8944377037774,14.32558833122092,14.131573961729623,11.640862169477828,0.19401436949129713,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,0.39040717181558837,0.07808143436311768,0.1280814343631177,936.9772123574121,920.1457974740309,15.616286872623535,15.33576329123385,16.83141488338117,0.2805235813896862,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,0.42267463535065375,0.08453492707013074,0.13453492707013076,1014.419124841569,992.2586150444048,16.90698541402615,16.537643584073415,22.160509797164195,0.36934182995273657,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,0.4549420988857191,0.09098841977714382,0.14098841977714383,1091.8610373257259,1064.3232729615333,18.197683955428765,17.738721216025557,27.537764364192526,0.45896273940320875,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,0.4872095624207845,0.0974419124841569,0.1474419124841569,1169.3029498098829,1136.4123379458945,19.48838249683138,18.940205632431574,32.8906118639884,0.5481768643998066,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,0.5194770259558499,0.10389540519116998,0.15389540519116998,1246.7448622940396,1208.6073770278363,20.779081038233993,20.14345628379727,38.137485266203385,0.6356247544367231,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,0.5517444894909153,0.11034889789818306,0.16034889789818307,1324.1867747781967,1281.023007776389,22.06977957963661,21.350383462939817,43.16376700180763,0.7193961166967938,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,0.5840119530259806,0.11680239060519612,0.16680239060519614,1401.6286872623537,1353.850610321449,23.36047812103923,22.564176838690816,47.77807694090461,0.7963012823484102,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,0.616279416561046,0.1232558833122092,0.1732558833122092,1479.0705997465104,1427.8259059455172,24.65117666244184,23.797098432425287,51.24469380099322,0.8540782300165536,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,0.6485468800961114,0.12970937601922228,0.17970937601922227,1556.5125122306674,1545.1568304203186,25.941875203844457,25.752613840338643,11.35568181034887,0.1892613635058145,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,0.6808143436311768,0.13616286872623534,0.18616286872623533,1633.9544247148244,1617.4279427450388,27.232573745247073,26.95713237908398,16.526481969785664,0.2754413661630944,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,0.7130818071662421,0.14261636143324843,0.19261636143324845,1711.396337198981,1689.5512054353237,28.523272286649682,28.159186757255394,21.845131763657264,0.36408552939428773,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,0.7453492707013075,0.1490698541402615,0.19906985414026152,1788.838249683138,1761.6180023293477,29.813970828052298,29.360300038822462,27.220247353790228,0.4536707892298371,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,0.7776167342363729,0.1555233468472746,0.20552334684727458,1866.280162167295,1833.702241632169,31.104669369454918,30.56170402720282,32.57792053512594,0.542965342252099,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,0.8098841977714383,0.16197683955428765,0.21197683955428764,1943.7220746514517,1905.8801559855458,32.39536791085753,31.764669266425763,37.84191866590595,0.6306986444317658,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,0.8421516613065037,0.16843033226130072,0.2184303322613007,2021.1639871356087,1978.2764306061188,33.68606645226014,32.97127384343531,42.887556529489984,0.7147926088248331,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,0.874419124841569,0.1748838249683138,0.22488382496831383,2098.6058996197658,2051.108496288837,34.97676499366276,34.18514160481395,47.49740333092859,0.7916233888488099,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,0.9066865883766344,0.18133731767532688,0.2313373176753269,2176.0478121039228,2124.988895209138,36.26746353506538,35.41648158681896,51.05891689478494,0.8509819482464157,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,0.9389540519116998,0.18779081038233997,0.23779081038233996,2253.4897245880793,2242.4403586348044,37.55816207646799,37.37400597724674,11.0493659532749,0.18415609922124834,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,0.9712215154467652,0.19424430308935303,0.24424430308935302,2330.9316370722363,2314.7168096534315,38.848860617870606,38.57861349422386,16.214827418804816,0.2702471236467469,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,1.0034889789818306,0.20069779579636612,0.25069779579636614,2408.3735495563933,2386.8455879441763,40.13955915927322,39.78075979906961,21.52796161221704,0.35879936020361736,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,1.035756442516896,0.2071512885033792,0.2571512885033792,2485.8154620405503,2458.9154283201374,41.43025770067584,40.981923805335626,26.90003372041292,0.44833389534021534,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,1.0680239060519614,0.21360478121039228,0.26360478121039227,2563.2573745247073,2530.999823298784,42.72095624207846,42.18333038831307,32.25755122592318,0.5376258537653863,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,1.1002913695870267,0.22005827391740534,0.27005827391740533,2640.699287008864,2603.176404444041,44.01165478348106,43.38627340740069,37.522882564822794,0.6253813760803799,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,1.1325588331220922,0.22651176662441844,0.27651176662441845,2718.141199493021,2675.548460745534,45.30235332488368,44.5924743457589,42.59273874748669,0.7098789791247782,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,1.1648262966571576,0.23296525933143153,0.2829652593314315,2795.5831119771783,2748.3245470690104,46.5930518662863,45.805409117816836,47.258564908167955,0.7876427484694659,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,1.197093760192223,0.2394187520384446,0.2894187520384446,2873.025024461335,2822.055289202326,47.883750407688915,47.03425482003877,50.96973525900876,0.849495587650146,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,1.2293612237272882,0.24587224474545763,0.29587224474545765,2950.4669369454914,2939.7191145989054,49.17444894909152,48.99531857664842,10.747822346585963,0.17913037244309937,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,1.2616286872623537,0.2523257374524707,0.3023257374524707,3027.908849429649,3012.0162307354776,50.46514749049415,50.20027051225796,15.892618694171233,0.2648769782361872,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,1.2938961507974192,0.25877923015948384,0.30877923015948383,3105.350761913806,3084.1443394511293,51.755846031896766,51.40240565751882,21.206422462676528,0.3534403743779421,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,1.3261636143324844,0.2652327228664969,0.3152327228664969,3182.7926743979624,3156.211219878271,53.04654457329937,52.603520331304516,26.581454519691306,0.4430242419948551,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,1.3584310778675497,0.2716862155735099,0.3216862155735099,3260.234586882119,3228.2896739062808,54.337243114701984,53.80482789843801,31.94491297583818,0.5324152162639696,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,1.3906985414026152,0.27813970828052303,0.328139708280523,3337.6764993662764,3300.4584678242013,55.6279416561046,55.00764113040336,37.218031542075096,0.6203005257012516,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,1.4229660049376807,0.28459320098753615,0.33459320098753614,3415.1184118504334,3372.8249266959756,56.91864019750722,56.21374877826626,42.29348515445781,0.7048914192409635,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,1.455233468472746,0.29104669369454916,0.34104669369454915,3492.56032433459,3445.5642678855393,58.209338738909835,57.42607113142565,46.996056449050684,0.7832676074841781,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,1.4875009320078112,0.2975001864015622,0.3475001864015622,3570.002236818747,3519.2491182418785,59.50003728031245,58.654151970697974,50.753118576868474,0.8458853096144746,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,1.5197683955428767,0.30395367910857535,0.35395367910857534,3647.444149302904,3636.9832148679216,60.79073582171507,60.61638691446536,10.460934434982391,0.17434890724970653,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,1.5520358590779422,0.3104071718155884,0.3604071718155884,3724.886061787061,3709.2922629908994,62.08143436311768,61.82153771651499,15.593798796161536,0.2598966466026923,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,1.5843033226130074,0.3168606645226015,0.36686066452260147,3802.327974271218,3781.434531726144,63.3721329045203,63.0239088621024,20.893442545073867,0.3482240424178978,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,1.6165707861480727,0.32331415722961454,0.37331415722961453,3879.7698867553745,3853.506366027338,64.6628314459229,64.22510610045563,26.263520728036383,0.43772534546727304,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,1.6488382496831382,0.32976764993662766,0.37976764993662765,3957.2117992395315,3925.5830397393083,65.95352998732552,65.42638399565514,31.62875950022317,0.5271459916703861,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,1.6811057132182037,0.3362211426436407,0.3862211426436407,4034.653711723689,3997.739249464282,67.24422852872814,66.62898749107136,36.91446225940717,0.6152410376567862,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,1.713373176753269,0.3426746353506538,0.3926746353506538,4112.0956242078455,4070.0756816517883,68.53492707013076,67.83459469419647,42.01994255605723,0.7003323759342872,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,1.7456406402883342,0.34912812805766685,0.39912812805766684,4189.537536692002,4142.813888764625,69.82562561153335,69.04689814607708,46.72364792737699,0.7787274654562831,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,1.7779081038233997,0.3555816207646799,0.4055816207646799,4266.9794491761595,4216.379103620152,71.11632415293599,70.27298506033587,50.600345556007596,0.8433390926001266,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,1.8101755673584652,0.36203511347169304,0.412035113471693,4344.4213616603165,4334.269129884991,72.40702269433861,72.23781883141652,10.152231775325163,0.16920386292208606,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,1.8424430308935305,0.3684886061787061,0.4184886061787061,4421.863274144473,4406.581969201204,73.69772123574121,73.44303282002006,15.281304943268879,0.254688415721148,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,1.8747104944285957,0.37494209888571917,0.42494209888571916,4499.30518662863,4478.729071014995,74.98841977714383,74.64548451691658,20.57611561363501,0.3429352602272502,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,1.9069779579636612,0.38139559159273223,0.4313955915927322,4576.747099112787,4550.803574145141,76.27911831854644,75.84672623575236,25.943524967645317,0.43239208279408864,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,1.9392454214987267,0.38784908429974535,0.43784908429974534,4654.189011596944,4622.879985210468,77.56981685994906,77.0479997535078,31.309026386476035,0.5218171064412672,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,1.971512885033792,0.3943025770067584,0.4443025770067584,4731.630924081101,4695.034029026193,78.86051540135168,78.25056715043655,36.59689505490769,0.6099482509151282,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,2.0037803485688572,0.4007560697137714,0.4507560697137714,4809.072836565257,4767.363236376815,80.15121394275428,79.45605393961358,41.70960018844198,0.6951600031406997,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
ORegan2022,P02_0p3DC_vs_0p3p0p7_1tau,2.0360478121039227,0.40720956242078454,0.45720956242078453,4886.514749049415,4840.022256207313,81.44191248415692,80.66703760345521,46.492492842101456,0.774874880701691,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
