t_s,I_charge_A,I_py_A,Q_geom_Ah,AC_C_scheduled,condition
161.5,1.5,-1.5,0.06729166666666667,0.0,Chen2020_DFN_Day34_DC03
162.0,1.5,-1.5,0.0675,0.0,Chen2020_DFN_Day34_DC03
162.5,1.5,-1.5,0.06770833333333333,0.0,Chen2020_DFN_Day34_DC03
163.0,1.5,-1.5,0.06791666666666667,0.0,Chen2020_DFN_Day34_DC03
163.5,1.5,-1.5,0.068125,0.0,Chen2020_DFN_Day34_DC03
164.0,1.5,-1.5,0.06833333333333333,0.0,Chen2020_DFN_Day34_DC03
164.5,1.5,-1.5,0.06854166666666667,0.0,Chen2020_DFN_Day34_DC03
165.0,1.5,-1.5,0.06875,0.0,Chen2020_DFN_Day34_DC03
165.5,1.5,-1.5,0.06895833333333333,0.0,Chen2020_DFN_Day34_DC03
166.0,1.5,-1.5,0.06916666666666667,0.0,Chen2020_DFN_Day34_DC03
166.5,1.5,-1.5,0.069375,0.0,Chen2020_DFN_Day34_DC03
167.0,1.5,-1.5,0.06958333333333333,0.0,Chen2020_DFN_Day34_DC03
167.5,1.5,-1.5,0.06979166666666667,0.0,Chen2020_DFN_Day34_DC03
168.0,1.5,-1.5,0.07,0.0,Chen2020_DFN_Day34_DC03
168.5,1.5,-1.5,0.07020833333333333,0.0,Chen2020_DFN_Day34_DC03
169.0,1.5,-1.5,0.07041666666666667,0.0,Chen2020_DFN_Day34_DC03
169.5,1.5,-1.5,0.070625,0.0,Chen2020_DFN_Day34_DC03
170.0,1.5,-1.5,0.07083333333333333,0.0,Chen2020_DFN_Day34_DC03
170.5,1.5,-1.5,0.07104166666666667,0.0,Chen2020_DFN_Day34_DC03
171.0,1.5,-1.5,0.07125,0.0,Chen2020_DFN_Day34_DC03
171.5,1.5,-1.5,0.07145833333333333,0.0,Chen2020_DFN_Day34_DC03
172.0,1.5,-1.5,0.07166666666666667,0.0,Chen2020_DFN_Day34_DC03
172.5,1.5,-1.5,0.071875,0.0,Chen2020_DFN_Day34_DC03
173.0,1.5,-1.5,0.07208333333333333,0.0,Chen2020_DFN_Day34_DC03
173.5,1.5,-1.5,0.07229166666666667,0.0,Chen2020_DFN_Day34_DC03
174.0,1.5,-1.5,0.0725,0.0,Chen2020_DFN_Day34_DC03
174.5,1.5,-1.5,0.07270833333333333,0.0,Chen2020_DFN_Day34_DC03
175.0,1.5,-1.5,0.07291666666666667,0.0,Chen2020_DFN_Day34_DC03
175.5,1.5,-1.5,0.073125,0.0,Chen2020_DFN_Day34_DC03
176.0,1.5,-1.5,0.07333333333333333,0.0,Chen2020_DFN_Day34_DC03
176.5,1.5,-1.5,0.07354166666666667,0.0,Chen2020_DFN_Day34_DC03
177.0,1.5,-1.5,0.07375,0.0,Chen2020_DFN_Day34_DC03
177.5,1.5,-1.5,0.07395833333333333,0.0,Chen2020_DFN_Day34_DC03
178.0,1.5,-1.5,0.07416666666666667,0.0,Chen2020_DFN_Day34_DC03
178.5,1.5,-1.5,0.074375,0.0,Chen2020_DFN_Day34_DC03
179.0,1.5,-1.5,0.07458333333333333,0.0,Chen2020_DFN_Day34_DC03
179.5,1.5,-1.5,0.07479166666666667,0.0,Chen2020_DFN_Day34_DC03
180.0,1.5,-1.5,0.075,0.0,Chen2020_DFN_Day34_DC03
180.5,1.5,-1.5,0.07520833333333334,0.0,Chen2020_DFN_Day34_DC03
181.0,1.5,-1.5,0.07541666666666667,0.0,Chen2020_DFN_Day34_DC03
181.5,1.5,-1.5,0.075625,0.0,Chen2020_DFN_Day34_DC03
182.0,1.5,-1.5,0.07583333333333334,0.0,Chen2020_DFN_Day34_DC03
182.5,1.5,-1.5,0.07604166666666666,0.0,Chen2020_DFN_Day34_DC03
183.0,1.5,-1.5,0.07625,0.0,Chen2020_DFN_Day34_DC03
183.5,1.5,-1.5,0.07645833333333334,0.0,Chen2020_DFN_Day34_DC03
184.0,1.5,-1.5,0.07666666666666666,0.0,Chen2020_DFN_Day34_DC03
184.5,1.5,-1.5,0.076875,0.0,Chen2020_DFN_Day34_DC03
185.0,1.5,-1.5,0.07708333333333334,0.0,Chen2020_DFN_Day34_DC03
185.5,1.5,-1.5,0.07729166666666666,0.0,Chen2020_DFN_Day34_DC03
186.0,1.5,-1.5,0.0775,0.0,Chen2020_DFN_Day34_DC03
186.5,1.5,-1.5,0.07770833333333334,0.0,Chen2020_DFN_Day34_DC03
187.0,1.5,-1.5,0.07791666666666666,0.0,Chen2020_DFN_Day34_DC03
187.5,1.5,-1.5,0.078125,0.0,Chen2020_DFN_Day34_DC03
188.0,1.5,-1.5,0.07833333333333334,0.0,Chen2020_DFN_Day34_DC03
188.5,1.5,-1.5,0.07854166666666666,0.0,Chen2020_DFN_Day34_DC03
189.0,1.5,-1.5,0.07875,0.0,Chen2020_DFN_Day34_DC03
189.5,1.5,-1.5,0.07895833333333334,0.0,Chen2020_DFN_Day34_DC03
190.0,1.5,-1.5,0.07916666666666666,0.0,Chen2020_DFN_Day34_DC03
190.5,1.5,-1.5,0.079375,0.0,Chen2020_DFN_Day34_DC03
191.0,1.5,-1.5,0.07958333333333334,0.0,Chen2020_DFN_Day34_DC03
191.5,1.5,-1.5,0.07979166666666666,0.0,Chen2020_DFN_Day34_DC03
192.0,1.5,-1.5,0.08,0.0,Chen2020_DFN_Day34_DC03
192.5,1.5,-1.5,0.08020833333333334,0.0,Chen2020_DFN_Day34_DC03
193.0,1.5,-1.5,0.08041666666666666,0.0,Chen2020_DFN_Day34_DC03
193.5,1.5,-1.5,0.080625,0.0,Chen2020_DFN_Day34_DC03
194.0,1.5,-1.5,0.08083333333333333,0.0,Chen2020_DFN_Day34_DC03
194.5,1.5,-1.5,0.08104166666666666,0.0,Chen2020_DFN_Day34_DC03
195.0,1.5,-1.5,0.08125,0.0,Chen2020_DFN_Day34_DC03
195.5,1.5,-1.5,0.08145833333333333,0.0,Chen2020_DFN_Day34_DC03
196.0,1.5,-1.5,0.08166666666666667,0.0,Chen2020_DFN_Day34_DC03
196.5,1.5,-1.5,0.081875,0.0,Chen2020_DFN_Day34_DC03
197.0,1.5,-1.5,0.08208333333333333,0.0,Chen2020_DFN_Day34_DC03
197.5,1.5,-1.5,0.08229166666666667,0.0,Chen2020_DFN_Day34_DC03
198.0,1.5,-1.5,0.0825,0.0,Chen2020_DFN_Day34_DC03
198.5,1.5,-1.5,0.08270833333333333,0.0,Chen2020_DFN_Day34_DC03
199.0,1.5,-1.5,0.08291666666666667,0.0,Chen2020_DFN_Day34_DC03
199.5,1.5,-1.5,0.083125,0.0,Chen2020_DFN_Day34_DC03
200.0,1.5,-1.5,0.08333333333333333,0.0,Chen2020_DFN_Day34_DC03
200.5,1.5,-1.5,0.08354166666666667,0.0,Chen2020_DFN_Day34_DC03
201.0,1.5,-1.5,0.08375,0.0,Chen2020_DFN_Day34_DC03
201.5,1.5,-1.5,0.08395833333333333,0.0,Chen2020_DFN_Day34_DC03
202.0,1.5,-1.5,0.08416666666666667,0.0,Chen2020_DFN_Day34_DC03
202.5,1.5,-1.5,0.084375,0.0,Chen2020_DFN_Day34_DC03
203.0,1.5,-1.5,0.08458333333333333,0.0,Chen2020_DFN_Day34_DC03
203.5,1.5,-1.5,0.08479166666666667,0.0,Chen2020_DFN_Day34_DC03
204.0,1.5,-1.5,0.085,0.0,Chen2020_DFN_Day34_DC03
204.5,1.5,-1.5,0.08520833333333333,0.0,Chen2020_DFN_Day34_DC03
205.0,1.5,-1.5,0.08541666666666667,0.0,Chen2020_DFN_Day34_DC03
205.5,1.5,-1.5,0.085625,0.0,Chen2020_DFN_Day34_DC03
206.0,1.5,-1.5,0.08583333333333333,0.0,Chen2020_DFN_Day34_DC03
206.5,1.5,-1.5,0.08604166666666667,0.0,Chen2020_DFN_Day34_DC03
207.0,1.5,-1.5,0.08625,0.0,Chen2020_DFN_Day34_DC03
207.5,1.5,-1.5,0.08645833333333333,0.0,Chen2020_DFN_Day34_DC03
208.0,1.5,-1.5,0.08666666666666667,0.0,Chen2020_DFN_Day34_DC03
208.5,1.5,-1.5,0.086875,0.0,Chen2020_DFN_Day34_DC03
209.0,1.5,-1.5,0.08708333333333333,0.0,Chen2020_DFN_Day34_DC03
209.5,1.5,-1.5,0.08729166666666667,0.0,Chen2020_DFN_Day34_DC03
210.0,1.5,-1.5,0.0875,0.0,Chen2020_DFN_Day34_DC03
210.5,1.5,-1.5,0.08770833333333333,0.0,Chen2020_DFN_Day34_DC03
211.0,1.5,-1.5,0.08791666666666667,0.0,Chen2020_DFN_Day34_DC03
211.5,1.5,-1.5,0.088125,0.0,Chen2020_DFN_Day34_DC03
212.0,1.5,-1.5,0.08833333333333333,0.0,Chen2020_DFN_Day34_DC03
212.5,1.5,-1.5,0.08854166666666667,0.0,Chen2020_DFN_Day34_DC03
213.0,1.5,-1.5,0.08875,0.0,Chen2020_DFN_Day34_DC03
213.5,1.5,-1.5,0.08895833333333333,0.0,Chen2020_DFN_Day34_DC03
214.0,1.5,-1.5,0.08916666666666667,0.0,Chen2020_DFN_Day34_DC03
214.5,1.5,-1.5,0.089375,0.0,Chen2020_DFN_Day34_DC03
215.0,1.5,-1.5,0.08958333333333333,0.0,Chen2020_DFN_Day34_DC03
215.5,1.5,-1.5,0.08979166666666667,0.0,Chen2020_DFN_Day34_DC03
216.0,1.5,-1.5,0.09,0.0,Chen2020_DFN_Day34_DC03
216.5,1.5,-1.5,0.09020833333333333,0.0,Chen2020_DFN_Day34_DC03
217.0,1.5,-1.5,0.09041666666666667,0.0,Chen2020_DFN_Day34_DC03
217.5,1.5,-1.5,0.090625,0.0,Chen2020_DFN_Day34_DC03
218.0,1.5,-1.5,0.09083333333333334,0.0,Chen2020_DFN_Day34_DC03
218.5,1.5,-1.5,0.09104166666666667,0.0,Chen2020_DFN_Day34_DC03
219.0,1.5,-1.5,0.09125,0.0,Chen2020_DFN_Day34_DC03
219.5,1.5,-1.5,0.09145833333333334,0.0,Chen2020_DFN_Day34_DC03
220.0,1.5,-1.5,0.09166666666666666,0.0,Chen2020_DFN_Day34_DC03
220.5,1.5,-1.5,0.091875,0.0,Chen2020_DFN_Day34_DC03
221.0,1.5,-1.5,0.09208333333333334,0.0,Chen2020_DFN_Day34_DC03
221.5,1.5,-1.5,0.09229166666666666,0.0,Chen2020_DFN_Day34_DC03
222.0,1.5,-1.5,0.0925,0.0,Chen2020_DFN_Day34_DC03
222.5,1.5,-1.5,0.09270833333333334,0.0,Chen2020_DFN_Day34_DC03
223.0,1.5,-1.5,0.09291666666666666,0.0,Chen2020_DFN_Day34_DC03
223.5,1.5,-1.5,0.093125,0.0,Chen2020_DFN_Day34_DC03
224.0,1.5,-1.5,0.09333333333333334,0.0,Chen2020_DFN_Day34_DC03
224.5,1.5,-1.5,0.09354166666666666,0.0,Chen2020_DFN_Day34_DC03
225.0,1.5,-1.5,0.09375,0.0,Chen2020_DFN_Day34_DC03
225.5,1.5,-1.5,0.09395833333333334,0.0,Chen2020_DFN_Day34_DC03
226.0,1.5,-1.5,0.09416666666666666,0.0,Chen2020_DFN_Day34_DC03
226.5,1.5,-1.5,0.094375,0.0,Chen2020_DFN_Day34_DC03
227.0,1.5,-1.5,0.09458333333333334,0.0,Chen2020_DFN_Day34_DC03
227.5,1.5,-1.5,0.09479166666666666,0.0,Chen2020_DFN_Day34_DC03
228.0,1.5,-1.5,0.095,0.0,Chen2020_DFN_Day34_DC03
228.5,1.5,-1.5,0.09520833333333334,0.0,Chen2020_DFN_Day34_DC03
229.0,1.5,-1.5,0.09541666666666666,0.0,Chen2020_DFN_Day34_DC03
229.5,1.5,-1.5,0.095625,0.0,Chen2020_DFN_Day34_DC03
230.0,1.5,-1.5,0.09583333333333334,0.0,Chen2020_DFN_Day34_DC03
230.5,1.5,-1.5,0.09604166666666666,0.0,Chen2020_DFN_Day34_DC03
231.0,1.5,-1.5,0.09625,0.0,Chen2020_DFN_Day34_DC03
231.5,1.5,-1.5,0.09645833333333333,0.0,Chen2020_DFN_Day34_DC03
232.0,1.5,-1.5,0.09666666666666666,0.0,Chen2020_DFN_Day34_DC03
232.5,1.5,-1.5,0.096875,0.0,Chen2020_DFN_Day34_DC03
233.0,1.5,-1.5,0.09708333333333333,0.0,Chen2020_DFN_Day34_DC03
233.5,1.5,-1.5,0.09729166666666667,0.0,Chen2020_DFN_Day34_DC03
234.0,1.5,-1.5,0.0975,0.0,Chen2020_DFN_Day34_DC03
234.5,1.5,-1.5,0.09770833333333333,0.0,Chen2020_DFN_Day34_DC03
235.0,1.5,-1.5,0.09791666666666667,0.0,Chen2020_DFN_Day34_DC03
235.5,1.5,-1.5,0.098125,0.0,Chen2020_DFN_Day34_DC03
236.0,1.5,-1.5,0.09833333333333333,0.0,Chen2020_DFN_Day34_DC03
236.5,1.5,-1.5,0.09854166666666667,0.0,Chen2020_DFN_Day34_DC03
237.0,1.5,-1.5,0.09875,0.0,Chen2020_DFN_Day34_DC03
237.5,1.5,-1.5,0.09895833333333333,0.0,Chen2020_DFN_Day34_DC03
238.0,1.5,-1.5,0.09916666666666667,0.0,Chen2020_DFN_Day34_DC03
238.5,1.5,-1.5,0.099375,0.0,Chen2020_DFN_Day34_DC03
239.0,1.5,-1.5,0.09958333333333333,0.0,Chen2020_DFN_Day34_DC03
239.5,1.5,-1.5,0.09979166666666667,0.0,Chen2020_DFN_Day34_DC03
240.0,1.5,-1.5,0.1,0.0,Chen2020_DFN_Day34_DC03
240.5,1.5,-1.5,0.10020833333333333,0.0,Chen2020_DFN_Day34_DC03
241.0,1.5,-1.5,0.10041666666666667,0.0,Chen2020_DFN_Day34_DC03
241.5,1.5,-1.5,0.100625,0.0,Chen2020_DFN_Day34_DC03
242.0,1.5,-1.5,0.10083333333333333,0.0,Chen2020_DFN_Day34_DC03
242.5,1.5,-1.5,0.10104166666666667,0.0,Chen2020_DFN_Day34_DC03
243.0,1.5,-1.5,0.10125,0.0,Chen2020_DFN_Day34_DC03
243.5,1.5,-1.5,0.10145833333333333,0.0,Chen2020_DFN_Day34_DC03
244.0,1.5,-1.5,0.10166666666666667,0.0,Chen2020_DFN_Day34_DC03
244.5,1.5,-1.5,0.101875,0.0,Chen2020_DFN_Day34_DC03
245.0,1.5,-1.5,0.10208333333333333,0.0,Chen2020_DFN_Day34_DC03
245.5,1.5,-1.5,0.10229166666666667,0.0,Chen2020_DFN_Day34_DC03
246.0,1.5,-1.5,0.1025,0.0,Chen2020_DFN_Day34_DC03
246.5,1.5,-1.5,0.10270833333333333,0.0,Chen2020_DFN_Day34_DC03
247.0,1.5,-1.5,0.10291666666666667,0.0,Chen2020_DFN_Day34_DC03
247.5,1.5,-1.5,0.103125,0.0,Chen2020_DFN_Day34_DC03
248.0,1.5,-1.5,0.10333333333333333,0.0,Chen2020_DFN_Day34_DC03
248.5,1.5,-1.5,0.10354166666666667,0.0,Chen2020_DFN_Day34_DC03
249.0,1.5,-1.5,0.10375,0.0,Chen2020_DFN_Day34_DC03
249.5,1.5,-1.5,0.10395833333333333,0.0,Chen2020_DFN_Day34_DC03
250.0,1.5,-1.5,0.10416666666666667,0.0,Chen2020_DFN_Day34_DC03
250.5,1.5,-1.5,0.104375,0.0,Chen2020_DFN_Day34_DC03
251.0,1.5,-1.5,0.10458333333333333,0.0,Chen2020_DFN_Day34_DC03
251.5,1.5,-1.5,0.10479166666666667,0.0,Chen2020_DFN_Day34_DC03
252.0,1.5,-1.5,0.105,0.0,Chen2020_DFN_Day34_DC03
252.5,1.5,-1.5,0.10520833333333333,0.0,Chen2020_DFN_Day34_DC03
253.0,1.5,-1.5,0.10541666666666667,0.0,Chen2020_DFN_Day34_DC03
253.5,1.5,-1.5,0.105625,0.0,Chen2020_DFN_Day34_DC03
254.0,1.5,-1.5,0.10583333333333333,0.0,Chen2020_DFN_Day34_DC03
254.5,1.5,-1.5,0.10604166666666667,0.0,Chen2020_DFN_Day34_DC03
255.0,1.5,-1.5,0.10625,0.0,Chen2020_DFN_Day34_DC03
255.5,1.5,-1.5,0.10645833333333334,0.0,Chen2020_DFN_Day34_DC03
256.0,1.5,-1.5,0.10666666666666667,0.0,Chen2020_DFN_Day34_DC03
256.5,1.5,-1.5,0.106875,0.0,Chen2020_DFN_Day34_DC03
257.0,1.5,-1.5,0.10708333333333334,0.0,Chen2020_DFN_Day34_DC03
257.5,1.5,-1.5,0.10729166666666666,0.0,Chen2020_DFN_Day34_DC03
258.0,1.5,-1.5,0.1075,0.0,Chen2020_DFN_Day34_DC03
258.5,1.5,-1.5,0.10770833333333334,0.0,Chen2020_DFN_Day34_DC03
259.0,1.5,-1.5,0.10791666666666666,0.0,Chen2020_DFN_Day34_DC03
259.5,1.5,-1.5,0.108125,0.0,Chen2020_DFN_Day34_DC03
260.0,1.5,-1.5,0.10833333333333334,0.0,Chen2020_DFN_Day34_DC03
260.5,1.5,-1.5,0.10854166666666666,0.0,Chen2020_DFN_Day34_DC03
261.0,1.5,-1.5,0.10875,0.0,Chen2020_DFN_Day34_DC03
261.5,1.5,-1.5,0.10895833333333334,0.0,Chen2020_DFN_Day34_DC03
262.0,1.5,-1.5,0.10916666666666666,0.0,Chen2020_DFN_Day34_DC03
262.5,1.5,-1.5,0.109375,0.0,Chen2020_DFN_Day34_DC03
263.0,1.5,-1.5,0.10958333333333334,0.0,Chen2020_DFN_Day34_DC03
263.5,1.5,-1.5,0.10979166666666666,0.0,Chen2020_DFN_Day34_DC03
264.0,1.5,-1.5,0.11,0.0,Chen2020_DFN_Day34_DC03
264.5,1.5,-1.5,0.11020833333333334,0.0,Chen2020_DFN_Day34_DC03
265.0,1.5,-1.5,0.11041666666666666,0.0,Chen2020_DFN_Day34_DC03
265.5,1.5,-1.5,0.110625,0.0,Chen2020_DFN_Day34_DC03
266.0,1.5,-1.5,0.11083333333333334,0.0,Chen2020_DFN_Day34_DC03
266.5,1.5,-1.5,0.11104166666666666,0.0,Chen2020_DFN_Day34_DC03
267.0,1.5,-1.5,0.11125,0.0,Chen2020_DFN_Day34_DC03
267.5,1.5,-1.5,0.11145833333333334,0.0,Chen2020_DFN_Day34_DC03
268.0,1.5,-1.5,0.11166666666666666,0.0,Chen2020_DFN_Day34_DC03
268.5,1.5,-1.5,0.111875,0.0,Chen2020_DFN_Day34_DC03
269.0,1.5,-1.5,0.11208333333333333,0.0,Chen2020_DFN_Day34_DC03
269.5,1.5,-1.5,0.11229166666666666,0.0,Chen2020_DFN_Day34_DC03
270.0,1.5,-1.5,0.1125,0.0,Chen2020_DFN_Day34_DC03
270.5,1.5,-1.5,0.11270833333333333,0.0,Chen2020_DFN_Day34_DC03
271.0,1.5,-1.5,0.11291666666666667,0.0,Chen2020_DFN_Day34_DC03
271.5,1.5,-1.5,0.113125,0.0,Chen2020_DFN_Day34_DC03
272.0,1.5,-1.5,0.11333333333333333,0.0,Chen2020_DFN_Day34_DC03
272.5,1.5,-1.5,0.11354166666666667,0.0,Chen2020_DFN_Day34_DC03
273.0,1.5,-1.5,0.11375,0.0,Chen2020_DFN_Day34_DC03
273.5,1.5,-1.5,0.11395833333333333,0.0,Chen2020_DFN_Day34_DC03
274.0,1.5,-1.5,0.11416666666666667,0.0,Chen2020_DFN_Day34_DC03
274.5,1.5,-1.5,0.114375,0.0,Chen2020_DFN_Day34_DC03
275.0,1.5,-1.5,0.11458333333333333,0.0,Chen2020_DFN_Day34_DC03
275.5,1.5,-1.5,0.11479166666666667,0.0,Chen2020_DFN_Day34_DC03
276.0,1.5,-1.5,0.115,0.0,Chen2020_DFN_Day34_DC03
276.5,1.5,-1.5,0.11520833333333333,0.0,Chen2020_DFN_Day34_DC03
277.0,1.5,-1.5,0.11541666666666667,0.0,Chen2020_DFN_Day34_DC03
277.5,1.5,-1.5,0.115625,0.0,Chen2020_DFN_Day34_DC03
278.0,1.5,-1.5,0.11583333333333333,0.0,Chen2020_DFN_Day34_DC03
278.5,1.5,-1.5,0.11604166666666667,0.0,Chen2020_DFN_Day34_DC03
279.0,1.5,-1.5,0.11625,0.0,Chen2020_DFN_Day34_DC03
279.5,1.5,-1.5,0.11645833333333333,0.0,Chen2020_DFN_Day34_DC03
280.0,1.5,-1.5,0.11666666666666667,0.0,Chen2020_DFN_Day34_DC03
280.5,1.5,-1.5,0.116875,0.0,Chen2020_DFN_Day34_DC03
281.0,1.5,-1.5,0.11708333333333333,0.0,Chen2020_DFN_Day34_DC03
281.5,1.5,-1.5,0.11729166666666667,0.0,Chen2020_DFN_Day34_DC03
282.0,1.5,-1.5,0.1175,0.0,Chen2020_DFN_Day34_DC03
282.5,1.5,-1.5,0.11770833333333333,0.0,Chen2020_DFN_Day34_DC03
283.0,1.5,-1.5,0.11791666666666667,0.0,Chen2020_DFN_Day34_DC03
283.5,1.5,-1.5,0.118125,0.0,Chen2020_DFN_Day34_DC03
284.0,1.5,-1.5,0.11833333333333333,0.0,Chen2020_DFN_Day34_DC03
284.5,1.5,-1.5,0.11854166666666667,0.0,Chen2020_DFN_Day34_DC03
285.0,1.5,-1.5,0.11875,0.0,Chen2020_DFN_Day34_DC03
285.5,1.5,-1.5,0.11895833333333333,0.0,Chen2020_DFN_Day34_DC03
286.0,1.5,-1.5,0.11916666666666667,0.0,Chen2020_DFN_Day34_DC03
286.5,1.5,-1.5,0.119375,0.0,Chen2020_DFN_Day34_DC03
287.0,1.5,-1.5,0.11958333333333333,0.0,Chen2020_DFN_Day34_DC03
287.5,1.5,-1.5,0.11979166666666667,0.0,Chen2020_DFN_Day34_DC03
288.0,1.5,-1.5,0.12,0.0,Chen2020_DFN_Day34_DC03
288.5,1.5,-1.5,0.12020833333333333,0.0,Chen2020_DFN_Day34_DC03
289.0,1.5,-1.5,0.12041666666666667,0.0,Chen2020_DFN_Day34_DC03
289.5,1.5,-1.5,0.120625,0.0,Chen2020_DFN_Day34_DC03
290.0,1.5,-1.5,0.12083333333333333,0.0,Chen2020_DFN_Day34_DC03
290.5,1.5,-1.5,0.12104166666666667,0.0,Chen2020_DFN_Day34_DC03
291.0,1.5,-1.5,0.12125,0.0,Chen2020_DFN_Day34_DC03
291.5,1.5,-1.5,0.12145833333333333,0.0,Chen2020_DFN_Day34_DC03
292.0,1.5,-1.5,0.12166666666666667,0.0,Chen2020_DFN_Day34_DC03
292.5,1.5,-1.5,0.121875,0.0,Chen2020_DFN_Day34_DC03
293.0,1.5,-1.5,0.12208333333333334,0.0,Chen2020_DFN_Day34_DC03
293.5,1.5,-1.5,0.12229166666666667,0.0,Chen2020_DFN_Day34_DC03
294.0,1.5,-1.5,0.1225,0.0,Chen2020_DFN_Day34_DC03
294.5,1.5,-1.5,0.12270833333333334,0.0,Chen2020_DFN_Day34_DC03
295.0,1.5,-1.5,0.12291666666666666,0.0,Chen2020_DFN_Day34_DC03
295.5,1.5,-1.5,0.123125,0.0,Chen2020_DFN_Day34_DC03
296.0,1.5,-1.5,0.12333333333333334,0.0,Chen2020_DFN_Day34_DC03
296.5,1.5,-1.5,0.12354166666666666,0.0,Chen2020_DFN_Day34_DC03
297.0,1.5,-1.5,0.12375,0.0,Chen2020_DFN_Day34_DC03
297.5,1.5,-1.5,0.12395833333333334,0.0,Chen2020_DFN_Day34_DC03
298.0,1.5,-1.5,0.12416666666666666,0.0,Chen2020_DFN_Day34_DC03
298.5,1.5,-1.5,0.124375,0.0,Chen2020_DFN_Day34_DC03
299.0,1.5,-1.5,0.12458333333333334,0.0,Chen2020_DFN_Day34_DC03
299.5,1.5,-1.5,0.12479166666666666,0.0,Chen2020_DFN_Day34_DC03
300.0,1.5,-1.5,0.125,0.0,Chen2020_DFN_Day34_DC03
300.5,1.5,-1.5,0.12520833333333334,0.0,Chen2020_DFN_Day34_DC03
301.0,1.5,-1.5,0.12541666666666668,0.0,Chen2020_DFN_Day34_DC03
301.5,1.5,-1.5,0.125625,0.0,Chen2020_DFN_Day34_DC03
302.0,1.5,-1.5,0.12583333333333332,0.0,Chen2020_DFN_Day34_DC03
302.5,1.5,-1.5,0.12604166666666666,0.0,Chen2020_DFN_Day34_DC03
303.0,1.5,-1.5,0.12625,0.0,Chen2020_DFN_Day34_DC03
303.5,1.5,-1.5,0.12645833333333334,0.0,Chen2020_DFN_Day34_DC03
304.0,1.5,-1.5,0.12666666666666668,0.0,Chen2020_DFN_Day34_DC03
304.5,1.5,-1.5,0.126875,0.0,Chen2020_DFN_Day34_DC03
305.0,1.5,-1.5,0.12708333333333333,0.0,Chen2020_DFN_Day34_DC03
305.5,1.5,-1.5,0.12729166666666666,0.0,Chen2020_DFN_Day34_DC03
306.0,1.5,-1.5,0.1275,0.0,Chen2020_DFN_Day34_DC03
306.5,1.5,-1.5,0.12770833333333334,0.0,Chen2020_DFN_Day34_DC03
307.0,1.5,-1.5,0.12791666666666668,0.0,Chen2020_DFN_Day34_DC03
307.5,1.5,-1.5,0.128125,0.0,Chen2020_DFN_Day34_DC03
308.0,1.5,-1.5,0.12833333333333333,0.0,Chen2020_DFN_Day34_DC03
308.5,1.5,-1.5,0.12854166666666667,0.0,Chen2020_DFN_Day34_DC03
309.0,1.5,-1.5,0.12875,0.0,Chen2020_DFN_Day34_DC03
309.5,1.5,-1.5,0.12895833333333334,0.0,Chen2020_DFN_Day34_DC03
310.0,1.5,-1.5,0.12916666666666668,0.0,Chen2020_DFN_Day34_DC03
310.5,1.5,-1.5,0.129375,0.0,Chen2020_DFN_Day34_DC03
311.0,1.5,-1.5,0.12958333333333333,0.0,Chen2020_DFN_Day34_DC03
311.5,1.5,-1.5,0.12979166666666667,0.0,Chen2020_DFN_Day34_DC03
312.0,1.5,-1.5,0.13,0.0,Chen2020_DFN_Day34_DC03
312.5,1.5,-1.5,0.13020833333333334,0.0,Chen2020_DFN_Day34_DC03
313.0,1.5,-1.5,0.13041666666666665,0.0,Chen2020_DFN_Day34_DC03
313.5,1.5,-1.5,0.130625,0.0,Chen2020_DFN_Day34_DC03
314.0,1.5,-1.5,0.13083333333333333,0.0,Chen2020_DFN_Day34_DC03
314.5,1.5,-1.5,0.13104166666666667,0.0,Chen2020_DFN_Day34_DC03
315.0,1.5,-1.5,0.13125,0.0,Chen2020_DFN_Day34_DC03
315.5,1.5,-1.5,0.13145833333333334,0.0,Chen2020_DFN_Day34_DC03
316.0,1.5,-1.5,0.13166666666666665,0.0,Chen2020_DFN_Day34_DC03
316.5,1.5,-1.5,0.131875,0.0,Chen2020_DFN_Day34_DC03
317.0,1.5,-1.5,0.13208333333333333,0.0,Chen2020_DFN_Day34_DC03
317.5,1.5,-1.5,0.13229166666666667,0.0,Chen2020_DFN_Day34_DC03
318.0,1.5,-1.5,0.1325,0.0,Chen2020_DFN_Day34_DC03
318.5,1.5,-1.5,0.13270833333333334,0.0,Chen2020_DFN_Day34_DC03
319.0,1.5,-1.5,0.13291666666666666,0.0,Chen2020_DFN_Day34_DC03
319.5,1.5,-1.5,0.133125,0.0,Chen2020_DFN_Day34_DC03
320.0,1.5,-1.5,0.13333333333333333,0.0,Chen2020_DFN_Day34_DC03
320.5,1.5,-1.5,0.13354166666666667,0.0,Chen2020_DFN_Day34_DC03
321.0,1.5,-1.5,0.13375,0.0,Chen2020_DFN_Day34_DC03
321.5,1.5,-1.5,0.13395833333333335,0.0,Chen2020_DFN_Day34_DC03
322.0,1.5,-1.5,0.13416666666666666,0.0,Chen2020_DFN_Day34_DC03
322.5,1.5,-1.5,0.134375,0.0,Chen2020_DFN_Day34_DC03
323.0,1.5,-1.5,0.13458333333333333,0.0,Chen2020_DFN_Day34_DC03
323.5,1.5,-1.5,0.13479166666666667,0.0,Chen2020_DFN_Day34_DC03
324.0,1.5,-1.5,0.135,0.0,Chen2020_DFN_Day34_DC03
324.5,1.5,-1.5,0.13520833333333335,0.0,Chen2020_DFN_Day34_DC03
