protocol_pair,Q_Ah,dt_raw_s,dt_geom_s,dt_resid_s,abs_resid_s,t_DCAC_s,t_geom_DCAC_s,T_AC_s,geometry_phase_offset_rad,geom_prev_max_Q_Ah,geom_prev_max_time_s,geom_prev_max_deficit_mAh,geom_prev_max_lead_time_s,near_miss_deficit_le_1mAh,branch_jump_time_ge_0p25TAC,branch_jump_artifact_candidate
0.3C DC vs 0.3C+0.7C 1tau,2.4099999999999997,26.379907496138912,42.09893307340826,-15.719025577269347,15.719025577269347,8480.397465511323,8463.7834198665,69.74335690969347,0.0125663706143592,2.4096960424781573,8463.400000000001,0.30395752184242397,0.3834198664990254,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,2.3899999999999997,25.92922119208561,41.55265577094178,-15.623434578856177,15.623434578856177,8410.25222226964,8393.741461874868,69.74335690969347,0.0125663706143592,2.38972603318454,8393.400000000001,0.2739668154596586,0.34146187486658164,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,2.3699999999999997,25.47860536564076,41.00247249489985,-15.523867129259088,15.523867129259088,8340.106809762898,8323.703409856813,69.74335690969347,0.0125663706143592,2.3697537407679197,8323.400000000001,0.24625923207999278,0.3034098568114132,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,2.35,25.028210856389705,40.44864356641483,-15.420432710025125,15.420432710025125,8269.961136039228,8253.6690034912,69.74335690969347,0.0125663706143592,2.349779239509817,8253.400000000001,0.2207604901829363,0.269003491199328,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,2.33,24.578194687523137,39.891412694119936,-15.3132180065968,15.3132180065968,8199.815235980554,8183.637999069399,69.74335690969347,0.0125663706143592,2.3298026048725053,8183.4000000000015,0.1973951274947261,0.23799906939711946,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,2.31,24.128383402136933,39.33100841497162,-15.202625012834687,15.202625012834687,8129.66905125967,8113.610168054449,69.74335690969347,0.0125663706143592,2.30982391345867,8113.4000000000015,0.17608654132983403,0.21016805444742204,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,2.29,23.678849908603297,38.767645401627306,-15.088795493024008,15.088795493024008,8059.522611423376,8043.585295773695,69.74335690969347,0.0125663706143592,2.289843242970457,8043.4000000000015,0.15675702954309756,0.1852957736937242,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,2.27,23.23036692442656,38.20152565121316,-14.971158726786598,14.971158726786598,7989.375506209087,7973.563180230011,69.74335690969347,0.0125663706143592,2.269860672167942,7973.4000000000015,0.13932783205783394,0.16318023000985704,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,2.25,22.784511590617512,37.63283956856776,-14.848327977950248,14.848327977950248,7919.225657654175,7903.54363101856,69.74335690969347,0.0125663706143592,2.249876280827029,7903.4000000000015,0.12371917297082646,0.1436310185581533,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,2.23,22.338739747196996,37.061766955444,-14.723027208247004,14.723027208247004,7849.075528185091,7833.526468337585,69.74335690969347,0.0125663706143592,2.2298901496968004,7833.4000000000015,0.10985030319954348,0.1264683375839013,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,2.21,21.89346009030851,36.488477915887415,-14.595017825578909,14.595017825578909,7778.925110338208,7763.511522083044,69.74335690969347,0.0125663706143592,2.209902360456355,7763.4000000000015,0.09763954364494509,0.11152208304247324,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,2.19,21.448491633173944,35.913133686726724,-14.46464205355278,14.46464205355278,7708.774062549515,7693.498631018107,69.74335690969347,0.0125663706143592,2.189912995671146,7693.4000000000015,0.0870043288538902,0.09863101810515218,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,2.17,21.00409874831439,35.33588740120922,-14.33178865289483,14.33178865289483,7638.622527871662,7623.487642009526,69.74335690969347,0.0125663706143592,2.169922138748847,7623.4000000000015,0.07786125115272213,0.08764200952464307,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,2.15,20.56058952946205,34.75688479285145,-14.196295263389402,14.196295263389402,7568.470484073408,7553.478409323787,69.74335690969347,0.0125663706143592,2.149929873894758,7553.4000000000015,0.07012610524181895,0.07840932378530852,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,2.13,20.119452404644107,34.176264845861624,-14.056812441217517,14.056812441217517,7498.315810787105,7483.470793976679,69.74335690969347,0.0125663706143592,2.1299362860668016,7483.4000000000015,0.06371393319826169,0.07079397667712328,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,2.11,19.68085085846542,33.59416039780717,-13.913309539341752,13.913309539341752,7428.158714921042,7413.464663130635,69.74335690969347,0.0125663706143592,2.10994146093011,7413.4000000000015,0.058539069889729234,0.0646631306335621,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,2.09,19.24310302745471,33.01069869956518,-13.767595672110474,13.767595672110474,7358.001124394917,7343.459889534779,69.74335690969347,0.0125663706143592,2.089945484811223,7343.4000000000015,0.05451518877697126,0.059889534777539666,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,2.07,18.80559124422416,32.42600193718863,-13.62041069296447,13.62041069296447,7287.843160665902,7273.4563510030575,69.74335690969347,0.0125663706143592,2.0699484446519407,7273.4000000000015,0.05155534805911799,0.05635100305607921,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,2.05,18.36893955843516,31.84018771979845,-13.471248161363292,13.471248161363292,7217.68448927156,7203.453929926351,69.74335690969347,0.0125663706143592,2.04995042796286,7203.4000000000015,0.04957203713962244,0.05392992634915572,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,2.03,17.93258290357062,31.253369537213985,-13.320786633643364,13.320786633643364,7147.525302701811,7133.452512814837,69.74335690969347,0.0125663706143592,2.029951522776587,7133.4000000000015,0.048477223412835,0.05251281483560888,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,2.01,17.498167483930956,30.66565719077153,-13.16748970684057,13.16748970684057,7077.364483800078,7063.4519898671815,69.74335690969347,0.0125663706143592,2.0099518176006788,7063.4000000000015,0.04818239932102841,0.051989867180054716,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,1.99,17.068706400418705,30.07715720039687,-13.008450799978164,13.008450799978164,7007.1984987329915,6993.452254563458,69.74335690969347,0.0125663706143592,1.9899514013703308,6993.4000000000015,0.048598629669216464,0.05225456345669954,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,1.97,16.64009304690444,29.48797319082314,-12.8478801439187,12.8478801439187,6937.031822373861,6923.453203278934,69.74335690969347,0.0125663706143592,1.969950363400843,6923.4000000000015,0.04963659915691032,0.05320327893241483,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,1.95,16.212107930314232,28.898206259530525,-12.686098329216293,12.686098329216293,6866.864526206872,6853.45473491613,69.74335690969347,0.0125663706143592,1.9499487933398636,6853.4000000000015,0.05120666013636033,0.05473491612883663,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,1.93,15.680981057083043,28.30801708332092,-12.627036026237874,12.627036026237874,6796.800229962091,6783.456688798242,69.74335690969347,0.0125663706143592,1.9290980189176186,6782.5,0.9019810823813756,0.9566887982418848,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,1.91,15.253808873052549,27.717380237415455,-12.463571364362906,12.463571364362906,6726.631399588026,6713.459090350048,69.74335690969347,0.0125663706143592,1.9090951351657286,6712.5,0.9048648342713239,0.9590903500484274,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,1.89,14.82951174365644,27.126446524535822,-12.296934780879385,12.296934780879385,6656.460151492416,6643.46178876883,69.74335690969347,0.0125663706143592,1.8890923074290806,6642.5,0.9076925709192718,0.961788768830047,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,1.87,14.412122397746316,26.535309044315,-12.123186646568683,12.123186646568683,6586.28207678057,6573.464690954953,69.74335690969347,0.0125663706143592,1.8690896263120573,6572.5,0.9103736879427782,0.9646909549528573,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,1.84,37.79170629750388,48.55344118682933,-10.761734889325451,10.761734889325451,6457.009042600528,6445.564205871292,69.74335690969347,0.0125663706143592,1.8399629316676027,6445.5,0.03706833239736085,0.06420587129196065,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,1.82,37.34366553888594,48.10049205486757,-10.75682651598163,10.75682651598163,6386.861595154876,6375.428919709156,69.74335690969347,0.0125663706143592,1.8194033895348525,6374.5,0.5966104651475845,0.9289197091557071,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,1.86,38.239608115946794,48.98725147529967,-10.747643359352878,10.747643359352878,6527.156757868238,6515.71863087692,69.74335690969347,0.0125663706143592,1.8598767829997558,6515.5,0.12321700024431337,0.218630876919633,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,1.8,36.89507573846004,47.632004915783,-10.736929177322963,10.736929177322963,6316.71450301671,6305.309171554142,69.74335690969347,0.0125663706143592,1.7994700058028654,6304.5,0.52999419713462,0.8091715541422673,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,1.88,38.6871391346649,49.406919049427415,-10.719779914762512,10.719779914762512,6597.304771487307,6585.887198596889,69.74335690969347,0.0125663706143592,1.8797871631733538,6585.5,0.21283682664607895,0.38719859688899305,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,1.78,36.445995102226334,47.15404744971511,-10.708052347488774,10.708052347488774,6246.56761429327,6235.198893726112,69.74335690969347,0.0125663706143592,1.7795334841784727,6234.5,0.46651582152734683,0.6988937261121464,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,1.9,39.13398899128151,49.81113240835839,-10.677143417076875,10.677143417076875,6667.4531981776245,6656.071220532056,69.74335690969347,0.0125663706143592,1.8996940310024886,6655.5,0.3059689975113411,0.5712205320560315,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,1.76,35.99587430408701,46.66731491903465,-10.671440614947642,10.671440614947642,6176.421809457045,6165.0973909626955,69.74335690969347,0.0125663706143592,1.7595938798216773,6164.5,0.40612017832275527,0.5973909626954992,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,1.74,35.54458535482445,46.17244361414669,-10.627858259322238,10.627858259322238,6106.277265846608,6095.004026973485,69.74335690969347,0.0125663706143592,1.7396512495403744,6094.5,0.3487504596255686,0.5040269734854519,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,1.92,39.578897181663706,50.19842797288584,-10.619530791222132,10.619530791222132,6737.604285955708,6726.2721602616275,69.74335690969347,0.0125663706143592,1.9195973471787948,6725.5,0.40265282120510726,0.772160261627505,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,1.72,35.09278903226459,45.67001698540753,-10.577227953142938,10.577227953142938,6036.133073428034,6024.918218308127,69.74335690969347,0.0125663706143592,1.7197056517599907,6024.5,0.29434824000929005,0.41821830812659755,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,1.94,40.022069404247304,50.56716760962263,-10.545098205375323,10.545098205375323,6807.756892083302,6796.491655918989,69.74335690969347,0.0125663706143592,1.939497074292469,6795.5,0.5029257075308546,0.9916559189887266,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,1.7000000000000002,34.640830875137,45.16057103935054,-10.519740164213545,10.519740164213545,5965.989012332961,5954.8394289600865,69.74335690969347,0.0125663706143592,1.6997571464922474,5954.5,0.2428535077527716,0.3394289600864795,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,1.6800000000000002,34.18879590699089,44.64459910046753,-10.45580319347664,10.45580319347664,5895.845273945822,5884.7671656048715,69.74335690969347,0.0125663706143592,1.679805795303084,5884.5,0.19420469691611153,0.26716560487147945,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,1.66,33.736519414139366,44.12255602415644,-10.386036610017072,10.386036610017072,5825.701711515306,5814.700973387085,69.74335690969347,0.0125663706143592,1.6598516612797451,5814.5,0.14833872025477035,0.20097338708455936,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,1.96,40.567927168343886,50.88277769435899,-10.314850526015109,10.314850526015109,6877.806356115698,6866.76428112835,69.74335690969347,0.0125663706143592,1.959839237695037,6866.4000000000015,0.16076230496286925,0.3642811283489209,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,1.64,33.28402726332661,43.594861933594075,-10.310834670267468,10.310834670267468,5755.558172907357,5744.64043218355,69.74335690969347,0.0125663706143592,1.6398948089970604,5744.5,0.10519100293948647,0.14043218354981946,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,1.62,32.83103081026093,43.06190554245131,-10.230874732190388,10.230874732190388,5685.415314616958,5674.585153280595,69.74335690969347,0.0125663706143592,1.619935304482923,5674.5,0.06469551707710686,0.08515328059456806,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,1.98,41.00978340831443,51.17546223552836,-10.165678827213924,10.165678827213924,6947.959762452891,6937.059831881278,69.74335690969347,0.0125663706143592,1.979718617202941,6936.4000000000015,0.28138279705891556,0.6598318812766593,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,1.6,32.37752346262823,42.524047116465226,-10.146523653836994,10.146523653836994,5615.27292377331,5604.534776412483,69.74335690969347,0.0125663706143592,1.599973215182994,5604.5,0.026784817006131334,0.03477641248264263,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,1.58,31.92350018545949,41.981120292104606,-10.057620106645118,10.057620106645118,5545.130596652983,5534.489467942745,69.74335690969347,0.0125663706143592,1.5791911129779443,5533.5,0.8088870220557265,0.9894679427452502,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,2.0,41.451138238724525,51.43741496507755,-9.986276726353026,9.986276726353026,7018.113745283342,7007.386114445827,69.74335690969347,0.0125663706143592,1.999594211883823,7006.4000000000015,0.40578811617697497,0.9861144458254785,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,1.56,31.469718892324636,41.43264605125296,-9.962927158928323,9.962927158928323,5474.988334256364,5464.449706889499,69.74335690969347,0.0125663706143592,1.5592152254168319,5463.5,0.7847745831681685,0.9497068894988843,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,1.54,31.01648041547196,40.880517553086065,-9.864037137614105,9.864037137614105,5404.846032962166,5394.413600093568,69.74335690969347,0.0125663706143592,1.5392372538137156,5393.5,0.7627461862844687,0.9136000935677657,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,1.52,30.563278604221523,40.32497013946613,-9.761691535244609,9.761691535244609,5334.703670280739,5324.38091221309,69.74335690969347,0.0125663706143592,1.519257275485964,5323.5,0.7427245140361194,0.8809122130896867,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,2.02,41.892027561006216,51.60431177884766,-9.712284217841445,9.712284217841445,7088.268186215461,7077.807452926155,69.74335690969347,0.0125663706143592,2.0198624885355603,7077.4000000000015,0.1375114644397435,0.4074529261533826,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,1.5,30.110271201911928,39.76622491530907,-9.65595371339714,9.65595371339714,5264.561262049855,5254.351422143149,69.74335690969347,0.0125663706143592,1.4992753688236542,5253.5,0.7246311763458024,0.8514221431487385,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,1.48,29.65767533899907,39.20448995036804,-9.546814611368973,9.546814611368973,5194.418651220406,5184.324921813993,69.74335690969347,0.0125663706143592,1.4792916132476674,5183.5,0.7083867523325349,0.8249218139926597,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,1.46,29.20517263952206,38.639961375177336,-9.434788735655276,9.434788735655276,5124.276074615099,5114.301215095085,69.74335690969347,0.0125663706143592,1.4593060891672347,5113.5,0.6939108327652654,0.8012150950853538,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,2.04,42.33185927145132,51.71677999930398,-9.38492072785266,9.38492072785266,7158.42381387268,7148.2832199997965,69.74335690969347,0.0125663706143592,2.039715374674851,7147.4000000000015,0.28462532514916816,0.8832199997950738,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,1.4400000000000002,28.752536261816203,38.07282438259245,-9.32028812077624,9.32028812077624,5054.13352877427,5044.280116793573,69.74335690969347,0.0125663706143592,1.4393188779369521,5043.5,0.6811220630480452,0.7801167935731428,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,1.4200000000000002,28.299063946456045,37.503254145005485,-9.20419019854944,9.20419019854944,4983.990933989566,4974.261451737062,69.74335690969347,0.0125663706143592,1.4193300618132942,4973.5,0.6699381867059095,0.7614517370620888,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,1.4,27.845587117604737,36.93141665620806,-9.08582953860332,9.08582953860332,4913.84824845214,4904.2450539317615,69.74335690969347,0.0125663706143592,1.3993397239106404,4903.5,0.6602760893594795,0.7450539317615039,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,1.38,27.39277803368168,36.35746950583598,-8.9646914721543,8.9646914721543,4843.705282543366,4834.230765788036,69.74335690969347,0.0125663706143592,1.379347948156851,4833.5,0.6520518431489819,0.7307657880355691,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,2.06,42.76691229941116,51.66857247475764,-8.901660175346478,8.901660175346478,7228.584172495231,7218.919662818441,69.74335690969347,0.0125663706143592,2.059871368050466,7218.4000000000015,0.12863194953416368,0.5196628184394285,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,1.36,26.937686963975462,35.7811046219731,-8.843417657997634,8.843417657997634,4773.564963457207,4764.218895377801,69.74335690969347,0.0125663706143592,1.359445573283745,4763.5999999999985,0.554426716255163,0.6188953778028008,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,1.34,26.47862611661367,35.20343138576209,-8.724805269148419,8.724805269148419,4703.428400654153,4694.208333319912,69.74335690969347,0.0125663706143592,1.3394516604068487,4693.5999999999985,0.5483395931513702,0.608333319913072,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,1.32,26.027897504483008,34.62407058608642,-8.59617308160341,8.59617308160341,4633.2835387791565,4624.199458825487,69.74335690969347,0.0125663706143592,1.3194565322673726,4623.5999999999985,0.5434677326274784,0.5994588254889095,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,1.3,25.57766814525803,34.04315392636818,-8.465485781110146,8.465485781110146,4563.138622175102,4554.192140191109,69.74335690969347,0.0125663706143592,1.2994602753538274,4553.5999999999985,0.5397246461726901,0.5921401911100475,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,1.28,25.127394934642325,33.46080768223237,-8.333412747590046,8.333412747590046,4492.993566805753,4484.186251141146,69.74335690969347,0.0125663706143592,1.2794629767581174,4483.5999999999985,0.5370232418826504,0.5862511411478408,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,1.26,24.677144925029097,32.877153205187824,-8.200008280158727,8.200008280158727,4422.848355899806,4414.181670324093,69.74335690969347,0.0125663706143592,1.2594647241289882,4413.5999999999985,0.5352758710117644,0.5816703240943752,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,2.08,43.20123994833011,51.39251225072803,-8.19127230239792,8.19127230239792,7298.745187285445,7289.783958336568,69.74335690969347,0.0125663706143592,2.079933475770932,7289.4000000000015,0.06652422906805455,0.3839583365661383,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,1.24,24.2272998497574,32.292307394514864,-8.065007544757464,8.065007544757464,4352.702925612412,4344.178280840668,69.74335690969347,0.0125663706143592,1.2394656056251676,4343.5999999999985,0.534394374832381,0.5782808406693221,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,1.22,23.77847374993507,31.70638314092139,-7.927909390986315,7.927909390986315,4282.556584601226,4274.175969800163,69.74335690969347,0.0125663706143592,1.2194657098682442,4273.5999999999985,0.5342901317557658,0.5759698001647848,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,1.2000000000000002,23.3316701280055,31.11948974513598,-7.787819617130481,7.787819617130481,4212.408328107128,4204.174627901852,69.74335690969347,0.0125663706143592,1.1994651258952915,4203.5999999999985,0.5348741047086492,0.5746279018530913,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,1.1800000000000002,22.885523796116104,30.531733314365734,-7.646209518249634,7.646209518249634,4142.259711055369,4134.174149038525,69.74335690969347,0.0125663706143592,1.1794639431112737,4133.5999999999985,0.5360568887264883,0.5741490385262296,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,1.16,22.439448554820956,29.943217139326407,-7.503768584505451,7.503768584505451,4072.1108196826503,4064.174429919466,69.74335690969347,0.0125663706143592,1.1594622512412533,4063.5999999999985,0.5377487587465701,0.5744299194675477,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,1.14,21.99344408115121,29.35404205435179,-7.360597973200584,7.360597973200584,4001.9615708638416,3994.1753697103422,69.74335690969347,0.0125663706143592,1.13946014028243,3993.5999999999985,0.5398597175698683,0.5753697103436934,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,1.12,21.54779412728567,28.76430678287261,-7.216512655586939,7.216512655586939,3931.812033100616,3924.176869687724,69.74335690969347,0.0125663706143592,1.119457700456028,3923.5999999999985,0.5422995439721134,0.5768696877253205,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,1.1,21.10237387175175,28.174108270487523,-7.071734398735771,7.071734398735771,3861.661996021408,3854.1788329060114,69.74335690969347,0.0125663706143592,1.0994550221590704,3853.5999999999985,0.5449778409296613,0.578832906012849,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,1.08,20.659816467421024,27.583542007656888,-6.923725540235864,6.923725540235864,3791.5093575692513,3784.181163874744,69.74335690969347,0.0125663706143592,1.0794521959160572,3783.5999999999985,0.5478040839428377,0.5811638747454708,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,1.06,20.21953709390073,26.99270234398091,-6.773165250080183,6.773165250080183,3721.354651148793,3714.1837682443224,69.74335690969347,0.0125663706143592,1.059449312330574,3713.5999999999985,0.5506876694261198,0.5837682443238918,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,2.0999999999999996,43.63510195219533,50.39253488659142,-6.757432934396093,6.757432934396093,7368.906695299709,7361.372170994801,69.74335690969347,0.0125663706143592,2.099902396358119,7360.4000000000015,0.09760364188071691,0.9721709947998534,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,1.04,19.779582917294192,26.40168279592945,-6.622099878635254,6.622099878635254,3651.199602909643,3644.186552498276,69.74335690969347,0.0125663706143592,1.0394464620368575,3643.5999999999985,0.553537963142503,0.5865524982773422,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,1.02,19.33998767246294,25.810576349854728,-6.470588677391788,6.470588677391788,3581.0441143762664,3574.189423650253,69.74335690969347,0.0125663706143592,1.0194437356513513,3573.5999999999985,0.5562643486487495,0.5894236502545027,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,1.0,18.90112058697423,25.21947576201319,-6.31835517503896,6.31835517503896,3510.8880532879657,3504.1922889439966,69.74335690969347,0.0125663706143592,0.9994412237242584,3503.5999999999985,0.5587762757416348,0.5922889439980281,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,0.98,18.462304519737245,24.628473857357676,-6.166169337620431,6.166169337620431,3440.7314305154823,3434.195055554527,69.74335690969347,0.0125663706143592,0.9794390166911461,3433.5999999999985,0.5609833088539018,0.5950555545282441,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,0.96,18.024792414393687,24.037663828909444,-6.012871414515757,6.012871414515757,3370.573422112949,3364.1976302888497,69.74335690969347,0.0125663706143592,0.9594372048245956,3363.5999999999985,0.5627951754043625,0.5976302888511782,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,0.94,17.59243260881567,23.447139539207,-5.85470693039133,5.85470693039133,3300.4102913864103,3294.1999192844264,69.74335690969347,0.0125663706143592,0.9394358781859506,3293.5999999999985,0.564121814049301,0.5999192844278696,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,0.92,17.16080643009991,22.856995825838567,-5.6961893957386565,5.6961893957386565,3230.2466186569623,3224.2018277036696,69.74335690969347,0.0125663706143592,0.9194351265771723,3223.5999999999985,0.5648734228277386,0.601827703671006,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,0.9,16.72932798518741,22.267328812720734,-5.538000827533324,5.538000827533324,3160.082396099331,3154.2032594226616,69.74335690969347,0.0125663706143592,0.8994350394928369,3153.5999999999985,0.564960507163148,0.6032594226630863,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,0.8800000000000001,16.29877460020134,21.678236228992773,-5.379461628791432,5.379461628791432,3089.9174868960304,3084.2041167122647,69.74335690969347,0.0125663706143592,0.8794357060722932,3083.5999999999985,0.5642939277069603,0.6041167122662046,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,0.8600000000000001,15.869100310678732,21.089817737451995,-5.220717426773263,5.220717426773263,3019.7518290622393,3014.20429990968,69.74335690969347,0.0125663706143592,0.8594372150520136,3013.5999999999985,0.56278494798645,0.6042999096812309,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,1.05,44.1563608549709,49.322584154388096,-5.166223299417197,5.166223299417197,3662.12038677875,3656.5597687868662,69.74335690969347,0.0125663706143592,1.0494374488259426,3655.5999999999985,0.5625511740574574,0.9597687868676985,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,1.03,43.72595498000737,48.89024147109876,-5.164286491091389,5.164286491091389,3591.9556719511547,3586.4038761760576,69.74335690969347,0.0125663706143592,1.0295179794490046,3585.5999999999985,0.4820205509954434,0.8038761760590205,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,1.01,43.29509440380116,48.445388012891726,-5.150293609090568,5.150293609090568,3521.7916084036897,3516.260494340167,69.74335690969347,0.0125663706143592,1.0095951567681645,3515.5999999999985,0.40484323183553883,0.6604943401684977,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,1.07,44.58583919071134,49.72770116846005,-5.141861977748704,5.141861977748704,3732.2858527121193,3726.742887066892,69.74335690969347,0.0125663706143592,1.0699260005442306,3726.5999999999985,0.07399945576946898,0.14288706689330866,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,0.99,42.86343189041008,47.9890087906997,-5.125576900289616,5.125576900289616,3451.6280871011,3446.1286382682474,69.74335690969347,0.0125663706143592,0.989669028620561,3445.5999999999985,0.33097137943893795,0.5286382682488693,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,1.09,45.01450817044406,50.11093898462377,-5.096430814179712,5.096430814179712,3802.452153561083,3796.947884544826,69.74335690969347,0.0125663706143592,1.0898248221458868,3796.5999999999985,0.17517785411325093,0.34788454482759334,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,0.97,42.426441146374145,47.52199715091365,-5.095556004539503,5.095556004539503,3381.4695673760552,3376.007414613908,69.74335690969347,0.0125663706143592,0.9697396446102922,3375.5999999999985,0.26035538970781147,0.40741461390962286,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,0.8400000000000001,15.440580755665906,20.502175274556976,-5.06159451889107,5.06159451889107,2949.584815826947,2944.2037070784495,69.74335690969347,0.0125663706143592,0.8394396547181613,2943.5999999999985,0.5603452818387922,0.6037070784509524,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,0.95,41.98821926895516,47.04516514596117,-5.056945877006001,5.056945877006001,3311.3122715646896,3305.8960113247354,69.74335690969347,0.0125663706143592,0.9498070560818993,3305.5999999999985,0.19294391810065203,0.2960113247368099,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,1.11,45.44221336237251,50.47459805358949,-5.032384691216976,5.032384691216976,3872.619887497859,3867.1724607699584,69.74335690969347,0.0125663706143592,1.1097200105981593,3866.5999999999985,0.2799894018408189,0.5724607699598891,True,False,False
0.3C DC vs 0.3C+0.7C 1tau,0.93,41.549564743443625,46.55925254413205,-5.009687800688425,5.009687800688425,3241.1555776335467,3235.7936886324387,69.74335690969347,0.0125663706143592,0.92987131609292,3235.5999999999985,0.12868390708009603,0.1936886324401712,True,False,False
